oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
0,0,0,0,0,0,0,//++ These are JMX file attribute names and must not be changed // $NON-NLS-1$
0,0,0,0,0,0,0,// N.B. Cannot change value, as that is used in JMX files // $NON-NLS-1$
0,0,0,0,0,0,0,//-- End of JMX file attribute names
0,0,0,0,0,0,0,// MENU_ADD_xxx - controls which items are in the ADD menu // MENU_PARENT_xxx - controls which items are in the Insert Parent menu
0,0,0,0,0,0,0,"/*     * perform the checks on the resources     *      */"
0,0,0,0,0,0,0,// Programming error. Don't continue.
0,0,0,0,0,0,0,// Gui components
0,0,0,0,0,0,0,// can't be null - this is checked by canAddTo
0,0,0,0,0,0,0,// No body should have been sent
0,0,0,0,0,0,0,// Processes Assertions // display a SampleResult
0,0,0,0,0,0,0,// This check the state of the TestElement and if returns false it // disable the loaded node
0,0,0,0,0,0,0,// Translate alias to classname and then delegate to wrapped class
0,0,0,0,0,0,0,// Set the status for the node
0,0,0,0,0,0,0,// Samples inside InterleaveController        
0,0,0,0,0,0,0,// TEXTAREA LABEL
0,0,0,0,0,0,0,// Used for per-thread/user storage of increment in Thread Group methods.Main loop
0,0,0,0,0,0,0,// // Member variables //
0,0,0,0,0,0,0,"/*         * Test:          * Before          * Selection Controller         *  - zero (default)         *  - simple controller 1         *  - - one         *  - - two         *  - simple controller 2         *  - - three         *  - - four         *  - five         *  - six         * After         *          * cond  = Switch condition          * exp[] = expected results         */"
0,0,0,0,0,0,0,// msgId not available until after send() is called // Note: there is only one admin object which is shared between all threads // interlock with Receiver
0,0,0,0,0,0,0,// if the directory already exists and is a directory, // we just renamed to "archive.date"
0,0,0,0,0,0,0,// TEXTAREA
0,0,0,0,0,0,0,// While (blank), previous sample OK - should loop until false
0,0,0,0,0,0,0,//$NON-NLS$
0,0,0,0,0,0,0,// define max scale y axis
0,0,0,0,0,0,0,// Outer only once + ("three" + "only once five and six" + ("four" + "seven") * innerLoopCount) * outerLoopCount;  
0,0,0,0,0,0,0,// replace _xAxisTitle to null (don't display x axis title)
0,0,0,0,0,0,0,// Test plan with OnlyOnceController inside inner loop // Set up the test plan
0,0,0,0,0,0,0,// Check that the query string is empty
0,0,0,0,0,0,0,// Outer only once + ("three" + "only once five and six" + "eight in interleave only once" + ("four" + "interleave" + "eleven") * innerLoopCount) * outerLoopCount;  
0,0,0,0,0,0,0,// assertEquals("Expected 4 lines",4,f.size());
0,0,0,0,0,0,0,// Create the StringFromFile function and set its parameters.
0,0,0,0,0,0,0,// *A next
0,0,0,0,0,0,0,// Lines colors
0,0,0,0,0,0,0,// Define chart type (line)
0,0,0,0,0,0,0,// Clear maps
0,0,0,0,0,0,0,// Y Axis ruler
0,0,0,0,0,0,0,// Increment cannot be < 1
0,0,0,0,0,0,0,// Constructor for GUI tests
0,0,0,0,0,0,0,// Defaults
0,0,0,0,0,0,0,// Manage legend placement
0,0,0,0,0,0,0,// Save the method name
0,0,0,0,0,0,0,// return new Dimension(width, 400);
0,0,0,0,0,0,0,// int width = getWidth();
0,0,0,0,0,0,0,// will always be within range of an int: as must be < width
0,0,0,0,0,0,0,// Test sending parameters which are urlencoded beforehand // The values must be URL encoded with UTF-8 encoding, because that // is what the HTTPArgument assumes // %C3%85 in UTF-8 is the same as %C5 in ISO-8859-1, which is the same as &Aring;
0,0,0,0,0,0,0,// Names for the cards // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// e.g unbind
0,0,0,0,0,0,0,// Take note of when buttong are changed so can change panel
0,0,0,0,0,0,0,// additional ctor for processing tests which use int parameters
0,0,0,0,0,0,0,//private static final Logger log = LoggingManager.getLoggerForClass();
0,0,0,0,0,0,0,// ensure only values are used
0,0,0,0,0,0,0,// Test sending data as ISO-8859-1
0,0,0,0,0,0,0,// Test sending data as UTF-8, with values similar to __VIEWSTATE parameter that .net uses
0,0,0,0,0,0,0,// Test sending data as UTF-8, with values that have been urlencoded, and // where we tell the sampler to urlencode the parameter values
0,0,0,0,0,0,0,// Check if it was a multipart http post request
0,0,0,0,0,0,0,// Do not use TestCase.run(TestResult) method, since it will // call setUp and tearDown. Doing that will result in calling // the setUp and tearDown method twice and the elapsed time // will include setup and teardown.
0,0,0,0,0,0,0,// The headers and body are divided by a blank line
0,0,0,0,0,0,0,// Check arguments // We should have one argument, with the value equal to the post body
0,0,0,0,0,0,0,// If we are loading a new test plan, initialize the tree with the testplan node we are loading
0,0,0,0,0,0,0,// Header may contain ;charset= , regexp extracts it so computed boundary is wrong
0,0,0,0,0,0,0,// Skip non-editable properties, that is: // Ignore hidden, read-only, and write-only properties
0,0,0,0,0,0,0,// This is needed to stop XStream keeping copies of each class
0,0,0,0,0,0,0,// test cases for making Url, and exercise method // addArgument(String name,String value,String metadata)
0,0,0,0,0,0,0,// Only contains LDAPArgument entries
0,0,0,0,0,0,0,// Same ViewResultsTree
0,0,0,0,0,0,0,//$NON-NLS-1$//$NON-NLS-2$ //$NON-NLS-1$ //$NON-NLS-1$
0,0,0,0,0,0,0,//sizeColumns(table);
0,0,0,0,0,0,0,// Needed by Visualizer interface
0,0,0,0,0,0,0,// chunk the output if necessary
0,0,0,0,0,0,0,// Educated guess
0,0,0,0,0,0,0,"/*     * Converts a class file from the text stored in a Jar file to a version     * that can be used in Class.forName().     *     * @param strClassName     *            the class name from a Jar file     * @return String the Java-style dotted version of the name     */"
0,0,0,0,0,0,0,// This 'other value' regex is deliberately weak, even accepting an empty string, to be useful when reporting malformed data. // $NON-NLS-1$
0,0,0,0,0,0,0,// Y Axis
0,0,0,0,0,0,0,// silent error, consider the curve is constant outside its range
0,0,0,0,0,0,0,//new Font("SansSerif", Font.PLAIN, 10)
0,0,0,0,0,0,0,// Ensure properties files don't use special characters
0,0,0,0,0,0,0,// enable embedded html resources
0,0,0,0,0,0,0,// ----------- get/set methods ------------------- //
0,0,0,0,0,0,0,// If the -j  or -l flag is set to LAST or LAST.log|LAST.jtl, then the last loaded file name is used to // generate the log file name by removing .JMX and replacing it with .log|.jtl
0,0,0,0,0,0,0,// sampleOccurred is called from multiple threads; not safe to write from multiple threads. // also decouples the file IO from sample generation
0,0,0,0,0,0,0,// ci (degree 1)
0,0,1,0,0,0,0,// Note: this is only used to implement TestIterationListener#testIterationStart // Since this is a frequent event, it makes sense to create the list once rather than scanning each time // The memory used will be released when the thread finishes
0,0,0,0,0,0,0,// For In build test case using this counter // create the new entry in the server
0,0,0,0,0,0,0,// Make sure decoding // follows input file
0,0,0,0,0,0,0,// Forget about all GUIs we've created so far: we'll need to re-created // them all!
0,0,0,0,0,0,0,// Find all jars in the search path
0,0,0,0,0,0,0,// annotation classes to check
0,0,0,0,0,0,0,// default is 1 // default is 0
0,0,0,0,0,0,0,// Support original property name // $NON-NLS-1$
0,0,0,0,0,0,0,// replace (update) attribute //$NON-NLS-1$ //$NON-NLS-2$ // add mobile phone number attribute //$NON-NLS-1$ //$NON-NLS-2$
0,0,0,0,0,0,0,// A CallableStatement can return more than 1 ResultSets // plus a number of update counts.
0,0,0,1,1,1,1,// TODO Charset ?
0,0,0,0,0,0,0,// record headers size to allow HTTPSampleResult.getBytes() with different options // $NON-NLS-1$ $NON-NLS-2$ // add 2 for a '\r\n' at end of headers (before data) 
0,0,0,0,0,0,0,// These are values for the TEST attribute above // $NON-NLS-1$
0,0,0,0,0,0,0,// $NON-NLS-1$ // end of TEST values
0,0,0,0,0,0,0,// In other GUI component, clearGUI resets the value to defaults one as there is one GUI per Element // With TestBeanGUI as it's shared, its default values are only known here, we must call setValues with  // element (as it holds default values) // otherwise we will get values as computed by customizer reset and not default ones
0,0,0,0,0,0,0,// a well-behaved browser is supposed to send 'Connection: close' // with the last request to an HTTP server. Instead, most browsers // leave it to the server to close the connection after their // timeout period. Leave it to the JMeter user to decide.
0,0,0,0,0,0,0,// Need to append something so delimiter is // added
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.JMeterGUIComponent#createPopupMenu()     */"
0,0,0,0,0,0,0,// Must match _version property value in saveservice.properties // used to ensure saveservice.properties and SaveService are updated simultaneously // Expected version $NON-NLS-1$
0,0,0,0,0,0,0,// prepare highlighter to show text find with search command
0,0,0,0,0,0,0,// new search?
0,0,0,0,0,0,0,// Can occur at run-time // could be caused by the bsh Exceptions: // EvalError, ParseException or TargetError
0,0,0,0,0,0,0,// save search position
0,0,0,0,0,0,0,// put a warning if tika-app.jar missing (or some dependencies in only tika-core|parsers packages are using) // $NON-NLS-1$ $NON-NLS-2$ 
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.JMeterGUIComponent#getMenuCategories()     */"
0,0,0,0,0,0,0,// read all sortedResults into memory so we can guarantee ordering
0,0,0,0,0,0,0,// Display not found message and reset search
0,0,0,0,0,0,0,// Resource keys cannot contain spaces, and are forced to lower case // $NON-NLS-1$ // $NON-NLS-2$
0,0,0,0,0,0,0,// must be done prior to sorting
0,0,1,0,0,0,0,// Read the header part, we will be looking for a content-length // header, so we know how much we should read. // We assume headers are in ISO_8859_1 // If we do not find such a header, we will just have to read until // we have to block to read more, until we support chunked transfer
0,0,0,0,0,0,0,// now set the individual categories (if any)
0,0,0,0,0,0,0,// $NON-NLS-1$ // No point trying these
0,0,0,0,0,0,0,"/*     * If non-null, then any object provided to invoke() is ignored.     */"
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#getFileName()     */"
0,0,0,0,0,0,0,"/*     * Helper method to ensure that format is initialised if initializeLogging()     * has not yet been called.     */"
0,0,0,0,0,0,0,// saves current position in data List
0,0,0,0,0,0,0,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// If there's anything left ...
0,0,0,0,0,0,0,// assume it's senstive data
0,0,0,0,0,0,0,// should be a user provided class name
0,0,0,0,0,0,0,// Parent folder (or single message file)
0,0,0,0,0,0,0,// == ServerName from mail sampler
0,0,0,0,0,0,0,// Ensure any remaining contexts are closed
0,0,0,0,0,0,0,// ** These constants are used in the JMX files, and so must not be changed **
0,0,0,0,0,0,0,// String sampleLog = "C:/eclipse3/workspace/jmeter-21/bin/testfiles/sample_log1.jtl";
0,0,0,0,0,0,0,// key is the type to collect (usually long), value = count of entries
0,0,0,0,0,0,0,// N.B time pattern is passed to java.text.SimpleDateFormat
0,0,0,0,0,0,0,"/*         * Perform the sampling         */"
0,0,0,0,0,0,0,// Start timing
0,0,0,0,0,0,0,// treats last line specially // Last line // Allow for missing terminator
0,0,0,0,0,0,0,// Use the actual class so the name must be correct.
0,0,0,0,0,0,0,// special value
0,0,0,0,0,0,0,// Did sample succeed?
0,0,0,0,0,0,0,// For n values in an aggregate sample the average value = (val/n) // So need to add n * (val/n) * (val/n) = val * val / n
0,0,0,0,0,0,0,// Create empty properties
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.log.LogTarget#processEvent(org.apache.log.LogEvent)     */"
0,0,0,0,0,0,0,// Requires JavaMail 1.4.2+
0,0,0,0,0,0,0,// Get session
0,0,0,0,0,0,0,// Get the store
0,0,0,0,0,0,0,// Get directory
0,0,0,0,0,0,0,// Don't save headers - they are already in the raw message
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.visualizers.request.RequestView#getPanel()     */"
0,0,0,0,0,0,0,// Save raw message
0,0,0,0,0,0,0,// Javadoc for the API says this is OK
0,0,0,0,0,0,0,// @GuardedBy("this") // Buffered reader
0,0,0,0,0,0,0,// Close connection
0,0,0,0,0,0,0,// not been set by any child samples
0,0,1,0,0,0,0,// Labels - don't make these static, else language change will not work
0,0,0,0,0,0,0,//Strip the response data before writing, but only for a successful request.
0,0,0,0,0,0,0,"/*     * Predefined format patterns, selected by the property log_format_type (see     * jmeter.properties) The new-line is added later     */"
0,0,0,0,0,0,0,"/*     * Helper method to set up the GUI screen     */"
0,0,0,0,0,0,0,// Cannot check the query string of the result, because the mirror server // replies without including query string in URL
0,0,0,0,0,0,0,// No need to log normally, as we set the status // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// default: 10 //$NON-NLS-1$
0,0,0,0,0,0,0,// $NON-NLS-1$ // may be null
0,0,0,0,0,0,0,// Used to separate attachment file names in JMX fields - do not change!
0,0,0,0,0,0,0,//-JMX file attribute names
0,0,0,0,0,0,0,// Process address lists
0,0,0,0,0,0,0,// create the certificate //rem ku:c=dig,keyE means KeyUsage:criticial=digitalSignature,keyEncipherment
0,0,0,0,0,0,0,// calculate message size
0,0,0,0,0,0,0,// Set up the sample result details
0,0,0,0,0,0,0,// inport the certificate
0,0,0,0,0,0,0,// Perform the sampling
0,0,0,0,0,0,0,// username / password incorrect
0,0,0,0,0,0,0,//+ JMX attributes - do not change the values // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// general exception
0,0,0,0,0,0,0,// process the sampler result
0,0,0,0,0,0,0,// throws ME
0,0,0,0,0,0,0,// throws IOE, ME
0,0,0,0,0,0,0,// import the signed CA cert into the store (root already there) - both are needed to sign the domain certificates
0,0,0,0,0,0,0,// ensure the application does not hang if it requests input
0,0,0,0,0,0,0,// Buttons
0,0,0,0,0,0,0,// when Enter is pressed, search start
0,0,0,0,0,0,0,"/*     * Permissible values:     *  true - match against headers     *  false or absent - match against body (this was the original default)     *  URL - match against URL     *  These are passed to the setUseField() method     *     *  Do not change these values!    */"
0,0,0,0,0,0,0,// default not visible
0,0,0,0,0,0,0,// short circuit traversal when found
0,0,0,0,0,0,0,// The DNAME which is used if none is provided // $NON-NLS-1$
0,0,0,0,0,0,0,// Search text in response data
0,0,0,0,0,0,0,// remove the g0,g1...gn vars
0,0,0,0,0,0,0,// strip the - // -- sequence .. it can either mean a change of state // to STATE_NO_OPTIONS or else a long option
0,0,0,0,0,0,0,// DocumentListener method
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#getPageTitle()     */"
0,0,0,0,0,0,0,// part is only needed if we // don't send an .eml-file
0,0,0,0,0,0,0,// getAllHeaders() is not yet genericised // throws ME
0,0,0,0,0,0,0,// desactivate or not specials regexp char
0,0,0,0,0,0,0,// throws ME // throws IOE, ME
0,0,0,0,0,0,0,// API not yet generic // throws ME
0,0,0,0,0,0,0,// Reset the status code if the message contains one
0,0,0,0,0,0,0,// All rows have this class
0,0,0,0,0,0,0,// we have at least one potential address
0,0,0,0,0,0,0,// Test sending data as UTF-8, with values that will change when urlencoded, and where // we tell the sampler to urlencode the parameter value
0,0,0,0,0,0,0,// local vars
0,0,0,0,0,0,0,//Synch is needed because a clear can occur while add occurs
0,0,0,0,0,0,0,"/*         * Server Settings         */"
0,0,0,0,0,0,0,"/*         * E-Mail Settings         */"
0,0,0,0,0,0,0,// Should behave the same for blank and LAST because success on input
0,0,0,1,0,1,1,// Better error than NPE
0,0,0,0,0,0,0,"/*         * Auth Settings         */"
0,0,0,0,0,0,0,// cached character == Integer.MAX_VALUE when invalid
0,0,0,0,0,0,0,"/*         * Security Settings         */"
0,0,0,0,0,0,0,"/*         * (non-Javadoc) Message Settings         */"
0,0,0,0,0,0,0,"/*         * Add the header panel         */"
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#reset()     */"
0,0,0,0,0,0,0,// Standard setup
0,0,0,0,0,0,0,"/*     * Low level invocation routine.     *     * Should only be called after any defaults have been applied.     *     */"
0,0,0,0,0,0,0,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// Add the standard title
0,0,0,0,0,0,0,// expected
0,0,0,0,0,0,0,//p.add(makeButtonPanel(), BorderLayout.SOUTH);
0,0,0,0,0,0,0,// not compatible
0,0,0,0,0,0,0,// not compatible // must follow the checkbox setting
0,0,0,0,0,0,0,// ensure correctly set on initial display
0,0,0,0,0,0,0,// Might be NullProperty
0,0,0,0,0,0,0,//new Functor("setName"), // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// Thread pool Executor to get resources  // use a LinkedBlockingQueue, note: max pool size doesn't effect
0,0,0,0,0,0,0,// set properties using JAF
0,0,0,0,0,0,0,// handle body and attachments
0,0,0,0,0,0,0,// OK, because used in synchronised method
0,0,0,0,0,0,0,// i.e. mailBody is empty
0,0,0,0,0,0,0,// set from field and subject
0,0,0,0,0,0,0,// We have received one more sample
0,0,0,0,0,0,0,/*synchronousMode==true*/
0,0,0,0,0,0,0,// listener cannot be null here
0,0,0,0,0,0,0,// While (blank), previous sample failed - should run once
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#runReport()     */"
0,0,0,0,0,0,0,// OK, it has been supplied
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see java.lang.Runnable#run()     */"
0,0,0,0,0,0,0,// Methods used in creating the GUI
0,0,0,0,0,0,0,// could be <HTML lang=""> // $NON-NLS-1$
0,0,0,0,0,0,0,//private static ReportPlan plan;
0,0,0,0,0,0,0,// While (LAST), previous sample OK - should loop until false
0,0,0,0,0,0,0,// Helper method to get 1 ms resolution timing.
0,0,1,0,1,1,1,// Needs to be volatile as may be referenced from multiple threads // TODO see if this can be made final somehow
0,0,0,0,0,0,0,// Mongo is Thread Safe
0,0,0,0,0,0,0,// N.B. It seems that Opera needs a chain in order to accept server keys signed by the intermediate CA // Opera does not seem to like server keys signed by the root (self-signed) cert.
0,0,0,0,0,0,0,//there is no harm in trying to clear up
0,0,0,0,0,0,0,"/*    * Helper    */"
0,0,0,0,0,0,0,// - JMX names
0,0,0,0,0,0,0,// + JMX names, do not change their values
0,0,0,0,0,0,0,// default charset is deliberate here
0,0,0,0,0,0,0,// N.B. this will be a config element, so we cannot use the getXXX() methods
0,0,0,0,0,0,0,// Default to original behaviour, i.e. re-use connection
0,0,0,0,0,0,0,"/** * <p> * Super-class for TestElements that can be applied to main sample, sub-samples or both. * [Assertions use a different class because they use a different value for the {@link #getScopeName()} constant] * </p> * * <p> * Their corresponding GUI classes need to add the ScopePanel to the GUI * using the AbstractXXXGui methods: * <ul> * <li>createScopePanel()</li> * <li>saveScopeSettings()</li> * <li>showScopeSettings()</li> * </ul> * </p> */"
0,0,0,0,0,0,0,// N.B. this will be a config element, so we cannot use the setXXX() methods
0,0,0,0,0,0,0,"/*     * <p> Returns a <code>String</code> value for a character-delimited column     * value enclosed in the quote character, if required. </p>     *      * <p> If the value contains a special character, then the String value is     * returned enclosed in the quote character. </p>     *      * <p> Any quote characters in the value are doubled up. </p>     *      * <p> If the value does not contain any special characters, then the String     * value is returned unchanged. </p>     *      * <p> N.B. The list of special characters includes the quote character.     * </p>     *      * @param input the input column String, may be null (without enclosing     * delimiters)     *      * @param specialChars special characters; second one must be the quote     * character     *      * @return the input String, enclosed in quote characters if the value     * contains a special character, <code>null</code> for null string input     */"
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#pageStarted()     */"
0,0,0,0,0,0,0,// Version information for test plan header // This is written to JMX files by ScriptWrapperConverter // Also to JTL files by ResultCollector // $NON-NLS-1$
0,0,0,0,0,0,0,//  Normal output //  ---- Debugging information ---- //  required-type       : org.apache.jorphan.collections.ListedHashTree //  cause-message       : WebServiceSampler : WebServiceSampler //  class               : org.apache.jmeter.save.ScriptWrapper //  message             : WebServiceSampler : WebServiceSampler //  line number         : 929 //  path                : /jmeterTestPlan/hashTree/hashTree/hashTree[4]/hashTree[5]/WebServiceSampler //  cause-exception     : com.thoughtworks.xstream.alias.CannotResolveClassException //  -------------------------------
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.JMeterGUIComponent#getLabelResource()     */"
0,0,0,0,0,0,0,// Catch errors and rethrow as ConversionException so we get location details
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#stopReport()     */"
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#setFileName(java.lang.String)     */"
0,0,0,0,0,0,0,// Don't use default for saving tristates //        element.setProperty(TCPSampler.CLOSE_CONNECTION, closeConnection.isSelected(), TCPSampler.CLOSE_CONNECTION_DEFAULT);
0,0,0,0,0,0,0,// Using index 0 is voluntary as child is removed in next step and added to new parent
0,0,0,0,0,0,0,// 5 columns size
0,0,0,0,0,0,0,// Insert a clone of the node, the original one will be removed by the exportDone method // the children are not cloned but moved to the cloned node // working on the original node would be harder as  //    you'll have to deal with the insertion index offset if you re-order a node inside a parent
0,0,0,0,0,0,0,// 3 columns size
0,0,1,0,0,0,0,// /** // * Creates one of the fields used to display the graph's current // * values. // * // * @param color the color used to draw the value. By convention // * this is the same color that is used to draw the // * graph for this value and in the choose panel. // * @param length the number of digits which the field should be // * able to display // * // * @return a text field configured to display one of the // * current graph values // */ // private JTextField createInfoField(Color color, int length) // { // JTextField field = new JTextField(length); // field.setBorder(BorderFactory.createEmptyBorder(0, 0, 0, 0)); // field.setEditable(false); // field.setForeground(color); // field.setBackground(getBackground()); // // // The text field should expand horizontally, but have // // a fixed height // field.setMaximumSize(new Dimension( // field.getMaximumSize().width, // field.getPreferredSize().height)); // return field; // }
0,0,0,0,0,0,0,// method called by add is synchronized //this is a different model from the one used by the result collector
0,0,0,0,0,0,0,//-- JMX file constants - do not change
0,0,0,0,0,0,0,//$NON-NLS-1$ 
0,0,0,0,0,0,0,//$NON-NLS-1$ //$NON-NLS-1$ // modal dialog box
0,0,0,0,0,0,0,// OK // should treat B as separate // Should have no arg
0,0,0,0,0,0,0,// These must not be static, otherwise Language change does not work // $NON-NLS-1$
0,0,0,0,0,0,0,// Set the position when next is first called, and don't overwrite // until reInitialize is called.
0,0,0,0,0,0,0,//$NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// $NON-NLS-1$ // reader = xmlFactory.newSAXParser().getXMLReader();
0,0,0,0,0,0,0,// may be null for PUT // In an application/x-www-form-urlencoded request, we only support // parameters, no file upload is allowed
0,0,0,0,0,0,0,// GraphAccumVisualizer obsolete, BSFSamplerGui now a TestBean // GraphAccumVisualizer obsolete, BSFSamplerGui now a TestBean // GraphAccumVisualizer now obsolete // CTT changed to use intProp for mode
0,0,0,0,0,0,0,// If blank, only check previous sample when at end of loop // $NON-NLS-1$
0,0,0,0,0,0,0,"/*             * GenericController controller = new GenericController();             * GenericController sub_1 = new GenericController();             * sub_1.addTestElement(new IfController(""10<100""));             * sub_1.addTestElement(new IfController(""true==false""));             * controller.addTestElement(sub_1); controller.addTestElement(new             * IfController(""false==false""));             *              * IfController sub_2 = new IfController(); sub_2.setCondition( ""10<10000"");             * GenericController sub_3 = new GenericController();             *              * sub_2.addTestElement(new IfController( "" \""a\"".equals(\""a\"")"" ) );             * sub_3.addTestElement(new IfController(""2>100""));             * sub_3.addTestElement(new IfController(""false==true""));             * sub_2.addTestElement(sub_3); sub_2.addTestElement(new             * IfController(""2==3"")); controller.addTestElement(sub_2);             */"
0,0,0,0,0,0,0,//++ JMX file constants - do not change //$NON-NLS-1$
0,0,0,0,0,0,0,////////////////////// Transaction Controller - additional sample //////////////////////////////
0,0,0,0,0,0,0,// Are we processing the first sample?
0,0,0,0,0,0,0,// used for handling interrupt
0,0,0,0,0,0,0,// The Loop Controller panel can be displayed standalone or inside // another panel. For standalone, we want to display the TITLE, NAME, // etc. (everything). However, if we want to display it within another // panel, we just display the Loop Count fields (not the TITLE and // NAME).
0,0,0,0,0,0,0,// Not in cache, so create new one and cache it
0,0,0,0,0,0,0,// For use by the server script
0,0,0,0,0,0,0,// Do stuff we cannot do as part of threadStarted()
0,0,0,0,0,0,0,// Don't wrap this error - display it as is
0,0,0,0,0,0,0,//is derived from properties only
0,0,0,0,0,0,0,// optional processing instruction for line 2; e.g. // <?xml-stylesheet type="text/xsl" href="../extras/jmeter-results-detail-report_21.xsl"?> // $NON_NLS-1$
0,0,0,0,0,0,0,"/*         *  Simple test with single Selection controller         *  Generic Controller         *  + Sampler ""before""         *  + Switch Controller         *  + + Sampler ""zero""         *  + + Sampler ""one""         *  + + Sampler ""two""         *  + + Sampler ""three""         *  + Sampler ""after""         */"
0,0,0,0,0,0,0,// Use the test element name for the label
0,0,0,0,0,0,0,"/*         * Generic Controller         * - before         * - While Controller ${VAR}         * - - one         * - - two         * - - Simple Controller         * - - - three         * - - - four         * - after         */"
0,0,0,0,0,0,0,// Calculate response time
0,0,0,0,0,0,0,// Property names to preload into JMeter variables:
0,0,0,0,0,0,0,// Cannot do this as part of threadStarted() because the Config elements have not been processed.
0,0,0,0,0,0,0,// List of active threads
0,0,0,0,0,0,0,// should we return original value?
0,0,0,0,0,0,0,// set the endtime for the Thread // Duration is in seconds
0,0,0,0,0,0,0,// N.B. we don't wait for the thread to complete, as that would prevent parallel TGs
0,0,1,0,0,0,0,// we call parse with 1 to get only one. // this also means if we change the implementation // to use 2, it would use every other entry and // so on. Not that it is really useful, but a // person could use it that way if they have a // huge gigabyte log file and they only want to // use a quarter of the entries.
0,0,0,0,0,0,0,// Trigger end of loop condition on all parent controllers of current sampler
0,0,0,0,0,0,0,// fetch in case gets nulled later
0,0,0,0,0,0,0,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$        
0,0,0,0,0,0,0,"/*     * This is called once for each occurrence in the test plan, before the     * start of the test. The super.clear() method clears the name (and all     * other properties), so it is called last.     */"
0,0,0,0,0,0,0,// Mail on userlist reported NPE here - looks like only happens if there are network errors, but check anyway
0,0,0,0,0,0,0,// InterleaveController in inner loop
0,0,0,0,0,0,0,// N.B. This is only called at the start and end of a thread, so there is not // necessary to cache the search results, thus saving memory
0,0,0,0,0,0,0,// protected fields: JMeterToolBar class can be use to create another toolbar (plugin, etc.)     //$NON-NLS-1$
0,0,0,0,0,0,0,// the data implementation
0,0,0,0,0,0,0,// Preserve sign on first byte
0,0,0,0,0,0,0,// Obtain a value of the appropriate type for this property.
0,0,0,0,0,0,0,// do we need to close byte array (or flush it?)
0,0,0,0,0,0,0,// The following three can be discussed: should they be from the // first request or from the final one? I chose to do it this way // because that's what browsers do: they show the final URL of the // redirect chain in the location field.
0,0,0,0,0,0,0,// Deliberate use of deprecated method
0,0,0,0,0,0,0,//    private static Configuration getConfiguration(AssertionResult assResult) { //        DefaultConfiguration config = new DefaultConfiguration(ASSERTION_RESULT_TAG_NAME, "JMeter Save Service"); // //        config.setAttribute(FAILURE_MESSAGE, assResult.getFailureMessage()); //        config.setAttribute(ERROR, "" + assResult.isError()); //        config.setAttribute(FAILURE, "" + assResult.isFailure()); //        return config; //    }
0,0,0,0,0,0,0,// see if this works // it did not, let's try some other formats
