oracle, Pattern, NLP, TM, MAT, MAT_TM, ,Comments
0,0,1,0,0,0,,// fall back on empty env when security disallows environment var access (like in an applet)
0,0,0,0,0,0,,// out of byte range // there will be no match for sure
0,0,0,0,0,0,,/*self*/
0,0,0,0,0,0,,/* last expression should not be void */
0,0,0,0,0,0,,// variable args no block, load null block
0,0,0,0,0,0,,// set constants now that they're initialized
0,0,0,0,0,0,,//load should work several times in a row
0,0,0,0,0,0,,"/*     * convert into longs, returning unsigned 64-bit values as signed longs     * ( num2long raises a RangeError on values > Long.MAX_VALUE )     */"
0,0,0,0,0,0,,// construct a new cache with thread's classloader and no limit
0,0,0,0,0,0,,// get current context
0,0,0,0,0,0,,// do not load the class if not used
0,0,0,0,0,0,,"/*            public class Hello {                public static String getMessage() {                    return ""....."";                }            }            */"
0,0,0,0,0,0,,// Proc class
0,0,0,0,0,0,,// otherwise, we try an unbuffered read to get whatever's available
0,0,0,0,0,0,,// we check length == 0 for 'load', which does not use load path
0,0,0,1,0,1,,// could be pulled down to RubyClass in future // rb_class_boot
0,0,0,0,0,0,,// We always open this rw since we can only open it r or rw.
0,0,0,0,0,0,,// JRUBY-1000, fail early when attempting to subclass a final Java class; // solved here by adding an exception-throwing "inherited"
0,0,0,0,0,0,,// otherwise fall back on system temp location
0,0,0,0,0,0,,// This point is only reached if there was an exception handler installed.
0,0,0,0,0,0,,// shift the decimal point just to the right of the digit to be rounded to (divide by 10**(abs(scale))) // -1 -> 10's digit, -2 -> 100's digit, etc.
0,0,0,0,0,0,,// line 1213
0,0,0,0,0,0,,// add us to new superclass's child classes
0,0,0,0,0,0,,// Force t3 to quit, just in case if it's stuck. // Note: On some platforms, even interrupt might not // have an effect if the thread is IO blocked.
0,0,0,0,0,0,,// Handle Flow exceptions, just propagating them
0,0,0,0,0,0,,// MRI behavior: Contrary to what seems to be logical, // when '*' is given, MRI calculates the distance // to the end, in order to go backwards.
0,0,0,0,0,0,,// block given
0,0,0,0,0,0,,"/*     *  Constructor for internal usage (mainly for Array#|, Array#&, Array#- and Array#uniq)     *  it doesn't initialize ifNone field     */"
0,0,0,0,0,0,,// Register the new descriptor
0,0,1,0,0,0,,// this really needs to be inlined here
0,0,0,0,0,0,,// Unfortunately, the number of digits in the exponent is // not clearly defined in Ruby documentation. This is a // platform/version-dependent behavior. On Linux/Mac/Cygwin/*nix, // two digits are used. On Windows, 3 digits are used. // It is desirable for JRuby to have consistent behavior, and // the two digits behavior was selected. This is also in sync // with "Java-native" sprintf behavior (java.util.Formatter). // E or e
0,0,0,0,0,0,,// libc flushes writes on any read from the actual file, so we flush here
0,0,0,0,0,0,,// Only in ruby 1.9 methods
0,0,0,0,0,0,,// 1.9 rb_check_to_integer
0,0,0,0,0,0,,// just save a count of zeroes for now; if no digit // ends up following them, they'll be applied to the // exponent rather than the significand (and our max // length for optimistic calc).
0,0,0,0,0,0,,// methods and closures
0,0,0,0,0,0,,// line 1925
0,0,0,0,0,0,,// the requested precision
0,0,0,0,0,0,,// boot the Module and Class classes
0,0,0,0,0,0,,// Used for tiny smidgen of grammar in lexer (see setParserSupport())
0,0,0,0,0,0,,// Initial precision is that of double numbers 2^63/2 ~ 4E18 // 63-1 an even number of number bits // precision seems 16 to 18 digits
0,0,0,0,0,0,,// Support IO modes that this object was opened with
0,0,0,0,0,0,,//No ClassCastException!
0,0,0,0,0,0,,// MRI behavior: With TZ equal to "GMT" or "UTC", Time.now // is *NOT* considered as a proper GMT/UTC time: //   ENV['TZ']="GMT" //   Time.now.gmt? ==> false //   ENV['TZ']="UTC" //   Time.now.utc? ==> false // Hence, we need to adjust for that.
0,0,0,0,0,0,,// suboptimal for large hashes (> 1073741824 + 85 entries) not very likely to happen
0,0,0,0,0,0,,/* -------------- Packaged/protected fields and methods below ---------------- */
0,0,0,0,0,0,,// declare the field
0,0,0,0,0,0,,// Note: #fix has only no-arg form, but truncate allows optional parameter.
0,0,0,0,0,0,,// create the class
0,0,0,0,0,0,,// normal exit, perform finally and return
0,0,0,0,0,0,,// check arity
0,0,0,0,0,0,,// only supports simple parallel assignment of up to 10 values to the same number of assignees
0,0,1,0,0,0,,// This field is used during argument processing to avoid putting RubyArray // instances that are purely for utility purposes into ObjectSpace.
0,0,0,0,0,0,,// No hex value after the 'x'.
0,0,0,0,0,0,,// Install direct java methods with mangled name so 'send' can call them directly.
0,0,0,0,0,0,,// (1|intlen).prec
0,0,0,0,0,0,,// called only by initializing thread; no synchronization required
0,0,0,0,0,0,,// Get a new label using a generic prefix
0,0,0,0,0,0,,// invoke pre method stuff
0,0,0,0,0,0,,// always need at least a 0
0,0,0,0,0,0,,// Methods of the Object class (rb_obj_*):
0,0,0,0,0,0,,// processes seem to have some peculiar locking sequences, so we // need to ensure nobody is trying to close/destroy while we are
0,0,0,0,0,0,,// Profile
0,0,0,0,0,0,,// Equivalent of Data_Wrap_Struct
0,0,0,0,0,0,,// file given, use it and force it into binding
0,0,0,0,0,0,,// from encoding, special-casing ASCII* to ASCII
0,0,0,0,0,0,,// Class.allocate object is not allocatable before it is initialized
0,0,0,0,0,0,,// ensure the object is associated with the wrapper we found it in, // so that if it comes back we don't re-wrap it
0,0,0,0,0,0,,// IRubyObject, CacheEntry, ThreadContext, IRubyObject, IRubyObject, String, args
0,0,0,0,0,0,,// return sqrt(squarD) with precision of rootMC
0,0,0,0,0,0,,/* RubyString aka rb_string_value */
0,0,0,0,0,0,,// Initial x - use double root - multiply by halfBack to unshift - set new scale
0,0,0,0,0,0,,// retrieve call site from sites array
0,0,0,0,0,0,,// 0.0 is ok // float range // inverted float range? // NaN // +infinity // -infinity
0,0,0,0,0,0,,// If 'r' is not a constant, it could actually be a compound value! // Look in our value map to see if we have a simplified value for the receiver.
0,0,0,0,0,0,,/*arg*/
0,0,0,0,0,0,,// We can assign if we already have variable of that name here or we are the only // scope in the chain (which Local scopes always are).
0,0,0,0,0,0,,// boot the Object class 
0,0,0,0,0,0,,// Special case for handling ACCMODE, since constantine will generate // an invalid value if it is not defined by the platform.
0,0,0,0,0,0,,// coerce arguments
0,0,0,0,0,0,,// Get a new label using the provided label prefix
0,0,0,0,0,0,,// initial size // state stack // value stack // current input // #tokens to shift
0,0,0,0,0,0,,// set this class's method names in var @__java_ovrd_methods if this // is the new class; otherwise, get method names from there if this is // a proxy superclass.
0,0,0,0,0,0,,// no binding given, use 0 for both
0,1,0,0,0,0,,// We create one extra dynamicScope on a binding so that when we 'eval "b=1", binding' the // 'b' will get put into this new dynamic scope.  The original scope does not see the new // 'b' and successive evals with this binding will.  I take it having the ability to have  // succesive binding evals be able to share same scope makes sense from a programmers  // perspective.   One crappy outcome of this design is it requires Dynamic and Static  // scopes to be mutable for this one case.
0,0,0,0,0,0,,/* expected */
0,0,0,0,0,0,,// Variables live at entry of this node // Variables live at exit of node // Temporary set of live variables // Size of the "_in" and "_out" bit sets 
0,0,0,0,0,0,,/* ignore backslashed spaces in %w */
0,0,0,0,0,0,,// must have been loaded from our known classloader hierarchy
0,0,0,0,0,0,,// Invert the sign, since TZ format and Java format // use opposite signs, sigh... Also, Java API requires // the sign to be always present, be it "+" or "-".
0,0,0,0,0,0,,// IRubyObject, DynamicMethod, ThreadContext, IRubyObject, RubyClass, String, IRubyObject
0,0,0,0,0,0,,// Tainting here if we ever want it. (secure 4)
0,0,0,0,0,0,,// A thread pool to use for executing this runtime's Ruby threads
0,0,0,1,0,1,,//.append("  -x[directory]   strip off text before #!ruby line and perhaps cd to directory\n")
0,0,0,0,0,0,,// Note that this object equality check is intentional, to ensure // the string and its interned version are the same object.
0,0,0,0,0,0,,// rb_match_busy
0,0,0,0,0,0,,//        assert internedSymbol == internedSymbol.intern() : internedSymbol + " is not interned";
0,0,0,0,0,0,,// allow proxy to be read without synchronization. if proxy // is under construction, only the building thread can see it.
0,0,0,0,0,0,,// Does this instruction have side effects as a result of its operation // This information is used in optimization phases to impact dead code elimination // and other optimization passes
0,0,0,0,0,0,,// Construct local variables based on parameter names passed in
0,0,0,0,0,0,,// if any exceptions were raised, we fail
0,0,0,0,0,0,,// If we're running from within an IDE we may not have // the .rb files in our classpath. Try to find them // in the filesystem instead.
0,0,0,0,0,0,,/* $!: error string */
0,0,0,0,0,0,,// extra args for rest
0,0,0,0,0,0,,// line 1105
0,0,0,0,0,0,,// Label for the start of the method // Label for the end of the method
0,0,0,0,0,0,,// use array as-is, it's a literal array
0,0,0,0,0,0,,// Let m be the exact digits precision in an earlier! loop
0,0,0,0,0,0,,// bench straight-up integer fib(30)
0,0,0,0,0,0,,// bench Integer fib
0,0,0,0,0,0,,// reset the state
0,0,0,0,0,0,,// save package module as ivar in parent, and add method to parent so // we don't have to come back here.
0,0,0,0,0,0,,// obtain d
0,0,0,0,0,0,,// line 159 "-" // %token constants
0,0,0,0,0,0,,// comparisons & checks // checks if the operand is non-null and non-false // EQQ a === call used only for its conditional results, as in case/when, begin/rescue, ...
0,0,1,1,1,1,,// FIXME: JRUBY-3604
0,0,0,0,0,0,,// store call information so method_missing impl can use it
0,0,0,0,0,0,,// use parent's marshal
0,0,0,0,0,0,,// actual required is greater than 3, raise error (we don't support actual required > 3)
0,0,0,0,0,0,,// Tries to load at compile-time the constant referred to by 'constRef'. // This might be possible if the constant is defined and is not a forward reference // to a value that will be defined later in the class.
0,0,0,0,0,0,,// MRI behavior: Week values are monotonous. // So, weeks that effectively belong to previous year, // will get the value of 0, not 52 or 53, as in Java.
0,0,0,0,0,0,,// build scope names string
0,0,1,0,0,0,,// arg grouping, use slower arg walking logic
0,0,1,0,0,0,,// For nodes do not have their own scope so we pass null to indicate this. // 'For's are implemented as blocks in evaluation, but they have no scope so we // just deal with this lack of scope throughout its lifespan.  We should probably // change the way this works to get rid of multiple null checks.
0,0,0,0,0,0,,// Always use "GMT" since that's required by Java API.
0,0,0,0,0,0,,/* Explicitly use UTF-8 here. c.f. history.addToHistory using line.asUTF8() */
0,0,0,0,0,0,,// Remaining arguments are for the script itself
0,0,0,0,0,0,,//assertEquals("\"foo\"\n\"bar\"", eval("$h.each {|val| p val}")); //assertEquals("[\"foo\", \"bar\"]", eval("p $h.each {|val| }"));
0,0,0,0,0,0,,// line 280
0,0,0,0,0,0,,// If an IO exception occurs (something odd, but possible) // A directory may return null.
0,0,0,0,0,0,,// all done with lookup attempts, release monitor
0,0,0,0,0,0,,// Notify the calling thread that we're about to go to sleep the first time
0,0,0,0,0,0,,/* 6:tags 16:addr 1:eos */
0,0,0,0,0,0,,// line 1115
0,0,0,0,0,0,,// use numbered access method
0,0,0,0,0,0,,// // Keep a reference to the temporary memory in the cache so it does // not get freed by the GC until the struct is freed //
0,0,0,0,0,0,,// obtain c
0,0,0,0,0,0,,// ClassId is the name of the class/module sans where it is located. // If it is null, then it an anonymous class.
0,0,0,0,0,0,,// Here we create an "anonymous" exception type used for unrolling the stack. // MRI creates a new one for *every call* to timeout, which can be costly. // We opt to use a single exception type for all cases to avoid this overhead.
0,0,0,0,0,0,,// finally
0,0,0,0,0,0,,// start off with a neutral parent
0,0,0,0,0,0,,//static private final String TRANSLIT = "//translit";
0,0,0,0,0,0,,// double precision, native
0,0,0,0,0,0,,// Value of last token which had a value associated with it.
0,0,0,0,0,0,,// obtain a
0,0,0,0,0,0,,// rename is successful
0,0,0,0,0,0,,// not enough bytes
0,0,0,0,0,0,,// specialized for value
0,0,0,0,0,0,,// must let original string know we're modifying, so shared buffers aren't damaged
0,0,0,0,0,0,,// treat start and end as start...end for end >= 0, start..end for end < 0
0,0,0,0,0,0,,//            return warnMultiReturnNil(ruby);
0,0,0,0,0,0,,// line 1279
0,0,0,0,0,0,,// specific arity
0,0,0,0,0,0,,// PUSH(0).  If you look at original macro: stack |= (n&1) => stack |= 0 => no-change.
0,0,1,1,1,1,,// TODO: 1.9 rb_enc_symname_p
0,0,0,0,0,0,,// if adding a module under a constant name, set that module's basename to the constant name
0,0,0,0,0,0,,// // COMMON VARIABLE METHODS //
0,0,0,0,0,0,,// Not that is loaded loop around to resolve it next pass
0,0,0,0,0,0,,// line 335
0,0,0,0,0,0,,// Is there a supplied proc argument or do we assume a block was // supplied
0,0,0,0,0,0,,// if more than 4 locals, get the locals array too
0,0,0,0,0,0,,// // limit each iteration to a max of BULK_READ_SIZE to avoid over-size allocations //
0,0,0,0,0,0,,//                    actualPath = new File(RubyFile.expandUserPath(runtime.getCurrentContext(), reportedPath));
0,0,1,0,0,0,,// not so backwards-compatible here, but no one should have been // calling this anyway.
0,0,0,0,0,0,,// open up the 'to_java' and 'as' coercion methods on Ruby Objects, via Kernel
0,0,0,0,0,0,,// update superclass reference
0,0,0,0,0,0,,// load always uses IRubyObject[], so simple closure offset calculation here
0,0,0,0,0,0,,// only this case affects backrefs 
0,0,0,0,0,0,,// Methods of the Nil Class (nil_*):
0,0,0,0,0,0,,"/*             * Declare those components as beans in BSF. Then it will be             * possible to access those components in Ruby as global             * variables ($frame, $menubar, ...)             */"
0,0,1,0,1,1,,"/** * Represents the the dynamic portion of scoping information.  The variableValues are the * values of assigned local or block variables.  The staticScope identifies which sort of * scope this is (block or local). *  * Properties of Dynamic Scopes: * 1. static and dynamic scopes have the same number of names to values * 2. size of variables (and thus names) is determined during parsing.  So those structured do *    not need to change * * FIXME: When creating dynamic scopes we sometimes accidentally pass in extra parents.  This * is harmless (other than wasting memory), but we should not do that.  We can fix this in two * ways: * 1. Fix all callers * 2. Check parent that is passed in and make if new instance is local, then its parent is not local */"
0,0,0,0,0,0,,// c: bind_eval
0,0,0,0,0,0,,// If \r\n then just pass along \n (windows).  // If \r[^\n] then pass along \n (MAC).
0,0,0,1,0,1,,// This is pretty inefficient for building an array, so just raise an error if someone's using it for a lot of elements
0,0,0,0,0,0,,"/*  ================     *  Utility Methods     *  ================      */"
0,0,0,0,0,0,,// try to load the specified name; only if that fails, try to define the class
0,0,0,0,0,0,,// if it's a singleton class and the real class is proc, we're doing closure conversion // so just use Proc's hashcode
0,0,0,0,0,0,,// check for thread events, in case we've been woken up to die
0,0,0,0,0,0,,// We do both writable and writable_real through the same method because // in our java process effective and real userid will always be the same.
0,0,0,0,0,0,,"/*  ================     *  Module Methods     *  ================      */"
0,0,0,0,0,0,,// // Remove the Executor task now, to avoid cancelled tasks accumulating // until an Executor thread can schedule and remove them //
0,0,0,0,0,0,,// promise to implement two to N with block
0,0,0,0,0,0,,// but there's a superclass passed in, use it
0,0,0,0,0,0,,// ?w  | boolean | True if file1 exists and is writable by effective uid/gid
0,0,0,0,0,0,,// do nothing, fall back on default compiler below
0,0,0,0,0,0,,//call throwException via JRuby
0,0,0,0,0,0,,// assume nInit = 16 <= prec
0,0,0,0,0,0,,// // Add aliases in Type::*, NativeType::* and FFI::TYPE_* //
0,0,0,0,0,0,,// we set scope-aware to true to force heap-based locals
0,0,0,0,0,0,,// normal file descriptor..try to work with it
0,0,0,0,0,0,,// Rubygems is too specific on host cpu so until we have real need lets default to universal //setConfig(configHash, "arch", System.getProperty("os.arch") + "-java" + System.getProperty("java.specification.version"));
0,0,0,0,0,0,,// invalid ranges result in an empty string
0,0,0,0,0,0,,// close process output // See JRUBY-3405; hooking up to parent process stdin caused // problems for IRB etc using stdin.
0,0,1,0,0,0,,// This is needed to unpack stuff
0,0,0,0,0,0,,// refresh call adapter, since it matters if this is iter-based or not
0,0,0,0,0,0,,// Add property name aliases
0,0,0,0,0,0,,// Rehash the table if the threshold is exceeded
0,0,0,0,0,0,,// Ordering of array traversal not important, just intuitive
0,0,0,0,0,0,,// we already confirmed above that length > 0
0,0,0,0,0,0,,"/*         * If there is exactly _one_ callback argument to the function,         * then a block can be given and automatically subsituted for the callback         * parameter.         */"
0,0,0,0,0,0,,// 128K seems to be the minimum at which the stat+seek is faster than reallocation
0,0,0,0,0,0,,// ruby interpreter compatibilty // Usage: ruby [switches] [--] [programfile] [arguments])
0,0,0,0,0,0,,// Define System.getProperties() in ENV_JAVA
0,0,0,0,0,0,,// This point is only reached if there was an exception handler // installed.
0,0,0,0,0,0,,// @JRubyMethod(name = "exact?")
0,0,0,0,0,0,,// terminate and advance buffer when we find our char
0,0,0,0,0,0,,// If there's no second argument, simply use the working directory  // of the runtime.
0,0,0,0,0,0,,// wow, the only time we can use the java protocol ;)
0,0,0,0,0,0,,// // INTERNAL VARIABLE METHODS //
0,0,0,0,0,0,,// Makes sure the key is not already in the hashtable.
0,0,0,0,0,0,,// Check for special shell characters [<>|] at the beginning // and end of each command word and don't run in process if we find them.
0,0,0,0,0,0,,// There is something valid in the sun_path component
0,0,0,0,0,0,,// try lookup again under lock
0,0,0,0,0,0,,//System.err.println("figureOutBase()/base=" + base);
0,0,0,0,0,0,,"/* Symbol class methods.     *      */"
0,0,1,1,1,1,,"/**      * Nested class whose instances act as thunks reacting to to_str method     * called from (Exception#to_str, Exception#message)     * MRI equivalent: rb_cNameErrorMesg, class name: ""message"", construction method: ""!"",     * to_str implementation: ""name_err_mesg_to_str""     *     * TODO: this class should not be lookupable     */"
0,0,0,0,0,0,,// No block from a nil proc
0,0,0,0,0,0,,// Setting the loader needs to reset the class cache
0,0,0,0,0,0,,// make sure the main stream is set to null
0,0,0,0,0,0,,// Until we get a little more solid on 1.9 support we will only run interpreted mode
0,0,1,0,0,0,,// This method is intended only for defining new classes in Ruby code, // so it uses the allocator of the specified superclass or default to // the Object allocator. It should NOT be used to define classes that require a native allocator.
0,0,0,0,0,0,,//yySindex 889
0,0,0,0,0,0,,//yyGindex 136
0,0,0,0,0,0,,// backspace
0,0,0,0,0,0,,// load target for invocations
0,0,0,0,0,0,,// void methods should work
0,0,0,0,0,0,,// verify it if it's there
0,0,0,0,0,0,,// difficult case, send to Double/FloatingDecimal
0,0,0,0,0,0,,// Init
0,0,0,0,0,0,,// from CommandlineParser
0,0,0,0,0,0,,// Adjust for buffered data
0,0,0,0,0,0,,// v += g*v     ~ 1/2/sqrt()
0,0,0,0,0,0,,// switch // while
0,0,0,0,0,0,,// getSimplifiedOperand returns the value of this operand, fully simplified // getSimplifiedOperand returns the operand in a form that can be materialized into bytecode, if it cannot be completely optimized away // // The value is used during optimizations and propagated through the IR.  But, it is thrown away after that. // But, the operand form is used for constructing the compound objects represented by the operand. // // Example: a = [1], b = [3,4], c = [a,b], d = [2,c] //   -- getValue(c) = [1,[3,4]];     getSimplifiedOperand(c) = [1, b] //   -- getValue(d) = [2,[1,[3,4]]]; getSimplifiedOperand(d) = [2, c] // // Note that a,b,c,d are all objects, and c has a reference to objects a and b, and d has a reference to c. // So, if contents of a or b is modified, the "simplified value"s of c and d also change!  This difference // is captured by these two methods.
0,0,0,0,0,0,,//        int n = 10;
0,0,0,0,0,0,,// x += e*v     ~ sqrt()
0,0,0,0,0,0,,// JRUBY-2380, associate future early so it shows up in Thread.list right away, in case it doesn't run immediately
0,0,0,0,0,0,,// Increase precision - next iteration supplies n exact digits
0,0,0,0,0,0,,// The dataStruct is a place where custom information can be // contained for core implementations that doesn't necessarily // want to go to the trouble of creating a subclass of // RubyObject. The OpenSSL implementation uses this heavily to // save holder objects containing Java cryptography objects. // Java integration uses this to store the Java object ref. //protected transient Object dataStruct;
0,0,0,0,0,0,,// Initial v - the reciprocal // v0 = 1/(2*x)
0,0,0,0,0,0,,// Estimate the square root with the foremost 62 bits of squarD // bi and scale are a tandem
0,0,0,0,0,0,,// MRI issuses warning here on (RBIGNUM(x)->len * SIZEOF_BDIGITS * yy > 1024*1024)
0,0,0,0,0,0,,// Function not used...but it gets rid of unused warnings in Eclipse (we do call those methods // from Ruby so they are not really unused).
0,0,0,0,0,0,,// Collect iteration precisions beforehand
0,0,0,0,0,0,,// skip this one, probably no 'ls' (windows)
0,0,0,0,0,0,,// just in case, add a bit of extra precision
0,0,0,0,0,0,,// General number and precision checking
0,0,0,0,0,0,,// run ten separate calls into Ruby, with delay and explicit GC
0,0,0,0,0,0,,// If the killee thread is the same as the killer thread, just die
0,0,0,0,0,0,,// wait until thread has initialized
0,0,0,0,0,0,,// The name of this source (e.g. a filename: foo.rb)
0,0,0,0,0,0,,// NOTE: MRI's sqrt precision is limited by 100, // but we allow values more than 100.
0,0,0,0,0,0,,// MRI behavior: raise ArgumentError for 'unknown command' before // checking number of args.
0,0,1,0,0,0,,// This should only be called by this and RubyFile. // It allows this object to be created without a IOHandler.
0,0,0,0,0,0,,// calculation for negatives when %u specified // for values >= Integer.MIN_VALUE * 2, MRI uses (the equivalent of) //   long neg_u = (((long)Integer.MAX_VALUE + 1) << 1) + val // for smaller values, BigInteger math is required to conform to MRI's // result.
0,0,0,0,0,0,,// line 766
0,0,0,0,0,0,,// SYNC_FLUSH
0,0,0,0,0,0,,// unread back
0,0,0,0,0,0,,// line 476
0,0,0,0,0,0,,// Look in classpath next (we do not use File as a test since UNC names will match) // Note: Jar resources must NEVER begin with an '/'. (previous code said "always begin with a /")
0,0,0,0,0,0,,// note that addMethod now does its own put, so any change made to // functionality here should be made there as well 
0,0,0,0,0,0,,// line 513
0,0,0,0,0,0,,// Add a forward reference from tgt -> currBB
0,0,0,0,0,0,,// beneath are rewritten coercions that reflect MRI logic, the aboves are used only by RubyBigDecimal
0,0,1,0,0,0,,// empirically it appears that to_ary coersions always return array or nil, so this // should always be an array by now.
0,0,0,0,0,0,,// line 414
0,0,0,0,0,0,,// rethrow to outer flow catcher
0,0,1,1,1,1,,// TODO: make it 16 now ? // MUST be power of 2!
0,0,0,0,0,0,,// this _is_ legal (when removing an undef)
0,0,0,0,0,0,,// line 1244
0,0,0,0,0,0,,// ChannelDescriptors opened by sysopen are cached to avoid collection
0,0,0,0,0,0,,//yyRindex 889
0,0,0,0,0,0,,// Ensure we have a new interpreter for each test. Previous we were using the //  same interpreter which caused problems as soon as one test failed.
0,0,0,0,0,0,,// We don't want a package name beginning with dots, so we remove them
0,0,0,0,0,0,,// make sure the pipe stream is set to null
0,0,0,0,0,0,,// getFoo      => foo // getFoo(int) => foo(int)
0,0,0,0,0,0,,// callbacks to fill in method body
0,0,0,0,0,0,,//$@ returns nil if $!.backtrace is not an array
0,0,0,0,0,0,,// if it's an inner class and it's not public, we can't access it; // skip population of declared elements
0,0,0,0,0,0,,// If this is not a closure, the break is equivalent to jumping to the loop end label
0,0,0,0,0,0,,// Do not open as 'rw' by default since a file with read-only permissions will fail on 'rw'
0,0,0,0,0,0,,// bench Long fib
0,0,0,0,0,0,,// In the current logic, if we get here we know that module is not an // IncludedModuleWrapper, so there's no need to fish out the delegate. But just // in case the logic should change later, let's do it anyway
0,0,0,0,0,0,,// leave as a normal array
0,0,1,0,0,0,,// switch on the object's *native type*. This allows use-defined // classes that have extended core native types to piggyback on their // marshalling logic.
0,0,0,0,0,0,,// Note: We can't use file.exists() to check whether the symlink // exists or not, because that method returns false for existing // but broken symlink. So, we try without the existence check, // but in the try-catch block. // MRI behavior: symlink? on broken symlink should return true.
0,0,0,0,0,0,,//        case 4: //            signature = sig(Object.class, Object.class, Object.class, Object.class, Object.class); //            break; //        case 5: //            signature = sig(Object.class, Object.class, Object.class, Object.class, Object.class, Object.class); //            break;
0,0,0,0,0,0,,// create a lightweight thunk
0,0,0,0,0,0,,// Contains a list of all blocks (as Procs) that should be called when // the runtime environment exits.
0,0,0,0,0,0,,"/*     * All the positive powers of 10 that can be     * represented exactly in double/float.     * (From sun.misc.FloatingDecimal.java)     */"
0,0,0,0,0,0,,// there might be more test classes in a single file, so we iterate over them
0,0,1,0,0,0,,// This is needed when the enclosing class or module is a singleton. // In that case, we generated a name such as null::Foo, which broke  // Marshalling, among others. The correct thing to do in this situation  // is to insert the generate the name of form #<Class:01xasdfasd> if  // it's a singleton module/class, which this code accomplishes.
0,0,0,0,0,0,,// no digits, error
0,0,0,0,0,0,,// this is the only case it might be null here (in MetaClass construction)
0,0,0,0,0,0,,// -1 == don't set permissions
0,0,0,0,0,0,,/* $@: error position */
0,0,0,0,0,0,,// if we get here, the class and field exist; construct our Unsafe impl // that calls it directly
0,0,0,0,0,0,,// generate a real method signature for the method, with to/from coercions
0,0,0,0,0,0,,// wait for the go signal
0,0,0,0,0,0,,// If already inspecting, there is no need to register/unregister again.
0,0,0,0,0,0,,// note: intentionally returning the actual array returned from Java, rather // than wrapping it in a RubyArray. wave of the future, when java_class will // return the actual class, rather than a JavaClass wrapper.
0,0,0,0,0,0,,// line 1392
0,0,0,0,0,0,,// add alias to meta
0,0,0,0,0,0,,// snapshot of contents of directory // current position in directory
0,0,0,0,0,0,,// if channel is already closed, we're no longer valid
0,0,0,0,0,0,,// Exclusive locks in Java require the channel to be writable, otherwise // an exception is thrown (terminating JRuby execution). // But flock behavior of MRI is that it allows // exclusive locks even on non-writable file. So we convert exclusive // lock to shared lock if the channel is not writable, to better match // the MRI behavior.
0,0,0,0,0,0,,// zero args, no block; do nothing
0,0,0,0,0,0,,// We don't support .so, but some stdlib require .so directly // replace it with .jar to look for an extension type we do support
0,0,0,0,0,0,,// store previous exception for restoration if we rescue something
0,0,0,0,0,0,,// Label for the start of the closure (used to implement redo) // Label for the end of the closure (used to implement retry)
0,0,0,0,0,0,,// // A specific version was requested - use as is for search //
0,0,0,0,0,0,,// then deliver mail to the target
0,0,0,0,0,0,,// set self to the class
0,0,0,0,0,0,,// confirm minimum args provided
0,0,0,0,0,0,,/* ---------- Public fields, methods --------- */
0,0,0,0,0,0,,// predefine a few other methods we invoke directly elsewhere
0,0,0,0,0,0,,// line 152 "-" // %token constants
0,0,0,0,0,0,,// force heap-scope behavior, since it uses parent's scope
0,0,1,0,0,0,,// If we don't have a body, check for required or opt args // if opt args, they could have side effects // if required args, need to raise errors if too few args passed // otherwise, method does nothing, make it a nop
0,0,0,0,0,0,,// Creates the new entry.
0,0,0,0,0,0,,// and we were given a specific exception
0,0,0,0,0,0,,// finally with no exception
0,0,0,0,0,0,,// Compute meet over all "sources" and compute "destination" basic blocks that should then be processed.  // sources & targets depends on direction of the data flow problem
0,0,0,0,0,0,,// Accessor methods.
0,0,0,0,0,0,,// declare locals for Java debugging purposes
0,0,0,0,0,0,,// silent ?
0,0,0,0,0,0,,// no check for '*'
0,0,0,0,0,0,,//            assert internedName == internedName.intern() : internedName + " is not interned";
0,0,0,0,0,0,,// no digits, go calc (will return +/- 0.0 for lax)
0,0,0,0,0,0,,// loop until a context is available, to clean up softrefs that might have been collected
0,0,0,0,0,0,,// pop extra failed value from first cycle and we're done
0,0,0,0,0,0,,// Version information:
0,0,0,0,0,0,,// could not get canonical path, just use given path
0,0,0,0,0,0,,// line 420
0,0,0,0,0,0,,//System.err.println("ADDING CHAR: " + (char)cx + " with number: " + cx);
0,0,0,0,0,0,,// io.available() only returns 0 after EOF is encountered // so we need to differentiate between the empty string and EOF
0,0,0,0,0,0,,// The assumption here is that the 'in' stream provides // proper available() support. If available() always // returns 0, we'll hang!
0,0,0,0,0,0,,// if it's less than 200 do median of 3
0,0,0,0,0,0,,// store the local vars in a local variable for preparing the class (using previous scope)
0,0,0,0,0,0,,// ////////////////// CONSTANT API METHODS //////////////// //
0,0,0,0,0,0,,//        Class<?> script1 = ((DefaultMethod) runtime1.getObject().getMethods().get("foo")).getJITCompilerScript().getClass(); //        Class<?> script2 = ((DefaultMethod) runtime2.getObject().getMethods().get("foo")).getJITCompilerScript().getClass();
0,0,0,0,0,0,,// ////////////////// LOW-LEVEL CLASS VARIABLE INTERFACE //////////////// // // fetch/store/list class variables for this module //
0,0,0,0,0,0,,// no read requested, hook up read to parents output
0,0,0,0,0,0,,// Prepare LoadService and load path
0,0,0,0,0,0,,/* and subtract as neeeded.*/
0,0,0,0,0,0,,// digits arr shifted, update all
0,0,0,0,0,0,,//yyGindex 152
0,0,1,1,1,1,,// SSS FIXME: Can this ever be null?
