oracle,Pattern,TM,MAT,MAT_TM,,Comments
0,0,0,0,0,,// now run main threads in limited numbers... // start initial batch of threads
0,0,0,0,0,,// used by jpackage for JavaCC 3.x
0,0,0,0,0,,// check the target is a file
0,0,0,0,0,,// start the timeout thread
0,0,0,0,0,,// determine if the generated java file is up-to-date
0,0,0,0,0,,// Extract file's base-name
0,0,1,0,1,,// in VM is not very nice since it could probably hang the // whole build. IMHO this method should be avoided and it would be best // to remove it in future versions. TBD. (SBa)
0,0,0,0,0,,// will cause trouble in JDK 1.1 if omitted
0,0,0,0,0,,// now find available running slots for the remaining threads
0,0,0,0,0,,// Replace the file's extension with '.java'
0,0,0,0,0,,// Change the directory
0,0,0,0,0,,// continue on outer while loop to get another // available slot
0,0,0,0,0,,// This default has been good enough until Ant 1.6.3, so stick // with it
0,0,0,0,0,,// first search for the "old" javah class in 1.4.2 tools.jar
0,0,0,0,0,,// this actually relies on the first manifest being found on // the classpath (probably rt.jar's) being valid
0,0,0,0,0,,// if we got here all slots in use, so sleep until // something happens
0,0,0,0,0,,// assume older than 1.4.2 tools.jar
0,0,0,0,0,,// required attributes // Deprecated! // Use this going forward
0,0,0,0,0,,// are all threads finished
0,0,0,0,0,,// optional attributes
0,0,0,0,0,,// who would interrupt me at a time like this?
0,0,0,0,0,,// now did any of the threads throw an exception
0,0,0,0,0,,// // Ensure that an external entity resolves as expected Using an // XMLCatalog: // // Transform an XML file that contains a reference to a _second_ XML file // via the document() function.  The _second_ XML file refers to an entity. // The entity is listed in the XMLCatalog pointing to a different file. // Stuff result into the property: val4 //
0,0,0,0,0,,// return a bogus number
0,0,0,0,0,,// Should be safe to parse
0,0,0,0,0,,// sanity check ourselves, if we've been asked to build nothing // then we should complain
0,0,0,0,0,,// Check name is "antlib"
0,0,0,0,0,,//include locally for screening purposes
0,0,0,0,0,,// The following will be used as types and tasks
0,0,0,0,0,,// Sort and run the dependency tree. // Sorting checks if all the targets (and dependencies) // exist, and if there is any cycle in the dependency // graph.
0,0,0,0,0,,// try to find the executable
0,0,0,0,0,,// now try to resolve against the dir if given
0,0,0,0,0,,// What's the difference between id and name ?
0,0,0,0,0,,// no warning, this is not changing anything
0,0,0,0,0,,// This bit turns <exclude> child tags into patters to ignore
0,0,0,0,0,,// if not set, auto-create the ClassPath from the project
0,0,0,0,0,,// This is the new way - use classespath - code is the // same for now
0,0,0,0,0,,// The intended result URLs:
0,0,0,0,0,,// JDK 1.4: return Collections.list(e);
0,0,0,0,0,,//file time checks for java1.2+
0,0,0,0,0,,// test when file begins with basedir twice
0,0,0,0,0,,// Check for old id behaviour
0,0,0,0,0,,// read in all constant pool entries.
0,0,0,0,0,,// verify this is a valid class file.
0,0,0,0,0,,/* int version = */
0,0,0,0,0,,// read the constant pool.
0,0,0,0,0,,// this one is here because the changes to support ResourceCollections // have broken Magic's JUnitTestTask. // // The task adds a FileSet to a BatchTest instance using the // Java API and without telling the FileSet about its project // instance.  The original code would pass in project on the // call to getDirectoryScanner - which is now hidden deep into // Resources.iterator() and not reachable.
0,0,0,0,0,,// Inform IH to clear the cache
0,0,0,0,0,,// read access flags and class index.
0,0,0,0,0,,// try a multi-part netware-volume length path, see how it is handled
0,0,0,0,0,,//Be sure everything has been set.
0,0,0,0,0,,//Do the merge
0,0,0,0,0,,// check for a static suite method first, even when using // JUnit 4
0,0,0,0,0,,// Check for JDK 5 first. Will *not* help on JDK 1.4 // if only junit-4.0.jar in CP because in that case // linkage of whole task will already have failed! But // will help if CP has junit-3.8.2.jar:junit-4.0.jar.
0,0,0,0,0,,//Add this file to the addfiles Vector and add it //later at the top level of the output file.
0,0,0,0,0,,// Add/overlay system properties on the properties from the Ant project
0,0,0,0,0,,// share the setup for testing the depend task
0,0,0,0,0,,// register this as the current task on the current thread.
0,0,0,0,0,,// jlink output input1 ... inputN
0,0,0,0,0,,// To maintain compatibility with the command-line version, // we will only add files to be merged.
0,0,0,0,0,,//Check to see that the file with name "name" exists.
0,0,0,0,0,,// Test for path relative to project base directory
0,0,0,0,0,,//META-INF not found in the name of the entry. Go ahead and process it.
0,0,0,0,0,,// Make sure that
0,0,0,0,0,,// test for searching parents
0,0,0,0,0,,//class-MockCache
0,0,0,0,0,,// ignore this if the object does not have // a set project method or the method // is private/protected.
0,0,0,0,0,,// mustSearchPath is false, or no PATH or not found - keep our // fingers crossed.
0,0,0,0,0,,// Quick fail if this is not a valid OS for the command
0,0,0,0,0,,"/*     * Necessary in the case where you add a entry that     * is not compressed.     */"
0,0,0,0,0,,//override facility for subclasses to put custom hashtables in
0,0,0,0,0,,//hand osfamily off to Os class, if set
0,0,0,0,0,,//It was the duplicate entry.
0,0,0,0,0,,// this command will be executed only on the specified OS
0,0,0,0,0,,"/*     * Adds contents of a directory to the output.     */"
0,0,0,0,0,,"/*     * Gets the name of an entry in the file.  This is the real name     * which for a class is the name of the package with the class     * name appended.     */"
0,0,0,0,0,,//  =====================  attributes  =====================
0,0,0,0,0,,// --------------------  Hook management  --------------------
0,0,0,0,0,,// time of the build in milli seconds
0,0,0,0,0,,"/*     * Adds a file to the output stream.     */"
0,0,0,0,0,,//test for and handle a forced process death
0,0,0,0,0,,//Make sure file exists
0,0,0,0,0,,//This entry already exists. So, go with the first one.
0,0,0,0,0,,// --------------------  Methods to override  --------------------
0,0,0,0,0,,// show the command
0,0,0,0,0,,//Note, don't need to specify size or crc for compressed files.
0,0,0,0,0,,// Not strictly necessary but probably desirable. // JUnit 4-specific test GUIs will show just "failures". // But Ant's output shows "failures" vs. "errors". // We would prefer to show "failure" for things that logically are.
0,0,0,0,0,,//use the systemclasspath as well, to include the ant jar
0,0,0,0,0,,//Finally set the property
0,0,1,1,1,,//TODO Test on other versions of weblogic //TODO add more attributes to the task, to take care of all jspc options //TODO Test on Unix
0,0,0,0,0,,//only test on java1.5+
0,0,0,0,0,,// test for not searching parents
0,0,0,0,0,,// If next has handled the property
0,0,0,0,0,,// Override Task#init
0,0,0,0,0,,//private String compilerPath; //fully qualified name for the compiler executable
0,0,0,0,0,,// get all the files in the sourceDirectory
0,0,0,0,0,,// Instantiate it
0,0,0,0,0,,// try to get it from the project or keys // Backward compatibility
0,0,0,0,0,,// Override Task#execute
0,0,0,0,0,,// apply transformation
0,0,0,0,0,,// we are going to scan everything anyway
0,0,0,0,0,,// The destination of the files to copy
0,0,0,0,0,,// evaluate correctness
0,0,0,0,0,,// user (CLI) properties take precedence
0,0,0,0,0,,// The complete list of files to copy
0,0,0,0,0,,// Copy all the necessary out-of-date files
0,0,0,0,0,,// -------------------- Getting properties  --------------------
0,0,0,0,0,,// nope ;-)
0,0,0,0,0,,// Get rid of all files not listed in the source filesets.
0,0,0,0,0,,// Output the default excludes
0,0,0,0,0,,//search for the next instance of $ from the 'prev' position
0,0,0,0,0,,// Get rid of empty directories on the destination side
0,0,0,0,0,,// Test here again to avoid method call for non-directories!
0,0,0,0,0,,// put in the newroots vector the include patterns without // wildcard tokens
0,0,0,0,0,,// we are already in the right path, so the second parameter // is false
0,0,0,0,0,,//if we are at the end of the string, we tack on a $ //then move past it
0,0,0,0,0,,// must match the default value of Ant#inheritAll
0,0,0,0,0,,// must match the default value of Ant#inheritRefs
0,0,0,0,0,,// now we need to populate the compiler adapter
0,0,0,0,0,,// finally, lets execute the compiler!!
0,0,0,0,0,,// check if dir exists by trying to change into it.
0,0,0,0,0,,//peek ahead to see if the next char is a property or not //not a property: insert the char as a literal
0,0,0,0,0,,/*<TargetElement>*/
0,0,0,0,0,,//demand create vector of filesets
0,0,0,0,0,,// try a multi-part netware-volume length path with UNIX // separator (this testcase if from an actual bug that was // found, in AvailableTest, which uses PathTokenizer)
0,0,0,0,0,,// check if one of the builds failed in keep going mode
0,0,0,0,0,,// make sure that we've got a destdir
0,0,0,0,0,,//bind to a compiler
0,0,0,0,0,,//     REVISIT: Defaults to the target name that contains this task if not specified.
0,0,0,0,0,,// make sure that we've got a srcdir
0,0,0,0,0,,// if the compiler does its own dependency stuff, we just call it right now
0,0,0,0,0,,// END class SubAnt
0,0,0,0,0,,//the remainder of this method is only for compilers that need their dependency work done
0,0,0,0,0,,//        String srcFileDir=srcFile.getParent();
0,0,0,0,0,,// adding something to the excludes'
0,0,0,0,0,,//  =====================  constructors, factories  =====================
0,0,0,0,0,,// Child elements.
0,0,0,0,0,,//end inner class
0,0,0,0,0,,// since we don't mangle extensions like the servlet does, // we need to check for keywords as class names
0,0,0,0,0,,// If we are sending files, then assume out of date. // If we are getting files, then throw an error
0,0,0,0,0,,// first char is more restrictive than the rest
0,0,0,0,0,,// this is the rest
0,0,0,0,0,,//we are forking here to be sure that if JspC calls //System.exit() it doesn't halt the build
0,0,0,0,0,,//tomcat4.0 gets the old mangler
0,0,0,0,0,,//tomcat4.1 gets the new one
0,0,0,0,0,,// project reference is set in super.setUp()
0,0,0,0,0,,// acrobatic cast.
0,0,0,0,0,,// set the destination directory relative from the project if needed.
0,0,0,0,0,,// If an initial command was configured then send it. // Some FTP servers offer different modes of operation, // E.G. switching between a UNIX file system mode and // a legacy file system.
0,0,0,0,0,,// This class acts as a custom Ant task also // and uses these variables/methods in that mode
0,0,0,0,0,,//CVS missing
0,0,0,0,0,,// init the testclasses path object
0,0,0,0,0,,// If style dir is not specified we have to retrieve // the stylesheet from the classloader
0,0,0,0,0,,// If we are here, then the style dir is here and we // should read the stylesheet from the filesystem
0,0,0,0,0,,// xalan 2
0,0,0,0,0,,// =======  testcases for the attributes and nested elements of the selector  =====
0,0,0,0,0,,// xalan xsltc
0,0,0,0,0,,// jdk 1.5 xsltc
0,0,0,0,0,,// pre JUnit 3.7
0,0,0,0,0,,// file does exist -> property 'test' == 'true'
0,0,0,0,0,,// Empty
0,0,0,0,0,,// Snapshot of the system properties
0,0,0,0,0,,//add the timestamp
0,0,0,0,0,,// Grant extra permissions to read and write the user.* properties and read to the // java.home property
0,0,0,0,0,,// no-op: not a real business error
0,0,0,0,0,,// do the actions
0,0,0,0,0,,//backwards compatibility two $ map to one mode
0,0,0,0,0,,//and the hostname.
0,0,0,0,0,,// Revoke permission to write user.home (granted above via user.*), still able to read though. // and the default granted permission to read os.name.
0,0,0,0,0,,// a TestSuite can contain Tests from multiple classes, // even tests with the same name - disambiguate them.
0,0,0,0,0,,// Do we send output to the formatters ?
0,0,0,0,0,,//new behaviour: $X maps to $X for all values of X!='$'
0,0,0,0,0,,//   Attributes for basetest
0,0,0,0,0,,//property found, extract its name or bail on a typo
0,0,0,0,0,,// // Various copy attributes/subelements of <copy> passed thru to <mycopy> //
0,0,0,0,0,,// getConstants is a static method, no need to // pass in the object
0,0,0,0,0,,// Try parsing the line into an integer.
0,0,0,0,0,,// Make sure the dependency is not empty string
0,0,0,0,0,,// Should work whether or not redirector.inputStream == null:
0,0,0,0,0,,// test if os match
0,0,1,1,1,,// set the default values if not specified //@todo should be moved to the test class instead.
0,0,0,0,0,,"/*         * After changing CommandlineJava to search for the java         * executable, I don't know, how to tests the value returned         * here without using the same logic as applied in the class         * itself.         *         * assertTrue(""no classpath"", ""java"", s[0]);         */"
0,0,0,0,0,,// exec command on system runtime
0,0,0,0,0,,// Create a temporary file to pass the test cases to run to // the runner (one test case per line)
0,0,1,1,1,,// CheckStyle:VisibilityModifier OFF - bc //ToDo: If dealing with default cl need to parse out <enter description here>
0,0,0,0,0,,// copy input and error to the output stream
0,0,0,0,0,,// make sure the test will be accepted as a TestCase
0,0,0,0,0,,// Make sure that depends attribute does not // end in a ,
0,0,0,0,0,,// starts pumping away the generated output/error
0,0,0,0,0,,// make sure the test annotation are accepted
0,0,0,0,0,,// NOTE kirk@radik.com 04-April-2001 -- If you put in the -s, you // have to start running through regular expressions here. Much easier // to just not include the scripting information than to try to add it // and strip it later.
0,0,0,0,0,,// local copy since LogOutputStream.task is private
0,0,0,0,0,,// Wait for everything to finish
0,0,0,0,0,,// dummy output for the framed report // it's all done by extension...
0,0,0,0,0,,// configure attributes of the object and it's children. If it is // a task container, defer the configuration till the task container // attempts to use the task
0,0,0,0,0,,//    public Hashtable getProcessedFiles() { //        return processedFiles; //    }
0,0,0,0,0,,// check its exit value
0,0,0,0,0,,// conforming to NodeList interface
0,0,0,0,0,,//do some writing to it
0,0,0,0,0,,// this should never happen
0,0,0,0,0,,// The size of buffers to be used
0,0,0,0,0,,// write the document
0,0,0,0,0,,// ensure <tstamp>'s new prefix attribute is working
0,0,0,0,0,,// Check it's a read-only map.
0,0,0,0,0,,//dont look for much text here as it is vendor and version dependent
0,0,0,0,0,,// --------------------  Parse method  --------------------
0,0,0,0,0,,// Identify the class loader we will be using. Ant may be // in a webapp or embedded in a different app
0,0,0,0,0,,// Attributes.
0,0,0,0,0,,// Attribute setters.
0,0,0,0,0,,// Nested element creators.
0,0,0,0,0,,// treat empty nested text as no text
0,0,0,0,0,,// First, try the system property
0,0,0,0,0,,// if binary check if incompatible attributes are used
0,0,0,0,0,,// Sanity check our inputs.
0,0,0,0,0,,//----- from now, the methods are all related to DOM tree manipulation
0,0,0,0,0,,// A JDK1.3 'service' ( like in JAXP ). That will plug a helper // automatically if in CLASSPATH, with the right META-INF/services.
0,0,0,0,0,,// no need to do anything
0,0,0,0,0,,// writers do not throw exceptions, so check for them.
0,0,0,0,0,,// create the dom tree
0,0,0,0,0,,// Log using WARN so it displays in 'quiet' mode.
0,0,0,0,0,,// get all files and add them to the document
0,0,0,0,0,,// make sure that this is REALLY a testsuite.
0,0,1,0,1,,// This code is needed by EBCDIC and other strange systems. // It's a fix for bugs reported in xerces
0,0,0,0,0,,// try next method
0,0,0,0,0,,// non-existing files are not allowed
0,0,0,0,0,,//wrong root element name // issue a warning.
0,0,0,0,0,,// a testcase might have failed and write a zero-length document, // It has already failed, but hey.... mm. just put a warning
0,0,0,0,0,,// a missing . might imply no package at all. Don't get fooled.
0,0,0,0,0,,// modify the name attribute and set the package
0,0,0,0,0,,// don't filter AssertionFailure
0,0,0,0,0,,// JUnit 4 support:
0,0,0,0,0,,// Most likely an UnknownElement
0,0,0,0,0,,// check if there is a suite method
0,0,0,0,0,,// no appropriate suite method found. We don't report any // error here since it might be perfectly normal.
0,0,0,0,0,,// -------------------- Static utils, used by most helpers ----------------
0,0,0,0,0,,// In that case first C.fN will fail with CNFE and we // will avoid UnsupportedClassVersionError.
0,0,0,0,0,,// OK, fall back to JUnit 3.
0,0,0,0,0,,// Let's use it!
0,0,0,0,0,,//when running labelsync, if view elements are in sync, //Perforce produces a line of output //looking like this one : //error: //depot/file2 - label in sync.
0,0,0,0,0,,// Use JUnit 3.
0,0,0,0,0,,// id attribute must be set externally
0,0,0,0,0,,// try to extract a test suite automatically this // will generate warnings if the class is no // suitable Test
0,0,0,0,0,,// had an exception constructing suite
0,0,0,0,0,,// a task container - anything could happen - just add the // child to the container
0,0,0,0,0,,// on Windows and Unix, we can ignore delimiters and still have // enough information to tokenize correctly.
0,0,0,0,0,,// return the stack unfiltered
0,0,0,0,0,,"/*     * Constant for the PCLI listversionedfiles recursive i a format ""get"" understands     */"
0,0,0,0,0,,// Extract the name of the directory from the filename
0,0,0,0,0,,// To compile on pre-JDK 4 (even though this should always succeed):
0,0,0,0,0,,// Check to see if the target directory exists.
0,0,0,0,0,,// needed since project properties are not accessible
0,0,0,0,0,,/*<UnknownElement>*/
0,0,0,0,0,,// Create a ZipFileSet for this file, and pass it up.
0,0,0,0,0,,// pre-3.4
0,0,0,0,0,,// JUnitTestRunner
0,0,0,0,0,,//rethrow
0,0,0,0,0,,//wrap
0,0,0,0,0,,// implicit else: ignore the ':' since we have either a // UNIX or a relative path
0,0,0,0,0,,//skip abs. paths not under basedir, if set:
0,0,0,0,0,,// pre Kaffe 1.1.5
0,0,0,0,0,,// Logon using specified user name and password.
0,0,0,0,0,,// Initialize to the size of the first text fragment, with // the hopes that it's the only one.
0,0,0,0,0,,// If using resources, disallow inline text. This is similar to // using GNU 'cat' with file arguments -- stdin is simply // ignored.
0,0,0,0,0,,/*package*/
0,0,0,0,0,,//by default, we add the file.
0,0,0,0,0,,// only scan directories that can include matched files or // directories
0,0,0,0,0,,//file length checks rely on touch generating a zero byte file
0,0,0,0,0,,// Rats. // should not happen
0,0,0,0,0,,//a second web.xml file, so skip it
0,0,0,0,0,,// otherwise ExecuteJava has thrown an exception
0,0,0,0,0,,// No includes supplied, so set it to 'matches all'
0,0,0,0,0,,//check to see if we warn or not
0,0,0,0,0,,//no added file, yet
0,0,0,0,0,,// always start from the current ftp working dir
0,0,0,0,0,,// construct it
0,0,0,0,0,,// cool case, //we do not need to scan all the subdirs in the relative path
0,0,0,0,0,,//this should not happen, except if parent has been deleted by another process
0,0,0,0,0,,//and remember that we did
0,0,0,0,0,,// hit a hidden file assume not a symlink
0,0,0,0,0,,// will be caught and redirected to Ant's logging system
0,0,0,0,0,,// getRelativePath also finds about symlinks
0,0,0,0,0,,// Add the explicit resource collections to the archive.
0,0,0,0,0,,//validation
0,0,0,0,0,,// warn that selectors are not supported
0,0,0,0,0,,// If we are doing a listing, we need the output stream created now.
0,0,0,0,0,,// father and child pattern test
0,0,1,0,1,,//discard most of really big resources
0,0,0,0,0,,//open up the resource
0,0,0,0,0,,// get files from filesets
0,0,0,0,0,,// find first non cached dir
0,0,0,0,0,,// could not change to it - try to create it
0,0,0,0,0,,// create a local temporary file
0,0,0,0,0,,// impossible since *our* processLine doesn't throw an IOException
0,0,0,0,0,,// see if we should issue a chmod command
0,0,0,0,0,,// don't have to check for interface, since then // taskClass would be abstract too.
0,0,0,0,0,,//if we have a RedirectorElement, return a decoy
0,0,0,0,0,,// ignore this if the class being used as a task does not have // a set location method.
0,0,0,0,0,,// 0 --> srcIndex
0,0,0,0,0,,// srcIndex --> targetIndex
0,0,0,0,0,,// targets are already absolute file names
0,0,0,0,0,,// put in the newroots map the include patterns without // wildcard tokens
0,0,0,0,0,,// targetIndex --> end
0,0,0,0,0,,// do the checks - the buildfile stores the fileset as property
0,0,0,0,0,,// delegate the deletion of the local temp file to the delete task // because of race conditions occuring on Windows
0,0,0,0,0,,// For Microsoft's Ftp-Service an Array with length 0 is // returned if configured to return listings in "MS-DOS"-Format
0,0,0,0,0,,// 0 --> targetIndex
0,0,0,0,0,,// codes 521, 550 and 553 can be produced by FTP Servers //  to indicate that an attempt to create a directory has //  failed because the directory already exists.
0,0,0,0,0,,// For a unix ftp server you can set the default mask for all files // created.
0,0,0,0,0,,// If the action is MK_DIR, then the specified remote // directory is the directory to create.
0,0,0,0,0,,// in this case we want to find how much time span there is between local // and remote
0,0,0,0,0,,//socks
0,0,0,0,0,,//this may be a java1.4 thingy only
0,0,0,0,0,,// simple one-shot execution
0,0,0,0,0,,// need nested read/write elements
0,0,0,0,0,,// Mask, block from being edited, all characters in constants.
0,0,0,0,0,,// target must be specified
0,0,0,0,0,,// must be empty according to the Mock* implementations
0,0,0,0,0,,// contains AbstractFileSet // (both DirSet and FileSet)
0,0,0,0,0,,//We have to create a unlocked label first
0,0,0,0,0,,// All three specified but class missing -> null
0,0,0,0,0,,// Specified resource is "" -> can such a thing exist?
0,0,0,0,0,,// Specified dir is "../taskdefs" -> should exist since it's the // location of the buildfile used...
0,0,0,0,0,,// Core class that exists in system classpath is not ignored with default ignoresystemclasses value
0,0,0,0,0,,// removing something from the defaults
0,0,0,0,0,,// don't catch the JUnit exceptions
0,0,0,0,0,,// targetIndex --> srcIndex
0,0,0,0,0,,// srcIndex --> end
0,0,0,0,0,,// readable form of parameter kind
0,0,0,0,0,,// no targetFilePos
0,0,0,0,0,,// fill in source file names
0,0,0,0,0,,// If source at EOF and lookAhead is ctrl-z, return EOF (NOT ctrl-z)
0,0,0,0,0,,//here we'd parse the output from change -o into submit -i //in order to support default change.
0,0,0,0,0,,/* this is skipEmpty == false */
0,0,0,0,0,,//Remove any non-numerical chars - should leave the change number
0,0,0,0,0,,//if there is a new priority, and it is different, change it
0,0,0,0,0,,// this type of output might happen // Change 18 renamed change 20 and submitted.
0,0,0,0,0,,//Match "//" for begining of depot filespec
0,0,0,0,0,,// setup the "Ant project"
0,0,0,0,0,,//catch permissions denial and keep going
0,0,0,0,0,,// we need to escape the description in case there are /
0,0,0,0,0,,//EoF
0,0,0,0,0,,//-- XSLTLiaison
0,0,0,0,0,,// CheckStyle:VisibilityModifier OFF - bc //Input //Output //Error // CheckStyle:VisibilityModifier ON
0,0,0,0,0,,"/* Here we can either revert any unchanged files in a changelist         * or         * any files regardless of whether they have been changed or not         *         *         * The whole process also accepts a p4 filespec         */"
0,0,0,0,0,,// Write the properties file back out
0,0,1,0,1,,"/*                     * shouldn't throw out deprecation warnings before we know,                     * the wrong version has been used.                     */"
0,0,0,0,0,,// addConfigured(Hashtable) should come before addConfigured(Map)
0,0,0,0,0,,// setup the selector
0,0,0,0,0,,// if we have an in file and out then process them
0,0,0,0,0,,//-- make sure destination directory exists...
0,0,0,0,0,,// Process all the directories marked for styling
0,0,1,0,1,,// only resource collections, there better be some
0,0,0,0,0,,// get the cache, so we can check our things
0,0,0,0,0,,//anything else is a classname
0,0,0,0,0,,// Massage PCLI lvf output transforming '\' to '/' so get command works appropriately
0,0,0,0,0,,//Read back the label spec from perforce, //Replace Options //Submit back to Perforce
0,0,0,0,0,,//-- processXML
0,0,0,0,0,,//sync says "error:" when a file is up-to-date
0,0,0,0,0,,//sometimes there's "info1:
0,0,0,0,0,,// Param
0,0,0,0,0,,//P4 runtime directives
0,0,0,0,0,,// Perforce task directives
0,0,0,0,0,,//P4 g-opts and cmd opts (rtfm)
0,0,0,0,0,,//Setters called by Ant
0,0,0,0,0,,// check that both arrays have the same size
0,0,0,0,0,,// the test
0,0,0,0,0,,//Get default P4 settings from environment - Mark would have done something cool with //introspection here.....:-)
0,0,0,0,0,,// reset error flags before executing the command
0,0,0,0,0,,//Check API for these - it's how CVS does it...
0,0,0,0,0,,// private static final String PCLI_LVF_ARGS = "lvf -z -aw";
0,0,0,0,0,,// Check workspace exists // Launch PCLI listversionedfiles -z -aw // Capture output // build the command line from what we got the format is
0,0,0,0,0,,// default pvcs project is "/"
0,0,0,0,0,,// Create folders in workspace
0,0,0,0,0,,// add the test classes to its classpath
0,0,0,0,0,,// plain impossible to get here, maybeConfigure should // have thrown an exception.
0,0,0,0,0,,// Launch get on output captured from PCLI lvf
0,0,0,0,0,,// Change these through their GET and SET methods.
0,0,0,0,0,,// These fields deal with includes and excludes
0,0,0,0,0,,// Check all of the properties that are required.
0,0,0,0,0,,// Finished executing the task, null it to allow // GC do its job // If this UE is used again, a new "realthing" will be made
0,0,0,0,0,,// Search the items on this server.
0,0,0,0,0,,// Disconnect from the server.
0,0,0,0,0,,// Tell how many files were checked out.
0,0,0,0,0,,// Optional; logOn() connects if necessary.
0,0,0,0,0,,//instance variable to allow cleanup
0,0,0,0,0,,// let the selector do its checks
0,0,0,0,0,,// Do the runtime
0,0,0,0,0,,// We always display the ItemID (OBJECT_ID) and primary descriptor.
0,0,0,0,0,,//If a working directory was specified then add it to the command line
0,0,0,0,0,,// UnknownElement always has an associated target
0,0,0,0,0,,// If failed to process document, must delete target document, // or it will not attempt to process it the second time
0,0,0,0,0,,// Checking for "\ // or           "/ // or           "X:\...
0,0,0,0,0,,// if processor wasn't specified, see if TraX is available.  If not, // default it to xalan, depending on which is in the classpath
0,0,0,0,0,,// For performance reasons, it is important to pre-fetch all the // properties we'll need for all the items we'll be searching.
0,0,0,0,0,,// extract the algorithm name (and config) from the selectors output
0,0,0,0,0,,//return elementName;
0,0,0,0,0,,// If we are here we can set the stylesheet as a // resource
0,0,0,0,0,,// We'll need this item type's primary descriptor.
0,0,0,0,0,,// Does this item type have a secondary descriptor? // If so, we'll need it.
0,0,0,0,0,,// If we are here we cannot set the stylesheet as // a resource, but we can set it as a file. So, // we make an attempt to get it as a file
0,0,0,0,0,,// Now, build an array of the property names.
0,0,0,0,0,,// Pre-fetch the item properties and cache them.
0,0,0,0,0,,// Are the names the same ?
0,0,0,0,0,,// only 'name' and 'value' exist.
0,0,0,0,0,,// Now, search for items in the selected folder.
0,0,0,0,0,,// convert whatever separator char is in starteam to that of the target system.
0,0,0,0,0,,// a value must be of a given type // say boolean|integer|string that are mostly used.
0,0,0,0,0,,// If it ends with separator then strip it off
0,0,0,0,0,,// Return copy so that the caller must call setTab() to change the state // of fixCRLF.
0,0,0,0,0,,// Change all EOL characters to match the calculated EOL string. If // configured to do so, append a trailing EOL so that the file ends on // a EOL.
0,0,0,0,0,,// only want to do this the first time
0,0,0,0,0,,// return the clean value
0,0,0,0,0,,// Are attributes the same ?
0,0,0,0,0,,// -- class Attribute
0,0,0,0,0,,// Process all items in this folder.
0,0,0,0,0,,// Process all subfolders recursively if recursion is on.
0,0,0,0,0,,// -- class Factory
0,0,0,0,0,,// Get descriptors for this item type.
0,0,0,0,0,,// // Ensure that an external entity resolves as expected with NO // XMLCatalog involvement: // // Transform an XML file that contains a reference to a _second_ XML file // via the document() function.  The _second_ XML file refers to an entity. // Stuff result into the property: val3 //
0,0,0,0,0,,// VERBOSE MODE ONLY
0,0,0,0,0,,// Are the sub elements the same ?
0,0,0,0,0,,// error message strings
0,0,0,0,0,,// Show folder only if changed.
0,0,0,0,0,,// Show if the file is locked.
0,0,0,0,0,,// END VERBOSE ONLY
0,0,0,0,0,,// initialize test environment (called "bed")
0,0,0,0,0,,// hidden constructor
0,0,0,0,0,,//now exit here if the property is already set
0,0,0,0,0,,// add -command CheckOutFile to the commandline
0,0,0,0,0,,//create the file
0,0,0,0,0,,//Use the VM launcher instead of shell launcher on VMS
0,0,0,0,0,,"/*     * Builds a command launcher for the OS and JVM we are running under.     */"
0,0,0,0,0,,// Show the primary descriptor. // There should always be one.
0,0,0,0,0,,// ensure <tstamp> follows the immutability rule
0,0,0,0,0,,// INVALID extension point
0,0,0,0,0,,// Set a property on the project to make sure that loading // a property with the same name from an xml file will // *not* change it.
0,0,0,0,0,,//calendar stuff.
0,0,0,0,0,,// Try using a JDK 1.3 launcher
0,0,0,0,0,,// Show the secondary descriptor, if there is one. // Some item types have one, some don't.
0,0,0,0,0,,// Change the item to be checked out to a StarTeam File.
0,0,0,0,0,,// Begin SET and GET methods
0,0,0,0,0,,// Begin filter getters and setters
0,0,0,0,0,,//this field will hold unnnn right after reading a non latin character //afterwards it will be truncated of one char every call to read
0,0,0,0,0,,// ----------------------------------------- //  Predefined tokenizers // -----------------------------------------
0,0,0,0,0,,// Check if need to set the loader
0,0,0,0,0,,// Now create the scriptRunner
0,0,0,0,0,,// Windows XP/2000/NT
0,0,0,0,0,,// find the script repository - it is stored in the project
0,0,0,0,0,,"/*            // try the context classloader            ClassLoader loader                = Thread.currentThread().getContextClassLoader();            */"
0,0,0,0,0,,// Configure the selector
0,0,0,0,0,,// not included, to nothing
0,0,0,0,0,,// Windows 98/95 - need to use an auxiliary script
0,0,0,0,0,,// add -command CheckInFile to the commandline
0,0,0,0,0,,// OpenVMS
0,0,0,0,0,,// -------------------------------------------- // //      Tokenizer Classes (impls moved to oata.util) // // --------------------------------------------
0,0,0,0,0,,// Set the location of the implicit target associated with the project tag
0,0,0,0,0,,// Check if this target is in the current build file
0,0,0,0,0,,/*<RuntimeConfigurable>*/
0,0,0,0,0,,// Generic
0,0,0,0,0,,// add -command CheckInProject to the commandline
0,0,0,0,0,,// look for a recursive option
0,0,0,0,0,,// Make sure we do not recurse forever
0,0,0,0,0,,// Look for a comment
0,0,0,0,0,,// Just try to use what we got
0,0,0,0,0,,// soscmd Command options
0,0,0,0,0,,// soscmd Option flags
0,0,0,0,0,,/*<String>*/
0,0,0,0,0,,// add -command GetFile to the commandline
0,0,0,0,0,,// look for a version attribute
0,0,0,0,0,,// Configure the object
0,0,0,0,0,,// add -command GetProject to the commandline
0,0,0,0,0,,// look for a label option
