projectname,classification,commenttext
Tomcat,WITHOUT_CLASSIFICATION,//  Look for first char 
Tomcat,WITHOUT_CLASSIFICATION,/*                  * Errors processing the cert chain do not affect the client                 * connection so they can be logged and swallowed here.                  */
Tomcat,WITHOUT_CLASSIFICATION,//  Don't try something we know won't work 
Tomcat,WITHOUT_CLASSIFICATION,//  Standard syntax 
Tomcat,WITHOUT_CLASSIFICATION,//  Empty or null path can't point to anything useful. The assumption is   that the value is deliberately empty / null so leave it that way. 
Tomcat,WITHOUT_CLASSIFICATION,//  %n rather than %nn should throw an IAE according to the Javadoc 
Tomcat,WITHOUT_CLASSIFICATION,//  The next table contains information about UTF-8 charset and   correspondence of 1st byte to the length of sequence   For information please visit http://www.ietf.org/rfc/rfc3629.txt     Please note o means 0 actually.   -------------------------------------------------------------------   0 1 2 3 Value   -------------------------------------------------------------------   oxxxxxxx                            00000000 00000000 0xxxxxxx   11oyyyyy 1oxxxxxx                   00000000 00000yyy yyxxxxxx   111ozzzz 1oyyyyyy 1oxxxxxx          00000000 zzzzyyyy yyxxxxxx   1111ouuu 1ouuzzzz 1oyyyyyy 1oxxxxxx 000uuuuu zzzzyyyy yyxxxxxx 
Tomcat,WITHOUT_CLASSIFICATION,//  Nothing to do. 
Tomcat,WITHOUT_CLASSIFICATION,//  magic min/maj version 
Tomcat,WITHOUT_CLASSIFICATION,//  Check to see if we received a close_notify message from the peer 
Tomcat,WITHOUT_CLASSIFICATION,//  annotations 
Tomcat,WITHOUT_CLASSIFICATION,//  as expected 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Test for enabling JNDI.      */
Tomcat,WITHOUT_CLASSIFICATION,//  Guarded by writeCompletionHandler 
Tomcat,WITHOUT_CLASSIFICATION,//  Check for the things that require a v1 cookie 
Tomcat,WITHOUT_CLASSIFICATION,/*          * OK we do have a netmask specified so let's extract both the address         * and the CIDR.          */
Tomcat,WITHOUT_CLASSIFICATION,//  Add this filter mapping to our registered set 
Tomcat,WITHOUT_CLASSIFICATION,//  Check the Context class 
Tomcat,WITHOUT_CLASSIFICATION,//  The socket write buffer capacity is socket.appWriteBufSize 
Tomcat,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)     * @see java.util.Comparator#compare(java.lang.Object java.lang.Object)      */
Tomcat,WITHOUT_CLASSIFICATION,// reconnect 
Tomcat,WITHOUT_CLASSIFICATION,//  Invalid provider / algorithm 
Tomcat,WITHOUT_CLASSIFICATION,//  Cipher 3E 
Tomcat,WITHOUT_CLASSIFICATION,//  Build the union of methods for this pattern 
Tomcat,WITHOUT_CLASSIFICATION,//  Wait (but not too long) until all expected entries appear (access log   entry will be made after response has been returned to user) 
Tomcat,WITHOUT_CLASSIFICATION,//  Info for now as we may need to increase DEFAULT_NET_BUFFER_SIZE 
Tomcat,WITHOUT_CLASSIFICATION,//  If property name is not in the properties list we haven't warned on it   and it is not in the "silent" list tell user we are ignoring it. 
Tomcat,WITHOUT_CLASSIFICATION,//  Only do a logfile switch check once a second max. 
Tomcat,WITHOUT_CLASSIFICATION,/*          * Constructor for custom action implemented by tag handler.          */
Tomcat,WITHOUT_CLASSIFICATION,//  Non-standard charset that browsers won't be using   Likely something used internally by the JRE 
Tomcat,WITHOUT_CLASSIFICATION,//  Return the resulting Principal for our authenticated user 
Tomcat,WITHOUT_CLASSIFICATION,// buffer overflow can happen if we have read data then  empty out the dst buffer before we do another read 
Tomcat,WITHOUT_CLASSIFICATION,//  Breakpoint B required on following line 
Tomcat,WITHOUT_CLASSIFICATION,// Recycling old buffer 
Tomcat,WITHOUT_CLASSIFICATION,//  Resources 
Tomcat,WITHOUT_CLASSIFICATION,//  Don't set a content length if something else has already   written to the response or if conversion will be taking place 
Tomcat,WITHOUT_CLASSIFICATION,//  Check if user-agent supports gzip encoding   Only interested in whether gzip encoding is supported. Other 
Tomcat,WITHOUT_CLASSIFICATION,//  Since parsing of attributes and var   substitution is done in separate places 
Tomcat,WITHOUT_CLASSIFICATION,//  Cipher 3D 
Tomcat,WITHOUT_CLASSIFICATION,//  The response should not have been committed but check it   anyway to be safe 
Tomcat,WITHOUT_CLASSIFICATION,/*  Attach the realm to the appropriate container but role mapping must         * always succeed because it is evaluated at context level.          */
Tomcat,WITHOUT_CLASSIFICATION,/*  File lock types/flags  */
Tomcat,WITHOUT_CLASSIFICATION,//  Stop further HTTP output 
Tomcat,WITHOUT_CLASSIFICATION,//  Nested 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Tracks the current async generation when a timeout is dispatched. In the     * time it takes for a container thread to be allocated and the timeout     * processing to start it is possible that the application completes this     * generation of async processing and starts a new one. If the timeout is     * then processed against the new generation response mix-up can occur.     * This field is used to ensure that any timeout event processed is for the     * current async generation. This prevents the response mix-up.      */
Tomcat,WITHOUT_CLASSIFICATION,/*      * Generates the setter method name for the given attribute name.      */
Tomcat,WITHOUT_CLASSIFICATION,/*      * Peeks at the initial network bytes to determine if the SNI extension is     * present and if it is what host name has been requested. Based on the     * provided host name configure the SSLEngine for this connection.      */
Tomcat,WITHOUT_CLASSIFICATION,// addr data 
Tomcat,WITHOUT_CLASSIFICATION,//  Abnormal close: underlying connection closed unexpectedly so we   must destroy this proxy 
Tomcat,WITHOUT_CLASSIFICATION,//  Cipher 1302 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Receives notification of a non-recoverable error.      */
Tomcat,WITHOUT_CLASSIFICATION,//  Set read timeout in case of failure so test doesn't hang 
Tomcat,WITHOUT_CLASSIFICATION,//  Ensure we are specification compliant 
Tomcat,WITHOUT_CLASSIFICATION,//  Protocol 
Tomcat,WITHOUT_CLASSIFICATION,//  First process a request on stream 17. This should consume both 
Tomcat,WITHOUT_CLASSIFICATION,//  digested password. 
Tomcat,WITHOUT_CLASSIFICATION,//  Ok no setXXX found try a setProperty("name" "value") 
Tomcat,WITHOUT_CLASSIFICATION,//  Servlet/run-as was added in 2.3 so should be excluded in 2.2 
Tomcat,WITHOUT_CLASSIFICATION,//  --------------------------------------------- WebdavResolver Inner Class 
Tomcat,WITHOUT_CLASSIFICATION,//  and redirect to the error page if they are not correct 
Tomcat,WITHOUT_CLASSIFICATION,//  This consistently ~10 times faster than the equivalent regular 
Tomcat,WITHOUT_CLASSIFICATION,//  thread.stop() 
Tomcat,WITHOUT_CLASSIFICATION,//  JVM controlled threads 
Tomcat,WITHOUT_CLASSIFICATION,//  If an async request is in progress and is not going to end once this 
Tomcat,WITHOUT_CLASSIFICATION,//  Initialize SSL if needed 
Tomcat,WITHOUT_CLASSIFICATION,//  Time and log the subsequent processing 
Tomcat,WITHOUT_CLASSIFICATION,//  -------------------- I18N -------------------- 
Tomcat,WITHOUT_CLASSIFICATION,//  to not map between types. 
Tomcat,WITHOUT_CLASSIFICATION,//  Tomcat.addServlet does not respect annotations so we have   to set our own MultipartConfigElement.   Choose upload file size limit. 
Tomcat,WITHOUT_CLASSIFICATION,//  skip implicit resolver only 
Tomcat,WITHOUT_CLASSIFICATION,//  Unsupported URL protocol 
Tomcat,WITHOUT_CLASSIFICATION,//  Check to see if there are any more attributes for the specified tag. 
Tomcat,WITHOUT_CLASSIFICATION,//  tag-file 
Tomcat,WITHOUT_CLASSIFICATION,//  Need to combine these enumerations. The order in which the   Enumerations are combined depends on how delegation is configured 
Tomcat,WITHOUT_CLASSIFICATION,//  Loaf a while if the current instance is allocated 
Tomcat,WITHOUT_CLASSIFICATION,//  Individual Cipher and SecureRandom objects need no explicit teardown 
Tomcat,WITHOUT_CLASSIFICATION,//  was there a transaction? 
Tomcat,WITHOUT_CLASSIFICATION,//  If the methods are not on clazzPojo and they are overridden 
Tomcat,WITHOUT_CLASSIFICATION,// info.setDescriptor(descriptor); 
Tomcat,WITHOUT_CLASSIFICATION,//  first a set of tests where the server uses a cookie to carry   the current session ID during and after authentication and   the client is prepared to return cookies with each request 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Test for enabling JNDI and using global resources.      */
Tomcat,WITHOUT_CLASSIFICATION,// O and E are modifiers they mean to present an alternative representation of the next char  we just handle the next char as if the O or E wasn't there 
Tomcat,WITHOUT_CLASSIFICATION,//  which saves the relatively expensive call to notifyAll() 
Tomcat,WITHOUT_CLASSIFICATION,//  Cache the authentication information in our session if any 
Tomcat,WITHOUT_CLASSIFICATION,//  Cipher 1301 
Tomcat,WITHOUT_CLASSIFICATION,//  Retrieve the certificate chain for this client 
Tomcat,WITHOUT_CLASSIFICATION,//  Subsequent rounds 
Tomcat,WITHOUT_CLASSIFICATION,//  Error probably occurred during a non-blocking write 
Tomcat,WITHOUT_CLASSIFICATION,// compact the buffer this is an optional method wonder what would happen if we didn't 
Tomcat,WITHOUT_CLASSIFICATION,//  First byte EE..EF second byte 80..BF 
Tomcat,WITHOUT_CLASSIFICATION,//  resource-ref element 
Tomcat,WITHOUT_CLASSIFICATION,//  00-0f 
Tomcat,WITHOUT_CLASSIFICATION,//  May be zero -> class is java.lang.Object 
Tomcat,WITHOUT_CLASSIFICATION,//  Look for a zero-arg close() method 
Tomcat,WITHOUT_CLASSIFICATION,//  env-entry 
Tomcat,WITHOUT_CLASSIFICATION,//  It is not permitted to load new classes once the web application has   been stopped. 
Tomcat,WITHOUT_CLASSIFICATION,//  Cipher 1304 
Tomcat,WITHOUT_CLASSIFICATION,//  Hide the default constructor 
Tomcat,WITHOUT_CLASSIFICATION,//  Serve the requested resource including the data content 
Tomcat,WITHOUT_CLASSIFICATION,//  Get attributes to retrieve from user entry 
Tomcat,WITHOUT_CLASSIFICATION,/*      * apr_wait_how_e enum      */
Tomcat,WITHOUT_CLASSIFICATION,//  Write end chunk 
Tomcat,WITHOUT_CLASSIFICATION,//  Malformed. Use quality of zero so it is dropped. 
Tomcat,WITHOUT_CLASSIFICATION,//  This is a must so that we don't have multiple threads messing with the socket 
Tomcat,WITHOUT_CLASSIFICATION,/*  ==================== Methods to override ====================  */
Tomcat,WITHOUT_CLASSIFICATION,//  Set the shared extensions class loader 
Tomcat,WITHOUT_CLASSIFICATION,//  Cipher 3A 
Tomcat,WITHOUT_CLASSIFICATION,// we are right on target. process orders 
Tomcat,WITHOUT_CLASSIFICATION,//  Sleep for 1500 ms which should mean the all of request 1 has been 
Tomcat,WITHOUT_CLASSIFICATION,//  Attributes for control messages   Control messages can appear in the middle of other messages so need 
Tomcat,WITHOUT_CLASSIFICATION,//  Parse the pattern 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Hostname (with port and user) is included in the request line but Host     * header is empty.     * Added for bug 62739.      */
Tomcat,WITHOUT_CLASSIFICATION,//  JSP Servlet defined.   Use same JSP Servlet class name 
Tomcat,WITHOUT_CLASSIFICATION,//  Currently a NO-OP as upgrade processors are not recycled. 
Tomcat,WITHOUT_CLASSIFICATION,//  Ask this Host to process this request 
Tomcat,WITHOUT_CLASSIFICATION,//  Simple dispatch with trailing path parameters at start 
Tomcat,WITHOUT_CLASSIFICATION,//  Flags. End of headers 
Tomcat,WITHOUT_CLASSIFICATION,//  upto 10 seconds to close down. 
Tomcat,WITHOUT_CLASSIFICATION,//  Test addContextVersion() followed by addHost() 
Tomcat,WITHOUT_CLASSIFICATION,// sk.cancel(); 
Tomcat,WITHOUT_CLASSIFICATION,//  webappPath will be null for JARs containing TLDs that are on   the class path but not part of the web application 
Tomcat,WITHOUT_CLASSIFICATION,//  This half-closes the stream since it includes the end of stream flag 
Tomcat,WITHOUT_CLASSIFICATION,//  relative links 
Tomcat,WITHOUT_CLASSIFICATION,//  Cipher 1303 
Tomcat,WITHOUT_CLASSIFICATION,//  if there is no mapping then the original name is used.  Many of the MIME character set 
Tomcat,WITHOUT_CLASSIFICATION,//  Set extra flag so that write nesting does not cause multiple notifications 
Tomcat,WITHOUT_CLASSIFICATION,//  Static method so base should be null 
Tomcat,WITHOUT_CLASSIFICATION,//  It is not absolute-ordering so there may be other jars in the list 
Tomcat,WITHOUT_CLASSIFICATION,//  VERIFY VIDEO/MPEG 
Tomcat,WITHOUT_CLASSIFICATION,//  Close the socket now that we are done with it 
Tomcat,WITHOUT_CLASSIFICATION,//  Bug 54395 
Tomcat,WITHOUT_CLASSIFICATION,//  check for container level optional packages 
Tomcat,WITHOUT_CLASSIFICATION,//  do nothing internalProxies IPs are not appended to the 
Tomcat,WITHOUT_CLASSIFICATION,//  These methods are always allowed. They may return a 404 (not a 405)   if the resource does not exist. 
Tomcat,WITHOUT_CLASSIFICATION,//  If authentication was not successful just return false 
Tomcat,WITHOUT_CLASSIFICATION,//  First services API 
Tomcat,WITHOUT_CLASSIFICATION,//  separators as defined by RFC2616 
Tomcat,WITHOUT_CLASSIFICATION,// only used while building the tree 
Tomcat,WITHOUT_CLASSIFICATION,/*  * Based on * https://bz.apache.org/bugzilla/show_bug.cgi?id=62635 * * Note: Calling blocking I/O methods (such as flushBuffer()) during *       non-blocking I/O is explicitly called out as illegal in the Servlet *       specification but also goes on to say the behaviour if such a call is *       made is undefined. Which means it is OK if the call works as expected *       (a non-blocking flush is triggered) :). *       If any of these tests fail that should not block a release since - *       while the specification allows this to work - it doesn't require that *       it does work.  */
Tomcat,WITHOUT_CLASSIFICATION,//  listeners 
Tomcat,WITHOUT_CLASSIFICATION,//  TODO: security-role-ref/description (multiple with language) is ignored 
Tomcat,WITHOUT_CLASSIFICATION,//  RFC6454 section 4. "If uri-scheme is file the implementation MAY   return an implementation-defined value.". No limits are placed on 
Tomcat,WITHOUT_CLASSIFICATION,//  Deploy POJOs 
Tomcat,WITHOUT_CLASSIFICATION,//  return the delegating connection that created this 
Tomcat,WITHOUT_CLASSIFICATION,//  Re-throw to let caller handle this - will result in a 404 
Tomcat,WITHOUT_CLASSIFICATION,//  file. 
Tomcat,WITHOUT_CLASSIFICATION,//  Perform new deployment and remove internal HostConfig state 
Tomcat,WITHOUT_CLASSIFICATION,//  If no attributes are requested no need to look for them 
Tomcat,WITHOUT_CLASSIFICATION,//  No more bytes left to be read : return -1 and clear the   buffer 
Tomcat,WITHOUT_CLASSIFICATION,//  Not set. Must be JSSE based. 
Tomcat,WITHOUT_CLASSIFICATION,//  Perform the request 
Tomcat,WITHOUT_CLASSIFICATION,//  ----------------------------------------------------- Static Initializer 
Tomcat,WITHOUT_CLASSIFICATION,//  This can happen if the transaction is already timed out 
Tomcat,WITHOUT_CLASSIFICATION,//  Rethrow original exception as it can have more information   about why the class was not found. BZ 48007 
Tomcat,WITHOUT_CLASSIFICATION,//  BZ 57762. A dropped connection will get reported as EOF   rather than as an error so handle it here. 
Tomcat,WITHOUT_CLASSIFICATION,//  ArrayList of NESTED scripting variables 
Tomcat,WITHOUT_CLASSIFICATION,//  Reset application context 
Tomcat,WITHOUT_CLASSIFICATION,//  There is a chance the the resource was only missing   temporarily eg renamed during a text editor save 
Tomcat,WITHOUT_CLASSIFICATION,//  Resource links 
Tomcat,WITHOUT_CLASSIFICATION,//  Write decrypted data to dsts buffers 
Tomcat,WITHOUT_CLASSIFICATION,//  A complete TLS record header is required before we can figure out 
Tomcat,WITHOUT_CLASSIFICATION,//  The socket read buffer capacity is socket.appReadBufSize 
Tomcat,WITHOUT_CLASSIFICATION,//  Note \ is escaped as \\ in Java source code 
Tomcat,WITHOUT_CLASSIFICATION,//  Fast for valid request target characters slower for some incorrect   ones 
Tomcat,WITHOUT_CLASSIFICATION,//  Accumulate the list of roles for this user 
Tomcat,WITHOUT_CLASSIFICATION,//  ---------------------------------------------- Request processing methods 
Tomcat,WITHOUT_CLASSIFICATION,//  Current and previous are same path - current will always   be a later version 
Tomcat,WITHOUT_CLASSIFICATION,/*      * @deprecated Use {@link #subtractB()}.     *             This method will be removed in Tomcat 10      */
Tomcat,WITHOUT_CLASSIFICATION,//  Insert generated content here 
Tomcat,WITHOUT_CLASSIFICATION,//  Allocate the pong message array 
Tomcat,WITHOUT_CLASSIFICATION,/*  Generated By:JJTree: Do not edit this line. AstGreaterThanEqual.java  */
Tomcat,WITHOUT_CLASSIFICATION,//  Validate the proposed filter mapping 
Tomcat,WITHOUT_CLASSIFICATION,/*  * Implementation note: * * A number of these tests involve the rewrite valve returning an HTTP Location * header that include un-encoded UTF-8 bytes. How the HTTP client handles these * depends on the default character encoding configured for the JVM running the * test. The tests expect the client to be configured with UTF-8 as the default * encoding. Use of any other encoding is likely to lead to test failures.  */
Tomcat,WITHOUT_CLASSIFICATION,//  Create a new WebappLoader instance 
Tomcat,WITHOUT_CLASSIFICATION,//  Jar has been changed 
Tomcat,WITHOUT_CLASSIFICATION,//  space characters were translated to '_' on encode so we need to translate them back. 
Tomcat,WITHOUT_CLASSIFICATION,/*  PSK auth  */
Tomcat,WITHOUT_CLASSIFICATION,// locale.getDisplayName(); 
Tomcat,WITHOUT_CLASSIFICATION,//  Also add any modules 
Tomcat,WITHOUT_CLASSIFICATION,//  Call the filter chain for this request 
Tomcat,WITHOUT_CLASSIFICATION,//  True if the helper class should be generated. 
Tomcat,WITHOUT_CLASSIFICATION,//  Future developers: if you discover any other   rare-but-nonfatal exceptions catch them here and log as 
Tomcat,WITHOUT_CLASSIFICATION,//  Cancelling the task is not supported 
Tomcat,WITHOUT_CLASSIFICATION,//  NIO2 can sometimes send window updates depending timing 
Tomcat,WITHOUT_CLASSIFICATION,//  Add the newly created compressed part to the set of parts 
Tomcat,WITHOUT_CLASSIFICATION,/*                              * Not using include so ignore outputEncoding                             * callSetCharacterEncoding and useWriter                             *                             * Tests that do not use include are always expected to                             * pass.                              */
Tomcat,WITHOUT_CLASSIFICATION,//  always put an empty line after the headers 
Tomcat,WITHOUT_CLASSIFICATION,// latch countdown has happened 
Tomcat,WITHOUT_CLASSIFICATION,//  Now build the cookie header 
Tomcat,WITHOUT_CLASSIFICATION,/*          * Constructor          */
Tomcat,WITHOUT_CLASSIFICATION,//  <0 - don't set anything - use the implementation default 
Tomcat,WITHOUT_CLASSIFICATION,//  If the property was not found and the current classloader had no   configuration (property list is empty) look for the parent classloader   properties. 
Tomcat,WITHOUT_CLASSIFICATION,//  Additional checks required 
Tomcat,WITHOUT_CLASSIFICATION,//  Spec says if jsp_precompile=false the request should not   be delivered to the JSP page; the easiest way to implement   this is to set the flag to true and precompile the page anyway.   This still conforms to the spec since it says the   precompilation request can be ignored.   ?jsp_precompile=false 
Tomcat,WITHOUT_CLASSIFICATION,//  Enums 
Tomcat,WITHOUT_CLASSIFICATION,//  Retrieved on 30 July 2014 from 
Tomcat,WITHOUT_CLASSIFICATION,//  Flag to ask to reallocate the pool 
Tomcat,WITHOUT_CLASSIFICATION,//  point 
Tomcat,WITHOUT_CLASSIFICATION,//  Construct and seed a new random number generator 
Tomcat,WITHOUT_CLASSIFICATION,//  Avoid NPE if bundle is null and treat it like an MRE 
Tomcat,WITHOUT_CLASSIFICATION,//  There should still be some Tomcat MBeans 
Tomcat,WITHOUT_CLASSIFICATION,//  for zero 
Tomcat,WITHOUT_CLASSIFICATION,// --- Usage tracking support ----------------------------------------------- 
Tomcat,WITHOUT_CLASSIFICATION,/*  APR_PATCH_VERSION  */
Tomcat,WITHOUT_CLASSIFICATION,//  Second pass 
Tomcat,WITHOUT_CLASSIFICATION,// we are maxed out on threads simply queue the object 
Tomcat,WITHOUT_CLASSIFICATION,//  No comma found 
Tomcat,WITHOUT_CLASSIFICATION,//  to 15 
Tomcat,WITHOUT_CLASSIFICATION,//  Nothing is passed as varargs 
Tomcat,WITHOUT_CLASSIFICATION,/*  apr_kill_conditions_e enumeration  */
Tomcat,WITHOUT_CLASSIFICATION,/*  The RSA ciphers  */
Tomcat,WITHOUT_CLASSIFICATION,//  Buffer full - double size 
Tomcat,WITHOUT_CLASSIFICATION,//  Need to force loading of all web application classes via the web 
Tomcat,WITHOUT_CLASSIFICATION,//  failing a toCanonicalPath on a file that   exists() should be a JVM regression test   therefore we have permission to freak out 
Tomcat,WITHOUT_CLASSIFICATION,//  Ensure support for jar:war:file:/ URLs will be available (required   for resource JARs in packed WAR files). 
Tomcat,WITHOUT_CLASSIFICATION,//  throw Throwable. 
Tomcat,WITHOUT_CLASSIFICATION,// if the var specified the exception object should 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Creates a page-scoped variable for each declared tag attribute. Also if     * the tag accepts dynamic attributes a page-scoped variable is made     * available for each dynamic attribute that was passed in.      */
Tomcat,WITHOUT_CLASSIFICATION,//  pattern must be "*" or of the form "*.jsp" 
Tomcat,WITHOUT_CLASSIFICATION,//  Ignore whitespaces at the end of the line 
Tomcat,WITHOUT_CLASSIFICATION,//  register jmx 
Tomcat,WITHOUT_CLASSIFICATION,//  ------------------------------------------------------ Poller Inner Class 
Tomcat,WITHOUT_CLASSIFICATION,//  Zone ID   e.g. fe80:0:0:0:f0f0:c0c0:1919:1234%4 
Tomcat,WITHOUT_CLASSIFICATION,//  Step through each file and check. 
Tomcat,WITHOUT_CLASSIFICATION,/*  * An implementation of the W3c Extended Log File Format. See * http://www.w3.org/TR/WD-logfile.html for more information about the format. * * The following fields are supported: * <ul> * <li><code>c-dns</code>:  Client hostname (or ip address if * <code>enableLookups</code> for the connector is false)</li> * <li><code>c-ip</code>:  Client ip address</li> * <li><code>bytes</code>:  bytes served</li> * <li><code>cs-method</code>:  request method</li> * <li><code>cs-uri</code>:  The full uri requested</li> * <li><code>cs-uri-query</code>:  The query string</li> * <li><code>cs-uri-stem</code>:  The uri without query string</li> * <li><code>date</code>:  The date in yyyy-mm-dd  format for GMT</li> * <li><code>s-dns</code>: The server dns entry </li> * <li><code>s-ip</code>:  The server ip address</li> * <li><code>cs(XXX)</code>:  The value of header XXX from client to server</li> * <li><code>sc(XXX)</code>: The value of header XXX from server to client </li> * <li><code>sc-status</code>:  The status code</li> * <li><code>time</code>:  Time the request was served</li> * <li><code>time-taken</code>:  Time (in seconds) taken to serve the request</li> * <li><code>x-threadname</code>: Current request thread name (can compare later with stacktraces)</li> * <li><code>x-A(XXX)</code>: Pull XXX attribute from the servlet context </li> * <li><code>x-C(XXX)</code>: Pull the first cookie of the name XXX </li> * <li><code>x-O(XXX)</code>: Pull the all response header values XXX </li> * <li><code>x-R(XXX)</code>: Pull XXX attribute from the servlet request </li> * <li><code>x-S(XXX)</code>: Pull XXX attribute from the session </li> * <li><code>x-P(...)</code>:  Call request.getParameter(...) *                             and URLencode it. Helpful to capture *                             certain POST parameters. * </li> * <li>For any of the x-H(...) the following method will be called from the *                HttpServletRequest object </li> * <li><code>x-H(authType)</code>: getAuthType </li> * <li><code>x-H(characterEncoding)</code>: getCharacterEncoding </li> * <li><code>x-H(contentLength)</code>: getContentLength </li> * <li><code>x-H(locale)</code>:  getLocale</li> * <li><code>x-H(protocol)</code>: getProtocol </li> * <li><code>x-H(remoteUser)</code>:  getRemoteUser</li> * <li><code>x-H(requestedSessionId)</code>: getRequestedSessionId</li> * <li><code>x-H(requestedSessionIdFromCookie)</code>: *                  isRequestedSessionIdFromCookie </li> * <li><code>x-H(requestedSessionIdValid)</code>: *                  isRequestedSessionIdValid</li> * <li><code>x-H(scheme)</code>:  getScheme</li> * <li><code>x-H(secure)</code>:  isSecure</li> * </ul> * * * * <p> * Log rotation can be on or off. This is dictated by the * <code>rotatable</code> property. * </p> * * <p> * For UNIX users another field called <code>checkExists</code> is also * available. If set to true the log file's existence will be checked before * each logging. This way an external log rotator can move the file * somewhere and Tomcat will start with a new file. * </p> * * <p> * For JMX junkies a public method called <code>rotate</code> has * been made available to allow you to tell this instance to move * the existing log file to somewhere else and start writing a new log file. * </p> * * <p> * Conditional logging is also supported. This can be done with the * <code>condition</code> property. * If the value returned from ServletRequest.getAttribute(condition) * yields a non-null value the logging will be skipped. * </p> * * <p> * For extended attributes coming from a getAttribute() call * it is you responsibility to ensure there are no newline or * control characters. * </p> * * @author Peter Rossbach  */
Tomcat,WITHOUT_CLASSIFICATION,//  Check to correct engine and host setup 
Tomcat,WITHOUT_CLASSIFICATION,//  VERIFY DEFAULT CONFIGURATION 
Tomcat,WITHOUT_CLASSIFICATION,//  Use negative values since null is not an option to indicate 'not set' 
Tomcat,WITHOUT_CLASSIFICATION,//         }          this.run = false;          long delta = System.currentTimeMillis() - start;          printThreadResults(threads"testC3P0Threads20Connections10"Driver.connectCount.get()10);      } 
Tomcat,WITHOUT_CLASSIFICATION,// this is an approximation so it could use some tuning 
Tomcat,WITHOUT_CLASSIFICATION,//  If the all roles mode exists sets 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Start tomcat with a single context and one     * servlet - all programmatic no server.xml or     * web.xml used.     *     * @throws Exception      */
Tomcat,WITHOUT_CLASSIFICATION,//  Get the qualified name 
Tomcat,WITHOUT_CLASSIFICATION,//  Setup the jsp config info for this web app. 
Tomcat,WITHOUT_CLASSIFICATION,//  Doesn't actually need to do anything. 
Tomcat,WITHOUT_CLASSIFICATION,//  Add protected servlet 
Tomcat,WITHOUT_CLASSIFICATION,//  Create a new StandardManager instance 
Tomcat,WITHOUT_CLASSIFICATION,//  NO-OP. Handled by the Http2UpgradeHandler 
Tomcat,WITHOUT_CLASSIFICATION,//  Handler needs wrapping and requires decoder to convert it to one   of the types expected by the frame handling code 
Tomcat,WITHOUT_CLASSIFICATION,//  Should be no more than 3 decimal places 
Tomcat,WITHOUT_CLASSIFICATION,//  Commit if autoCommit is false 
Tomcat,WITHOUT_CLASSIFICATION,//  Simple dispatch with directory traversal 
Tomcat,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ 
Tomcat,WITHOUT_CLASSIFICATION,//  A notification is already being sent 
Tomcat,WITHOUT_CLASSIFICATION,//  Source 
Tomcat,WITHOUT_CLASSIFICATION,//  Write some data using sendfile 
Tomcat,WITHOUT_CLASSIFICATION,//  Configure and call application filters 
Tomcat,WITHOUT_CLASSIFICATION,//  the one that is more restrictive. 
Tomcat,WITHOUT_CLASSIFICATION,//  Start searching for the next $ after the value 
Tomcat,WITHOUT_CLASSIFICATION,//  Stats 
Tomcat,WITHOUT_CLASSIFICATION,//  handle deferredValue and deferredValueType 
Tomcat,WITHOUT_CLASSIFICATION,//  Read the 2nd response 
Tomcat,WITHOUT_CLASSIFICATION,//  expect to fail using that sessionID in a different container 
Tomcat,WITHOUT_CLASSIFICATION,//  If the servlet mod time is later call doGet()   Round down to the nearest second for a proper compare   A ifModifiedSince of -1 will always be less 
Tomcat,WITHOUT_CLASSIFICATION,//  -------------------- Future may be different -------------------- 
Tomcat,WITHOUT_CLASSIFICATION,//  WebServices references 
Tomcat,WITHOUT_CLASSIFICATION,//  Select the Context to be used for this Request 
Tomcat,WITHOUT_CLASSIFICATION,//  Possible with empty settings frame 
Tomcat,WITHOUT_CLASSIFICATION,//  never parse 
Tomcat,WITHOUT_CLASSIFICATION,//  Did we find all expected MBeans? 
Tomcat,WITHOUT_CLASSIFICATION,//  stream to the print writer that SSICommand uses. 
Tomcat,WITHOUT_CLASSIFICATION,//  The internal executor should always be an instance of   j.u.c.ThreadPoolExecutor but it may be null if the endpoint is   not running.   This check also avoids various threading issues. 
Tomcat,WITHOUT_CLASSIFICATION,/*      *     * @return TODO      */
Tomcat,WITHOUT_CLASSIFICATION,//  the transaction has completed 
Tomcat,WITHOUT_CLASSIFICATION,//  for ping thread 
Tomcat,WITHOUT_CLASSIFICATION,/*      * Returns null if the input path is not valid or a path that will be     * acceptable to resources.getResource().      */
Tomcat,WITHOUT_CLASSIFICATION,// print from the global counter 
Tomcat,WITHOUT_CLASSIFICATION,//  Mark and parse the EL expression and create its node: 
Tomcat,WITHOUT_CLASSIFICATION,//  Hitting limit stops processing further params but does   not cause request to fail. 
Tomcat,WITHOUT_CLASSIFICATION,//  Need to check default 
Tomcat,WITHOUT_CLASSIFICATION,/*      * A visitor class for traversing ELNodes      */
Tomcat,WITHOUT_CLASSIFICATION,//  -------------------------------------------------- SocketInfo Inner Class 
