projectname,classification,commenttext
Poi,WITHOUT_CLASSIFICATION,// assertFalse("column absolute/relative is undefined" ref.isColAbsolute()); 
Poi,WITHOUT_CLASSIFICATION,//  Size the initial cell list such that a read only case won't waste    lots of memory and a create/read followed by adding new cells can 
Poi,WITHOUT_CLASSIFICATION,//  specified by this rectangle is scaled to fit the destination rectangle specified by the RectData field. 
Poi,WITHOUT_CLASSIFICATION,//  A 16-bit signed integer that defines the height/width in logical units of the region frame. 
Poi,WITHOUT_CLASSIFICATION,// Test 2D and 3D Area Ptgs (Pxg for OOXML Workbooks)   Note: absolute row changes from last cell to first cell in order 
Poi,WITHOUT_CLASSIFICATION,/*          * not fully conform to specification but the fastest way to make it         * work. Shall be rewritten if any errors would be found -- vlsergey          */
Poi,WITHOUT_CLASSIFICATION,//  and assert that POI reads them equally: 
Poi,WITHOUT_CLASSIFICATION,//  size=0x0006   unused 
Poi,WITHOUT_CLASSIFICATION,//  Process each record as they come in 
Poi,WITHOUT_CLASSIFICATION,//  From DXA to DXA: (value should be unchanged) 
Poi,WITHOUT_CLASSIFICATION,//  Note - the expected result row coordinates here were determined/verified   in Excel 2007 by manually testing. 
Poi,WITHOUT_CLASSIFICATION,//  do nothing 
Poi,WITHOUT_CLASSIFICATION,//  Fetch all the problems 
Poi,WITHOUT_CLASSIFICATION,// TestCellRangeAddress.class //converted to junit4  TestCellReference.class //converted to junit4 
Poi,WITHOUT_CLASSIFICATION,//  Add a cell things move off -1 
Poi,WITHOUT_CLASSIFICATION,//  Working with new StyleTextPropAtom 
Poi,WITHOUT_CLASSIFICATION,/*  The Word spec has a much smaller list of "valid" values             * to what the large CommonCrawl corpus contains!              */
Poi,WITHOUT_CLASSIFICATION,//  skip over the decimal point itself 
Poi,WITHOUT_CLASSIFICATION,//  Loop over child records looking for interesting ones 
Poi,WITHOUT_CLASSIFICATION,//  cache for performance: ~30% speedup due to caching 
Poi,WITHOUT_CLASSIFICATION,//  Insets are already applied on DrawTextShape.drawContent 
Poi,WITHOUT_CLASSIFICATION,//  Write out re-load 
Poi,WITHOUT_CLASSIFICATION,//  a previous rule matched and wants no more evaluations 
Poi,WITHOUT_CLASSIFICATION,//  Grab the children's data 
Poi,WITHOUT_CLASSIFICATION,//  when dates are equal result is zero 
Poi,WITHOUT_CLASSIFICATION,//  leave fields un-set 
Poi,WITHOUT_CLASSIFICATION,//  sRGB has a gamma of 2.2 
Poi,WITHOUT_CLASSIFICATION,//  Icons : 3 stars (ext) - Column Q   TODO Support EXT formattings 
Poi,WITHOUT_CLASSIFICATION,//  Normal 
Poi,WITHOUT_CLASSIFICATION,// create sheet 
Poi,WITHOUT_CLASSIFICATION,//  Styles exist in the test document in this order EmptyCellLayoutStyle   is missing a StyleId 
Poi,WITHOUT_CLASSIFICATION,//  Change one on each 
Poi,WITHOUT_CLASSIFICATION,//  Xor-Password: abc   2.5.343 XORObfuscation   key = 20810   verifier = 52250 
Poi,WITHOUT_CLASSIFICATION,//  caused NPE prior to fix of Bugzilla #48916 
Poi,WITHOUT_CLASSIFICATION,//  With a simple 512 block file 
Poi,WITHOUT_CLASSIFICATION,//  See comment in writeScientific -- exponent handling is complex.   (1) When parsing the format remove the sign from after the 'e' and   put it before the first digit of the exponent. 
Poi,WITHOUT_CLASSIFICATION,//  The default case is to sort names ignoring case 
Poi,WITHOUT_CLASSIFICATION,/*  Write second word.  */
Poi,WITHOUT_CLASSIFICATION,// &P == current page number 
Poi,WITHOUT_CLASSIFICATION,//  keep first 
Poi,WITHOUT_CLASSIFICATION,//  Because $ : and ! are disallowed characters A1-style references become just a letter-number combination 
Poi,WITHOUT_CLASSIFICATION,//  A string of 64 Unicode characters that contains the font's full name.   Ifthe length of this string is less than 64 characters a terminating 
Poi,WITHOUT_CLASSIFICATION,//  And another things change 
Poi,WITHOUT_CLASSIFICATION,//  reset strategy to re-create the directory 
Poi,WITHOUT_CLASSIFICATION,//  wind up and find the root master sheet which must be slide master 
Poi,WITHOUT_CLASSIFICATION,//  And the drawing bit 
Poi,WITHOUT_CLASSIFICATION,//  Try with a few less usual ones: 
Poi,WITHOUT_CLASSIFICATION,//  Other file 
Poi,WITHOUT_CLASSIFICATION,//  fix ordering in the low-level xml 
Poi,WITHOUT_CLASSIFICATION,//  Re-check 
Poi,WITHOUT_CLASSIFICATION,//  also try metadata 
Poi,WITHOUT_CLASSIFICATION,//  Create the slideshow object for normal working with 
Poi,WITHOUT_CLASSIFICATION,//   the parent ones 
Poi,WITHOUT_CLASSIFICATION,//  Note - zero sid is somewhat unusual (compared to plain Records) 
Poi,WITHOUT_CLASSIFICATION,//  Try to figure out the type 
Poi,WITHOUT_CLASSIFICATION,//  can hold 
Poi,WITHOUT_CLASSIFICATION,//  Do not try to read encrypted files 
Poi,WITHOUT_CLASSIFICATION,/*  this field MUST be 0x0001 for add-in referencing  */
Poi,WITHOUT_CLASSIFICATION,//  need to wrap checked exception because of LittleEndianInput interface :( 
Poi,WITHOUT_CLASSIFICATION,/*  End OPC Compliance  */
Poi,WITHOUT_CLASSIFICATION,//  re-order for sheet "third" 
Poi,WITHOUT_CLASSIFICATION,//  Check we're adding row and cell aggregates 
Poi,WITHOUT_CLASSIFICATION,//  portrait orientation 
Poi,WITHOUT_CLASSIFICATION,//  add the section descriptor bytes to the PlexOfCps. 
Poi,WITHOUT_CLASSIFICATION,//  error handling is as if the x is fully evaluated before y 
Poi,WITHOUT_CLASSIFICATION,//  Matched for so long but no more 
Poi,WITHOUT_CLASSIFICATION,//  https://stackoverflow.com/questions/21855842   https://stackoverflow.com/questions/39636138 
Poi,WITHOUT_CLASSIFICATION,//  Do NOT return before done reading all the structured reference tokens from the input stream. 
Poi,WITHOUT_CLASSIFICATION,//  Set to 0 
Poi,WITHOUT_CLASSIFICATION,//  NOSONAR   NOSONAR 
Poi,WITHOUT_CLASSIFICATION,//  No children wind on our real length 
Poi,WITHOUT_CLASSIFICATION,// JMH: Why +1 hell why not. I guess it made some sense to someone at the time. Doesnt  to me now.... But experience has shown that when the fore is set to AUTOMATIC then the  background needs to be incremented...... 
Poi,WITHOUT_CLASSIFICATION,//     {        tabMap.remove(Integer.valueOf(LittleEndian.getInt(grpprl offset)));        offset += LittleEndian.INT_SIZE;;      }        int addSize = grpprl[offset++]; 
Poi,WITHOUT_CLASSIFICATION,//  when there's a dual storage entry use it as the outer document can't be read quite probably ... 
Poi,WITHOUT_CLASSIFICATION,//  setting sheet name later 
Poi,WITHOUT_CLASSIFICATION,//  Add a formula that refers to one of the existing external workbooks 
Poi,WITHOUT_CLASSIFICATION,//  5th Feb 2012 = 40944   1st Feb 2012 = 40940   5th Jan 2012 = 40913   5th Dec 2011 = 40882   5th Feb 2011 = 40579 
Poi,WITHOUT_CLASSIFICATION,//  Is it on our Workbook? 
Poi,WITHOUT_CLASSIFICATION,//  To prevent an exception being thrown when the required width of 
Poi,WITHOUT_CLASSIFICATION,//  ignore duplicates 
Poi,WITHOUT_CLASSIFICATION,//  The magic for EMF parts i.e. the byte sequence for "WMFC" 
Poi,WITHOUT_CLASSIFICATION,//  commented out the cells overlap implementation it caused endless loops see Bug 55380   disabled for now the algorithm will not detect some border cases this way currently!  return resolveRangeOverlap(range1 range2); 
Poi,WITHOUT_CLASSIFICATION,//  Don't close re-used test resources here 
Poi,WITHOUT_CLASSIFICATION,//  Read the properties in there 
Poi,WITHOUT_CLASSIFICATION,//  Now grab the trailer 
Poi,WITHOUT_CLASSIFICATION,//  Normally will never been invoked with the previous   implementation rule [M1.9] 
Poi,WITHOUT_CLASSIFICATION,//  Cell show "12月8日" 
Poi,WITHOUT_CLASSIFICATION,//  Check after save 
Poi,WITHOUT_CLASSIFICATION,//    RtfCompressed -> {\rtf1... 
Poi,WITHOUT_CLASSIFICATION,//  we style the second cell as a date (and time).  It is important to create a new cell style from the workbook 
Poi,WITHOUT_CLASSIFICATION,//  see bug 55982 quite a number of documents do not have a TabIdRecord and   thus there is no way to do the fixup here   we use the same check on Tabpos as done in other places 
Poi,WITHOUT_CLASSIFICATION,//  Now make the 4th bold italic and not underlined 
Poi,WITHOUT_CLASSIFICATION,//  note - the compressed flag may change on the fly 
Poi,WITHOUT_CLASSIFICATION,// set column widths the width is measured in units of 1/256th of a character width 
Poi,WITHOUT_CLASSIFICATION,//  Should have 6 relations:     1 external hyperlink (skipped from list)     4 internal hyperlinks 
Poi,WITHOUT_CLASSIFICATION,//  then also do the same for some valid date formats 
Poi,WITHOUT_CLASSIFICATION,//  then do the actual moving and also adjust comments/rowHeight   we need to sort it in a way so the shifting does not mess up the structures 
Poi,WITHOUT_CLASSIFICATION,//  left aligned   line spacing 80 
Poi,WITHOUT_CLASSIFICATION,//  New file 
Poi,WITHOUT_CLASSIFICATION,//  Font color is handled with the other colors 
Poi,WITHOUT_CLASSIFICATION,//  Tweak existing one again to ensure really worked 
Poi,WITHOUT_CLASSIFICATION,//  TODO: use EmfPlusHatchBrushData 
Poi,WITHOUT_CLASSIFICATION,//  is this font in italics 
Poi,WITHOUT_CLASSIFICATION,//  when a bit further apart - normal results 
Poi,WITHOUT_CLASSIFICATION,// private final byte mask1;  private final byte mask2; 
Poi,WITHOUT_CLASSIFICATION,//  No column found it's again a special column that accepts formulas. 
Poi,WITHOUT_CLASSIFICATION,//  Go looking for our interesting child    streams 
Poi,WITHOUT_CLASSIFICATION,//  Check if the part name URI is empty [M1.1] 
Poi,WITHOUT_CLASSIFICATION,//  Cosine ArcTan Formula: "cat2 x y z" = (x * cos(arctan(z / y) )) = value of this guide 
Poi,WITHOUT_CLASSIFICATION,// Trying to find reference to this sheet 
Poi,WITHOUT_CLASSIFICATION,//  Get the IDs of the master and notes 
Poi,WITHOUT_CLASSIFICATION,//  clear all the logging from the above initialisation 
Poi,WITHOUT_CLASSIFICATION,//  first char run is 21 long 
Poi,WITHOUT_CLASSIFICATION,//  an alternative would have been to for non-base Ptgs to set their operand class   from their default but this would require the call in many subclasses because   the default OC is not known until the end of the constructor 
Poi,WITHOUT_CLASSIFICATION,//  character run is 25 long   char flags 0x060000 
Poi,WITHOUT_CLASSIFICATION,//  Has one author 
Poi,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)	 * @see org.apache.poi.hssf.usermodel.DataValidation#getPromptBoxText()	  */
Poi,WITHOUT_CLASSIFICATION,//  delete end point in original 
Poi,WITHOUT_CLASSIFICATION,//  B1:INDEX(B1:B32) evaluates to B1:B2 
Poi,WITHOUT_CLASSIFICATION,//  formula is a StringEval if the validation is by a fixed list.  Use the explicit list later. 
Poi,WITHOUT_CLASSIFICATION,//  A 32-bit field that is not used and MUST be ignored. 
Poi,WITHOUT_CLASSIFICATION,//  Add multiple border properties to cell should create a single new style 
Poi,WITHOUT_CLASSIFICATION,//  Alter 
Poi,WITHOUT_CLASSIFICATION,//  sprmCPicLocation -- 0x6A03 
Poi,WITHOUT_CLASSIFICATION,//  negative length 
Poi,WITHOUT_CLASSIFICATION,//  Level one id 36870 type 8 
Poi,WITHOUT_CLASSIFICATION,//  Swap it over 
Poi,WITHOUT_CLASSIFICATION,//  1979 is one year before our pivot year (so this is an expected "failure") 
Poi,WITHOUT_CLASSIFICATION,//  only for far east  always 0 in US 
Poi,WITHOUT_CLASSIFICATION,//  additional to avoid 2 
Poi,WITHOUT_CLASSIFICATION,// ref (6 bytes) not used... 
Poi,WITHOUT_CLASSIFICATION,// if there was a problem with the guessed charset and the length of the  textpiece back off to win1252. This is effectively what we used to do. 
Poi,WITHOUT_CLASSIFICATION,// now the span is splitted into 5 individual columns 
Poi,WITHOUT_CLASSIFICATION,//  = 2007-06-20T20:59:00-13:00 
Poi,WITHOUT_CLASSIFICATION,//  Has 8 number formats 
Poi,WITHOUT_CLASSIFICATION,//  Does need preserving on the 2nd part 
Poi,WITHOUT_CLASSIFICATION,//  Findbugs: URF_UNREAD_FIELD . Do not delete without understanding how this class works.  private HSSFSheet sheet; 
Poi,WITHOUT_CLASSIFICATION,//  new records don't need a mapping as they aren't in a relation yet 
Poi,WITHOUT_CLASSIFICATION,// left edge of the chart  25% of chart's height from top edge of the chart 
Poi,WITHOUT_CLASSIFICATION,//  Now the cell is all black 
Poi,WITHOUT_CLASSIFICATION,//  Freeze the columns and rows (forget about scrolling position of the lower right quadrant). 
Poi,WITHOUT_CLASSIFICATION,//  Now check in detail 
Poi,WITHOUT_CLASSIFICATION,//  see bug 62839 
Poi,WITHOUT_CLASSIFICATION,//  Will always show up 
Poi,WITHOUT_CLASSIFICATION,//  it's important to create the referenced sheet first 
Poi,WITHOUT_CLASSIFICATION,// test file based on http://oss.sheetjs.com/test_files/RkNumber.xlsb 
Poi,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)	 * @see org.apache.poi.hssf.usermodel.DataValidation#getErrorStyle()	  */
Poi,WITHOUT_CLASSIFICATION,// YK:  failed until Bugzilla 53414 was fixed 
Poi,WITHOUT_CLASSIFICATION,//  continue record 
Poi,WITHOUT_CLASSIFICATION,// return a "singulariry" if ImageIO failed to read the image 
Poi,WITHOUT_CLASSIFICATION,// need for dotted borders to show up east 
Poi,WITHOUT_CLASSIFICATION,//  short byte byte 
Poi,WITHOUT_CLASSIFICATION,//  always use the first sheet 
Poi,WITHOUT_CLASSIFICATION,//  Might be caused by some tokens like AttrPtg and Mem*Ptg which really shouldn't   put anything on the stack 
Poi,WITHOUT_CLASSIFICATION,//  If one or more functions fail a single AssertionFailedError is thrown at the end 
Poi,WITHOUT_CLASSIFICATION,//  The column in the DB to apply the condition to. 
Poi,WITHOUT_CLASSIFICATION,//  field to store the hotspot diagnostic MBean 
Poi,WITHOUT_CLASSIFICATION,//  series index   series number 
Poi,WITHOUT_CLASSIFICATION,//  and/or distinguishing between tExp and tTbl. 
Poi,WITHOUT_CLASSIFICATION,/*      * Returns true if the shape has a drawable geometry associated with it      */
Poi,WITHOUT_CLASSIFICATION,//  First up a simple file with string    based formulas in it 
Poi,WITHOUT_CLASSIFICATION,//  Is it already there? 
Poi,WITHOUT_CLASSIFICATION,//  calculate radii of ellipse 
Poi,WITHOUT_CLASSIFICATION,//  fill is not set 
Poi,WITHOUT_CLASSIFICATION,//  Excel counts column A as the 1st column we    treat it as the 0th one 
Poi,WITHOUT_CLASSIFICATION,//  Convert to little endian unicode 
Poi,WITHOUT_CLASSIFICATION,//  None found and not allowed to add in 
Poi,WITHOUT_CLASSIFICATION,//  EmfPlusPathGradientBrushData object. 
Poi,WITHOUT_CLASSIFICATION,// check range bounds against grid max 
Poi,WITHOUT_CLASSIFICATION,/*              * while MAX_ID is Long.MAX_VALUE this check is pointless. But if             * someone subclasses / tweaks the limits this check is fine.              */
Poi,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)	 * @see org.apache.poi.ss.usermodel.DataValidationHelper#createDecimalConstraint(int java.lang.String java.lang.String)	  */
Poi,WITHOUT_CLASSIFICATION,//  place comment in B2 according to Bug 54920 this removes the comment in A1! 
Poi,WITHOUT_CLASSIFICATION,//  marks the start of a list of area expressions which will be naturally combined   by their trailing operators (e.g. UnionPtg) 
Poi,WITHOUT_CLASSIFICATION,//  No header is set (yet) 
Poi,WITHOUT_CLASSIFICATION,//  a completely different type of file 
Poi,WITHOUT_CLASSIFICATION,//  convert 2-d to 1-d array (row by row according to getValueIndex()) 
Poi,WITHOUT_CLASSIFICATION,//  A 32-bit unsigned integer that specifies the number of bytes in the EMF stream that remain to be   processed after this record. Those additional EMF bytes MUST follow in the EnhancedMetafileData 
Poi,WITHOUT_CLASSIFICATION,//  store everything from end of last match to start of this match 
Poi,WITHOUT_CLASSIFICATION,//  This unit test assumes that the user's locale isn't ja-JP and timezone isn't Asia/Tokyo   If this is the case change the values to something else 
Poi,WITHOUT_CLASSIFICATION,//  paragprah is 28 long   paragraph reserved field 
Poi,WITHOUT_CLASSIFICATION,// could make sure this is larger than currentRow according to spec? 
Poi,WITHOUT_CLASSIFICATION,//  1-based index of a line style within the style matrix 
Poi,WITHOUT_CLASSIFICATION,//  bug 33160 
Poi,WITHOUT_CLASSIFICATION,/*  Read all documents from the original POI file system and compare them         * with the equivalent document from the copy.  */
Poi,WITHOUT_CLASSIFICATION,//  don't copy default style (style index 0) 
Poi,WITHOUT_CLASSIFICATION,//  By byte 
Poi,WITHOUT_CLASSIFICATION,/*  (non-Javadoc)	 * @see org.apache.poi.hssf.usermodel.DataValidation#setEmptyCellAllowed(boolean)	  */
Poi,WITHOUT_CLASSIFICATION,//  This value MUST be composed of CustomLineCapData flags 
Poi,WITHOUT_CLASSIFICATION,//  Open the package 
Poi,WITHOUT_CLASSIFICATION,//  Figure out the number we hold 
Poi,WITHOUT_CLASSIFICATION,//  assert that the calculated value agrees with   the cached formula result calculated by Excel 
Poi,WITHOUT_CLASSIFICATION,//  Fonts are theme-based in their colours 
Poi,WITHOUT_CLASSIFICATION,// the check below failed prior to fix of Bug #47862 
Poi,WITHOUT_CLASSIFICATION,//  remove stroke 
Poi,WITHOUT_CLASSIFICATION,//  paragraph is 25 long 
Poi,WITHOUT_CLASSIFICATION,//  Biff 2 / Excel 2 pre-OLE2   Biff 3 / Excel 3 pre-OLE2   Biff 4 / Excel 4 pre-OLE2   Biff 5 / Excel 5   Biff 5 / Excel 5   Biff 5 / Excel 95   HSSFWorkbook cannot open it as well 
Poi,WITHOUT_CLASSIFICATION,//  for the streaming-variant we need to enable autosize-tracking to make it work 
Poi,WITHOUT_CLASSIFICATION,//  Try to add a formula for a new external workbook won't be allowed to start 
Poi,WITHOUT_CLASSIFICATION,//  Range 
Poi,WITHOUT_CLASSIFICATION,//  test phone number format 
Poi,WITHOUT_CLASSIFICATION,//  We don't know all we need to about this font   Since we don't know its sizes we can't work with it 
Poi,WITHOUT_CLASSIFICATION,//  changing from plain cell to formula cell 
Poi,WITHOUT_CLASSIFICATION,//   sprmCFUsePgsuSettings 
Poi,WITHOUT_CLASSIFICATION,// create a combobox control for each column 
Poi,WITHOUT_CLASSIFICATION,//  A y-coordinate of a point on an infinite line; paired with x-coordinate 
Poi,WITHOUT_CLASSIFICATION,//  E1 MID is used in the FALSE route so:    A1 should be V in the IF check 
Poi,WITHOUT_CLASSIFICATION,//  set HH:MM:SS fields of cal to 00:00:00:000 
Poi,WITHOUT_CLASSIFICATION,//  Test Comment.equals and Comment.hashCode 
Poi,WITHOUT_CLASSIFICATION,//  Note - don't change built in fonts (those before 5) 
Poi,WITHOUT_CLASSIFICATION,// Strings are equal and there are no formatting runs. -> 0  Strings are equal but one or the other has formatting runs -> 1 
Poi,WITHOUT_CLASSIFICATION,//  lookup and result row are the same 
Poi,WITHOUT_CLASSIFICATION,//    Moving many to a later point in the array   
Poi,WITHOUT_CLASSIFICATION,// Make sure that we now say that we are a rich string 
Poi,WITHOUT_CLASSIFICATION,// test various date formats 
Poi,WITHOUT_CLASSIFICATION,//  From [MS-XLS].pdf 2.5.147 FtLbsData: 
Poi,WITHOUT_CLASSIFICATION,//  Update with the new end 
Poi,WITHOUT_CLASSIFICATION,//  Hypothetical setup of PSB records which should cause POI to crash 
Poi,WITHOUT_CLASSIFICATION,//  create date-formatted cell 
Poi,WITHOUT_CLASSIFICATION,//  verify limits-check 
Poi,WITHOUT_CLASSIFICATION,//  It's been overriden use that value 
Poi,WITHOUT_CLASSIFICATION,// main part 
Poi,WITHOUT_CLASSIFICATION,//  check for an existing cluster which has space available   see 2.2.46 OfficeArtIDCL (cspidCur) for the 1024 limitation   multiple clusters can belong to the same drawing group 
Poi,WITHOUT_CLASSIFICATION,//  One without from the top 
Poi,WITHOUT_CLASSIFICATION,// the third slide uses per-slide headers / footers 
Poi,WITHOUT_CLASSIFICATION,//  ignore adding a comma after a deleted char (which was a '#') 
Poi,WITHOUT_CLASSIFICATION,//  4 shorts 
Poi,WITHOUT_CLASSIFICATION,//  3 short fields + array of shorts 
Poi,WITHOUT_CLASSIFICATION,//  must be present see Bug 51481 
Poi,WITHOUT_CLASSIFICATION,//  field_8_adtl_palette_options bit map 
Poi,WITHOUT_CLASSIFICATION,//  99 is our FAT block 
Poi,WITHOUT_CLASSIFICATION,//  an unknown record with 0 length   a continuation record with 3 bytes of data 
Poi,WITHOUT_CLASSIFICATION,// test our maximum values 
Poi,WITHOUT_CLASSIFICATION,//  Grab the bytes of the file 
Poi,WITHOUT_CLASSIFICATION,//  Rows moved were originally *completely* within the area ref 
Poi,WITHOUT_CLASSIFICATION,//  For now set the anchor type to do not move or resize the   image as the size of the row/column is adjusted. This could easily   become another parameter passed to the method. Please read the note 
Poi,WITHOUT_CLASSIFICATION,// count of bytes in the address including the tail 
Poi,WITHOUT_CLASSIFICATION,// Add the new sheet to the tabbed pane 
Poi,WITHOUT_CLASSIFICATION,//  first set the TabStops in the Master sheet 
Poi,WITHOUT_CLASSIFICATION,//  now ( '%' HEXDIGIT HEXDIGIT) 
Poi,WITHOUT_CLASSIFICATION,//  Must be for a real slide 
Poi,WITHOUT_CLASSIFICATION,//  map some files without extension 
Poi,WITHOUT_CLASSIFICATION,//  one special case of ScalarConstantPtg 
Poi,WITHOUT_CLASSIFICATION,//  1-based IDs 
Poi,WITHOUT_CLASSIFICATION,//  Which big block is this? 
Poi,WITHOUT_CLASSIFICATION,//  encoded as a SMTP destination in there. 
Poi,WITHOUT_CLASSIFICATION,// far from Excel's calculations 
Poi,WITHOUT_CLASSIFICATION,//  wrap around in converting a VERY large long to an int 
Poi,WITHOUT_CLASSIFICATION,//  TODO: read the content type from CombObj stream 
Poi,WITHOUT_CLASSIFICATION,//  TODO: throw appropriate exception 
Poi,WITHOUT_CLASSIFICATION,//  all other Ptgs are immutable and can be shared 
Poi,WITHOUT_CLASSIFICATION,//   should terminate if the type isn't 0xf007 or 0xf018->0xf117 
Poi,WITHOUT_CLASSIFICATION,//  _fib.getLcbPlcspaMom() getTextTable().getTextPieces()); 
Poi,WITHOUT_CLASSIFICATION,//  We don't currently process the glossary itself   Until we do we do need to load the glossary child parts of it 
Poi,WITHOUT_CLASSIFICATION,//  Now with a simple 4096 block file 
Poi,WITHOUT_CLASSIFICATION,//  If we have a mutable output stream take advantage of that 
Poi,WITHOUT_CLASSIFICATION,//  standard property flags defined in the spec 
Poi,WITHOUT_CLASSIFICATION,//  row col xfIndex   #DIV/0! isError 
Poi,WITHOUT_CLASSIFICATION,//  all expanded 
Poi,WITHOUT_CLASSIFICATION,//  hash > sha1 doesn't work in excel viewer ... 
Poi,WITHOUT_CLASSIFICATION,//  sprmPShd  -- 0xc64d  
Poi,WITHOUT_CLASSIFICATION,//  double; incorrect format 
Poi,WITHOUT_CLASSIFICATION,//  Now without will have text 
Poi,WITHOUT_CLASSIFICATION,//  map from patterns for mimetypes to the FileHandlers that should be able to   work with that file   use a Set<Pair> to have a defined order of applying the matches 
Poi,WITHOUT_CLASSIFICATION,//  Complex data follows 
Poi,WITHOUT_CLASSIFICATION,//  first copy the source xml 
Poi,WITHOUT_CLASSIFICATION,//  shortcut evaluation if reference is outside the bounds of existing data 
Poi,WITHOUT_CLASSIFICATION,//  we partially matched the pattern before encountering a non matching byte   we need to serve up the buffered bytes before we go back to NOT_MATCHED 
Poi,WITHOUT_CLASSIFICATION,//  For some reason we have to remove the hyperlinks one by one from the CTHyperlinks array   before unsetting the hyperlink array.   Resetting the hyperlink array seems to break some XML nodes.  worksheet.getHyperlinks().setHyperlinkArray(new CTHyperlink[0]); 
Poi,WITHOUT_CLASSIFICATION,//  Check to see whether the image should occupy an exact number of   rows. If so build the ClientAnchorDetail record to point   to those rows and with an inset of the total number of co-ordinate   position in the row.     To overcome problems that can occur with comparing double values for   equality cast both to int(s) to truncate the value; VERY crude and 
Poi,WITHOUT_CLASSIFICATION,//  paragraph is 54 long   (paragraph reserved field) 
Poi,WITHOUT_CLASSIFICATION,//  Is it either Multi-Valued or Variable-Length? 
Poi,WITHOUT_CLASSIFICATION,//  Lots of paragraphs with only a few lines in them 
Poi,WITHOUT_CLASSIFICATION,//  valid number formats 
Poi,WITHOUT_CLASSIFICATION,//  We can see 2 by type 
Poi,WITHOUT_CLASSIFICATION,//  Check the evaluated result 
Poi,WITHOUT_CLASSIFICATION,//  whitespace gets deleted because formula is parsed and re-rendered 
Poi,WITHOUT_CLASSIFICATION,//  set the remaining active/selected sheet 
Poi,WITHOUT_CLASSIFICATION,//  Sheet 1 A5 is to another sheet 
Poi,WITHOUT_CLASSIFICATION,//  Open from a Stream 
Poi,WITHOUT_CLASSIFICATION,//  by default no such actions needed 
Poi,WITHOUT_CLASSIFICATION,//  References to try 
Poi,WITHOUT_CLASSIFICATION,//  Ensure this is one of ours 
Poi,WITHOUT_CLASSIFICATION,//  First page footer is optional only return 
Poi,WITHOUT_CLASSIFICATION,//  _rows.getLastKey() (O(logN)) or caching last row (O(1))?   A test with 1_000_000 rows shows that querying getLastRowNum with lastKey() implementation takes ~40 ms   and ~1.2 ms with cached implementation. 40 ms is negligible compared to the time of evaluation a million   cells and the lastKey implementation is much more elegant and less error prone than caching. 
Poi,WITHOUT_CLASSIFICATION,//  bitfields for border options 
Poi,WITHOUT_CLASSIFICATION,// left  top 
Poi,WITHOUT_CLASSIFICATION,// fcMin = _fib.getFcMin() 
Poi,WITHOUT_CLASSIFICATION,// the number of merged regions remains the same 
Poi,WITHOUT_CLASSIFICATION,//  line end length 
Poi,WITHOUT_CLASSIFICATION,//  The resoultion of an image can be expressed as a specific number   of pixels per inch. Displays and printers differ but 96 pixels per   inch is an acceptable standard to beging with. 
Poi,WITHOUT_CLASSIFICATION,//  Get row that already exists 
Poi,WITHOUT_CLASSIFICATION,//  note however that the cached formula result (2) has not been updated. (POI differs from Excel here) 
Poi,WITHOUT_CLASSIFICATION,//  If any ExternalBookBlock present there is always 1 of ExternSheetRecord 
Poi,WITHOUT_CLASSIFICATION,//  The only other formatting convention this class obeys is the UNIX one   where any occurrence of the field separator or EOL character will 
Poi,WITHOUT_CLASSIFICATION,//  dest columns overlap bottom of area   - truncate the bottom 
Poi,WITHOUT_CLASSIFICATION,//  need to throw away all evaluations since we don't know how value changes may have affected format formulas 
Poi,WITHOUT_CLASSIFICATION,//  sum of all values in the 1st column: 1 + 4 + 7 = 12 
Poi,WITHOUT_CLASSIFICATION,//  An empty SlideShow 
Poi,WITHOUT_CLASSIFICATION,//  protected int verifierHashSize; 
Poi,WITHOUT_CLASSIFICATION,// noinspection UnusedDeclaration 
Poi,WITHOUT_CLASSIFICATION,// do Ole stuff 
Poi,WITHOUT_CLASSIFICATION,//  Check we got another BAT 
Poi,WITHOUT_CLASSIFICATION,//  What the next mask byte to output will be 
Poi,WITHOUT_CLASSIFICATION,//  Non-required hyphens to zero-width space 
Poi,WITHOUT_CLASSIFICATION,// try adding empty rows in an existing worksheet 
Poi,WITHOUT_CLASSIFICATION,//  How many do we have? 
Poi,WITHOUT_CLASSIFICATION,/*  documents with multiple edits need to be normalized for encryption  */
Poi,WITHOUT_CLASSIFICATION,//  we assume the cell has been evaluated and the current formula value stored 
Poi,WITHOUT_CLASSIFICATION,//  Shift rows 6 - 11 on the spreadsheet to the top (rows 0 - 5) 
Poi,WITHOUT_CLASSIFICATION,//  unset any existing text 
Poi,WITHOUT_CLASSIFICATION,//  These two format calls return the same thing as expected: 
Poi,WITHOUT_CLASSIFICATION,//  0.5" 
Poi,WITHOUT_CLASSIFICATION,//  Once the line is built write it away to the CSV file. 
Poi,WITHOUT_CLASSIFICATION,// stub object to throw off list INDEX operations 
Poi,WITHOUT_CLASSIFICATION,//  Skip the header row 
Poi,WITHOUT_CLASSIFICATION,//  $B$1:$B$8 
Poi,WITHOUT_CLASSIFICATION,//  With the password is properly processed 
Poi,WITHOUT_CLASSIFICATION,// update formulas on other sheets 
Poi,WITHOUT_CLASSIFICATION,//  +2 for INDEX and DBCELL 
