projectname,classification,commenttext
Ant,WITHOUT_CLASSIFICATION,// Specified property-name is "" -> true
Ant,WITHOUT_CLASSIFICATION,"/*     * Used when sorting.  If too many long comparisons     * happen we stop sorting randomise the block     * slightly and try again.     */"
Ant,WITHOUT_CLASSIFICATION,// Close the output stream.
Ant,WITHOUT_CLASSIFICATION,// end of writeJar
Ant,WITHOUT_CLASSIFICATION,// only generate a new ClassLoader if we have a classpath
Ant,WITHOUT_CLASSIFICATION,// simple test to ensure that the caching does work...
Ant,WITHOUT_CLASSIFICATION,// register all the known DTDs
Ant,WITHOUT_CLASSIFICATION,// File is Comparable so sorting is trivial
Ant,WITHOUT_CLASSIFICATION,// try to determine it from publicId
Ant,WITHOUT_CLASSIFICATION,//Ignore manifest entries.  They're bound to cause conflicts between //files that are being merged.  User should supply their own //manifest file when doing the merge.
Ant,WITHOUT_CLASSIFICATION,// BSF uses a hashtable to store values // so cannot declareBean with a null value // So need to remove any bean of this name as // that bean should not be visible
Ant,WITHOUT_CLASSIFICATION,// see if the file is in fact a .class file and determine its actual name.
Ant,WITHOUT_CLASSIFICATION,// need to create a generic jar first.
Ant,WITHOUT_CLASSIFICATION,// Loop over the checksums and generate a total hash.
Ant,WITHOUT_CLASSIFICATION,// relative offset of LFH
Ant,WITHOUT_CLASSIFICATION,// Only go forward if the generic and the weblogic file both exist
Ant,WITHOUT_CLASSIFICATION,//open jar files
Ant,WITHOUT_CLASSIFICATION,// Set up a VSSCreate task
Ant,WITHOUT_CLASSIFICATION,// dummy1 --> dummy2 --> dummy3 // (which holds patterns "include" and "exclude")
Ant,WITHOUT_CLASSIFICATION,"/* Write `magic' bytes h indicating file-format == huffmanised           followed by a digit indicating blockSize100k.        */"
Ant,WITHOUT_CLASSIFICATION,// Add the digest for the file content
Ant,WITHOUT_CLASSIFICATION,//get the list of generic jar entries
Ant,WITHOUT_CLASSIFICATION,// catalog <--> catalog
Ant,WITHOUT_CLASSIFICATION,//get the list of weblogic jar entries
Ant,WITHOUT_CLASSIFICATION,// Add the file path
Ant,WITHOUT_CLASSIFICATION,//Cycle Through generic and make sure its in weblogic
Ant,WITHOUT_CLASSIFICATION,// File name/path match
Ant,WITHOUT_CLASSIFICATION,// Check files see if same
Ant,WITHOUT_CLASSIFICATION,"/*     * A convenience method that several other methods might call.     */"
Ant,WITHOUT_CLASSIFICATION,//File are different see if its an object or an interface
Ant,WITHOUT_CLASSIFICATION,//Interface changed   rebuild jar.
Ant,WITHOUT_CLASSIFICATION,// is it the manifest. If so ignore it
Ant,WITHOUT_CLASSIFICATION,// override allowed on <available>
Ant,WITHOUT_CLASSIFICATION,// check that a reference tarfileset gets the same attributes as the original
Ant,WITHOUT_CLASSIFICATION,// if we haven't got the manifest yet attempt to // get it now and have manifest be the final merge
Ant,WITHOUT_CLASSIFICATION,// time to write the manifest
Ant,WITHOUT_CLASSIFICATION,// a file doesnt exist rebuild
Ant,WITHOUT_CLASSIFICATION,//Copy files from old weblogic jar
Ant,WITHOUT_CLASSIFICATION,// Use the entry from the generic jar
Ant,WITHOUT_CLASSIFICATION,// encoding must be UTF8 as specified in the specs.
Ant,WITHOUT_CLASSIFICATION,// version-info blankline
Ant,WITHOUT_CLASSIFICATION,// if the implementation classes don;t exist regenerate
Ant,WITHOUT_CLASSIFICATION,"/*     * A method that does the work on a given entry in a mergefile.     * The big deal is to set the right parameters in the ZipEntry     * on the output stream.     */"
Ant,WITHOUT_CLASSIFICATION,// any problems - just regenerate
Ant,WITHOUT_CLASSIFICATION,// was expected
Ant,WITHOUT_CLASSIFICATION,// header newline
Ant,WITHOUT_CLASSIFICATION,// create a Java task to do the rebuild
Ant,WITHOUT_CLASSIFICATION,//must have same validity; then if they are valid they must also be the same:
Ant,WITHOUT_CLASSIFICATION,// we add this to our group of fileset manifests
Ant,WITHOUT_CLASSIFICATION,// Hide warning also as it makes no sense since // the filesetmanifest attribute itself has been // hidden
Ant,WITHOUT_CLASSIFICATION,// need to handle manifest as a special check
Ant,WITHOUT_CLASSIFICATION,// Specified file is "" -> invalid files do not exist
Ant,WITHOUT_CLASSIFICATION,// Specified file is "" actually a directory so it should pass
Ant,WITHOUT_CLASSIFICATION,// Was expected test passes
Ant,WITHOUT_CLASSIFICATION,// if it doesn't exist it will get created anyway don't // bother with any up-to-date checks.
Ant,WITHOUT_CLASSIFICATION,//running under an IDE that doesn't set ANT_HOME
Ant,WITHOUT_CLASSIFICATION,//success: proceed with more steps
Ant,WITHOUT_CLASSIFICATION,// no existing archive
Ant,WITHOUT_CLASSIFICATION,// run with no exit for better reporting
Ant,WITHOUT_CLASSIFICATION,// Ignore close exception
Ant,WITHOUT_CLASSIFICATION,// we want to save this info if we are going to make another pass
Ant,WITHOUT_CLASSIFICATION,/* Add CMP descriptors to the list of EJB files */
Ant,WITHOUT_CLASSIFICATION,/* Only calculate the descriptor name once */
Ant,WITHOUT_CLASSIFICATION,// couldn't find it - must be on path
Ant,WITHOUT_CLASSIFICATION,// Directory path of the EJB descriptor // Filename appearing before name terminator // Filename appearing after the name terminator
Ant,WITHOUT_CLASSIFICATION,/* Find the end of the standard descriptor's relative path */
Ant,WITHOUT_CLASSIFICATION,// only the first build exception is reported
Ant,WITHOUT_CLASSIFICATION,//no more $ signs found //if there is any tail to the file append it
Ant,WITHOUT_CLASSIFICATION,/* Check to see if the standard name is used (there's no basename) */
Ant,WITHOUT_CLASSIFICATION,//choose the right vendor DD
Ant,WITHOUT_CLASSIFICATION,// ejb jar file to verify
Ant,WITHOUT_CLASSIFICATION,//debug ?
Ant,WITHOUT_CLASSIFICATION,//set the classpath
Ant,WITHOUT_CLASSIFICATION,//end class
Ant,WITHOUT_CLASSIFICATION,// ignore event
Ant,WITHOUT_CLASSIFICATION,//list file
Ant,WITHOUT_CLASSIFICATION,//no TIE classes
Ant,WITHOUT_CLASSIFICATION,//root dir
Ant,WITHOUT_CLASSIFICATION,//compiling order
Ant,WITHOUT_CLASSIFICATION,//add the home class
Ant,WITHOUT_CLASSIFICATION,//build the home classes list.
Ant,WITHOUT_CLASSIFICATION,//remove .class extension
Ant,WITHOUT_CLASSIFICATION,//add the gen files to the collection
Ant,WITHOUT_CLASSIFICATION,//        assertEquals("with classpath" "java" s[0]);
Ant,WITHOUT_CLASSIFICATION,// Get the Extensions document
Ant,WITHOUT_CLASSIFICATION,//Weblogic.jspc calls System.exit() ... have to fork // Therefore takes loads of time // Can pass directories at a time (*.jsp) but easily runs out of // memory on hefty dirs (even on  a Sun)
Ant,WITHOUT_CLASSIFICATION,// We attempt to put in the MAP and Schema files of CMP beans
Ant,WITHOUT_CLASSIFICATION,// Add the Map file
Ant,WITHOUT_CLASSIFICATION,// We first run a DFS based sort using each root as a starting node. // This creates the minimum sequence of Targets to the root node(s). // We then do a sort on any remaining unVISITED targets. // This is unnecessary for doing our build but it catches // circular dependencies or missing Targets on the entire // dependency tree not just on the Targets that depend on the // build Target.
Ant,WITHOUT_CLASSIFICATION,// set default value can be changed by the user
Ant,WITHOUT_CLASSIFICATION,// Theres nothing else to see here...keep moving sonny
Ant,WITHOUT_CLASSIFICATION,// Set the options
Ant,WITHOUT_CLASSIFICATION,// Set the JvmArgs
Ant,WITHOUT_CLASSIFICATION,// Set the Environment variable
Ant,WITHOUT_CLASSIFICATION,"/*     * returns non null IBM JDK 1.3 Linux     */"
Ant,WITHOUT_CLASSIFICATION,// only the second iteration would pass because of PR 27218
Ant,WITHOUT_CLASSIFICATION,//too bad
Ant,WITHOUT_CLASSIFICATION,// compile the source files
Ant,WITHOUT_CLASSIFICATION,//add path URLs
Ant,WITHOUT_CLASSIFICATION,// -------------------- Default implementation  -------------------- // Methods used to support the default behavior and provide backward // compatibility. Some will be deprecated you should avoid calling them.
Ant,WITHOUT_CLASSIFICATION,// namespace that does not contain antlib
Ant,WITHOUT_CLASSIFICATION,// We have to compare the decompressed content instead:
Ant,WITHOUT_CLASSIFICATION,//if we are a webapp hand off to the compiler which had better handle it
Ant,WITHOUT_CLASSIFICATION,// Specified dir is "" -> this is the current directory and should // always exist
Ant,WITHOUT_CLASSIFICATION,// Already processed
Ant,WITHOUT_CLASSIFICATION,// scan source directories and dest directory to build up both copy // lists and compile lists
Ant,WITHOUT_CLASSIFICATION,// If the first char is not a start of Java identifier or is _ // prepend a '_'.
Ant,WITHOUT_CLASSIFICATION,// name newline
Ant,WITHOUT_CLASSIFICATION,// for all other possibilities
Ant,WITHOUT_CLASSIFICATION,//mix element types
Ant,WITHOUT_CLASSIFICATION,//there to stop error messages being "null"
Ant,WITHOUT_CLASSIFICATION,// longest match comes first
Ant,WITHOUT_CLASSIFICATION,// register all the DTDs both the ones that are known and // any supplied by the user
Ant,WITHOUT_CLASSIFICATION,// META-INF would be skipped anyway avoid index for // manifest-only jars.
Ant,WITHOUT_CLASSIFICATION,// Set the working directory
Ant,WITHOUT_CLASSIFICATION,// Set the Java class name
Ant,WITHOUT_CLASSIFICATION,// 2nd run..
Ant,WITHOUT_CLASSIFICATION,// Specified dir is "../this_dir_should_never_exist" -> null
Ant,WITHOUT_CLASSIFICATION,//implicit composite
Ant,WITHOUT_CLASSIFICATION,//if this is left out bad things happen. like all build files break //on the first element encountered.
Ant,WITHOUT_CLASSIFICATION,// a file not in the root // since the jar may be one without directory // entries add the parent dir of this file as // well.
Ant,WITHOUT_CLASSIFICATION,// create the "undeployed" output .jar if required
Ant,WITHOUT_CLASSIFICATION,// Only go forward if the generic and the websphere file both exist
Ant,WITHOUT_CLASSIFICATION,/*protected*/
Ant,WITHOUT_CLASSIFICATION,//get the list of websphere jar entries
Ant,WITHOUT_CLASSIFICATION,// File name/path match // Check files see if same
Ant,WITHOUT_CLASSIFICATION,// a fishing expedition :- ignore errors if antlib not present
Ant,WITHOUT_CLASSIFICATION,// if the target file is not there then it can't be up-to-date
Ant,WITHOUT_CLASSIFICATION,// a file doesn't exist rebuild
Ant,WITHOUT_CLASSIFICATION,//Copy files from old websphere jar
Ant,WITHOUT_CLASSIFICATION,// append the err and output streams to the log
Ant,WITHOUT_CLASSIFICATION,// -------------------- Property parsing  -------------------- // Moved from ProjectHelper. You can override the static method - // this is used for backward compatibility (for code that calls // the parse method in ProjectHelper).
Ant,WITHOUT_CLASSIFICATION,// if the source file isn't there throw an exception
Ant,WITHOUT_CLASSIFICATION,//use fle from original websphere jar
Ant,WITHOUT_CLASSIFICATION,// Specification Name must match
Ant,WITHOUT_CLASSIFICATION,//class of problem
Ant,WITHOUT_CLASSIFICATION,// by default messages are always displayed
Ant,WITHOUT_CLASSIFICATION,// Implementation Vendor ID must match
Ant,WITHOUT_CLASSIFICATION,// we must keep two lists since other classes may modify the // filesets Vector (it is package private) without us noticing
Ant,WITHOUT_CLASSIFICATION,//look up the name
Ant,WITHOUT_CLASSIFICATION,// add the main fileset to the list of filesets to process.
Ant,WITHOUT_CLASSIFICATION,//Reset list of sections
Ant,WITHOUT_CLASSIFICATION,// must be plain ensured by TypeAttribute
Ant,WITHOUT_CLASSIFICATION,// Extension Name must match
Ant,WITHOUT_CLASSIFICATION,// check if tar is out of date with respect to each // fileset
Ant,WITHOUT_CLASSIFICATION,//Add all the dependency data to manifest for dependencies
Ant,WITHOUT_CLASSIFICATION,// The children are added to after this cloning
Ant,WITHOUT_CLASSIFICATION,// Invalid type specified
Ant,WITHOUT_CLASSIFICATION,//we are defined so it is an instantiation problem
Ant,WITHOUT_CLASSIFICATION,// warn or GNU
Ant,WITHOUT_CLASSIFICATION,// A project helper may process multiple files. We'll keep track // of them - to avoid loops and to allow caching. The caching will // probably accelerate things like <antCall>. // The key is the absolute file the value is a processed tree. // Since the tree is composed of UE and RC - it can be reused ! // protected Hashtable processedFiles=new Hashtable();
Ant,WITHOUT_CLASSIFICATION,// can be null if an error occurred in setUp
Ant,WITHOUT_CLASSIFICATION,// Output properties
Ant,WITHOUT_CLASSIFICATION,// '/' is appended for compatibility with the zip task.
Ant,WITHOUT_CLASSIFICATION,//start with instantiating the class.
Ant,WITHOUT_CLASSIFICATION,// we would end up adding "" to the archive
Ant,WITHOUT_CLASSIFICATION,//Add all the dependency data to manifest for "optional" //dependencies
Ant,WITHOUT_CLASSIFICATION,//add in something like //"Extension-List: javahelp java3d"
Ant,WITHOUT_CLASSIFICATION,//here we successfully loaded the class or failed.
Ant,WITHOUT_CLASSIFICATION,//all methods static
Ant,WITHOUT_CLASSIFICATION,"/*     * Gets the destination file     */"
Ant,WITHOUT_CLASSIFICATION,//So long as the line isn't empty and isn't a comment...
Ant,WITHOUT_CLASSIFICATION,//hey there is nothing wrong with us
Ant,WITHOUT_CLASSIFICATION,//Legal Key-Value separators are : = and white space.
Ant,WITHOUT_CLASSIFICATION,//Only if we do have a key is there going to be a value
Ant,WITHOUT_CLASSIFICATION,//Handle line continuations if any
Ant,WITHOUT_CLASSIFICATION,//Has key already been loaded into resourceMap?
Ant,WITHOUT_CLASSIFICATION,// // These shenanigans are necessary b/c Norm Walsh's resolver // has a different idea of how file URLs are created on windoze // ie file://c:/foo instead of file:///c:/foo //
Ant,WITHOUT_CLASSIFICATION,// the driver must still be cached.
Ant,WITHOUT_CLASSIFICATION,// Core class that exists in system classpath is ignored
Ant,WITHOUT_CLASSIFICATION,// a --> b --> c --- def //               \-- ghi
Ant,WITHOUT_CLASSIFICATION,/*<ThreadTask>*/
Ant,WITHOUT_CLASSIFICATION,//Make sure parent dirs exist else create them.
Ant,WITHOUT_CLASSIFICATION,//Check to see if dest file has to be recreated
Ant,WITHOUT_CLASSIFICATION,// reflect these into the target
Ant,WITHOUT_CLASSIFICATION,// is there a startToken // and there is still stuff following the startToken
Ant,WITHOUT_CLASSIFICATION,// grab the token
Ant,WITHOUT_CLASSIFICATION,/*<ThreadGroupTask>*/
Ant,WITHOUT_CLASSIFICATION,// If there is a white space or = or : then // it isn't to be treated as a valid key.
Ant,WITHOUT_CLASSIFICATION,// find the replace string
Ant,WITHOUT_CLASSIFICATION,// generate the new line
Ant,WITHOUT_CLASSIFICATION,// forceLoadClass is not convenient here since it would not // properly deal with inner classes of these classes.
Ant,WITHOUT_CLASSIFICATION,// execute the test and get the return code
Ant,WITHOUT_CLASSIFICATION,// set start position for next search
Ant,WITHOUT_CLASSIFICATION,// If the listeners already has this listener do nothing
Ant,WITHOUT_CLASSIFICATION,// only override permissions if set explicitly
Ant,WITHOUT_CLASSIFICATION,// find next starttoken
Ant,WITHOUT_CLASSIFICATION,// deal with specified srcDir
Ant,WITHOUT_CLASSIFICATION,// deal with the filesets
Ant,WITHOUT_CLASSIFICATION,// remove any files that shouldn't be overwritten.
Ant,WITHOUT_CLASSIFICATION,// we need to build the hashtable dynamically
Ant,WITHOUT_CLASSIFICATION,// non-file resources
Ant,WITHOUT_CLASSIFICATION,// check that the password has been set
Ant,WITHOUT_CLASSIFICATION,// check for missing application on deploy & update
Ant,WITHOUT_CLASSIFICATION,// check for missing source on deploy & update
Ant,WITHOUT_CLASSIFICATION,// check for missing application on delete & undeploy
Ant,WITHOUT_CLASSIFICATION,// Core class that exists in system classpath is not ignored with ignoresystemclass="false"
Ant,WITHOUT_CLASSIFICATION,// // Ensure that an external entity resolves as expected Using an // XMLCatalog: // // Transform an XML file that refers to the entity into a text // file entity is listed in the XMLCatalog pointing to a // different file.  Stuff result into property: val2 //
Ant,WITHOUT_CLASSIFICATION,// sanity check
Ant,WITHOUT_CLASSIFICATION,//extend Comparison; retain for BC only
Ant,WITHOUT_CLASSIFICATION,// actually tests constructor as well as setPath
Ant,WITHOUT_CLASSIFICATION,//when writing to the log we'll see what's happening:
Ant,WITHOUT_CLASSIFICATION,//try the current classloader
Ant,WITHOUT_CLASSIFICATION,// close the output file if required
Ant,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////////////////// // // Place vendor specific tool creations here. // ///////////////////////////////////////////////////////////////////////////
Ant,WITHOUT_CLASSIFICATION,//only set if successful to this point:
Ant,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////////////////// // // Execute method // ///////////////////////////////////////////////////////////////////////////
Ant,WITHOUT_CLASSIFICATION,// throw further
Ant,WITHOUT_CLASSIFICATION,// deal with the resource collections
Ant,WITHOUT_CLASSIFICATION,// convert backslashes to slashes otherwise jjtree will // put this as comments and this seems to confuse javacc
Ant,WITHOUT_CLASSIFICATION,// deal with filesets in a special way since the task // originally also used the directories and Union won't return // them.
Ant,WITHOUT_CLASSIFICATION,// required attributes
Ant,WITHOUT_CLASSIFICATION,// Make sure we exist
Ant,WITHOUT_CLASSIFICATION,// use this to create file and deal with non-writable files
Ant,WITHOUT_CLASSIFICATION,// start any daemon threads
Ant,WITHOUT_CLASSIFICATION,// look for the driver path...
Ant,WITHOUT_CLASSIFICATION,// Class is found in specified classpath
Ant,WITHOUT_CLASSIFICATION,// // Ensure that an external entity resolves as expected with NO // XMLCatalog involvement: // // Transform an XML file that refers to the entity into a text // file stuff result into property: val1 //
Ant,WITHOUT_CLASSIFICATION,// Currently visiting this node so have a cycle
Ant,WITHOUT_CLASSIFICATION,// now run main threads in limited numbers... // start initial batch of threads
Ant,WITHOUT_CLASSIFICATION,// used by jpackage for JavaCC 3.x
Ant,WITHOUT_CLASSIFICATION,// check the target is a file
Ant,WITHOUT_CLASSIFICATION,// start the timeout thread
Ant,WITHOUT_CLASSIFICATION,// determine if the generated java file is up-to-date
Ant,WITHOUT_CLASSIFICATION,// Extract file's base-name
Ant,WITHOUT_CLASSIFICATION,// in VM is not very nice since it could probably hang the // whole build. IMHO this method should be avoided and it would be best // to remove it in future versions. TBD. (SBa)
Ant,WITHOUT_CLASSIFICATION,// will cause trouble in JDK 1.1 if omitted
Ant,WITHOUT_CLASSIFICATION,// now find available running slots for the remaining threads
Ant,WITHOUT_CLASSIFICATION,// Replace the file's extension with '.java'
Ant,WITHOUT_CLASSIFICATION,// Change the directory
Ant,WITHOUT_CLASSIFICATION,// continue on outer while loop to get another // available slot
Ant,WITHOUT_CLASSIFICATION,// This default has been good enough until Ant 1.6.3 so stick // with it
Ant,WITHOUT_CLASSIFICATION,// first search for the "old" javah class in 1.4.2 tools.jar
Ant,WITHOUT_CLASSIFICATION,// this actually relies on the first manifest being found on // the classpath (probably rt.jar's) being valid
Ant,WITHOUT_CLASSIFICATION,// if we got here all slots in use so sleep until // something happens
Ant,WITHOUT_CLASSIFICATION,// assume older than 1.4.2 tools.jar
Ant,WITHOUT_CLASSIFICATION,// required attributes // Deprecated! // Use this going forward
Ant,WITHOUT_CLASSIFICATION,// are all threads finished
Ant,WITHOUT_CLASSIFICATION,// optional attributes
Ant,WITHOUT_CLASSIFICATION,// who would interrupt me at a time like this?
Ant,WITHOUT_CLASSIFICATION,// now did any of the threads throw an exception
Ant,WITHOUT_CLASSIFICATION,// // Ensure that an external entity resolves as expected Using an // XMLCatalog: // // Transform an XML file that contains a reference to a _second_ XML file // via the document() function.  The _second_ XML file refers to an entity. // The entity is listed in the XMLCatalog pointing to a different file. // Stuff result into the property: val4 //
Ant,WITHOUT_CLASSIFICATION,// return a bogus number
Ant,WITHOUT_CLASSIFICATION,// Should be safe to parse
Ant,WITHOUT_CLASSIFICATION,// sanity check ourselves if we've been asked to build nothing // then we should complain
Ant,WITHOUT_CLASSIFICATION,// Check name is "antlib"
Ant,WITHOUT_CLASSIFICATION,//include locally for screening purposes
Ant,WITHOUT_CLASSIFICATION,// The following will be used as types and tasks
Ant,WITHOUT_CLASSIFICATION,// Sort and run the dependency tree. // Sorting checks if all the targets (and dependencies) // exist and if there is any cycle in the dependency // graph.
Ant,WITHOUT_CLASSIFICATION,// try to find the executable
Ant,WITHOUT_CLASSIFICATION,// now try to resolve against the dir if given
Ant,WITHOUT_CLASSIFICATION,// What's the difference between id and name ?
Ant,WITHOUT_CLASSIFICATION,// no warning this is not changing anything
Ant,WITHOUT_CLASSIFICATION,// This bit turns <exclude> child tags into patters to ignore
Ant,WITHOUT_CLASSIFICATION,// if not set auto-create the ClassPath from the project
Ant,WITHOUT_CLASSIFICATION,// This is the new way - use classespath - code is the // same for now
Ant,WITHOUT_CLASSIFICATION,// The intended result URLs:
Ant,WITHOUT_CLASSIFICATION,// JDK 1.4: return Collections.list(e);
Ant,WITHOUT_CLASSIFICATION,//file time checks for java1.2+
Ant,WITHOUT_CLASSIFICATION,// test when file begins with basedir twice
Ant,WITHOUT_CLASSIFICATION,// Check for old id behaviour
Ant,WITHOUT_CLASSIFICATION,// read in all constant pool entries.
Ant,WITHOUT_CLASSIFICATION,// verify this is a valid class file.
Ant,WITHOUT_CLASSIFICATION,/* int version = */
Ant,WITHOUT_CLASSIFICATION,// read the constant pool.
Ant,WITHOUT_CLASSIFICATION,// this one is here because the changes to support ResourceCollections // have broken Magic's JUnitTestTask. // // The task adds a FileSet to a BatchTest instance using the // Java API and without telling the FileSet about its project // instance.  The original code would pass in project on the // call to getDirectoryScanner - which is now hidden deep into // Resources.iterator() and not reachable.
Ant,WITHOUT_CLASSIFICATION,// Inform IH to clear the cache
Ant,WITHOUT_CLASSIFICATION,// read access flags and class index.
Ant,WITHOUT_CLASSIFICATION,// try a multi-part netware-volume length path see how it is handled
Ant,WITHOUT_CLASSIFICATION,//Be sure everything has been set.
Ant,WITHOUT_CLASSIFICATION,//Do the merge
Ant,WITHOUT_CLASSIFICATION,// check for a static suite method first even when using // JUnit 4
Ant,WITHOUT_CLASSIFICATION,// Check for JDK 5 first. Will *not* help on JDK 1.4 // if only junit-4.0.jar in CP because in that case // linkage of whole task will already have failed! But // will help if CP has junit-3.8.2.jar:junit-4.0.jar.
Ant,WITHOUT_CLASSIFICATION,//Add this file to the addfiles Vector and add it //later at the top level of the output file.
Ant,WITHOUT_CLASSIFICATION,// Add/overlay system properties on the properties from the Ant project
Ant,WITHOUT_CLASSIFICATION,// share the setup for testing the depend task
Ant,WITHOUT_CLASSIFICATION,// register this as the current task on the current thread.
Ant,WITHOUT_CLASSIFICATION,// jlink output input1 ... inputN
Ant,WITHOUT_CLASSIFICATION,// To maintain compatibility with the command-line version // we will only add files to be merged.
Ant,WITHOUT_CLASSIFICATION,//Check to see that the file with name "name" exists.
Ant,WITHOUT_CLASSIFICATION,// Test for path relative to project base directory
Ant,WITHOUT_CLASSIFICATION,//META-INF not found in the name of the entry. Go ahead and process it.
Ant,WITHOUT_CLASSIFICATION,// Make sure that
Ant,WITHOUT_CLASSIFICATION,// test for searching parents
Ant,WITHOUT_CLASSIFICATION,//class-MockCache
Ant,WITHOUT_CLASSIFICATION,// ignore this if the object does not have // a set project method or the method // is private/protected.
Ant,WITHOUT_CLASSIFICATION,// mustSearchPath is false or no PATH or not found - keep our // fingers crossed.
Ant,WITHOUT_CLASSIFICATION,// Quick fail if this is not a valid OS for the command
Ant,WITHOUT_CLASSIFICATION,"/*     * Necessary in the case where you add a entry that     * is not compressed.     */"
Ant,WITHOUT_CLASSIFICATION,//override facility for subclasses to put custom hashtables in
Ant,WITHOUT_CLASSIFICATION,//hand osfamily off to Os class if set
Ant,WITHOUT_CLASSIFICATION,//It was the duplicate entry.
Ant,WITHOUT_CLASSIFICATION,// this command will be executed only on the specified OS
Ant,WITHOUT_CLASSIFICATION,"/*     * Adds contents of a directory to the output.     */"
Ant,WITHOUT_CLASSIFICATION,"/*     * Gets the name of an entry in the file.  This is the real name     * which for a class is the name of the package with the class     * name appended.     */"
Ant,WITHOUT_CLASSIFICATION,//  =====================  attributes  =====================
Ant,WITHOUT_CLASSIFICATION,// --------------------  Hook management  --------------------
Ant,WITHOUT_CLASSIFICATION,// time of the build in milli seconds
Ant,WITHOUT_CLASSIFICATION,"/*     * Adds a file to the output stream.     */"
Ant,WITHOUT_CLASSIFICATION,//test for and handle a forced process death
Ant,WITHOUT_CLASSIFICATION,//Make sure file exists
Ant,WITHOUT_CLASSIFICATION,//This entry already exists. So go with the first one.
Ant,WITHOUT_CLASSIFICATION,// --------------------  Methods to override  --------------------
Ant,WITHOUT_CLASSIFICATION,// show the command
Ant,WITHOUT_CLASSIFICATION,//Note don't need to specify size or crc for compressed files.
Ant,WITHOUT_CLASSIFICATION,// Not strictly necessary but probably desirable. // JUnit 4-specific test GUIs will show just "failures". // But Ant's output shows "failures" vs. "errors". // We would prefer to show "failure" for things that logically are.
Ant,WITHOUT_CLASSIFICATION,//use the systemclasspath as well to include the ant jar
Ant,WITHOUT_CLASSIFICATION,//Finally set the property
Ant,WITHOUT_CLASSIFICATION,//TODO Test on other versions of weblogic //TODO add more attributes to the task to take care of all jspc options //TODO Test on Unix
Ant,WITHOUT_CLASSIFICATION,//only test on java1.5+
Ant,WITHOUT_CLASSIFICATION,// test for not searching parents
Ant,WITHOUT_CLASSIFICATION,// If next has handled the property
Ant,WITHOUT_CLASSIFICATION,// Override Task#init
Ant,WITHOUT_CLASSIFICATION,//private String compilerPath; //fully qualified name for the compiler executable
Ant,WITHOUT_CLASSIFICATION,// get all the files in the sourceDirectory
Ant,WITHOUT_CLASSIFICATION,// Instantiate it
Ant,WITHOUT_CLASSIFICATION,// try to get it from the project or keys // Backward compatibility
Ant,WITHOUT_CLASSIFICATION,// Override Task#execute
Ant,WITHOUT_CLASSIFICATION,// apply transformation
Ant,WITHOUT_CLASSIFICATION,// we are going to scan everything anyway
Ant,WITHOUT_CLASSIFICATION,// The destination of the files to copy
Ant,WITHOUT_CLASSIFICATION,// evaluate correctness
Ant,WITHOUT_CLASSIFICATION,// user (CLI) properties take precedence
Ant,WITHOUT_CLASSIFICATION,// The complete list of files to copy
Ant,WITHOUT_CLASSIFICATION,// Copy all the necessary out-of-date files
Ant,WITHOUT_CLASSIFICATION,// -------------------- Getting properties  --------------------
Ant,WITHOUT_CLASSIFICATION,// nope ;-)
Ant,WITHOUT_CLASSIFICATION,// Get rid of all files not listed in the source filesets.
Ant,WITHOUT_CLASSIFICATION,// Output the default excludes
Ant,WITHOUT_CLASSIFICATION,//search for the next instance of $ from the 'prev' position
Ant,WITHOUT_CLASSIFICATION,// Get rid of empty directories on the destination side
Ant,WITHOUT_CLASSIFICATION,// Test here again to avoid method call for non-directories!
Ant,WITHOUT_CLASSIFICATION,// put in the newroots vector the include patterns without // wildcard tokens
Ant,WITHOUT_CLASSIFICATION,// we are already in the right path so the second parameter // is false
Ant,WITHOUT_CLASSIFICATION,//if we are at the end of the string we tack on a $ //then move past it
Ant,WITHOUT_CLASSIFICATION,// must match the default value of Ant#inheritAll
Ant,WITHOUT_CLASSIFICATION,// must match the default value of Ant#inheritRefs
Ant,WITHOUT_CLASSIFICATION,// now we need to populate the compiler adapter
Ant,WITHOUT_CLASSIFICATION,// finally lets execute the compiler!!
Ant,WITHOUT_CLASSIFICATION,// check if dir exists by trying to change into it.
Ant,WITHOUT_CLASSIFICATION,//peek ahead to see if the next char is a property or not //not a property: insert the char as a literal
Ant,WITHOUT_CLASSIFICATION,/*<TargetElement>*/
Ant,WITHOUT_CLASSIFICATION,//demand create vector of filesets
Ant,WITHOUT_CLASSIFICATION,// try a multi-part netware-volume length path with UNIX // separator (this testcase if from an actual bug that was // found in AvailableTest which uses PathTokenizer)
Ant,WITHOUT_CLASSIFICATION,// check if one of the builds failed in keep going mode
Ant,WITHOUT_CLASSIFICATION,// make sure that we've got a destdir
Ant,WITHOUT_CLASSIFICATION,//bind to a compiler
Ant,WITHOUT_CLASSIFICATION,//     REVISIT: Defaults to the target name that contains this task if not specified.
Ant,WITHOUT_CLASSIFICATION,// make sure that we've got a srcdir
Ant,WITHOUT_CLASSIFICATION,// if the compiler does its own dependency stuff we just call it right now
Ant,WITHOUT_CLASSIFICATION,// END class SubAnt
Ant,WITHOUT_CLASSIFICATION,//the remainder of this method is only for compilers that need their dependency work done
Ant,WITHOUT_CLASSIFICATION,//        String srcFileDir=srcFile.getParent();
