projectname,classification,commenttext
JMeter,WITHOUT_CLASSIFICATION,// local vars
JMeter,WITHOUT_CLASSIFICATION,//Synch is needed because a clear can occur while add occurs
JMeter,WITHOUT_CLASSIFICATION,"/*         * Server Settings         */"
JMeter,WITHOUT_CLASSIFICATION,"/*         * E-Mail Settings         */"
JMeter,WITHOUT_CLASSIFICATION,// Should behave the same for blank and LAST because success on input
JMeter,WITHOUT_CLASSIFICATION,// Better error than NPE
JMeter,WITHOUT_CLASSIFICATION,"/*         * Auth Settings         */"
JMeter,WITHOUT_CLASSIFICATION,// cached character == Integer.MAX_VALUE when invalid
JMeter,WITHOUT_CLASSIFICATION,"/*         * Security Settings         */"
JMeter,WITHOUT_CLASSIFICATION,"/*         * (non-Javadoc) Message Settings         */"
JMeter,WITHOUT_CLASSIFICATION,"/*         * Add the header panel         */"
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#reset()     */"
JMeter,WITHOUT_CLASSIFICATION,// Standard setup
JMeter,WITHOUT_CLASSIFICATION,"/*     * Low level invocation routine.     *     * Should only be called after any defaults have been applied.     *     */"
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Add the standard title
JMeter,WITHOUT_CLASSIFICATION,// expected
JMeter,WITHOUT_CLASSIFICATION,//p.add(makeButtonPanel() BorderLayout.SOUTH);
JMeter,WITHOUT_CLASSIFICATION,// not compatible
JMeter,WITHOUT_CLASSIFICATION,// not compatible // must follow the checkbox setting
JMeter,WITHOUT_CLASSIFICATION,// ensure correctly set on initial display
JMeter,WITHOUT_CLASSIFICATION,// Might be NullProperty
JMeter,WITHOUT_CLASSIFICATION,//new Functor("setName") // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Thread pool Executor to get resources  // use a LinkedBlockingQueue note: max pool size doesn't effect
JMeter,WITHOUT_CLASSIFICATION,// set properties using JAF
JMeter,WITHOUT_CLASSIFICATION,// handle body and attachments
JMeter,WITHOUT_CLASSIFICATION,// OK because used in synchronised method
JMeter,WITHOUT_CLASSIFICATION,// i.e. mailBody is empty
JMeter,WITHOUT_CLASSIFICATION,// set from field and subject
JMeter,WITHOUT_CLASSIFICATION,// We have received one more sample
JMeter,WITHOUT_CLASSIFICATION,/*synchronousMode==true*/
JMeter,WITHOUT_CLASSIFICATION,// listener cannot be null here
JMeter,WITHOUT_CLASSIFICATION,// While (blank) previous sample failed - should run once
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#runReport()     */"
JMeter,WITHOUT_CLASSIFICATION,// OK it has been supplied
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see java.lang.Runnable#run()     */"
JMeter,WITHOUT_CLASSIFICATION,// Methods used in creating the GUI
JMeter,WITHOUT_CLASSIFICATION,// could be <HTML lang=""> // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,//private static ReportPlan plan;
JMeter,WITHOUT_CLASSIFICATION,// While (LAST) previous sample OK - should loop until false
JMeter,WITHOUT_CLASSIFICATION,// Helper method to get 1 ms resolution timing.
JMeter,WITHOUT_CLASSIFICATION,// Needs to be volatile as may be referenced from multiple threads // TODO see if this can be made final somehow
JMeter,WITHOUT_CLASSIFICATION,// Mongo is Thread Safe
JMeter,WITHOUT_CLASSIFICATION,// N.B. It seems that Opera needs a chain in order to accept server keys signed by the intermediate CA // Opera does not seem to like server keys signed by the root (self-signed) cert.
JMeter,WITHOUT_CLASSIFICATION,//there is no harm in trying to clear up
JMeter,WITHOUT_CLASSIFICATION,"/*    * Helper    */"
JMeter,WITHOUT_CLASSIFICATION,// - JMX names
JMeter,WITHOUT_CLASSIFICATION,// + JMX names do not change their values
JMeter,WITHOUT_CLASSIFICATION,// default charset is deliberate here
JMeter,WITHOUT_CLASSIFICATION,// N.B. this will be a config element so we cannot use the getXXX() methods
JMeter,WITHOUT_CLASSIFICATION,// Default to original behaviour i.e. re-use connection
JMeter,WITHOUT_CLASSIFICATION,"/** * <p> * Super-class for TestElements that can be applied to main sample sub-samples or both. * [Assertions use a different class because they use a different value for the {@link #getScopeName()} constant] * </p> * * <p> * Their corresponding GUI classes need to add the ScopePanel to the GUI * using the AbstractXXXGui methods: * <ul> * <li>createScopePanel()</li> * <li>saveScopeSettings()</li> * <li>showScopeSettings()</li> * </ul> * </p> */"
JMeter,WITHOUT_CLASSIFICATION,// N.B. this will be a config element so we cannot use the setXXX() methods
JMeter,WITHOUT_CLASSIFICATION,"/*     * <p> Returns a <code>String</code> value for a character-delimited column     * value enclosed in the quote character if required. </p>     *      * <p> If the value contains a special character then the String value is     * returned enclosed in the quote character. </p>     *      * <p> Any quote characters in the value are doubled up. </p>     *      * <p> If the value does not contain any special characters then the String     * value is returned unchanged. </p>     *      * <p> N.B. The list of special characters includes the quote character.     * </p>     *      * @param input the input column String may be null (without enclosing     * delimiters)     *      * @param specialChars special characters; second one must be the quote     * character     *      * @return the input String enclosed in quote characters if the value     * contains a special character <code>null</code> for null string input     */"
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#pageStarted()     */"
JMeter,WITHOUT_CLASSIFICATION,// Version information for test plan header // This is written to JMX files by ScriptWrapperConverter // Also to JTL files by ResultCollector // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,//  Normal output //  ---- Debugging information ---- //  required-type       : org.apache.jorphan.collections.ListedHashTree //  cause-message       : WebServiceSampler : WebServiceSampler //  class               : org.apache.jmeter.save.ScriptWrapper //  message             : WebServiceSampler : WebServiceSampler //  line number         : 929 //  path                : /jmeterTestPlan/hashTree/hashTree/hashTree[4]/hashTree[5]/WebServiceSampler //  cause-exception     : com.thoughtworks.xstream.alias.CannotResolveClassException //  -------------------------------
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.JMeterGUIComponent#getLabelResource()     */"
JMeter,WITHOUT_CLASSIFICATION,// Catch errors and rethrow as ConversionException so we get location details
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#stopReport()     */"
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.writers.PageSummary#setFileName(java.lang.String)     */"
JMeter,WITHOUT_CLASSIFICATION,// Don't use default for saving tristates //        element.setProperty(TCPSampler.CLOSE_CONNECTION closeConnection.isSelected() TCPSampler.CLOSE_CONNECTION_DEFAULT);
JMeter,WITHOUT_CLASSIFICATION,// Using index 0 is voluntary as child is removed in next step and added to new parent
JMeter,WITHOUT_CLASSIFICATION,// 5 columns size
JMeter,WITHOUT_CLASSIFICATION,// Insert a clone of the node the original one will be removed by the exportDone method // the children are not cloned but moved to the cloned node // working on the original node would be harder as  //    you'll have to deal with the insertion index offset if you re-order a node inside a parent
JMeter,WITHOUT_CLASSIFICATION,// 3 columns size
JMeter,WITHOUT_CLASSIFICATION,// /** // * Creates one of the fields used to display the graph's current // * values. // * // * @param color the color used to draw the value. By convention // * this is the same color that is used to draw the // * graph for this value and in the choose panel. // * @param length the number of digits which the field should be // * able to display // * // * @return a text field configured to display one of the // * current graph values // */ // private JTextField createInfoField(Color color int length) // { // JTextField field = new JTextField(length); // field.setBorder(BorderFactory.createEmptyBorder(0 0 0 0)); // field.setEditable(false); // field.setForeground(color); // field.setBackground(getBackground()); // // // The text field should expand horizontally but have // // a fixed height // field.setMaximumSize(new Dimension( // field.getMaximumSize().width // field.getPreferredSize().height)); // return field; // }
JMeter,WITHOUT_CLASSIFICATION,// method called by add is synchronized //this is a different model from the one used by the result collector
JMeter,WITHOUT_CLASSIFICATION,//-- JMX file constants - do not change
JMeter,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ // modal dialog box
JMeter,WITHOUT_CLASSIFICATION,// OK // should treat B as separate // Should have no arg
JMeter,WITHOUT_CLASSIFICATION,// These must not be static otherwise Language change does not work // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Set the position when next is first called and don't overwrite // until reInitialize is called.
JMeter,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // reader = xmlFactory.newSAXParser().getXMLReader();
JMeter,WITHOUT_CLASSIFICATION,// may be null for PUT // In an application/x-www-form-urlencoded request we only support // parameters no file upload is allowed
JMeter,WITHOUT_CLASSIFICATION,// GraphAccumVisualizer obsolete BSFSamplerGui now a TestBean // GraphAccumVisualizer obsolete BSFSamplerGui now a TestBean // GraphAccumVisualizer now obsolete // CTT changed to use intProp for mode
JMeter,WITHOUT_CLASSIFICATION,// If blank only check previous sample when at end of loop // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,"/*             * GenericController controller = new GenericController();             * GenericController sub_1 = new GenericController();             * sub_1.addTestElement(new IfController(""10<100""));             * sub_1.addTestElement(new IfController(""true==false""));             * controller.addTestElement(sub_1); controller.addTestElement(new             * IfController(""false==false""));             *              * IfController sub_2 = new IfController(); sub_2.setCondition( ""10<10000"");             * GenericController sub_3 = new GenericController();             *              * sub_2.addTestElement(new IfController( "" \""a\"".equals(\""a\"")"" ) );             * sub_3.addTestElement(new IfController(""2>100""));             * sub_3.addTestElement(new IfController(""false==true""));             * sub_2.addTestElement(sub_3); sub_2.addTestElement(new             * IfController(""2==3"")); controller.addTestElement(sub_2);             */"
JMeter,WITHOUT_CLASSIFICATION,//++ JMX file constants - do not change //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,////////////////////// Transaction Controller - additional sample //////////////////////////////
JMeter,WITHOUT_CLASSIFICATION,// Are we processing the first sample?
JMeter,WITHOUT_CLASSIFICATION,// used for handling interrupt
JMeter,WITHOUT_CLASSIFICATION,// The Loop Controller panel can be displayed standalone or inside // another panel. For standalone we want to display the TITLE NAME // etc. (everything). However if we want to display it within another // panel we just display the Loop Count fields (not the TITLE and // NAME).
JMeter,WITHOUT_CLASSIFICATION,// Not in cache so create new one and cache it
JMeter,WITHOUT_CLASSIFICATION,// For use by the server script
JMeter,WITHOUT_CLASSIFICATION,// Do stuff we cannot do as part of threadStarted()
JMeter,WITHOUT_CLASSIFICATION,// Don't wrap this error - display it as is
JMeter,WITHOUT_CLASSIFICATION,//is derived from properties only
JMeter,WITHOUT_CLASSIFICATION,// optional processing instruction for line 2; e.g. // <?xml-stylesheet type="text/xsl" href="../extras/jmeter-results-detail-report_21.xsl"?> // $NON_NLS-1$
JMeter,WITHOUT_CLASSIFICATION,"/*         *  Simple test with single Selection controller         *  Generic Controller         *  + Sampler ""before""         *  + Switch Controller         *  + + Sampler ""zero""         *  + + Sampler ""one""         *  + + Sampler ""two""         *  + + Sampler ""three""         *  + Sampler ""after""         */"
JMeter,WITHOUT_CLASSIFICATION,// Use the test element name for the label
JMeter,WITHOUT_CLASSIFICATION,"/*         * Generic Controller         * - before         * - While Controller ${VAR}         * - - one         * - - two         * - - Simple Controller         * - - - three         * - - - four         * - after         */"
JMeter,WITHOUT_CLASSIFICATION,// Calculate response time
JMeter,WITHOUT_CLASSIFICATION,// Property names to preload into JMeter variables:
JMeter,WITHOUT_CLASSIFICATION,// Cannot do this as part of threadStarted() because the Config elements have not been processed.
JMeter,WITHOUT_CLASSIFICATION,// List of active threads
JMeter,WITHOUT_CLASSIFICATION,// should we return original value?
JMeter,WITHOUT_CLASSIFICATION,// set the endtime for the Thread // Duration is in seconds
JMeter,WITHOUT_CLASSIFICATION,// N.B. we don't wait for the thread to complete as that would prevent parallel TGs
JMeter,WITHOUT_CLASSIFICATION,// we call parse with 1 to get only one. // this also means if we change the implementation // to use 2 it would use every other entry and // so on. Not that it is really useful but a // person could use it that way if they have a // huge gigabyte log file and they only want to // use a quarter of the entries.
JMeter,WITHOUT_CLASSIFICATION,// Trigger end of loop condition on all parent controllers of current sampler
JMeter,WITHOUT_CLASSIFICATION,// fetch in case gets nulled later
JMeter,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,"/*     * This is called once for each occurrence in the test plan before the     * start of the test. The super.clear() method clears the name (and all     * other properties) so it is called last.     */"
JMeter,WITHOUT_CLASSIFICATION,// Mail on userlist reported NPE here - looks like only happens if there are network errors but check anyway
JMeter,WITHOUT_CLASSIFICATION,// InterleaveController in inner loop
JMeter,WITHOUT_CLASSIFICATION,// N.B. This is only called at the start and end of a thread so there is not // necessary to cache the search results thus saving memory
JMeter,WITHOUT_CLASSIFICATION,// protected fields: JMeterToolBar class can be use to create another toolbar (plugin etc.)     //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// the data implementation
JMeter,WITHOUT_CLASSIFICATION,// Preserve sign on first byte
JMeter,WITHOUT_CLASSIFICATION,// Obtain a value of the appropriate type for this property.
JMeter,WITHOUT_CLASSIFICATION,// do we need to close byte array (or flush it?)
JMeter,WITHOUT_CLASSIFICATION,// The following three can be discussed: should they be from the // first request or from the final one? I chose to do it this way // because that's what browsers do: they show the final URL of the // redirect chain in the location field.
JMeter,WITHOUT_CLASSIFICATION,// Deliberate use of deprecated method
JMeter,WITHOUT_CLASSIFICATION,//    private static Configuration getConfiguration(AssertionResult assResult) { //        DefaultConfiguration config = new DefaultConfiguration(ASSERTION_RESULT_TAG_NAME "JMeter Save Service"); // //        config.setAttribute(FAILURE_MESSAGE assResult.getFailureMessage()); //        config.setAttribute(ERROR "" + assResult.isError()); //        config.setAttribute(FAILURE "" + assResult.isFailure()); //        return config; //    }
JMeter,WITHOUT_CLASSIFICATION,// see if this works // it did not let's try some other formats
JMeter,WITHOUT_CLASSIFICATION,"/*     * Class to handle generating the delimited string. - adds the delimiter     * if not the first call - quotes any strings that require it     */"
JMeter,WITHOUT_CLASSIFICATION,// The outer sample and the inner loop samples
JMeter,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ $NON-NLS-2$ $NON-NLS-3$ //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// It is the sub sampler of the transaction that will be sampled
JMeter,WITHOUT_CLASSIFICATION,// Test to show current problem with InterleaveController // I am not sure if the expected order of the samples // below are correct because I am not sure if it is // properly defined how the InterleaveController and // OnlyOnceController should function.
JMeter,WITHOUT_CLASSIFICATION,// Remote exit // Called by RemoteJMeterEngineImpl.rexit() // and by notifyTestListenersOfEnd() iff exitAfterTest is true; // in turn that is called by the run() method and the StopTest class // also called
JMeter,WITHOUT_CLASSIFICATION,// Process command line property definitions (can occur multiple times)
JMeter,WITHOUT_CLASSIFICATION,// Allow engine and threads to be stopped from outside a thread // e.g. from beanshell server // Assumes that there is only one instance of the engine // at any one time so it is not guaranteed to work ...
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,//private Set hosts = new HashSet();
JMeter,WITHOUT_CLASSIFICATION,// Use deprecated method to avoid duplicating code
JMeter,WITHOUT_CLASSIFICATION,// Get the OutputWriter to use
JMeter,WITHOUT_CLASSIFICATION,// Allow TestResultWrapper to feed back the samples // This is effectively the same as saver.fromXML(InputStream) except we get to provide the DataHolder // Don't know why there is no method for this in the XStream class
JMeter,WITHOUT_CLASSIFICATION,// For converters to use
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.protocol.http.parser.HTMLParser#isReusable()     */"
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // default: normal
JMeter,WITHOUT_CLASSIFICATION,// Set it
JMeter,WITHOUT_CLASSIFICATION,// make sure we log the error
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.http.conn.ssl.SSLSocketFactory#createSocket(org.apache.http.params.HttpParams)     */"
JMeter,WITHOUT_CLASSIFICATION,// API expects null not empty array
JMeter,WITHOUT_CLASSIFICATION,// Save Location so resulting sample can be disabled
JMeter,WITHOUT_CLASSIFICATION,// the url matches the last redirect
JMeter,WITHOUT_CLASSIFICATION,// Set category
JMeter,WITHOUT_CLASSIFICATION,// Set root level
JMeter,WITHOUT_CLASSIFICATION,// The default title for the Menu bar
JMeter,WITHOUT_CLASSIFICATION,//+ JMX file attributes // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ //- JMX file attributes
JMeter,WITHOUT_CLASSIFICATION,// Changing color for column
JMeter,WITHOUT_CLASSIFICATION,"/*     * The following array must agree with dateFormat     *     * It is used to translate the positions in the buffer to the values used by     * the Calendar class for the field id.     *     * Current format: MM/DD/YYYY HH:MM:SS 01234567890123456789 ^buffer     * positions     */"
JMeter,WITHOUT_CLASSIFICATION,// first lets draw the grid
JMeter,WITHOUT_CLASSIFICATION,"/*         * Here's where the test really starts. Run a Full GC now: it's no harm         * at all (just delays test start by a tiny amount) and hitting one too         * early in the test can impair results for short tests.         */"
JMeter,WITHOUT_CLASSIFICATION,// draw the X axis
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)         * @see org.xml.sax.helpers.DefaultHandler#error(org.xml.sax.SAXParseException)         */"
JMeter,WITHOUT_CLASSIFICATION,//ignore Setup and Post here.  We could have filtered the searcher. but then //future Thread Group objects wouldn't execute.
JMeter,WITHOUT_CLASSIFICATION,// now draw the bar chart
JMeter,WITHOUT_CLASSIFICATION,// The groups have all completed now
JMeter,WITHOUT_CLASSIFICATION,// we sort the objects
JMeter,WITHOUT_CLASSIFICATION,// Fields table //$NON-NLS-1$ //not sure needs I18N? //$NON-NLS-1$ //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Programming error: // bail out.
JMeter,WITHOUT_CLASSIFICATION,// ConcurrentHashMap does not need synch. here
JMeter,WITHOUT_CLASSIFICATION,// assume default charset is OK here //      <classpathentry kind="lib" path="lib/geronimo-jms_1.1_spec-1.1.1.jar"/> //      <classpathentry kind="lib" path="lib/activation-1.1.1.jar"/> //      <classpathentry kind="lib" path="lib/jtidy-r938.jar"/>
JMeter,WITHOUT_CLASSIFICATION,// calculate the height
JMeter,WITHOUT_CLASSIFICATION,// $NON-NSL-1$
JMeter,WITHOUT_CLASSIFICATION,// This used to be request.wait(timeout_ms) where 0 means forever // However 0 means return immediately for the latch
JMeter,WITHOUT_CLASSIFICATION,// reset previous result
JMeter,WITHOUT_CLASSIFICATION,// default: 3.0f //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// myRow = f.nextRow(); // assertEquals(0myRow); // assertEquals(1f.getNextRow());
JMeter,WITHOUT_CLASSIFICATION,// Check if LAF is a built-in one
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$  // $NON-NLS-2$
JMeter,WITHOUT_CLASSIFICATION,// or a treenode from the same tree
JMeter,WITHOUT_CLASSIFICATION,// Only print final delta if there were some samples in the delta // and there has been at least one sample reported previously
JMeter,WITHOUT_CLASSIFICATION,// OnlyOnce inside InterleaveController
JMeter,WITHOUT_CLASSIFICATION,// Find and set the file for this recent file command
JMeter,WITHOUT_CLASSIFICATION,// @see getStaticLabel
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// file New operation may set to null so just return app name
JMeter,WITHOUT_CLASSIFICATION,// FIrst make sure we save the content of the current GUI (since we // will flush it away):
JMeter,WITHOUT_CLASSIFICATION,// BeanInfo objects also contain locale-sensitive data -- flush them // away:
JMeter,WITHOUT_CLASSIFICATION,// Insert the workbench node
JMeter,WITHOUT_CLASSIFICATION,// JMenu reportMenu; // JMenuItem analyze;
JMeter,WITHOUT_CLASSIFICATION,"/*     * Allow functions etc to register for testStopped notification.     * Only used by the function parser so far.     * The list is merged with the testListeners and then cleared.     */"
JMeter,WITHOUT_CLASSIFICATION,// If the Add menu already exists remove it.
JMeter,WITHOUT_CLASSIFICATION,// If we still can't find it just try using all of the text
JMeter,WITHOUT_CLASSIFICATION,// Insert the Add menu as the first menu item in the Edit menu.
JMeter,WITHOUT_CLASSIFICATION,// main iteration
JMeter,WITHOUT_CLASSIFICATION,// There was a NPE being thrown without the null check here.. JKB
JMeter,WITHOUT_CLASSIFICATION,// Function does not exist so treat as per missing variable
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#exit()     */"
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.report.engine.ReportEngine#configure(org.apache.jorphan.collections.HashTree)     */"
JMeter,WITHOUT_CLASSIFICATION,// This is required so that // @see org.apache.jmeter.gui.tree.JMeterTreeModel.getNodesOfType() // can find the Clearable nodes - the userObject has to implement the interface.
JMeter,WITHOUT_CLASSIFICATION,"/*         * (non-Javadoc)         *          * @see jodd.lagarto.EmptyTagVisitor#script(jodd.lagarto.Tag         * java.lang.CharSequence)         */"
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.http.conn.ssl.SSLSocketFactory#createLayeredSocket(java.net.Socket java.lang.String int boolean)     */"
JMeter,WITHOUT_CLASSIFICATION,"/*     * (non-Javadoc)     *     * @see org.apache.jmeter.protocol.http.util.accesslog.LogFilter#excPattern(java.lang.String)     */"
JMeter,WITHOUT_CLASSIFICATION,// Find the action / form url
JMeter,WITHOUT_CLASSIFICATION,// if the height is less than one we set it // to one pixel
JMeter,WITHOUT_CLASSIFICATION,// //////////////////////////////////////////////////////////// // // setter/getter - JavaDoc-Comments not needed... // // ////////////////////////////////////////////////////////////
JMeter,WITHOUT_CLASSIFICATION,// Detect functionName() so this does not generate empty string as the parameter
JMeter,WITHOUT_CLASSIFICATION,"/*     * If not running under AllTests.java make sure that the properties (and     * log file) are set up correctly.     *      * N.B. In order for this to work correctly the JUnit test must be started     * in the bin directory and all the JMeter jars (plus any others needed at     * run-time) need to be on the classpath.     *      */"
JMeter,WITHOUT_CLASSIFICATION,// draw a red line for 90% point
JMeter,WITHOUT_CLASSIFICATION,//    Remaining implementations delegate to the wrapped key manager
JMeter,WITHOUT_CLASSIFICATION,// Names of JUnit3 methods //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// draw an orange line for 50% point
JMeter,WITHOUT_CLASSIFICATION,// This is used to keep track of local (non-remote) tests // The name is chosen to be an unlikely host-name // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Process escaped characters // Store the \
JMeter,WITHOUT_CLASSIFICATION,// helper method - also used by constructor
JMeter,WITHOUT_CLASSIFICATION,//"<?xml "
JMeter,WITHOUT_CLASSIFICATION,// Skip the leading bytes (if any)
JMeter,WITHOUT_CLASSIFICATION,// Note: originally the code did use the ClientPool to "share" subscribers however since the // key was "this" and each sampler is unique - nothing was actually shared.
JMeter,WITHOUT_CLASSIFICATION,// there is also a javax.swing.text.Document class.
JMeter,WITHOUT_CLASSIFICATION,// HELP MENU // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,"/** * Generates Configure pop-up dialogue for Listeners from all methods in SampleSaveConfiguration * with the signature ""boolean saveXXX()"". * There must be a corresponding ""void setXXX(boolean)"" method and a property save_XXX which is * used to name the field on the dialogue. * */"
JMeter,WITHOUT_CLASSIFICATION,// clear result tab on Ctrl-E
JMeter,WITHOUT_CLASSIFICATION,// throws HeadlessException
JMeter,WITHOUT_CLASSIFICATION,// OPTIONS MENU // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// N.B. setParameters is called before the test proper is started // and thus variables are not interpreted at this point // So defer the file open until later to allow variable file names to be // used.
JMeter,WITHOUT_CLASSIFICATION,// Must return a valid node or may generate an NPE
JMeter,WITHOUT_CLASSIFICATION,"/*         * Need to reset the containers for repeated runs; about the only way         * for functions to detect that a run is starting seems to be the         * setParameters() call.         */"
JMeter,WITHOUT_CLASSIFICATION,// RUN MENU // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// // Override the implementations of the superclass forwarding all methods // from the CellEditor interface to our delegate. //
JMeter,WITHOUT_CLASSIFICATION,// EDIT MENU // $NON-NLS-1$ // From the Java Look and Feel Guidelines: If all items in a menu // are disabled then disable the menu. Makes sense.
JMeter,WITHOUT_CLASSIFICATION,// strPathsOrJars - pathnames or jarfiles to search for classes // classNames - required parent class(es) or annotations // $NON-NLS-1$ // innerClasses - should we include inner classes? // contains - classname should contain this string // Ignore the classes which are specific to the reporting tool // $NON-NLS-1$ // notContains - classname should not contain this string // annotations - true if classnames are annotations
JMeter,WITHOUT_CLASSIFICATION,// FILE MENU // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.action.AbstractAction#doAction(java.awt.event.ActionEvent)     */"
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // file_merge.setAccelerator( // KeyStroke.getKeyStroke(KeyEvent.VK_O KeyEvent.CTRL_MASK));
JMeter,WITHOUT_CLASSIFICATION,// Prevent instantiation
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-2$ $NON-NLS-3$
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-2$ $NON-NLS-3$ // $NON-NLS-1$ // $NON-NLS-2$ $NON-NLS-3$ // $NON-NLS-1$ // $NON-NLS-2$ $NON-NLS-3$ // $NON-NLS-1$ // $NON-NLS-2$ $NON-NLS-3$
JMeter,WITHOUT_CLASSIFICATION,// Add all the child nodes of the node we are adding
JMeter,WITHOUT_CLASSIFICATION,// Connect to the http server and do a simple http post with utf-8 // encoding of the body which caused problems when reader/writer // classes were used in the HttpMirrorThread
JMeter,WITHOUT_CLASSIFICATION,// we can only move a single node
JMeter,WITHOUT_CLASSIFICATION,// Test if can instantiate parser using property name
JMeter,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ // reduce font
