projectname,classification,commenttext
Columba,WITHOUT_CLASSIFICATION,// ---- privatePOBoxLabel ----
Columba,WITHOUT_CLASSIFICATION,// model should contain the data
Columba,WITHOUT_CLASSIFICATION,// different border for recurrent events // ActivityInteractor.setStaticOverride( // AShapeUtil.DEFAULT_OUTLINE_SHAPE_NAME AShape.A_STROKE // new OverrideFilter() { // public Object getOverride(Object subject // Object defaultObject) { // return ((ActivityView) subject).getModel() // .isRecurrent() ? new BasicStroke(1.0f // BasicStroke.CAP_BUTT BasicStroke.JOIN_BEVEL // 0 new float[] { 9 } 0) : defaultObject; // } // });
Columba,WITHOUT_CLASSIFICATION,// Check for success
Columba,WITHOUT_CLASSIFICATION,// the group of the given parent
Columba,WITHOUT_CLASSIFICATION,// on startup there's shouldn't be any recent messages // -> we simply remember 0 recent messages here // property.addAttribute("recent" "0");
Columba,WITHOUT_CLASSIFICATION,// for each JComboBox item
Columba,WITHOUT_CLASSIFICATION,// this probably means that the configuration // is wrong // -> change this to a sane default value
Columba,WITHOUT_CLASSIFICATION,// ok now the tool is initialized correctly
Columba,WITHOUT_CLASSIFICATION,// for time consuming tasks you need to create // your own Command
Columba,WITHOUT_CLASSIFICATION,"//		 create Command reference"
Columba,WITHOUT_CLASSIFICATION,"/*	 * Uses the FrameManager instance in MainInterface to open a new addressbook	 * window.	 */"
Columba,WITHOUT_CLASSIFICATION,// ---- privateAddressLabel ----
Columba,WITHOUT_CLASSIFICATION,// just ignore unknown people
Columba,WITHOUT_CLASSIFICATION,// set folder changed flag // -> if not the header cache wouldn't notice that something // -> has changed. And wouldn't save the changes.
Columba,WITHOUT_CLASSIFICATION,// the next new folder will get this UID
Columba,WITHOUT_CLASSIFICATION,// the close method manipulates the viewList so we have to // remove the existing element and fill in our temporarily // stored ones
Columba,WITHOUT_CLASSIFICATION,// load docking settings from last user session
Columba,WITHOUT_CLASSIFICATION,"// TextAShape titleText = new TextAShape(DEFAULT_TITLE_TEXT_SHAPE_NAME //		""$startTime$ - $endTimeExcl$ ($timeZoneShort$)"" //		titleTextAbsRect TextAShape.TYPE_SINGE_LINE textFont //		textPaint new AtStart(0) new AtStart(-3) GfxUtil.AA_HINT_ON);"
Columba,WITHOUT_CLASSIFICATION,// Map<String ISearchProvider> historyMap = SearchHistoryList // .getInstance().getHistoryMap();
Columba,WITHOUT_CLASSIFICATION,// icon (we can't use the setIcon-method this time as it relies on the border being set)
Columba,WITHOUT_CLASSIFICATION,// ---- label1 ----
Columba,WITHOUT_CLASSIFICATION,//  execute command -> use mock object class as worker which does // nothing
Columba,WITHOUT_CLASSIFICATION,// ======== scrollPane1 ========
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)     * @see org.columba.core.gui.plugin.AbstractConfigPlugin#updateComponents(boolean)     */"
Columba,WITHOUT_CLASSIFICATION,//AccountList list = MailConfig.getInstance().getAccountList(); //list.addEmptyAccount("pop3");
Columba,WITHOUT_CLASSIFICATION,// only used by VirtualFolder
Columba,WITHOUT_CLASSIFICATION,// check number of JTree rows
Columba,WITHOUT_CLASSIFICATION,// ---- birthdayLabel ----
Columba,WITHOUT_CLASSIFICATION,// check number of JTable rows
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#move(int int)   */"
Columba,WITHOUT_CLASSIFICATION,// transform string to Date representation
Columba,WITHOUT_CLASSIFICATION,// 3 columns table
Columba,WITHOUT_CLASSIFICATION,// We need to sort the uids in order // to have the correct association // between the new and old uid
Columba,WITHOUT_CLASSIFICATION,//putValue(SMALL_ICON ImageLoader.getSmallImageIcon("mail-new.png"));
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)   */"
Columba,WITHOUT_CLASSIFICATION,// ======== scrollPane3 ========
Columba,WITHOUT_CLASSIFICATION,// create sample headerlist
Columba,WITHOUT_CLASSIFICATION,// notify listeners // @see org.columba.mail.gui.table.action.ForwardAction
Columba,WITHOUT_CLASSIFICATION,// check number of tree nodes
Columba,WITHOUT_CLASSIFICATION,// ---- notesLabel ----
Columba,WITHOUT_CLASSIFICATION,"/*	 * test with empty list	 */"
Columba,WITHOUT_CLASSIFICATION,// size // -> @see org.columba.mail.folder.cache.CachedHeaderfields for a // -> complete // -> list of possible attributes
Columba,WITHOUT_CLASSIFICATION,// jar-file found
Columba,WITHOUT_CLASSIFICATION,// ---- managerLabel ----
Columba,WITHOUT_CLASSIFICATION,// remove MessageNode with uid=0
Columba,WITHOUT_CLASSIFICATION,// extend existing menu
Columba,WITHOUT_CLASSIFICATION,// create new class loader using the global class loader as parent
Columba,WITHOUT_CLASSIFICATION,//IAccount account = object.getAccount();
Columba,WITHOUT_CLASSIFICATION,// get plugin handler for filter actions
Columba,WITHOUT_CLASSIFICATION,// all Java plugins package their class-files in "plugin.jar"
Columba,WITHOUT_CLASSIFICATION,"/*         * The fields on this object is in fact represented in the xml         * structure found as getRoot(). Therefore super.equals()         * should do the job         */"
Columba,WITHOUT_CLASSIFICATION,// save to profiles.xml
Columba,WITHOUT_CLASSIFICATION,// use our global class loader
Columba,WITHOUT_CLASSIFICATION,// use user's config folder in his/her home-folder // all plugins reside in "<config-folder>/plugins"
Columba,WITHOUT_CLASSIFICATION,// ---- workCityLabel ----
Columba,WITHOUT_CLASSIFICATION,// remove all options
Columba,WITHOUT_CLASSIFICATION,// remove plugin from view
Columba,WITHOUT_CLASSIFICATION,// check for at least 10 whitespaces
Columba,WITHOUT_CLASSIFICATION,// create group with two contacts
Columba,WITHOUT_CLASSIFICATION,// modify listmodel
Columba,WITHOUT_CLASSIFICATION,"/*	 * test with null list	 */"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#moveDown(org.columba.core.filter.Filter)   */"
Columba,WITHOUT_CLASSIFICATION,//plugin = instanciateJavaClass(className arguments);
Columba,WITHOUT_CLASSIFICATION,"/*	   * does exactly the same thing as EditPropertiesAction when contact	   * table is focused	   * */"
Columba,WITHOUT_CLASSIFICATION,// url decode
Columba,WITHOUT_CLASSIFICATION,// disable extension
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#move(org.columba.core.filter.Filter int)   */"
Columba,WITHOUT_CLASSIFICATION,// first group contains first contact item
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#setCondition(int)   */"
Columba,WITHOUT_CLASSIFICATION,// use default Java classlodaer
Columba,WITHOUT_CLASSIFICATION,// if this worked remove it from tree.xml configuration too
Columba,WITHOUT_CLASSIFICATION,"/*	 * Test with all kinds of input data	 */"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#remove(org.columba.core.filter.Filter)   */"
Columba,WITHOUT_CLASSIFICATION,// add contact to roaster nickname="" group=null
Columba,WITHOUT_CLASSIFICATION,// Border border = BorderFactory.createCompoundBorder(new // ShadowBorder()BorderFactory.createEmptyBorder(10 10 1010)); // ((JPanel) getContentPane()).setBorder(border);
Columba,WITHOUT_CLASSIFICATION,// we are only interested on subscription requests
Columba,WITHOUT_CLASSIFICATION,// mock folder class only returns folder id
Columba,WITHOUT_CLASSIFICATION,// Must create a ExceptionProcessor
Columba,WITHOUT_CLASSIFICATION,//public abstract IChatMediator getChatMediator();
Columba,WITHOUT_CLASSIFICATION,// register as focus owner
Columba,WITHOUT_CLASSIFICATION,//public abstract void setChatMediator(IChatMediator mediator);
Columba,WITHOUT_CLASSIFICATION,// mock object folder facade only returns folder list
Columba,WITHOUT_CLASSIFICATION,// add to "Uncategorized" node
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 *	 * @see org.columba.chat.ui.roaster.IRoasterTree#updateBuddyPresence(org.columba.chat.api.IBuddyStatus)	 */"
Columba,WITHOUT_CLASSIFICATION,// parse plugin metadata
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.ui.conversation.IConversationController#closeSelected()	 */"
Columba,WITHOUT_CLASSIFICATION,// set message body
Columba,WITHOUT_CLASSIFICATION,// Add list of attachments if applicable
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.jabber.IBuddyStatus#getName()	 */"
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.jabber.IBuddyStatus#setStatusMessage(java.lang.String)	 */"
Columba,WITHOUT_CLASSIFICATION,// contacts item
Columba,WITHOUT_CLASSIFICATION,// add all contacts as leafs of group folders
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.ui.conversation.IConversationController#getSelected()	 */"
Columba,WITHOUT_CLASSIFICATION,"/*     * (non-Javadoc)     *      * @see org.columba.ristretto.message.Message#getMimePartCount()     */"
Columba,WITHOUT_CLASSIFICATION,// persist changes on exit
Columba,WITHOUT_CLASSIFICATION,// updateTimer.start();
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.jabber.IBuddyStatus#setChatMediator(org.columba.chat.api.IChatMediator)	 */"
Columba,WITHOUT_CLASSIFICATION,// and add it to the buddylist
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.jabber.IBuddyStatus#getChatMediator()	 */"
Columba,WITHOUT_CLASSIFICATION,// add "Uncategorized" note
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.jabber.IBuddyStatus#setSignedOn(boolean)	 */"
Columba,WITHOUT_CLASSIFICATION,"/*     * (non-Javadoc)     *      * @see org.columba.ristretto.message.Message#getSource()     */"
Columba,WITHOUT_CLASSIFICATION,// buddy already exists
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.mail.message.HeaderInterface#set(java.lang.String	 *      java.lang.Object)	 */"
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.mail.message.HeaderInterface#count()	 */"
Columba,WITHOUT_CLASSIFICATION,// get presence
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see java.util.Iterator#remove() */"
Columba,WITHOUT_CLASSIFICATION,// add to global buddy list
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see java.util.Iterator#next() */"
Columba,WITHOUT_CLASSIFICATION,// found group for buddy
Columba,WITHOUT_CLASSIFICATION,"/*     * (non-Javadoc)     *      * @see org.columba.ristretto.message.Message#getHeader()     */"
Columba,WITHOUT_CLASSIFICATION,// create new buddy
Columba,WITHOUT_CLASSIFICATION,// open stream to file
Columba,WITHOUT_CLASSIFICATION,// use selected buddy
Columba,WITHOUT_CLASSIFICATION,// load properties from stream
Columba,WITHOUT_CLASSIFICATION,// create account object
Columba,WITHOUT_CLASSIFICATION,// use key/value properties file
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterCriteria#getCriteria()   */"
Columba,WITHOUT_CLASSIFICATION,// if external plugin we need the directory of it
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#flagsChanged(java.lang.String org.columba.ristretto.imap.IMAPFlags)	 */"
Columba,WITHOUT_CLASSIFICATION,// create stream to file
Columba,WITHOUT_CLASSIFICATION,// save properties to file
Columba,WITHOUT_CLASSIFICATION,// store account data in properties
Columba,WITHOUT_CLASSIFICATION,// add contact to folder
Columba,WITHOUT_CLASSIFICATION,// fonts
Columba,WITHOUT_CLASSIFICATION,// prompt for jabber id
Columba,WITHOUT_CLASSIFICATION,// register interest on contact selection changes
Columba,WITHOUT_CLASSIFICATION,// skip non-matching elements
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#removeLast()   */"
Columba,WITHOUT_CLASSIFICATION,// skip if no <extension> element found
Columba,WITHOUT_CLASSIFICATION,// don't search in subfolders recursively
Columba,WITHOUT_CLASSIFICATION,// register interest on table selection changes
Columba,WITHOUT_CLASSIFICATION,// if user cancelled action
Columba,WITHOUT_CLASSIFICATION,// add new group to folder
Columba,WITHOUT_CLASSIFICATION,// checkBox.addItem("Custom Message..." null); // checkBox.addItem("Leave...");
Columba,WITHOUT_CLASSIFICATION,"//		 get selected folder"
Columba,WITHOUT_CLASSIFICATION,// couldn't find correct constructor
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#search(org.columba.ristretto.imap.SearchKey org.columba.mail.folder.imap.IMAPFolder)	 */"
Columba,WITHOUT_CLASSIFICATION,// tempFolder = new AddressbookFolder(nulladdressbookInterface);
Columba,WITHOUT_CLASSIFICATION,// protected AddressbookFolder tempFolder;
Columba,WITHOUT_CLASSIFICATION,// check if this buddy belongs to a group
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#count()   */"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#isSelected(org.columba.mail.folder.imap.IMAPFolder)	 */"
Columba,WITHOUT_CLASSIFICATION,// if extension wasn't already registered
Columba,WITHOUT_CLASSIFICATION,// found new token
Columba,WITHOUT_CLASSIFICATION,// skip if it doesn't exist
Columba,WITHOUT_CLASSIFICATION,// if no plugin directory exists -> return
Columba,WITHOUT_CLASSIFICATION,"/*	 * @see TestCase#setUp()	 */"
Columba,WITHOUT_CLASSIFICATION,// clear text box
Columba,WITHOUT_CLASSIFICATION,// Search in packs beginning from newest to oldest // -> in most cases this should save us a lot of uid fetchings to // find the deleted messages
Columba,WITHOUT_CLASSIFICATION,// load configuraation
Columba,WITHOUT_CLASSIFICATION,// header file found
Columba,WITHOUT_CLASSIFICATION,//DateFormat format = DateFormat.getTimeInstance(DateFormat.SHORT); // green color
Columba,WITHOUT_CLASSIFICATION,// create message object
Columba,WITHOUT_CLASSIFICATION,// remove node
Columba,WITHOUT_CLASSIFICATION,//DateFormat format = DateFormat.getTimeInstance(DateFormat.SHORT);
Columba,WITHOUT_CLASSIFICATION,// remove xml config
Columba,WITHOUT_CLASSIFICATION,// notify that a new worker is available
Columba,WITHOUT_CLASSIFICATION,//create new client and try to connect to server
Columba,WITHOUT_CLASSIFICATION,// private SendButtonController sendButton;
Columba,WITHOUT_CLASSIFICATION,"/*	 * public String getPassword() { return passwordTextField.getText(); }	 */"
Columba,WITHOUT_CLASSIFICATION,"/*		 * *20030921 karlpeder* The old code was (accidentially!?) modifying		 * the attachment list of the model. This affects the composing when		 * called a second time for saving the message after sending!		 */"
Columba,WITHOUT_CLASSIFICATION,// passwordTextField = new JPasswordField(10);
Columba,WITHOUT_CLASSIFICATION,// b.addSeparator("Account Options");
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#removeAll()   */"
Columba,WITHOUT_CLASSIFICATION,// connect to server // new ConnectAction(this).actionPerformed(null);
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#fetchHeaderList(org.columba.mail.message.IHeaderList java.util.List org.columba.mail.folder.imap.IMAPFolder)	 */"
Columba,WITHOUT_CLASSIFICATION,"/*			 * setIconTextGap(5); setVerticalAlignment(JLabel.CENTER);			 */"
Columba,WITHOUT_CLASSIFICATION,// register all extensions
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterRule#addEmptyCriteria()   */"
Columba,WITHOUT_CLASSIFICATION,// private JPasswordField passwordTextField;
Columba,WITHOUT_CLASSIFICATION,// fire new message event to interested listeners
Columba,WITHOUT_CLASSIFICATION,// IAccount account = object.getAccount();
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#expunge(org.columba.mail.folder.imap.IMAPFolder)	 */"
Columba,WITHOUT_CLASSIFICATION,"/*         * (non-Javadoc)         *          * @see org.columba.api.command.IWorkerStatusController#addWorkerStatusChangeListener(org.columba.core.gui.statusbar.event.WorkerStatusChangeListener)         */"
Columba,WITHOUT_CLASSIFICATION,// FAILURE!!!
Columba,WITHOUT_CLASSIFICATION,"/*         * (non-Javadoc)         *          * @see org.columba.api.command.IWorkerStatusController#getTimeStamp()         */"
Columba,WITHOUT_CLASSIFICATION,// parse "/plugin.xml" file
Columba,WITHOUT_CLASSIFICATION,// clear list and collect uids for new folder
Columba,WITHOUT_CLASSIFICATION,// Force that the last line in buffer does NOT have a newline
Columba,WITHOUT_CLASSIFICATION,//private File addressbookFile;
Columba,WITHOUT_CLASSIFICATION,// create new contact card
Columba,WITHOUT_CLASSIFICATION,// we got this from headerfieldtree
Columba,WITHOUT_CLASSIFICATION,// set clipping for the graphics object
Columba,WITHOUT_CLASSIFICATION,//private JTable logTable;
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.api.command.ICommand#getReference()	 */"
Columba,WITHOUT_CLASSIFICATION,// load all internal core plugins
Columba,WITHOUT_CLASSIFICATION,// update timer event
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilter#clone()   */"
Columba,WITHOUT_CLASSIFICATION,// *20030515 kpo* '\n' appended
Columba,WITHOUT_CLASSIFICATION,// public abstract Class getDefaultChild();
Columba,WITHOUT_CLASSIFICATION,//"right:max(40dlu;pref)3dlu
Columba,WITHOUT_CLASSIFICATION,// Set bean properties
Columba,WITHOUT_CLASSIFICATION,//notifyTableListeners(new TableModelEvent(this logMessages.size() logMessages.size() TableModelEvent.ALL_COLUMNS TableModelEvent.INSERT));
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilter#getName()   */"
Columba,WITHOUT_CLASSIFICATION,// The following methods override the defaults for performance reasons
Columba,WITHOUT_CLASSIFICATION,"//		copy all internally used headerfields"
Columba,WITHOUT_CLASSIFICATION,// Make sure we get all log info as fast as we can get ahold of it.
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilter#setEnabled(boolean)   */"
Columba,WITHOUT_CLASSIFICATION,// navigate to treenode "text"
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.gui.util.SelectionHandler#getSelection()	 */"
Columba,WITHOUT_CLASSIFICATION,// open configuration file
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#get(int)   */"
Columba,WITHOUT_CLASSIFICATION,// found new message
Columba,WITHOUT_CLASSIFICATION,// state/province/county
Columba,WITHOUT_CLASSIFICATION,// This should never happen since superclass is Object
Columba,WITHOUT_CLASSIFICATION,"// create config-folder //		File file = new File(""test_config""); //		file.mkdir(); // //		new Config(file); // //		Logging.DEBUG = true; //		Logging.createDefaultHandler(); // //		//		 init mail component //		new MailMain().init(); // //		new AddressbookMain().init(); // //		// now load all available plugins //		PluginManager.getInstance().initExternalPlugins();"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see org.columba.mail.folder.mailboximport.AbstractMailboxImporter#importMailbox(java.io.File org.columba.api.command.IWorkerStatusController) */"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#paste() */"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#delete() */"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#getMimePartSourceStream(java.lang.Object java.lang.Integer[] org.columba.mail.folder.imap.IMAPFolder)	 */"
Columba,WITHOUT_CLASSIFICATION,// if line doesn't start with "From ???@???" or line length is 0 //  -> save everything in StringBuffer
Columba,WITHOUT_CLASSIFICATION,// view -> model // write configuration given the data the user entered in the gui
Columba,WITHOUT_CLASSIFICATION,// Changing the Divider Border Visibility *********************************
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#copy() */"
Columba,WITHOUT_CLASSIFICATION,// menu.add(new CMenuItem(new OpenNewMailWindowAction(null))); // menu.add(new CMenuItem(new // OpenNewAddressbookWindowAction(null))); // menu.addSeparator(); // menu.add(new CMenuItem(new AboutDialogAction(null))); // menu.add(new CMenuItem(new ShowHelpAction(null))); // menu.addSeparator(); // menu.add(new CMenuItem(new ExitAction(null)));
Columba,WITHOUT_CLASSIFICATION,// model -> view // read configuration and set gui elements appropriately
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#isUndoActionEnabled() */"
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc) * @see org.columba.core.gui.frame.focus.FocusOwner#cut() */"
Columba,WITHOUT_CLASSIFICATION,// a header
Columba,WITHOUT_CLASSIFICATION,// strip "'s
Columba,WITHOUT_CLASSIFICATION,// If there is an existing lock then it must be from a // previous crash -> remove it!
Columba,WITHOUT_CLASSIFICATION,// replace with the modified classpath
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.mail.imap.IImapServer#fetchUid(org.columba.ristretto.imap.SequenceSet org.columba.mail.folder.imap.IMAPFolder)	 */"
Columba,WITHOUT_CLASSIFICATION,// step // past // spaces // find position of '>' '"'. or ' ' which is = end // of charset name
Columba,WITHOUT_CLASSIFICATION,// automatically generate the help statement
Columba,WITHOUT_CLASSIFICATION,// the boundary parameter
Columba,WITHOUT_CLASSIFICATION,// reset for new message
Columba,WITHOUT_CLASSIFICATION,// we reached "From ..." (start of new message)
Columba,WITHOUT_CLASSIFICATION,// *********** // edge values // ***********
Columba,WITHOUT_CLASSIFICATION,// divide message into headers and body
Columba,WITHOUT_CLASSIFICATION,// ** End of method importMailboxFile
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.mail.gui.table.model.TableModelModifier#modify(java.lang.Object[])	 */"
Columba,WITHOUT_CLASSIFICATION,// ** End of method getDateHeader
Columba,WITHOUT_CLASSIFICATION,// invalid date format - not enough tokens in it!!
Columba,WITHOUT_CLASSIFICATION,// set background of scrollpane in case the list is smaller than the // dockable
Columba,WITHOUT_CLASSIFICATION,// day of week // month // day of month // time // year
Columba,WITHOUT_CLASSIFICATION,// load all internal calendar plugins
Columba,WITHOUT_CLASSIFICATION,// add all native jars
Columba,WITHOUT_CLASSIFICATION,// Setup the path // Platform maintainers: add your platform here // see also initPlatformServices() method
Columba,WITHOUT_CLASSIFICATION,// boundary not found - Content-Type must be changed
Columba,WITHOUT_CLASSIFICATION,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.chat.jabber.IBuddyStatus#getPresenceMode()	 */"
Columba,WITHOUT_CLASSIFICATION,// no attachments found - just insert a // Content-Type header // extra // header // necessary // X-Attachments header is // replaced
Columba,WITHOUT_CLASSIFICATION,// handle header
Columba,WITHOUT_CLASSIFICATION,// parse // Content-Type
Columba,WITHOUT_CLASSIFICATION,// attachments found
Columba,WITHOUT_CLASSIFICATION,// Do not exit
Columba,WITHOUT_CLASSIFICATION,// no attachments found - just convert it to // text/plain or text/html
Columba,WITHOUT_CLASSIFICATION,// just convert it to text/plain or text/html
Columba,WITHOUT_CLASSIFICATION,// extra // header // necessary // X-Attachments header is // replaced
Columba,WITHOUT_CLASSIFICATION,// store port number in file
Columba,WITHOUT_CLASSIFICATION,// JScrollPane tableScrollPane = new JScrollPane(navigationController // .getView()); // tableScrollPane.setBorder(BorderFactory.createEmptyBorder(0 0 0 // 0));
Columba,WITHOUT_CLASSIFICATION,// port is in use try next
Columba,WITHOUT_CLASSIFICATION,// monthlyActivityAShapeBean = new ActivityAShapeBean();
Columba,WITHOUT_CLASSIFICATION,// Logging.log.severe("Error while looking for charset" e);
Columba,WITHOUT_CLASSIFICATION,"/*public AdapterNode addEmptyFilterCriteria(AdapterNode filterRuleNode) {        Element child = createElementNode(""filtercriteria"");        Element subNode = createTextElementNode(""headeritem"" ""Subject"");        addElement(child subNode);        subNode = createTextElementNode(""criteria"" ""contains"");        addElement(child subNode);        subNode = createTextElementNode(""pattern"" ""pattern"");        addElement(child subNode);        subNode = createTextElementNode(""type"" ""Subject"");        addElement(child subNode);        filterRuleNode.domNode.appendChild(child);        return new AdapterNode(child);}*/"
Columba,WITHOUT_CLASSIFICATION,// ** End of method convertAndSavemessage
Columba,WITHOUT_CLASSIFICATION,// update progressbar
Columba,WITHOUT_CLASSIFICATION,// we have now added // such a header
Columba,WITHOUT_CLASSIFICATION,// save message to destination folder
Columba,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)	 * @see org.columba.addressbook.facade.IGroupItem#addContact(org.columba.addressbook.facade.IContactItem)	 */"
Columba,WITHOUT_CLASSIFICATION,// ** End of while loop over headers
Columba,WITHOUT_CLASSIFICATION,// Logging.log.severe("Error saving converted message" e);
Columba,WITHOUT_CLASSIFICATION,// should throw exception as attribute type "name2" is not defined in // type structure
Columba,WITHOUT_CLASSIFICATION,// initialize tagging
Columba,WITHOUT_CLASSIFICATION,// ** End of method divideMessage
Columba,WITHOUT_CLASSIFICATION,// unique boundary found
Columba,WITHOUT_CLASSIFICATION,"//	the implementation of the replace function. It returns always the  position of the NEXT replaced word."
Columba,WITHOUT_CLASSIFICATION,// create full msg from headers and body
Columba,WITHOUT_CLASSIFICATION,// private Hashtable<String String> table = new Hashtable<String // String>(10);
Columba,WITHOUT_CLASSIFICATION,// NB: This is the saveMessage method def. in // DefaultMessageImporter
Columba,WITHOUT_CLASSIFICATION,// Lines not starting with "From ???@???" is part of the message // (headers or body)
Columba,WITHOUT_CLASSIFICATION,// ... and save it
Columba,WITHOUT_CLASSIFICATION,// Color bulletPaint = new Color(100 100 100);
Columba,WITHOUT_CLASSIFICATION,// ** End of method saveMessage
Columba,WITHOUT_CLASSIFICATION,"// //		 w+=1; //			h+=1; //		 g.setColor(edge); //		 // bottom //		 g.drawLine(x+2 h x+w h ); //		 // right //		 g.drawLine(x+w y+ovalHeight+2 x+w  y+h);"
Columba,WITHOUT_CLASSIFICATION,// Put properties that should be copied from parent here
Columba,WITHOUT_CLASSIFICATION,// initial guess
Columba,WITHOUT_CLASSIFICATION,// make sure file is deleted automatically when closing VM
Columba,WITHOUT_CLASSIFICATION,// build new message body
Columba,WITHOUT_CLASSIFICATION,// text which we are looking for or want to replace // replaced text which we want to have   // text where we make a search // search/replace is case sensitive  // search/replace matches whole words only // search/replace works backwards on the text
Columba,WITHOUT_CLASSIFICATION,// hide splash screen
Columba,WITHOUT_CLASSIFICATION,// handle attachment (by creating a link)
Columba,WITHOUT_CLASSIFICATION,// restore frames of last session
Columba,WITHOUT_CLASSIFICATION,// element name
Columba,WITHOUT_CLASSIFICATION,// we are using this inpustream multiple times // --> istream will be closed by CloneStreamMaster
Columba,WITHOUT_CLASSIFICATION,// (tstich) reduced to 3 because all need to be // search when activated on startup // we only want 3 subfolders // -> if more children exist remove them
Columba,WITHOUT_CLASSIFICATION,// set application wide font
Columba,WITHOUT_CLASSIFICATION,// meta tag with content definition found
Columba,WITHOUT_CLASSIFICATION,// patch submitted by forum user Turbo Chen // FIXED: user wasn't able to enter chinese text in Composer Subject textfield
Columba,WITHOUT_CLASSIFICATION,// init all components
Columba,WITHOUT_CLASSIFICATION,// VirtualMessage m = new VirtualMessage(f uid index);
