projectname,classification,commenttext
JRuby,WITHOUT_CLASSIFICATION,// could not get canonical path just use given path
JRuby,WITHOUT_CLASSIFICATION,// line 420
JRuby,WITHOUT_CLASSIFICATION,//System.err.println("ADDING CHAR: " + (char)cx + " with number: " + cx);
JRuby,WITHOUT_CLASSIFICATION,// io.available() only returns 0 after EOF is encountered // so we need to differentiate between the empty string and EOF
JRuby,WITHOUT_CLASSIFICATION,// The assumption here is that the 'in' stream provides // proper available() support. If available() always // returns 0 we'll hang!
JRuby,WITHOUT_CLASSIFICATION,// if it's less than 200 do median of 3
JRuby,WITHOUT_CLASSIFICATION,// store the local vars in a local variable for preparing the class (using previous scope)
JRuby,WITHOUT_CLASSIFICATION,// ////////////////// CONSTANT API METHODS //////////////// //
JRuby,WITHOUT_CLASSIFICATION,//        Class<?> script1 = ((DefaultMethod) runtime1.getObject().getMethods().get("foo")).getJITCompilerScript().getClass(); //        Class<?> script2 = ((DefaultMethod) runtime2.getObject().getMethods().get("foo")).getJITCompilerScript().getClass();
JRuby,WITHOUT_CLASSIFICATION,// ////////////////// LOW-LEVEL CLASS VARIABLE INTERFACE //////////////// // // fetch/store/list class variables for this module //
JRuby,WITHOUT_CLASSIFICATION,// no read requested hook up read to parents output
JRuby,WITHOUT_CLASSIFICATION,// Prepare LoadService and load path
JRuby,WITHOUT_CLASSIFICATION,/* and subtract as neeeded.*/
JRuby,WITHOUT_CLASSIFICATION,// digits arr shifted update all
JRuby,WITHOUT_CLASSIFICATION,//yyGindex 152
JRuby,WITHOUT_CLASSIFICATION,// SSS FIXME: Can this ever be null?
JRuby,WITHOUT_CLASSIFICATION,// MRI behavior: just plain '//' or '\\\\' are considered illegal on Windows.
JRuby,WITHOUT_CLASSIFICATION,// num2int is also implemented
JRuby,WITHOUT_CLASSIFICATION,// What we passed to the constructor for method 'path'
JRuby,WITHOUT_CLASSIFICATION,// check visibility // dup method
JRuby,WITHOUT_CLASSIFICATION,// ----- Ruby Instance Methods -------------------------------------------------
JRuby,WITHOUT_CLASSIFICATION,// // CONSTANT TABLE METHODS - pass to delegate //
JRuby,WITHOUT_CLASSIFICATION,// exec needs to behave differently in-process because it's technically // supposed to replace the calling process. So if we're supposed to run // in-process we allow it to use the default streams and not use // pumpers at all. See JRUBY-2156 and JRUBY-2154.
JRuby,WITHOUT_CLASSIFICATION,//this relies on the Ruby rounding enumerations == Java ones which they (currently) all are
JRuby,WITHOUT_CLASSIFICATION,// it's either as converted as we can make it via above logic or it's // not one of the types we convert so just pass it out as-is without wrapping
JRuby,WITHOUT_CLASSIFICATION,// a gotcha
JRuby,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////////////////// // Now we provide default impls of a number of signatures. For each arity // we first generate a non-block version of the method which just adds // NULL_BLOCK and re-calls allowing e.g. compiled code which always can // potentially take a block to only generate the block-receiving signature // and still avoid arg boxing. // // We then provide default implementations of each block-accepting method // that in turn call the IRubyObject[]+Block version of call. This then // finally falls back on the minimum implementation requirement for // dynamic method handles. ////////////////////////////////////////////////////////////////////////////
JRuby,WITHOUT_CLASSIFICATION,// We get canonical path to try and flatten the path out. // a dir '/subdir/..' should return as '/' // cnutter: Do we want to flatten path out?
JRuby,WITHOUT_CLASSIFICATION,// base
JRuby,WITHOUT_CLASSIFICATION,// Used for the 'redo' command
JRuby,WITHOUT_CLASSIFICATION,// By default NO_FLUSH
JRuby,WITHOUT_CLASSIFICATION,// line 286
JRuby,WITHOUT_CLASSIFICATION,// push false
JRuby,WITHOUT_CLASSIFICATION,// false // zero
JRuby,WITHOUT_CLASSIFICATION,// Make sure any read()s after close fail.
JRuby,WITHOUT_CLASSIFICATION,// No passed in block lets check next outer frame for one ('Proc.new')
JRuby,WITHOUT_CLASSIFICATION,// line 551
JRuby,WITHOUT_CLASSIFICATION,// This looks wrong but it's the way MRI does it.
JRuby,WITHOUT_CLASSIFICATION,// for future compatibility as constructors move toward not accepting metaclass?
JRuby,WITHOUT_CLASSIFICATION,// NOTE: The indicies here match exactly the signal values; do not reorder
JRuby,WITHOUT_CLASSIFICATION,// rb_exc_new3
JRuby,WITHOUT_CLASSIFICATION,// visit a label to start scoping for local vars in this method
JRuby,WITHOUT_CLASSIFICATION,// MRI behavior: in finished mode we work as pass-through
JRuby,WITHOUT_CLASSIFICATION,// ZStream actually *isn't* allocatable
JRuby,WITHOUT_CLASSIFICATION,// MRI behavior enforced by tests
JRuby,WITHOUT_CLASSIFICATION,// dump usec not msec
JRuby,WITHOUT_CLASSIFICATION,// Handle Ruby exceptions (RaiseException)
JRuby,WITHOUT_CLASSIFICATION,//io.finish();
JRuby,WITHOUT_CLASSIFICATION,// BigInteger required a sign byte in incoming array
JRuby,WITHOUT_CLASSIFICATION,// modified to match how hash is calculated in 1.8.2
JRuby,WITHOUT_CLASSIFICATION,// retry handling in the rescue block
JRuby,WITHOUT_CLASSIFICATION,// We only want IO objects with valid streams (better to error now).
JRuby,WITHOUT_CLASSIFICATION,// float number of seconds
JRuby,WITHOUT_CLASSIFICATION,// If we define a class in Ruby but later want to allow it to be defined in Java // the allocator needs to be updated
JRuby,WITHOUT_CLASSIFICATION,// We can just use dt since it is immutable
JRuby,WITHOUT_CLASSIFICATION,// For JDK 1.4 we can use "cal.getTimeInMillis()"
JRuby,WITHOUT_CLASSIFICATION,// set up with min values and then add to allow rolling over
JRuby,WITHOUT_CLASSIFICATION,// Pad with a 0
JRuby,WITHOUT_CLASSIFICATION,// MRI accepts additional wday argument which appears to be ignored.
JRuby,WITHOUT_CLASSIFICATION,// if we might be moving this time from !DST -> DST the offset is assumed // to be the same as it was just before we last moved from DST -> !DST
JRuby,WITHOUT_CLASSIFICATION,// no bignorm here needed
JRuby,WITHOUT_CLASSIFICATION,// Ignores usec if 8 args (for compatibility with parsedate) or if not supplied.
JRuby,WITHOUT_CLASSIFICATION,/* Time class methods */
JRuby,WITHOUT_CLASSIFICATION,/* If the value will fit in a Fixnum return one of those. */
JRuby,WITHOUT_CLASSIFICATION,// attempt to decriticalize all if we're the critical thread
JRuby,WITHOUT_CLASSIFICATION,// depends on IO FileTest
JRuby,WITHOUT_CLASSIFICATION,/* len + margin */
JRuby,WITHOUT_CLASSIFICATION,// volatile to ensure that initial nil-fill is visible to other threads
JRuby,WITHOUT_CLASSIFICATION,// elements and trailing nils
JRuby,WITHOUT_CLASSIFICATION,"/*      * plain internal array assignment     */"
JRuby,WITHOUT_CLASSIFICATION,// Dir::tmpdir
JRuby,WITHOUT_CLASSIFICATION,"/* rb_ary_new2     * just allocates the internal array     */"
JRuby,WITHOUT_CLASSIFICATION,"/* NEWOBJ and OBJSETUP equivalent     * fastest one for shared arrays optional objectspace     */"
JRuby,WITHOUT_CLASSIFICATION,// PID
JRuby,WITHOUT_CLASSIFICATION,"/* Array constructors taking the MetaClass to fulfil MRI Array subclass behaviour     *      */"
JRuby,WITHOUT_CLASSIFICATION,// Create global constants and variables
JRuby,WITHOUT_CLASSIFICATION,// Satisfy java.util.List interface (for Java integration)
JRuby,WITHOUT_CLASSIFICATION,// Windows does not support these functions so we won't even try // This also matches Ruby behavior for JRUBY-2353.
JRuby,WITHOUT_CLASSIFICATION,// See [ruby-core:17483]
JRuby,WITHOUT_CLASSIFICATION,// possibly should not in object space
JRuby,WITHOUT_CLASSIFICATION,// 1.9 seems to just do inspect for to_s now
JRuby,WITHOUT_CLASSIFICATION,// rb_ary_new4
JRuby,WITHOUT_CLASSIFICATION,//[? ?] //[? boolean]
JRuby,WITHOUT_CLASSIFICATION,// GMT+00:00 --> Etc/GMT see "MRI behavior" // comment below.
JRuby,WITHOUT_CLASSIFICATION,// pre-set for the sake of terminating recursive calls
JRuby,WITHOUT_CLASSIFICATION,// extras flag
JRuby,WITHOUT_CLASSIFICATION,// ...nothing
JRuby,WITHOUT_CLASSIFICATION,//  See http://www.gzip.org/zlib/rfc-gzip.html
JRuby,WITHOUT_CLASSIFICATION,// Zlib::NO_FLUSH
JRuby,WITHOUT_CLASSIFICATION,// utility method
JRuby,WITHOUT_CLASSIFICATION,// Object is ready create top self
JRuby,WITHOUT_CLASSIFICATION,// not to be confused with RubyObject's flags
JRuby,WITHOUT_CLASSIFICATION,//yyLhs 542
JRuby,WITHOUT_CLASSIFICATION,// 1.8 "include?"
JRuby,WITHOUT_CLASSIFICATION,// The method is intentionally not public since it typically should // not be used outside of the core.
JRuby,WITHOUT_CLASSIFICATION,// flags // 4 bytes of modified time
JRuby,WITHOUT_CLASSIFICATION,// it won't hurt fixnums
JRuby,WITHOUT_CLASSIFICATION,// MRI does it!
JRuby,WITHOUT_CLASSIFICATION,// won't hurt fixnums
JRuby,WITHOUT_CLASSIFICATION,// second argument is allowed but ignored (MRI)
JRuby,WITHOUT_CLASSIFICATION,// recheck condition
JRuby,WITHOUT_CLASSIFICATION,// Initialize Kernel and include into Object
JRuby,WITHOUT_CLASSIFICATION,// terminate; tryCompile will have printed out an error and we're done
JRuby,WITHOUT_CLASSIFICATION,// initialize the root of the class hierarchy completely
JRuby,WITHOUT_CLASSIFICATION,// Construct key services
JRuby,WITHOUT_CLASSIFICATION,// Initialize the "dummy" class used as a marker
JRuby,WITHOUT_CLASSIFICATION,// Get the main threadcontext (gets constructed for us)
JRuby,WITHOUT_CLASSIFICATION,// Initialize all the core classes
JRuby,WITHOUT_CLASSIFICATION,// event name // filename // line numbers should be 1-based
JRuby,WITHOUT_CLASSIFICATION,// default: don't retain
JRuby,WITHOUT_CLASSIFICATION,// we try to get the classloader that loaded JRuby falling back on System
JRuby,WITHOUT_CLASSIFICATION,// Bootstrap the top of the hierarchy
JRuby,WITHOUT_CLASSIFICATION,// for regular expressions with the /o flag
JRuby,WITHOUT_CLASSIFICATION,// determine spacing
JRuby,WITHOUT_CLASSIFICATION,// this method is for finalizers registered via ObjectSpace
JRuby,WITHOUT_CLASSIFICATION,// For JSR 223 support: see http://scripting.java.net/
JRuby,WITHOUT_CLASSIFICATION,// use this for JRuby-internal finalizers
JRuby,WITHOUT_CLASSIFICATION,// mutex that controls modifications of user-defined finalizers
JRuby,WITHOUT_CLASSIFICATION,// record separator var to speed up io ops that use it
JRuby,WITHOUT_CLASSIFICATION,// former java.lang.System concepts now internalized for MVM
JRuby,WITHOUT_CLASSIFICATION,// Default objects
JRuby,WITHOUT_CLASSIFICATION,// initial spaces // spaces before "at"
JRuby,WITHOUT_CLASSIFICATION,// can't read non-standard properties
JRuby,WITHOUT_CLASSIFICATION,// Java support
JRuby,WITHOUT_CLASSIFICATION,// Compilation
JRuby,WITHOUT_CLASSIFICATION,// Parser stats
JRuby,WITHOUT_CLASSIFICATION,// mutex that controls modifications of internal finalizers
JRuby,WITHOUT_CLASSIFICATION,// A global object lock for class hierarchy mutations
JRuby,WITHOUT_CLASSIFICATION,// line 1264
JRuby,WITHOUT_CLASSIFICATION,// compensate for missing slash after drive letter on windows
JRuby,WITHOUT_CLASSIFICATION,//Kernel is the only Module that doesn't need an implementor
JRuby,WITHOUT_CLASSIFICATION,// iso-2022-jp
JRuby,WITHOUT_CLASSIFICATION,// quoted-printable
JRuby,WITHOUT_CLASSIFICATION,// Note: this field and the following static initializer // must be located be in this order!
JRuby,WITHOUT_CLASSIFICATION,// Shift_JIS
JRuby,WITHOUT_CLASSIFICATION,// UTF-8
JRuby,WITHOUT_CLASSIFICATION,// EUC-JP
JRuby,WITHOUT_CLASSIFICATION,// string doesn't have it's own ByteList (values)
JRuby,WITHOUT_CLASSIFICATION,// string doesn't share any resources
JRuby,WITHOUT_CLASSIFICATION,// rb_enc_str_asciionly_p
JRuby,WITHOUT_CLASSIFICATION,// use 1.8 impl
JRuby,WITHOUT_CLASSIFICATION,// must not reallocate
JRuby,WITHOUT_CLASSIFICATION,// rb_enc_str_coderange
JRuby,WITHOUT_CLASSIFICATION,// if len == 0 then shared empty
JRuby,WITHOUT_CLASSIFICATION,/* rb_str_subseq */
JRuby,WITHOUT_CLASSIFICATION,/* rb_str_cmp_m */
JRuby,WITHOUT_CLASSIFICATION,// // rb_str_buf_append
JRuby,WITHOUT_CLASSIFICATION,// encoding doesn't have to be copied.
JRuby,WITHOUT_CLASSIFICATION,/* copy pre-match substr */
JRuby,WITHOUT_CLASSIFICATION,// TODO: keep cr // TODO: rb_str_splice_0
JRuby,WITHOUT_CLASSIFICATION,// string given
JRuby,WITHOUT_CLASSIFICATION,/* substring longer than string */
JRuby,WITHOUT_CLASSIFICATION,// Illegal combination
JRuby,WITHOUT_CLASSIFICATION,// hash given
JRuby,WITHOUT_CLASSIFICATION,// This represents left most digit in a set of incremented // values?  Therefore leftmost numeric must be '1' and not '0' // 999 -> 1000 not 999 -> 0000.  whereas chars should be // zzz -> aaaa and non-alnum byte values should be "\377" -> "\001\000"
JRuby,WITHOUT_CLASSIFICATION,// Create Constants class
JRuby,WITHOUT_CLASSIFICATION,/* rb_str_substr */
JRuby,WITHOUT_CLASSIFICATION,/* rb_str_splice */
JRuby,WITHOUT_CLASSIFICATION,// nothing
JRuby,WITHOUT_CLASSIFICATION,// decode from "from" and encode to "to"
JRuby,WITHOUT_CLASSIFICATION,// line 1308
JRuby,WITHOUT_CLASSIFICATION,// to encoding same special-casing
JRuby,WITHOUT_CLASSIFICATION,/* retrieve last replacer */
JRuby,WITHOUT_CLASSIFICATION,// long size * bits in byte
JRuby,WITHOUT_CLASSIFICATION,// QTRUE
JRuby,WITHOUT_CLASSIFICATION,// We need this loop in order to be able to "unblock" the // join call without actually calling interrupt.
JRuby,WITHOUT_CLASSIFICATION,// File to be loaded by autoload has already been or is being loaded.
JRuby,WITHOUT_CLASSIFICATION,// interned OK for "fast" methods
JRuby,WITHOUT_CLASSIFICATION,// No catch active for this throw
JRuby,WITHOUT_CLASSIFICATION,// no binding given use (eval)
JRuby,WITHOUT_CLASSIFICATION,//Catch active throw for catch to handle
JRuby,WITHOUT_CLASSIFICATION,// rb_cstr_to_dbl case
JRuby,WITHOUT_CLASSIFICATION,// We break if we know this sleep was explicitly woken up/interrupted
JRuby,WITHOUT_CLASSIFICATION,// Zero sleeps forever
JRuby,WITHOUT_CLASSIFICATION,// exec process create IO with process
JRuby,WITHOUT_CLASSIFICATION,// bomb out it's not a binding or a proc
JRuby,WITHOUT_CLASSIFICATION,// adjusts paths started with '/' or '\\' on windows.
JRuby,WITHOUT_CLASSIFICATION,// ?g  | boolean | True if file1 has the \CF{setgid} bit
JRuby,WITHOUT_CLASSIFICATION,// string to eval
JRuby,WITHOUT_CLASSIFICATION,// binding given use binding's file
JRuby,WITHOUT_CLASSIFICATION,// MRI behavior: now check arg count
JRuby,WITHOUT_CLASSIFICATION,// modified
JRuby,WITHOUT_CLASSIFICATION,// MRI behavior: use first byte of string value if len > 0
JRuby,WITHOUT_CLASSIFICATION,// ignore if it's not a global var
JRuby,WITHOUT_CLASSIFICATION,// ?C  | Time    | Last change time for file1
JRuby,WITHOUT_CLASSIFICATION,// ?A  | Time    | Last access time for file1
JRuby,WITHOUT_CLASSIFICATION,// ?c  | boolean | True if file1 is a character device
JRuby,WITHOUT_CLASSIFICATION,// ?e  | boolean | True if file1 exists
JRuby,WITHOUT_CLASSIFICATION,// ?f  | boolean | True if file1 exists and is a regular file
JRuby,WITHOUT_CLASSIFICATION,// ?k  | boolean | True if file1 exists and has the sticky bit set
JRuby,WITHOUT_CLASSIFICATION,// ?o  | boolean | True if file1 exists and is owned by the caller's effective uid
JRuby,WITHOUT_CLASSIFICATION,// ?M  | Time    | Last modification time for file1
JRuby,WITHOUT_CLASSIFICATION,// ?r  | boolean | True if file1 is readable by the effective uid/gid of the caller
JRuby,WITHOUT_CLASSIFICATION,// without full tracing many events will not fire
JRuby,WITHOUT_CLASSIFICATION,// ?p  | boolean | True if file1 exists and is a fifo
JRuby,WITHOUT_CLASSIFICATION,// If the target thread is sleeping or stopped wake it
JRuby,WITHOUT_CLASSIFICATION,/* wrapped to \0...\0.  search next valid char. */
JRuby,WITHOUT_CLASSIFICATION,// we limit to int because ByteBuffer can only allocate int sizes
JRuby,WITHOUT_CLASSIFICATION,// NE == nonzero (i.e. true)
JRuby,WITHOUT_CLASSIFICATION,// no need to assign encoding same bytelist shared
JRuby,WITHOUT_CLASSIFICATION,// ?X  | boolean | True if file1 exists and is executable by the real uid/gid
JRuby,WITHOUT_CLASSIFICATION,// ?x  | boolean | True if file1 exists and is executable by the effective uid/gid
JRuby,WITHOUT_CLASSIFICATION,// ?=  | boolean | True if the modification times of file1 and file2 are equal
JRuby,WITHOUT_CLASSIFICATION,// Deprecated String construction routines
JRuby,WITHOUT_CLASSIFICATION,// ?>  | boolean | True if the modification time of file1 is after that of file2
JRuby,WITHOUT_CLASSIFICATION,// ?<  | boolean | True if the modification time of file1 is prior to that of file2
JRuby,WITHOUT_CLASSIFICATION,// Error info is per-thread
JRuby,WITHOUT_CLASSIFICATION,// new interrupt to hopefully wake it out of any blocking IO
JRuby,WITHOUT_CLASSIFICATION,// init errorInfo to nil
JRuby,WITHOUT_CLASSIFICATION,// If this thread is sleeping or stopped wake it
JRuby,WITHOUT_CLASSIFICATION,// JRUBY-2380 associate thread early so it shows up in Thread.list right away in case it doesn't run immediately
JRuby,WITHOUT_CLASSIFICATION,// for Thread::start which does not call the subclass's initialize
JRuby,WITHOUT_CLASSIFICATION,// line 1326
JRuby,WITHOUT_CLASSIFICATION,/* File class methods */
JRuby,WITHOUT_CLASSIFICATION,// Count number of extra slashes in the beginning of the string.
JRuby,WITHOUT_CLASSIFICATION,// Strip off the O_ prefix so they become File::RDONLY and so on
JRuby,WITHOUT_CLASSIFICATION,// not valid for "dead" state
JRuby,WITHOUT_CLASSIFICATION,// can't select just have to do a blocking call
JRuby,WITHOUT_CLASSIFICATION,// null channel always succeeds for all locking operations
JRuby,WITHOUT_CLASSIFICATION,// Make sure any existing lock is released before we try and close the file
JRuby,WITHOUT_CLASSIFICATION,// File::Constants module is included in IO.
JRuby,WITHOUT_CLASSIFICATION,"/*     * We use FILE versus IO to match T_FILE in MRI.     */"
JRuby,WITHOUT_CLASSIFICATION,// try both
JRuby,WITHOUT_CLASSIFICATION,// Should we do anything?
JRuby,WITHOUT_CLASSIFICATION,// line 1345
JRuby,WITHOUT_CLASSIFICATION,// We're not actually a real file so we can't flock
JRuby,WITHOUT_CLASSIFICATION,// ...round to that digit
JRuby,WITHOUT_CLASSIFICATION,//method.invokeinterface(p(IRubyObject.class) "getInstanceVariable" sig(IRubyObject.class params(String.class)));
JRuby,WITHOUT_CLASSIFICATION,// Return false here
JRuby,WITHOUT_CLASSIFICATION,// strip c: away from relative-pathed name
JRuby,WITHOUT_CLASSIFICATION,// MRI-compatible basename handling for windows drive letter paths
JRuby,WITHOUT_CLASSIFICATION,// trim trailing slashes
JRuby,WITHOUT_CLASSIFICATION,// Handle ~user paths
JRuby,WITHOUT_CLASSIFICATION,// Dot is not at beginning and not at end of filename.
JRuby,WITHOUT_CLASSIFICATION,// Find out which string to check.
JRuby,WITHOUT_CLASSIFICATION,// FNFException can be thrown in both cases when the file // is not found or when permission is denied.
JRuby,WITHOUT_CLASSIFICATION,// Java and MRI definitions of divmod are different.
JRuby,WITHOUT_CLASSIFICATION,// Include additional path separator // (so that dirname of "C:\file.txt" is  "C:\" not "C:")
JRuby,WITHOUT_CLASSIFICATION,// Handle ~user paths.
JRuby,WITHOUT_CLASSIFICATION,// No directory delimeter.  Rest of string is username
JRuby,WITHOUT_CLASSIFICATION,// generation count for O(1) clears
JRuby,WITHOUT_CLASSIFICATION,// C:\ is returned unchanged
JRuby,WITHOUT_CLASSIFICATION,// RubyContinuation
JRuby,WITHOUT_CLASSIFICATION,// special constructor that accepts stream not channel
JRuby,WITHOUT_CLASSIFICATION,// '~/...' as path to expand
JRuby,WITHOUT_CLASSIFICATION,// we don't have another slash after this so replace /. with /
JRuby,WITHOUT_CLASSIFICATION,// '~user/...' as path to expand
JRuby,WITHOUT_CLASSIFICATION,// If there are N slashes then we want N-1.
JRuby,WITHOUT_CLASSIFICATION,// no canonical path yet or length is zero and we have a / followed by a dot...
JRuby,WITHOUT_CLASSIFICATION,// do nothing we should not delete the drive letter
JRuby,WITHOUT_CLASSIFICATION,/* rb: check_modifiable */
JRuby,WITHOUT_CLASSIFICATION,/* rb: readable */
JRuby,WITHOUT_CLASSIFICATION,// rename via Java API call wasn't successful let's try some tricks similar to MRI
JRuby,WITHOUT_CLASSIFICATION,// Can we produce IOError which bypasses a close?
JRuby,WITHOUT_CLASSIFICATION,// Fast path since JNA stat is about 10x slower than this
JRuby,WITHOUT_CLASSIFICATION,// 3. MRI ignores the trailing junk
JRuby,WITHOUT_CLASSIFICATION,// try to rename one more time
JRuby,WITHOUT_CLASSIFICATION,// n.b. we need to recompute the hash in case the key object was modified
JRuby,WITHOUT_CLASSIFICATION,// delete implementation
JRuby,WITHOUT_CLASSIFICATION,// get implementation
JRuby,WITHOUT_CLASSIFICATION,// put implementation
JRuby,WITHOUT_CLASSIFICATION,"/*  ================     *  Instance Methods     *  ================     */"
JRuby,WITHOUT_CLASSIFICATION,// other hash does not contain key
JRuby,WITHOUT_CLASSIFICATION,// update the hash value
JRuby,WITHOUT_CLASSIFICATION,// Single '~' as whole path to expand
JRuby,WITHOUT_CLASSIFICATION,// NIO-based
JRuby,WITHOUT_CLASSIFICATION,// first try as directory
JRuby,WITHOUT_CLASSIFICATION,// next as regular file
JRuby,WITHOUT_CLASSIFICATION,// Do nothing.  FD_CLOEXEC has no meaning in JVM since we cannot really exec. // And why the hell does webrick pass this in as a first argument!!!!!
JRuby,WITHOUT_CLASSIFICATION,// dup2 new fd into self to preserve fileno and references to it
JRuby,WITHOUT_CLASSIFICATION,// TODO: READ_CHECK from MRI
JRuby,WITHOUT_CLASSIFICATION,// Not exposed by filetest but so similiar in nature that it is stored here
JRuby,WITHOUT_CLASSIFICATION,// confirm we're not reopening self's channel
JRuby,WITHOUT_CLASSIFICATION,// default options
JRuby,WITHOUT_CLASSIFICATION,// re-register the descriptor
JRuby,WITHOUT_CLASSIFICATION,// redundant done above as well
JRuby,WITHOUT_CLASSIFICATION,// use original modes
JRuby,WITHOUT_CLASSIFICATION,// IO class methods.
JRuby,WITHOUT_CLASSIFICATION,// A potentially previously close IO is being 'reopened'.
JRuby,WITHOUT_CLASSIFICATION,// this is for a range check near as I can tell
JRuby,WITHOUT_CLASSIFICATION,// rb_class_boot
JRuby,WITHOUT_CLASSIFICATION,// MRI behavior: swallow StandardErorrs
JRuby,WITHOUT_CLASSIFICATION,// isRetained=true
JRuby,WITHOUT_CLASSIFICATION,// if not sync we switch to write buffered mode
JRuby,WITHOUT_CLASSIFICATION,"/*     * Throw bad file descriptor is we can not read on supplied descriptor.     */"
JRuby,WITHOUT_CLASSIFICATION,// Claims conversion is done via 'to_s' in docs.
JRuby,WITHOUT_CLASSIFICATION,//            return len - n;
JRuby,WITHOUT_CLASSIFICATION,//Everything written
JRuby,WITHOUT_CLASSIFICATION,// Of course this isn't particularly useful.
JRuby,WITHOUT_CLASSIFICATION,// TODO: read into buffer using all the fread logic //        int read = openFile.getMainStream().fread(buffer);
JRuby,WITHOUT_CLASSIFICATION,// cleanup raising errors if any
JRuby,WITHOUT_CLASSIFICATION,//        ByteList buffer = null;
JRuby,WITHOUT_CLASSIFICATION,// Length to read
JRuby,WITHOUT_CLASSIFICATION,// Do nothing.  FD_CLOEXEC has no meaning in JVM since we cannot really exec.
JRuby,WITHOUT_CLASSIFICATION,// I believe Ruby bails out with a "bug" if closing fails
JRuby,WITHOUT_CLASSIFICATION,// select until read is ready
JRuby,WITHOUT_CLASSIFICATION,// no receiver for singleton class
JRuby,WITHOUT_CLASSIFICATION,// String/Buffer to read it into
JRuby,WITHOUT_CLASSIFICATION,// cryptic for the uninitiated...
JRuby,WITHOUT_CLASSIFICATION,/* rb: writable */
JRuby,WITHOUT_CLASSIFICATION,//            buffer = str.getByteList();
JRuby,WITHOUT_CLASSIFICATION,// READ_CHECK from MRI io.c
JRuby,WITHOUT_CLASSIFICATION,// We're cloning ourselves so we know the result should be a RubyObject
JRuby,WITHOUT_CLASSIFICATION,/* class methods for IO */
JRuby,WITHOUT_CLASSIFICATION,// make all sockets blocking as configured again // close unregisters all channels so we can safely reset blocking modes
JRuby,WITHOUT_CLASSIFICATION,// not using remove(Object) here to avoid the equals() call
JRuby,WITHOUT_CLASSIFICATION,// call chmod after we created the RandomAccesFile // because otherwise the file could be read-only
JRuby,WITHOUT_CLASSIFICATION,// FIXME: process options
JRuby,WITHOUT_CLASSIFICATION,// write
JRuby,WITHOUT_CLASSIFICATION,// NIO based pipe
JRuby,WITHOUT_CLASSIFICATION,// Enebo: annotation processing forced me to do pangea method here...
JRuby,WITHOUT_CLASSIFICATION,// line 1254
JRuby,WITHOUT_CLASSIFICATION,/* may need to handle ENC_CODERANGE_BROKEN */
JRuby,WITHOUT_CLASSIFICATION,// zeroed by jvm
JRuby,WITHOUT_CLASSIFICATION,// The class of this object
JRuby,WITHOUT_CLASSIFICATION,// TODO: rb_usascii_str_new2
JRuby,WITHOUT_CLASSIFICATION,// JRUBY-4113: callers should not call setTaint on immediate objects
JRuby,WITHOUT_CLASSIFICATION,// We can safely reference methods here instead of doing getMethods() since if we // are adding we are not using a IncludedModuleWrapper.
JRuby,WITHOUT_CLASSIFICATION,// include its parent (and in turn that module's parents)
JRuby,WITHOUT_CLASSIFICATION,// Note: includes part of fix for JRUBY-1339
JRuby,WITHOUT_CLASSIFICATION,// define access methods.
JRuby,WITHOUT_CLASSIFICATION,// Static constants
JRuby,WITHOUT_CLASSIFICATION,// For binding purposes on the newly created struct types
JRuby,WITHOUT_CLASSIFICATION,// for interface impls
JRuby,WITHOUT_CLASSIFICATION,// These call* assume ThreadContext = receiver.getRuntime().getCurrentContext()
JRuby,WITHOUT_CLASSIFICATION,// OBJ_INFECT
JRuby,WITHOUT_CLASSIFICATION,// superClass may be null.
JRuby,WITHOUT_CLASSIFICATION,"/*     * @param nv number of times to cycle or -1 to cycle indefinitely     */"
JRuby,WITHOUT_CLASSIFICATION,// we need full traces use default (slow) populator
JRuby,WITHOUT_CLASSIFICATION,// Atomic ?
JRuby,WITHOUT_CLASSIFICATION,// Skip any commandline args if /usr/bin/env is in play
JRuby,WITHOUT_CLASSIFICATION,// Containing class...The parent of Object is null. Object should always be last in chain.
JRuby,WITHOUT_CLASSIFICATION,// MRI checks all types first:
JRuby,WITHOUT_CLASSIFICATION,// Make sure the module we include does not already exist
JRuby,WITHOUT_CLASSIFICATION,// ClassProviders return Java class/module (in #defineOrGetClassUnder and // #defineOrGetModuleUnder) when class/module is opened using colon syntax.
JRuby,WITHOUT_CLASSIFICATION,// line 1298
JRuby,WITHOUT_CLASSIFICATION,// ////////////////// CONSTANT RUBY METHODS //////////////// //
JRuby,WITHOUT_CLASSIFICATION,// Execute iterateMethod again.
JRuby,WITHOUT_CLASSIFICATION,// a normal block passed to define_method changes to do arity checking; make it a lambda
JRuby,WITHOUT_CLASSIFICATION,// we grab serial number first; the worst that will happen is we cache a later // update with an earlier serial number which would just flush anyway
JRuby,WITHOUT_CLASSIFICATION,// module/singleton methods are all defined public
JRuby,WITHOUT_CLASSIFICATION,// just using required is broken...but no more broken than before zsuper refactoring
JRuby,WITHOUT_CLASSIFICATION,// update all hierarchies into which this module has been included
JRuby,WITHOUT_CLASSIFICATION,// This method is intended only for defining new modules in Ruby code
JRuby,WITHOUT_CLASSIFICATION,// need to skip IncludedModuleWrappers
JRuby,WITHOUT_CLASSIFICATION,// reopen a java module
JRuby,WITHOUT_CLASSIFICATION,// FIXME warning
JRuby,WITHOUT_CLASSIFICATION,// reopen a java class
JRuby,WITHOUT_CLASSIFICATION,// for zsupers in define_method (blech!) we tell the proc scope to act as the "argument" scope
