@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'the position behind the committed offset this can happen some cases message failed lots more than maxpollrecords later messages were acked and the failed message then gets acked the consumer may only part way through catching where was when went back retry the failed tuple skip the consumer forward the committed offset ',negative
'for ',negative
'info ',negative
'jprofilestart not used when you see jprofilestop start profiling and save away stop when timeout happens ',negative
'register metrics ',negative
'serverport ',negative
'try maintain rolling upgrade compatible with releases ',negative
'extract the field from tuple field may nested field xyz ',negative
'try append open file ',negative
'until ctrlc ',negative
'for the topology which wants rebalance specified the scratchtopoid exclude its assignment meaning that all the slots occupied its assignment will treated free slot the scheduler code ',negative
'not blacklist then add and set the resume time according config ',negative
'first topology should get evicted for higher priority lower value second topology successfully schedule ',negative
'strong supervisor node ',negative
'topology state transitions ',negative
'all events since last clear ',negative
'keys ',negative
'deny unsupported operations ',negative
'flush disk ',negative
'events were found the previous window interval scan through the events the queue find the next window intervals based event ',negative
'null then use zookeeper used storm ',negative
'the other tuples are used reset the first tuples timeout ',negative
'builds json list ',negative
'this store used only for storing triggered aggregated results but not tuples storetuplesinstore set false int below call ',negative
'graph with kinds nodes operation partition spout all operations have finishbatch and can optionally committers ',negative
'emit all remaining messages failed tuples retry immediately with current configuration need wait ',negative
'are the same process cannot recover anything ',negative
'sorted failed sequence numbers needed figure out what sequence number can committed ',negative
'skip special case storm killworkers already invoked ',negative
'windowtoacked ',negative
'there race logconfig where they can leaked some versions storm ',negative
'expected ',negative
'common stats ',negative
'allow searching when startbyteoffset filelen doesnt blow length files ',negative
'noop need create links local mode ',negative
'dont need take care sync cause were always updating heartbeat ',negative
'producers this just get some data kafka normally you would getting this data from elsewhere ',negative
'get startend indices for blocks ',negative
'there security are done ',negative
'log file permissions ',negative
'security off admin allowed group allowed user ',negative
'optional optional optional optional optional optional optional ',negative
'prevent filename from pathing into worker logs outside daemon log root ',negative
'weight ',negative
'test commit creates properly ',negative
'ignored ',negative
'get the nodes ',negative
'some tests rely reading the worker log there are too many emits and too much logged the log might roll breaking the test ensure the time based windowing tests can emit for minutes ',negative
'totalresources ',negative
'taskidindexingbase queue some entries can null outbound for this executor instance ',negative
'topologystats ',negative
'batch replayed with tuples ',negative
'want update longest scheduling time real time case scheduler get stuck get current time before starttime avoid potential race with schedulers timer ',negative
'atomically decrement the count its greater than threshold and return the event should evicted ',negative
'ran out buffer for the search ',negative
'returns true there was change the situation ',negative
'proxy timeout ',negative
'set topology name that sample trident topology can use stream name ',negative
'look for available port ',negative
'storeslength users bengaluru ',negative
'add messages ',negative
'always make sure clean everything else before worker directory ',negative
'races are okay this just avoid extra work for each page load ',negative
'partition should not have been evicted ',negative
'note could add support for setting the replication factor ',negative
'delete anything older than hour ',negative
'only have set amount time can wait for before looping around again ',negative
'look local blobstore ',negative
'events with past should expire ',negative
'ifn ',negative
'the list all executors preferably sorted make assignments simpler ',negative
'this for backwards compatibility ',negative
'see locktimeoutsec time has elapsed since last selected the lock file ',negative
'the supervisor the node down add orphaned slot hold the unsupervised worker ',negative
'not set recoverpartial not set recoverpartial ',negative
'can use the task index starting from the partition ',negative
'read the length field ',negative
'authorizationid not set set authenticationid ',negative
'the first transaction the new batch ',negative
'end include processing ',negative
'reusing tupleinfo object directly call executorackspoutmsg are not sending msgs perf critical ',negative
'ack tuple ',negative
'verify that the commit logic can handle offset voids due log compaction ',negative
'the maximum number state search before stopping ',negative
'kafka must able return more messages than that order for the tests meaningful ',negative
'log the user and get the tgt ',negative
'longarg ',negative
'make sure theres enough bytes the buffer ',negative
'check see there are any existing files already localized ',negative
'generate random storm ',negative
'null value string value acceptable ',negative
'since this processor type committer this occurs the commit phase ',negative
'ignore the future ',negative
'get the worker count back can assert each test function ',negative
'',negative
'seconds passed still not timing out ',negative
'are going skip over cpu and memory because they are captured elsewhere ',negative
'',negative
'this code here ensures that only one attempt ever tracked for batch when ',negative
'discard the pending records that are already committed ',negative
'will not follow sym links ',negative
'commit solr and ack every tuple ',negative
'local node ',negative
'calls this before actually killing the worker locally sends task finished update ',negative
'keep track free slots ',negative
'should pass ',negative
'optional optional optional optional optional ',negative
'there are more pending consumed messages and storm delivered ack for all ',negative
'timer null only the processing guarantee atmostonce ',negative
'give hook chance alter the clock ',negative
'populating request context ',negative
'allow poll there are retriable tuples within the limit ',negative
'build cluster and connect ',negative
'check log file contents ',negative
'create thread process insertion all metrics ',negative
'deleting open file should return true ',negative
'most clojure tests currently try access the blobs using getblob since checks for updating the correct version the blob part nimbus before performing any operation there necessity stub several test cases ignore this method valid trade off return nimbusdetails which include the details the current nimbus host port data are not initialized part the test moreover this applies only local blobstore when used along with nimbus ',negative
'get spread components ',negative
'shared off heap node memory ',negative
'reemit second batch ',negative
'thread safe same instance can used across multiple threads ',negative
'topology source class that can produce stormtopology thrift object ',negative
'for the case that ackfail message arrives before ackinit ',negative
'properties file substitution ',negative
'number spout executors ',negative
'jdk tries automatically drain the input streams for when the process exits but since close not synchronized creates race close the stream first and the same recycled the stream draining thread will attempt drain that may block oom cause bizarre behavior see issue fixed build ',negative
'initialstatus ',negative
'solo ',negative
'this sink and result emit ',negative
'yes its just test purpose ',negative
'retrieving encapsulated retrieval interface ',negative
'memoryguarantee ',negative
'dont really care too much about the scheduling topologygpu because was scheduled ',negative
'ignored will with default timeout ',negative
'where state stored zookeeper only for batch spout types ',negative
'the blobstore good now lets get the list all topo ids ',negative
'method which initializes nimbus admin ',negative
'case control message ',negative
'then exception ',negative
'numerrchoice ',negative
'kinesis stream name read from ',negative
'the spout must respect after committing set records ',negative
'other builder functions not exposed onfactory registerwith mbeanserver mapstringtimeunit specificrateunits ',negative
'restart topology with the same topology which mimics the behavior partition reassignment ',negative
'everything scheduled correctly need search any more ',negative
'nodes the descending order priority processornode has higher priority than partition and window nodes that the topological order iterator will group many processor nodes together possible has higher priority than statequeryprocessor that statequeryprocessor can mapped the same statefulbolt that part ',negative
'abandoned files then pick oldest file sourcedirpath lock and rename ',negative
'ack not process the record again restart and move next message ',negative
'then ',negative
'validate cpu settings ',negative
'release both locks ',negative
'children only ever null does not exist this happens during unit tests and because nonexistant directory definition clean are ignoring ',negative
'last partition not evicted ',negative
'',negative
'have something schedule ',negative
'support for worker tokens similar iautocredentials implementation ',negative
'unexpected error ',negative
'numexecutors ',negative
'blank result communicates that there are more blobs ',negative
'filesmove with nonempty directory doesnt work well windows not atomic ',negative
'play tuple ',negative
'each thread will have its own request context ',negative
'the current processor preserves the key and already partitioned key skip the repartition ',negative
'test for nimbus itself user ',negative
'register most recent relogin attempt ',negative
'decoder ',negative
'this allowed because the committed message brings the below the cap ',negative
'retnumsupervisors ',negative
'only enable cleanup blobstore nimbus ',negative
'disregard first line because has header already read ',negative
'sleep for mins ',negative
'imperative not run the function inside the timer lock otherwise possible deadlock the deals with other locks like the submit lock ',negative
'idtoboltaggstats ',negative
'lets use the number actually scheduled workers way bridge ras and nonras ',negative
'obtained empirical testing see comment block above ',negative
'verify workertokenmanager recognizes the expired workertoken ',negative
'good increment tasks this component being executed ',negative
'order executors scheduled ',negative
'does not exist ',negative
'metadata information commit kafka unique per spout instance ',negative
'number times had backtrack ',negative
'null tuple not configured emitted should marked emitted and acked immediately allow its offset commited kafka ',negative
'non impersonating request should permitted ',negative
'set the number workers the same partition number the idea have spout and partial count bolt coexist one worker avoid shuffling messages across workers storm cluster ',negative
'topology being null used for tests probably should fix that some point but not trivial ',negative
'helper classes ',negative
'stop searching soon passed current time ',negative
'register imetric instance storm will then call getvalueandreset the metric every and the returned value sent all metrics consumers you must call this during iboltprepare ispoutopen return the imetric argument unchanged ',negative
'expired ',negative
'commit polled records immediately ensure delivery atmostonce ',negative
'nonblacklisted supervisor ',negative
'distributed mode send heartbeat directly master local supervisor goes down ',negative
'class batchinserter ',negative
'pause other topicpartitions only poll from current topicpartition ',negative
'map assignments organized node with the following format ',negative
'earliest start ',negative
'can regular nodes static state processor nodes ',negative
'has closed the writer its safe remove the writer from the map here ',negative
'ensure that the first three tasks have been selected before ',negative
'swapping two arrays ',negative
'the streamid defined use for the grouping otherwise assume storms default stream ',negative
'groups ',negative
'print the results stdout ',negative
'verify that bobs token has expired ',negative
'just make note the oldest expired lock now and check its still unmodified after locktimeoutsec ',negative
'take the batched metric data and write the database ',negative
'assume message immediately acked nonack mode ',negative
'executors ',negative
'debug only once have confidence can lose this ',negative
'enable acking ',negative
'required required required required ',negative
'identify the join field for the stream and look tuple field can nested field outerkeyinnerkey ',negative
'just skip when any error happens wait for next round assignments reassign ',negative
'requestedcpu ',negative
'theres enough bytes the buffer read ',negative
'returns false are done with this section rows ',negative
'for others using too much really question how much memory free the system ',negative
'partition ids ',negative
'topology may deployed deactivated mode wait for activation ',negative
'random number generator ',negative
'junit ensures that the temporary folder removed after the test finishes ',negative
'instead iterating again would possible commit and update the state for each topicpartition the prior loop but the multiple network calls should more expensive than iterating twice over small loop ',negative
'source dir config ',negative
'read initial lines file then check lock exists ',negative
'consider all events for the initial window ',negative
'initialize assignment map ',negative
'save metric keyvalue batched ',negative
'signature ',negative
'allow blacklist scheduler cache the supervisor ',negative
'invoke setter ',negative
'done for requests ',negative
'this class assumes that there most one retry schedule per message this set time ',negative
'remove the executors cache let recompute ',negative
'numfails ',negative
'check annotation one our ',negative
'return false cant increment anymore ',negative
'thread polling every seconds update the wordset seconds which used filterwords bolt filter the words ',negative
'records ',negative
'for tests reader will not null ',negative
'fullclassname ',negative
'acked messages sorted ascending order offset ',negative
'advance time and then trigger first call kafka consumer commit the commit must progress offset ',negative
'get topology info ',negative
'make logic simple assumes that all the tables have one which should extended support composed key ',negative
'are not really running anything make this simple check for ',negative
'select tasks once more than the number tasks available ',negative
'iautocredentials icredentialsrenewer iprincipaltolocal ',negative
'remove any configs that are specific host that might mess with the running topology ',negative
'subscribe callback implementation ',negative
'removing self not create deadlock where nimbus trying download missing blob from itself ',negative
'the states recovered ',negative
'topo evicted since user bobby dont have any resource guarantees and topo the lowest priority for user bobby ',negative
'always provide mocked hivewriter ',negative
'use cannot calculate assume that bad ',negative
'report messagesizes metric enabled nonnull ',negative
'nodes ',negative
'perf critical check avoid unnecessary allocation ',negative
'not symmetric difference performing aentryset bentryset ',negative
'and provides consumer bolt ',negative
'the elements having the same key within the window will grouped together and the corresponding values will merged the result pairstreamstring iterabledouble with stock symbol the key and stock prices for that symbol within the window the value ',negative
'returns nil doesnt exist ',negative
'these triggers will retried part batch retries ',negative
'emit and ack some tuples ensure that some polled tuples remain cached the spout emitting less than maxpollrecords ',negative
'nature join field for the current stream field for the other stream ',negative
'new document should inserted there are matches the query filter ',negative
'schedule nimbus inbox cleaner ',negative
'setup topology ',negative
'key has not been created yet and the first time being created ',negative
'cleanup thread killing topology assignment and starting the topology ',negative
'offset commits have ever been done for this consumer group and topicpartition start the beginning end depending ',negative
'the current executor are trying schedule ',negative
'totaltasks ',negative
'metricvalue ',negative
'find the smallest offset toresend list ',negative
'reached far add the set messages waiting retried with next retry time based how many times failed ',negative
'end test ',negative
'onheap and offheap memory requirement ',negative
'emit the messages ',negative
'wrapper class handy for the client code use the json parser build use with json parser ',negative
'executordetails task mapstring type resource mapstring type that resource double amount ',negative
'remove from failedpershard anyway ',negative
'serializedparts ',negative
'remove contiguous elements from the head the heap ',negative
'merge and push unions rules ',negative
'test read ',negative
'find the smallest offset pending list ',negative
'create root directory not exist ',negative
'shard iterator type based kinesis api beginning time latest timestamp are only supported ',negative
'log writer command ',negative
'componenttonumtasks ',negative
'jsonaware not working for nested element map write json format from here ',negative
'join the streams order streamjoinorder ',negative
'explicitly anchor emits corresponding input tuples only default window anchoring will anchor them all tuples window ',negative
'the following tests are run for both hdfs and local store test the ',negative
'covers scenarios expalined scenario when nimbus holding the latest update goes down before downloaded nimbus nimbus gets elected leader ',negative
'end test ',negative
'can null for things like partitionpersist occuring off drpc stream ',negative
'key shouldnt iterator since its marked deleted ',negative
'defaults seconds ',negative
'the combination the lock and the finished flag ensure that never timed out has been finished ',negative
'note istrategyclass enforced daemonconf error will thrown nimbus topology submission and not the client prior submitting the topology ',negative
'convert the state back stream and print the results ',negative
'make sure weve handled all supervisors the host before break ',negative
'execsummary ',negative
'will used instead ',negative
'workers ',negative
'other members ',negative
'worker command ',negative
'reset all the weights ',negative
'when nid and zid are not equal nid attempting impersonate zid ',negative
'offset was previously committed for this consumer group and topicpartition either this another topology ',negative
'the user here from the jaas conf bob impersonation done verify that ',negative
'tar not native windows use simple java based implementation for tests and simple tar archives ',negative
'this means are pointing file ',negative
'user configurable ',negative
'wildcard given file ',negative
'details ',negative
'check adding reference local resource with topology same name ',negative
'supervisor health check ',negative
'',negative
'check exec can worker based user defined component exclusions ',negative
'first verify that something has high load its distribution will drop over time ',negative
'daemons can only nimbus supervisor worker ',negative
'ignore nonodeexists exceptions because when sync may populate curr with stale data since zookeeper reads are eventually consistent ',negative
'spout internals ',negative
'get tasks the user authorized for this topology ',negative
'check for substruct validity ',negative
'this takes care setting coord streams for spouts and bolts ',negative
'note dont return from this method parseexception avoid triggering the spout wait strategy due emits instead back into the loop and generate tuple from next file ',negative
'this happens when the key not found the cache loader returns null and this exception thrown because the cache cannot store null ',negative
'rack list host names that rack ',negative
'first reemit any previously failed tuples from retrylist ',negative
'nimbus metrics distribution ',negative
'authz authn ',negative
'check the user allowed read this ',negative
'now parse and return the map ',negative
'after this resources should contain all the kinds resources can count for the group see kind resource another node not resourceskeyset well throw ',negative
'when using the guarantee mode the spout must commit tuples periodically regardless whether theyve been acked ',negative
'expect notify supervisors almost the same time ',negative
'mastercodedir ',negative
'increment the fail count started with ',negative
'when reading the conf nimbus want fall back our own settings ',negative
'may null worker tokens are not supported the thrift transport ',negative
'read line ',negative
'expected ',negative
'todo ',negative
'construct the final assignments adding starttimes etc into ',negative
'sharedmemory ',negative
'this just case supervisor down that disk doesnt fill shouldnt take supervisor seconds between listing dir and reading ',negative
'components ',negative
'for testing careful doesnt clone ',negative
'the write failed try sync anything already written ',negative
'schema change should have forced rotation ',negative
'these can chained like with setting the cpu requirement ',negative
'getter mainmethods ',negative
'add the nid the real user reqcontexts subject which will used during authorization ',negative
'always empty processing guarantee none atmostonce ',negative
'set keep blobs each size ',negative
'seek next offset after last offset from previous batch ',negative
'this not atomic something bad happens the middle need able recover ',negative
'the unique topology for the topology that created this metadata ',negative
'locate oldest expired lock file any and take ownership ',negative
'populating request context ',negative
'check last block scheduling time does not get significantly slower ',negative
'null wasnt sampled ',negative
'expecting inside remoteexception ',negative
'now pending toresend ',negative
'cant leave choices empty initiate similar shufflegrouping ',negative
'minheap ',negative
'retries management ',negative
'close all the created htable instances ',negative
'the service must able remove retry schedules for unnecessary partitions ',negative
'the default false the default false ',negative
'use redis based state store for persistence ',negative
'',negative
'ackersnull when ackercount not explicitly set the topology ',negative
'whether they are ibasicbolt irichbolt instances ',negative
'this really should impossible because off the min load and inc anything within but just sure never issue especially with float rounding etc ',negative
'therefore the timer newassignment wont invoked ',negative
'performs hashjoin constructing hash map the smaller set iterating over the larger set and finding matching rows the hash map ',negative
'all down which unlikely hence there might need update the blob all down ',negative
'watermark interval ',negative
'cant move this outside without breaking backward compatibility ',negative
'tuples that were successfully ackedemitted these tuples will committed periodically when the commit timer expires ',negative
'inner join core implementation ',negative
'this should throw because auth failed ',negative
'ipersistentmap ',negative
'race condition with delete ',negative
'the tick should cause tuple ackd ',negative
'the consumer should not seeking retry the failed tuple should just continuing from the current position ',negative
'interrupted thrown when are shutting down just ignore for now ',negative
'worker launched through external commands hence count their exceptions toward shell exceptions ',negative
'jstack dump ',negative
'the result aggregation forwarded the redisstorebolt the forwarded tuple keyvalue pair word count with key value being the field names ',negative
'waiting for spout tuples isnt strictly necessary since also wait for bolt emits but anyway allow two minutes for topology startup then wait for most the time should take produce windows ',negative
'noop the events are acked execute ',negative
'list files ',negative
'workerchildopts validates ',negative
'ignore workers that are still bound slot which monitored supervisor ',negative
'all events are sent successfully return last sent offset ',negative
'metric timestamp value map tagktagv respectively ',negative
'',negative
'the first field the batch ',negative
'stats ',negative
'the writer must closed before removed from the map failed might lose some data ',negative
'realm ignored ',negative
'clocks sync ',negative
'some cases the new localassignment may equivalent the old but not equal those cases want update the current assignment the same the new assignment ',negative
'validate single task return ',negative
'now also check that more tuples are polled for since both partitions are their limits ',negative
'force send error ',negative
'overloading the method accomodate subject order check for authorization ',negative
'null worker means generate one ',negative
'there race credentials where they can leaked some versions storm ',negative
'play all tuples ',negative
'this will fail the test since user derek does not have entry for memory ',negative
'',negative
'messageid ',negative
'rebalanceoptions ',negative
'for most scenes avoid inner array resizing ',negative
'early return shard assigned probably because number executors number shards ',negative
'acquire another lock file and verify failed ',negative
'commit offsets ',negative
'catching and logging because there subsequent update and delete the nonleader nimbodes might throw exception ',negative
'nimbus compatibility ',negative
'returns either the source component name the stream name for the tuple ',negative
'want able select the measurement interval reporting window dont need different reports want able specify format and configs specific the format with perhaps defaults overall ',negative
'modifies justassignedkeys ',negative
'this called async lets assume that something care about ',negative
'remove uploaded jars blobs not artifacts since theyre shared across the cluster note that dont handle texception delete jars blobs because its safer leave some blobs instead topology not running ',negative
'get storm values and emit ',negative
'complete the send ',negative
'initial delay for the commit and assignment refresh timers ',negative
'todo enable setstatespout gets implemented testexpected ',negative
'here dont set the tuples context and emit unanchored the checkpoint tuple will trigger checkpoint the receiver with the emitted tuples ',negative
'storm configuration ',negative
'looks for files the directory with current suffix ',negative
'this test sends broadcast all connected clients from the server need wait until the server has registered the client connected before sending load metrics its not enough wait until the client reports that the channel open because the server event loop may not have finished running channelactive for the new channel send metrics too early the server will broadcast one waiting for the response here ensure that the client will registered the server before send load metrics ',negative
'checks for assertion when turn security ',negative
'listener implementation ',negative
'not required not required ',negative
'this will only get updated once ',negative
'determine how long sleep from looking tickets expiry should not allow the ticket expire but should take into consideration will not sleep less than unless doing would cause ticket expiration ',negative
'try append closed file ',negative
'convert thrift stats java maps ',negative
'sharedresources ',negative
'make the spout commit any acked tuples ',negative
'users ',negative
'heartbeat for this one should ',negative
'clear the kerberos state but the tokens are not cleared per the java kerberos login module code only the kerberos credentials ',negative
'copy constructor ',negative
'writes the offsets the new format the user partitions paths ',negative
'specify configuration object used ',negative
'the spout should emit most one message per call nexttuple this necessary for storm able throttle the spout according maxspoutpending ',negative
'reserved for future ',negative
'same set events part three windows ',negative
'',negative
'stream stock quotes ',negative
'mapfunction aware cleanup let handle cleaning ',negative
'stream name unspecified ',negative
'topo has large tasks ',negative
'success ',negative
'set watermark interval high value and trigger manually fix timing issues ',negative
'fail tuple ',negative
'tuples that have been emitted but that are the wire pending being acked failed ',negative
'ensure nimbus has leadership otherwise topology submission will fail ',negative
'ignore ',negative
'this latch closed need create new instance ',negative
'actually mapstring mapstring mapstring longdouble ',negative
'objects are absent they were zero both this iteration and the last only this one need report zero ',negative
'with realm hdfswitzendcom ',negative
'get new random number and seed make sure that runs are consistent where possible ',negative
'tuple arrives from spout can passed otherwise the value the first field the tuple ',negative
'totaltopologies ',negative
'simulate the time trigger setting the reference time and invoking ontrigger manually ',negative
'returns paused topicpartitions ',negative
'the free pool never has anything running ',negative
'the time now twice the message timeout the second tuple should expire since was not acked ',negative
'define our taskids ',negative
'wrap ',negative
'user class supplied this also provides bridge trident ',negative
'trigger manually avoid timing issues ',negative
'executorid ',negative
'create links artifacts dir ',negative
'other classes from config ',negative
'means delegate batch size trident batch size ',negative
'initial delay for the assignment refresh timer ',negative
'names ',negative
'wait for lock expire ',negative
'that fails use config ',negative
'verify simple rejected ',negative
'filter executorsummarys with empty stats ',negative
'backward compatibility ',negative
'verify recorded messages size metrics ',negative
'first partition second partition ',negative
'ranked third since rack has lot cpu but not lot memory ',negative
'fragmentedcpu ',negative
'last batch meta null but this not the first batch emitted for this partition this emitter instance this replay the first batch for this partition use the offset the consumer started ',negative
'dont start new requests there exception ',negative
'require there both topology and component this case parse out such ',negative
'there one task inside one executor for each worker the topology taskid always therefore you can only sendunanchored tuples colocated systembolt this bolt was conceived export worker stats via metrics api ',negative
'now scan all metadata and remove any matching string ids from this list ',negative
'ignored ',negative
'save the memory limit can enforce less strictly ',negative
'executor resources ',negative
'could not recover container will null ',negative
'returns null its not drpc group ',negative
'pump more msgs than size verify msg count expexted ',negative
'check negative resource count ',negative
'ack tuple ',negative
'log any info sent the error stream ',negative
'fill the half with new bytes from the stream ',negative
'drpc token only works for the invocations transport not for the basic thrift transport ',negative
'mergewith accstats compkey cidstatknum ',negative
'map the key needed ',negative
'setup devnull bolt ',negative
'failedwithexitcode were mimicing hadoops health checks treat nonzero exit codes indicators that the scripts failed execute properly not that the system unhealthy which case dont want start killing things ',negative
'fail both emitted tuples ',negative
'theres not enough bytes the buffer ',negative
'oneproducerconsumer twoproducerconsumer producerfwdconsumer ',negative
'should allowed retry times addition original try ',negative
'check allowedworkers only the scheduler not the resource aware scheduler ',negative
'check that trypublish tryoverflowpublish work expected ',negative
'put tuple cause the first tuple acked ',negative
'failures happen you dont get explosion memory usage the tasks ',negative
'httpserverdestroy ',negative
'seek directly the earliest retriable message for each retriable topic partition ',negative
'hide the deadports from the allports these deadports can reused next round assignments ',negative
'resets the last access time for key ',negative
'action ',negative
'singleton instance allows mock delegated static mainmethods our ',negative
'when click link the logviewer expect the match line somewhere near the middle the page subtract half the default page length from the offset which found the match ',negative
'generate topologies ',negative
'allowing keytab based login for backward compatibility ',negative
'owner ',negative
'map tag value pairs ',negative
'just for testing purpose after the migration testingclj this class could removed ',negative
'only rack use the second rack with gpus the first rack with gpus ',negative
'used worker only keep latch ',negative
'throws parseexception effectively produces lines from each file read ',negative
'ras resource aware scheduler ',negative
'starting empty ',negative
'ack return the first pending list ',negative
'storm configuration ',negative
'',negative
'highest sequence number that can committed for this shard ',negative
'the batch size can larger than half the full recvqueue size avoid contention issues ',negative
'exact variable time that added the current bucket ',negative
'completemsavg ',negative
'events should not scanned all since timeevictionpolicy lag should break ',negative
'get from cluster statezookeeper every time collect the stats may replace with other statestore later ',negative
'note that only uses the supervisordetails the rest the arguments are there satisfy the inimbus interface ',negative
'the key and value txids are guaranteed converted utf encoded string ',negative
'clear workers off all hosts that are not blacklisted ',negative
'creating blob again before launching topology ',negative
'assignedmemonheap ',negative
'commit ',negative
'user jerry submits topo ',negative
'optional optional optional optional optional optional ',negative
'records mbs memory footprint the worst case ',negative
'this updated the worker and the topology has shared access ',negative
'need release resources associated with the worker event loop group ',negative
'assertion ',negative
'noop ',negative
'protected using the object lock ',negative
'distribution should even for all nodes when loads are even ',negative
'implementation for converting kinesis record storm tuple ',negative
'callback that does nothing ',negative
'case deactivate was called before ',negative
'close the socket which releases connection has created any ',negative
'remove any entries the cache ',negative
'accstats compkey boltstatsspoutstats ',negative
'update current key list inside the blobstore the version changes ',negative
'lock protects against multiple topologies being submitted once and ',negative
'windowtofailed ',negative
'one more column families ',negative
'supervisorid ',negative
'wait for all locks expire then heart beat locks ',negative
'create sequence format instance ',negative
'blob key not specified use file ',negative
'lock log entry every tuples effectively disable commits based time ',negative
'todo finish ',negative
'this prevent the potential bug that the login cache enabled and then disabled and then enabled again and the logincachekey remains unchanged will use the login cache from which could wrong because the tgt cache well the principle could have been changed during ',negative
'some other form unix ',negative
'element sojourn time milliseconds ',negative
'suppressing exceptions dont care for errors abort ',negative
'need get the next node iterator ',negative
'creating blacklist file read from the disk ',negative
'treeset uses compareto instead equals for the set contract ensure that can save two retry schedules with the same timestamp ',negative
'thread object thread will null refresh thread not needed ',negative
'encoder ',negative
'dont ack tick tuples ',negative
'dont let the user set who launch ',negative
'acls for the blob are set worldeverything ',negative
'create another input file and reverify same behavior ',negative
'setup default producer ',negative
'pregenerate commonly used keys for scans ',negative
'sasl authentication disabled saslchannelready initialized true otherwise false ',negative
'number values must odd compute median below ',negative
'noop windows gets support for run user will need find way support this ',negative
'wordspout countbolt redisbolt ',negative
'',negative
'storm blobstore create file blacklisttxt acl orwa key ',negative
'setup topology ',negative
'emitted ',negative
'the body the message message currentoffset message ',negative
'object capturing all related information for storing committed sequence numbers ',negative
'theres race condition with delete either blobstore this should thrown the caller indicate that the key invalid now ',negative
'hostname ',negative
'stop services without killing the process instead ',negative
'path should defined most systems ',negative
'setup ',negative
'backoff for test retry service just check that messages will retry immediately ',negative
'just need ',negative
'javac option remove these when the javac zip impl fixed httpbissueid ',negative
'both assignments are null just wait ',negative
'for each partition the spout allowed retry all tuples between the committed offset and ahead must retry tuples within that limit even more tuples were emitted ',negative
'for local cluster ',negative
'check that null meta makes the spout seek earliest and that the returned meta correct ',negative
'messagesnext null can happen lost the connection and subsequently reconnected timed out ',negative
'emits sliding window and global averages ',negative
'topologies that were deemed invalid ',negative
'addition add all the owners with guarantees ',negative
'after consumer rebalance during closedeactivate always empty processing guarantee none atmostonce ',negative
'for local test ',negative
'window should compacted and events should expired ',negative
'add more events with current ',negative
'the manually set config supervisor will overwrite ',negative
'left join core implementation ',negative
'returns true pendingemits empty ',negative
'now ack msg and check ',negative
'race with delete not here the replication ',negative
'ignore ',negative
'this needs thread safe ',negative
'the worst case will return serialized name after password provider said that the password was okay that case the acls are likely prevent the request from going through anyways ',negative
'enable blobstore acl validation ',negative
'nodeinfo ',negative
'metrics ',negative
'tests that isscheduled isready and are mutually consistent when there are messages from multiple partitions scheduled ',negative
'this might partial key grouping ',negative
'make sure resources dir created ',negative
'make sure support different user reading same blob ',negative
'validate search metric ',negative
'map node ids node objects ',negative
'pass cases ',negative
'construct transport plugin ',negative
'reference key ',negative
'initialize slots for this node ',negative
'quoting javadoc filter returns code null this abstract pathname does not denote directory error occurs ',negative
'were making mock ignoring ',negative
'expire the token ',negative
'create links blobs ',negative
'maps transaction ids jms message ids ',negative
'testing whether acls are set worldeverything here are testing only for localfsblobstore the hdfsblobstore gets the subject information the local system user and behaves always authenticated ',negative
'define our taskids the test expects these incrementing one from zero ',negative
'for kryo ',negative
'static ensure eventhough the class created using reflection can still get the topology actions ',negative
'convenience method for registering reducedmetric ',negative
'one instance per executor avoids false sharing cpu cache ',negative
'functionname ',negative
'theres race condition with delete blobstore this should thrown the caller indicate that the key invalid now ',negative
'deletes metrics matching the filter options ',negative
'must specify column schema when providing custom query ',negative
'case task message ',negative
'populate metric ',negative
'the false parameter ensures overwriting the version file not appending ',negative
'since the last tuple the partition more than maxpollrecords ahead the failed tuple shouldnt emitted here ',negative
'acls have two user acls for empty user and principal discard empty user acl ',negative
'perform scan given filter options and return results either metric raw data ',negative
'function called timer reset log levels last set debug ',negative
'oneproducerconsumer measurement twoproducerconsumer measurement measurement ',negative
'set operator sets the value field document ',negative
'schedule last block ',negative
'submit storm cluster ',negative
'batch replayed with tuples ',negative
'add the authnid the real user reqcontexts subject which will used during authorization ',negative
'return null its not single emit ',negative
'mergewith partial mergewith sumor accout spoutout ',negative
'config spout log progress lock file for each tuple ',negative
'defaults ',negative
'the value follows pre executed alltime split default split default split default split default executelatencies alltime split default split default split default split default pre ',negative
'these should match the test resources ',negative
'write string array nework int followed int byte array compressed strings handles also null arrays and null values could generalised using introspection ',negative
'numworkers ',negative
'wait for ready channel connected and maybe authentication ',negative
'required for instantiation via reflection must call prepare thereafter ',negative
'this will best effort flushing since the linger period was set creation ',negative
'second predicate for condition uses the fact that long addition over the limit circles back ',negative
'yes eat the exception ',negative
'this technically does not conform with rfc but should work long you dont have any really odd names your kdc ',negative
'invalidate the iterator ',negative
'only put this owner the map ',negative
'example spout generate random strings bolt get the first part string bolt output the tuple ',negative
'and try renew the ticket ',negative
'reload from cached file ',negative
'seconds ',negative
'just throw away local mode ',negative
'fail cases ',negative
'first off want verify that root good ',negative
'max outstanding tuples ',negative
'nimbus groups admin ',negative
'almost all cases these should the same but warn the user just case something goes wrong ',negative
