@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'note this simply constructs raw sqltoken representing the where fragment and injects this into the tree this works however probably not the best longterm solution some point probably want apply additional grammar properly tokenize this where fragment into constituent parts focused the operators embedded within the fragment ',negative
'the default simply not lazy fetch properties for now ',negative
'aliases for identifier aliasid skip the entity defines nonid property named ',negative
'else its elements changed ',negative
'this assumes you will want ignore any update counts ',negative
'attributes maintained between flush cycles ',negative
'now rebuild the insertions list there batch for each entry the name list ',negative
'the original and that original was not flagged dirty then reset the targets dirty flag here after the copy operation one thing careful here bare original collection which case should never ever ever reset the dirty flag the target because simply not know ',negative
'persistent state ',negative
'allow the collectionsnapshot serialized ',negative
'first break down the returns into maps keyed alias that role returns can more easily resolved their owners ',negative
'add the second join the one that ends the destination table ',negative
'generate array column names the first dimension parallel with the return types array the second dimension the list column names for each type ',negative
'attributes used only during flush cycle ',negative
'create sqltoken nodes for the columns ',negative
'current means the reference that was found during flush ',negative
'rdms has known variation select for update syntax ',negative
'ignore this row results note the early exit ',negative
'add the new node the map that dont create twice ',negative
'return ',negative
'not final because proxy factory creation can fail ',negative
'register the fromelement with the from clause now that have the names and aliases ',negative
'superclass entityname ',negative
'first allow the actual type control the return value the actual underlying sqltype could actually different ',negative
'temporary ',negative
'cascadesave collections after the collection owner was saved ',negative
'pass along our initial embedded parameter nodes the first generated sql fragment that can handled later for parameter binding ',negative
'loaded means the reference that consistent with the current database state ',negative
'cache the actual the object not the value the propertyref which might not initialized ',negative
'init the aliases after initing the constructornode ',negative
'you may still have other resultsets update counts left process here but you cant now the resultset you just got will closed ',negative
'multiparam string dialect functions ',negative
'during flush navigate the object graph collections and decide what with them ',negative
'save operations ',negative
'the from element that represents the elements the collection ',negative
'legacy behavior with abstract attribute specified ',negative
'constructors are always considered scalar results ',negative
'get ready start adding nodes ',negative
'use the column alias ',negative
'collection types ',negative
'note that this also true datetime param ',negative
'dont need worry about existing version being uninitialized because this block isnt called reentrant load reentrant loads always have lock mode none ',negative
'note this affects the return value ',negative
'denotes whether any hibernate transaction has registered callback against this jdbccontext only one such callback allowed directly serializing this value causes problems with jdbctransaction really any transaction impl where the callback local the transaction instance itself since that transaction not serialized along with the jdbccontext thus handle that fact here explicitly ',negative
'note evict operates locally only does not propogate any other nodes the potential cluster this exactly what needed when destroy here destroy used part the process shutting down sessionfactory thus these removals should not propogated ',negative
'generate the inner join the elements need joined the collection they are ',negative
'otherwise perform deep equivalence check ',negative
'need account for allowable within the variant ',negative
'for expected parameter type injection expect that the lhs represents some form property ref and that the children the inlist represent oneormore params ',negative
'there where node make one ',negative
'found the temp should indicate are the midst processing result set containing eager fetches via join fetch ',negative
'add the type the list returned sqlresulttypes ',negative
'create one ',negative
'persists dont cascade uninitialized collections ',negative
'lobs cannot compared ',negative
'blobs are ignored merge ',negative
'hhh implied joins subselect where clause the destination needs added the destinations from clause not sure this will fix everything but works ',negative
'value the entity name ',negative
'handle the assumed valid cases the only valid datetime addition synatx one the other datetime but not both ',negative
'optimization ',negative
'the map batch numbers entityinsertaction lists ',negative
'optimization optimization ',negative
'dont need worry about any condition the clause here since anything the condition already applied the whole query ',negative
'resnapshot ',negative
'the difficulty here exactly what update order force the version incremented the ',negative
'for convenience save some lookups ',negative
'regions can get instantiated the course normal work named query region will created the first time the query executed suspend any ongoing ',negative
'note this not updated when properties are fetched lazily ',negative
'ident node can represent index expression the ident represents naked property ref note this makes the assumption which currently the case the hqlsql grammar that the ident first resolved itself addrexpr resolve the other option that changes call resolve from here but currently unneeded overhead ',negative
'early exit ',negative
'public list return collectionaliases public list getcollectionowners return collectionowners public list return public list return public map getaliaspersister return aliaspersister public boolean return public list getpersisters return persisters public map getaliasowneralias return aliasowneralias public list getscalartypes return scalartypes public list return scalarcolumnaliases public list getpropertyresults return propertyresults public list return collectionresults public map getaliasreturn return aliasreturn ',negative
'this solution would allow eliminate the owner arg disassemble but what the collection was null and then later had elements added seems unsafe value getkey ',negative
'xml the entity name ',negative
'named query parameter ',negative
'tolerates nulls ',negative
'check see our proppath actually represents property the persister ',negative
'add the token the ast ',negative
'use the table fromelement and the property name get the array column names ',negative
'set the cache factory ',negative
'need strip off the embedded parens that sqlgen does not double these ',negative
'memory optimization ',negative
'sqlresulttypelist ',negative
'this implied join from element then use the impled join type which part the tree parsers state set the gramamar actions ',negative
'metatype assumed singlecolumn type ',negative
'end unit work ',negative
'row ',negative
'multitables ',negative
'final list extendsqueue ',negative
'make sure jbc doesnt look one ',negative
'get all the select expressions that just generated and render the select ',negative
'visit widthfirst then depth ',negative
'the uresolved property path isnt set yet just use the property name ',negative
'look through the fromelements children find any collections values that should fetched ',negative
'return this better but causes transient object exception ',negative
'collections values ',negative
'copied from session ',negative
'for explicit manytomany relationship add second join from the intermediate manytomany table the destination table also make sure that the from elements idea the destination the destination table ',negative
'this should not happen since the dtd prevents ',negative
'need parse off the column qualifiers this assuming which true now that this only used from update and delete hql statement parsing ',negative
'the current join represents the join between manytomany association table and its target table here need apply any additional filters defined specifically the manytomany ',negative
'the from element represents joinfragment and thetastyle join convert its type from joinfragment fromfragment ',negative
'check basic level one nullablilty ',negative
'add zero quite low timeout option dont block ignore any timeoutexception basically forego caching the query result order avoid blocking reads are done with suspended they should not hold the lock for long not caching the query result since any subsequent read will just see the old result with its outofdate timestamp that result will discarded and the query performed again ',negative
'values not null and checkable well look deeper ',negative
'possibly handle something parameters for the query ',negative
'for non null args check for components and elements containing components ',negative
'want handle bidirectional and detached also need load this collection with eager outerjoin fetch this time with criteria and not hql ',negative
'cache the hashcode ',negative
'public propertyprojection project return ',negative
'persistent collections may have components ',negative
'have the jbcwritemutex other local thread will trying write this key its possible here some remote thread has come and changed the values again but since are reading the values write jbc right now know are writing the latest values dont assume that what cached entryupdate above what should write jbc now our write could redundant are writing what some remote thread just came wrote there chance that yet another remote thread will update and well then overwrite that later data jbc but all remote nodes will ignore that change their localcache the only place will live will jbc where can only effect the initial state transfer values newly joined nodes populatelocalcache ',negative
'test out the optimizer ',negative
'registercolumntype typesvarchar mediumtext ',negative
'ident might the name class ',negative
'here dont want suspend the might caching query results that reflect uncommitted changes cache node other threads can prematurely see those query results immediate replication more overhead plus spread issue above around the cluster ',negative
'todo ',negative
'for regression testing against output from the old parser found easiest simply reorder the fromelements here into ascending order terms injecting them into the resulting sql ast orders relative those expected the old parser this definitely another those only needed for regression purposes the syntheticandfactory then simply injects them encounters them ',negative
'stsettimestamp index new timestamp calgettimeinmillis cal jdk only ',negative
'arbitrary clause ignored ',negative
'stsetdate index new date calgettimeinmillis cal jdk only ',negative
'from ',negative
'both are timestamps ',negative
'first collect all the select expressions note this must done before invoking setscalarcolumntext because setscalarcolumntext changes the ast ',negative
'least one plain old date ',negative
'swallow the transaction was successful successfully rolled back ',negative
'check for all components values the collection ',negative
'after all persisters and named queries are registered ',negative
'the test ',negative
'limit support ala top ',negative
'close called guarantee unbind ',negative
'byte text money ',negative
'noop ',negative
'implied ',negative
'the corresponding sql value null the reader got null well ',negative
'there data type for this node and were the end the path top most dot node then this might java constant ',negative
'fetch reader content the end and put characters stringbuffer ',negative
'return stringbuffer content large string ',negative
'the where clause was added eliminate this statement from brute force searches ',negative
'typeslongvarchar ',negative
'todo ',negative
'ignore minimalputoverride jbosscache putforexternalread already about minimal can get will promptly return discovers that the node want write already exists ',negative
'forcefully remove leading ands from where fragments the grammar will handle adding them ',negative
'for nonarrays dont need know the element class ',negative
'grab its state from the resultset and keep the session but dont yet initialize the object itself note that acquire lockmoderead even was not requested ',negative
'different nullability rules for pkfk ',negative
'the types report logical equivalence return true ',negative
'cache this ',negative
'for subquery the alias use depends few things already know this not overall select this fromelement represents correlation the outermost query the outer query represents multitable persister need use the given alias anticipation one the multitable executors being used this subquery will actually used the select phase that multitable executor otherwise need use the persisters table name the column qualification otherwise not correlated use the given alias ',negative
'only really need new array during semiresolve ',negative
'classic translator does not support collection ordinal param metadata ',negative
'unwrap ',negative
'unfetched association can only point entity that already exists the ',negative
'here work under the following assumptions valid cases datetime something other than datetime always results datetime will catch invalid conversions datetime datetime always results double datetime something other than datetime always results datetime will catch invalid conversions invalid cases datetime datetime something other than datetime datetime datetime any type datetime any type any type datetime doing allows properly handle parameters either the left right side here the majority cases ',negative
'let the interceptor inspect the instance decide ',negative
'the types represented the sql result set return the types represented the sql result set ',negative
'let the persister inspect the instance decide ',negative
'the cascadingaction contract ',negative
'todo ',negative
'create new filters node parent all filters ',negative
'there configured will not able access the object order register synch anyway ',negative
'establish the region root node with nonlocking data version ',negative
'public object instantiateobject parent sessionimplementor session throws hibernateexception ',negative
'nothing ',negative
'use the assumed value there one avoid hitting the database ',negative
'returns null explicitly the entity not associated with the persistence context make some deeper checks ',negative
'int count ',negative
'putfield new value the field ',negative
'not really necessary guess ',negative
'clobs are ignored merge operation ',negative
'the first key found after the given key ',negative
'collections cannot compared ',negative
'remember the value ',negative
'collectionname ',negative
'must use the remembered value since not available from the entityentry during assembly ',negative
'collections dont dirty unversioned parent entity ',negative
'return false ',negative
'this just handles particular case component projection perhaps get rid and throw exception ',negative
'note avoid joining the next table the named property just the foreign key value ',negative
'the key the owning entity itself get the from the key ',negative
'checkforend false ',negative
'ignore subselect keywords ',negative
'copy elements into newly empty target collection ',negative
'end array start filling again from start ',negative
'for null target target which the same the original need put the merged elements new collection ',negative
'ran out keys try ',negative
'default just use unanticipated capacity since dont know how extract the capacity use from original here ',negative
'the first found after the given ',negative
'ran out ids try ',negative
'get the elements back into the target making sure handle dirty flag ',negative
'check collection currently being loaded ',negative
'check already completely loaded but unowned ',negative
'initialize this collection ',negative
'create new collection wrapper initialized later ',negative
'some jdbc drivers erroneously return empty array here for null value ',negative
'cannot batch fetch unique key propertyref associations ',negative
'already know current not null ',negative
'the owner the association not the owner the ',negative
'constructors ',negative
'instance variables ',negative
'public methods ',negative
'compare the two maps for equality ',negative
'simple tests that require synchronization ',negative
'sybase fail dont that sigh ',negative
'stream closed the finally ',negative
'release the jdk internal caches everytime ensure this plays nicely with destroyable classloaders ',negative
'try pretty print ',negative
'otherwise just dump ',negative
'its interface cant really tell anything ',negative
'use default behavior ',negative
'note early return ',negative
'want able just use the defaults jndi environment properties are not supplied dont put null anywhere ',negative
'clone ',negative
'serialize ',negative
'warning can cause recursive calls proxy initialization ',negative
'static methods only hide constructor ',negative
'character ',negative
'returnign null ',negative
'includes last ',negative
'include the following ',negative
'first time find match ',negative
'entitynames may now include slashes for the representations classname may inner class ',negative
'wrapped iterators ',negative
'index current iterator the wrapped iterators array ',negative
'the current iterator ',negative
'the last used iterator ',negative
'was boolean expression ',negative
'call this before any iterator method make sure that the current iterator not exhausted ',negative
'doable needed ',negative
'set last used iterator here case the user calls remove before calling hasnext next although they shouldnt ',negative
'peek ahead ',negative
'reach the end the string finding the matching end that exception ',negative
'there were queued additions and the role has cache ',negative
'print page ',negative
'and this not forced initialization during flush ',negative
'have placeholder spin forward till find the end ',negative
'make sure spinning forward did not put past the end the buffer ',negative
'first try locate this resource through the current context classloader ',negative
'next try locate this resource through this classs classloader ',negative
'next try locate this resource through the system classloader ',negative
'anywhere else should look ',negative
'would need identityset for this ',negative
'arraysaslist doesnt primitive arrays ',negative
'aload ',negative
'faster ',negative
'pass the entityname not collectionid ',negative
'right represents joins originating from left both right and left reprersent joins originating from the same fromelement ',negative
'the name class ',negative
'its the listener class name ',negative
'allow ',negative
'default element set elements specified ',negative
'look for the instance uuid ',negative
'first lets determine whether apply cglib javassist based instrumentation ',negative
'make sure dont override previous set values ',negative
'entirely optional ',negative
'its the listener instance better ',negative
'readresolveobject ',negative
'true ',negative
'defensive convenience methods ',negative
'make sure you log the exception might swallowed ',negative
'begin unit work ',negative
'write html header ',negative
'handle actions ',negative
'start the session used for this request ',negative
'cleanup code ',negative
'make the session available the session factorys current context ',negative
'remove session from current context ',negative
'eager fetch the collection can use detached ',negative
'event anevent event session fetchmodejoin add expressioneqid eventid uniqueresult eager fetch the colleciton can use detached ',negative
'end first unit work ',negative
'bidirectional safety method setting both sides ',negative
'begin second unit work ',negative
'reattachment aperson ',negative
'the getemailaddresses might trigger lazy load the collection ',negative
'need our get now and avoid doing other work there problem ',negative
'jbc put version the node when created part some internal operation are always newer but the jbc version something odd has happened ',negative
'not null the isolation level has been specified the configuration file otherwise left the drivers default value ',negative
'configured outside hibernate servlet container java bean container already has proxool pools running and this provider just borrow one these ',negative
'loading collection xrefs ',negative
'collection load contexts ',negative
'the cache the actual plans ',negative
'always optional for consistency with sqloql ',negative
'process the new hql style where aliases are assigned after the class name path expression using the construction ',negative
'primitive type invokespecial ',negative
'start performing the updates ',negative
'array primitive type nothing ',negative
'jdbc params are based ',negative
'dont care ',negative
'the inverse makes sense that bound session then gets deserialized ahead and rebind the session map ',negative
'recognition code ',negative
'handle path expression class name that appears the start the new hql style alias that appears the start the old hql style ',negative
'important reuse the same event instances for performance ',negative
'dont care about other param types here just those explicitly userdefined ',negative
'handle not not between not ',negative
'named parameter ',negative
'could either ordinal jpapositional parameter ',negative
'strip the where ',negative
'peek ahead showed this jpapositional parameter ',negative
'make sure this name integral ',negative
'the very least cleanup the data ',negative
'seconds ',negative
'cannot instantiated ',negative
'transfer explicitly defined entity name handle the lazy attribute ',negative
'keep the behavior consistent even for boundary usages ',negative
'perform the actual work ',negative
'the failfast put outside the scope the jta txn ',negative
'get metas from joinedsubclass ',negative
'ignore ',negative
'parameters the property mapping should override parameters the typedef ',negative
'note special case default join and nonlazy for the second join the manytomany ',negative
'create the node initially with the param name that shows appropriately the original text attribute ',negative
'dynamic insert ',negative
'clock over the first invocation ',negative
'state ',negative
'finally handle the exception ',negative
'detached collection that belonged different entity ',negative
'void ',negative
'element index ',negative
'note that might better iterate the snapshot but this safe assuming the user implements equals properly required the set contract ',negative
'collections detect changes made via their public interface and mark themselves dirty performance optimization ',negative
'saveorupdatecopy deprecated ',negative
'set ',negative
'collectionpersister should not null but dont want throw exception null ',negative
'case multi token keywords group and order the next token should otherwise this just ident ',negative
'the default for all dialects based sqlstate since sqlerrorcode extremely vendorspecific specific dialects may override return whatever most appropriate for that vendor ',negative
'only necessary for postgre ',negative
'otherwise null brand new collection this will also inefficiently handle arrays which have snapshot cant any better type ',negative
'detached collection that originally belonged the same entity ',negative
'add the comment nest the main query outer select add the rownnumber bit into the outer query select list ',negative
'you may still have other resultsets update counts left process here but you cant now the resultset you just got will closed ',negative
'note for object sql datatype mappings see configuration manager advanced sql system ddl datatype mappings tbd binary changed jsl ',negative
'see the second lookahed token can identifier ',negative
'case the current token after from and before ',negative
'trimendkeyword stringexpression from stringexpression use hibernate implementation from one the parameters they pass position registerfunction trim new trim from ',negative
'whether this dialect has identity clause added the data type completely seperate identity data type ',negative
'null isnull ',negative
'create nodes that track line and column number ',negative
'add not its negated ',negative
'null isnull ',negative
'the path ast should dotnode and should have been evaluated already ',negative
'force substitution ',negative
'otherwise handle the error normally ',negative
'the database now holds lock the object flushed from the cache release the soft lock ',negative
'now update the object has outside the main block above because collections ',negative
'named queries ',negative
'this situation where the entity assigned postinsert generator and was saved outside the transaction forcing delayed ',negative
'grab its state saved deletion ',negative
'grab its current state ',negative
'this will throw error theres something wrong ',negative
'collection deletions are special case since update can add deletions collections not loaded the session ',negative
'the naturalid marked nonmutable not retrieved during normal databasesnapshot operation ',negative
'watch out for case where old still referenced somewhere the object graph which user error ',negative
'slice get the columns for this component property ',negative
'schedule the update note that intentionally not pass ',negative
'substitutes into values sideeffect ',negative
'give the interceptor chance process property values the properties were modified the interceptor need set them back the object ',negative
'not ',negative
'compare cached state ignoring collections unless versioned ',negative
'was dirtied collection only ',negative
'check nullability but not perform command execute well use scheduled updates for that ',negative
'this dot expression now refers the resulting from element ',negative
'not like notlike ',negative
'the stuff just detect any silly users who set circular shared references betweento collections ',negative
'detached collection wrappers that get found reattached during flush shouldnt ignored ',negative
'not isnotnull isnull ',negative
'the unique property value represented here may may not serializable explicit check here order generate better error message ',negative
'the version newly instantiated object not the same the version seed value use that the unsavedvalue ',negative
'never have null out reference uninitialized proxy ',negative
'not notlike like ',negative
'give the interceptor chance modify property values ',negative
'now might need recalculate the dirtyproperties array ',negative
'use the current version ',negative
'object loaded update ',negative
'ignore this row the collection process being loaded somewhere further the stack ',negative
'entity load contexts currently not yet used ',negative
'dirty check against the usual snapshot the entity ',negative
'this implementation supposed tolerate incorrect unsavedvalue mappings for the purpose ',negative
'wrap any new collections directly referenced the object its components ',negative
'skip this check for compositeids relating domj entitymode alternatively could add check make sure the incoming value instance element ',negative
'upgrade the lock necessary lockresult lockmode ',negative
'now any collections that are initialized inside this block not get updated they are ignored until the next flush ',negative
'not ',negative
'must clone embedded composite identifiers will get back the same instance that pass ',negative
'subinsertions should occur before containing insertion try the callback now ',negative
'not ',negative
'not ',negative
'not ',negative
'the entity not associated with the session try interceptor and unsavedvalue ',negative
'and the expected token type was identifier then ',negative
'igndore ',negative
'jsd the fix for hhh ',negative
'the token can tell could identifier ',negative
'are now new tree level ',negative
'dirty check against the database snapshot possiblenecessary ',negative
'the interceptor handled the dirty checking ',negative
'use the delegate ',negative
'get metas from subclass ',negative
'evict operations ',negative
'get the from the object ',negative
'the put outside the scope the jta txn ',negative
'what the version the database ',negative
'hhh ',negative
'will result sql update ',negative
'else nothing dont even reassociate object ',negative
'existing row insert ',negative
'inner classes moved here from sqlgeng ',negative
'reference type ',negative
'should the first but just safe ',negative
'return proxy appropriate ',negative
'some filters affecting the collection are enabled the session not the put into the cache ',negative
'generate explicit join for the root dot node the implied joins will collected and passed the root dot node ',negative
'session considered contain entity only the entity has entry the sessions persistence context and the entry reports that the entity has not been removed ',negative
'and the token could identifer and the error mismatched token error ',negative
'where clause was specified the updatedelete query use limit the returned ids here ',negative
'default implementation this node has data type and that data type not association then this scalar ',negative
'resolve the lhs fully generate implicit joins pass the property name that the resolver can discover foreign key properties ',negative
'the propertytype null and there isnt parent just stop now there was problem resolving the node anyway ',negative
'not look for existing join the same path because makes sense join twice the same collection role ',negative
'return new uninitialized proxy ',negative
'this object was already loaded ',negative
'entity was found secondlevel cache ',negative
'intializes result sideeffect ',negative
'note max because first zerobased while max not ',negative
'shallow query although technically there should fetching here ',negative
'delegate the queryloader ',negative
'remember the parameters for the compilation ',negative
'package local methods for the queryloader delegate ',negative
'double ',negative
'now done entity sourcegetentitymode ',negative
'use the token identifier ',negative
'some statistics ',negative
'safe from concurrent modification because how entrylist implemented identitymap ',negative
'transform the tree ',negative
'parse the query string into hql ast ',negative
'not actually propogate antlrexceptions cause log here for diagnostic purposes ',negative
'this needs safe from concurrent modification problems safe because how identitymap implements entryset ',negative
'only needed during compilation phase ',negative
'update the status the object and necessary schedule update ',negative
'schedule updates collections ',negative
'need lock the collection caches before executing entity insertsupdates order account for bidi associations ',negative
'the database has changed now the subselect results need invalidated ',negative
'the collection dereferenced remove from the session cache iterremove does not work since the entryset not backed the set ',negative
'phase parse the hql into ast ',negative
'key entity involved with the operation performed the listener value flag indicating the listener explicitly operates the entity ',negative
'get snapshot ',negative
'public final currency getcurrencyint col throws hibernateexception return currency getcol ',negative
'right represents joins originating from left ',negative
'the query already compiled skip the compilation ',negative
'remember that ordinal parameters numbers are based ',negative
'all clear ',negative
'ignore the token class name parameter and use specific token class ',negative
'this query and are loading multiple instances the same collection role ',negative
'early exit ',negative
'before any callbacks etc subdeletions see that this deletion happened first ',negative
'ensures that containing deletions happen before subdeletions ',negative
'cascadedelete collections before the collection owner deleted ',negative
'cascadedelete manytoone after the parent was deleted ',negative
'initialized proxy let cascade handle later ',negative
'assign the requested the proxy before reassociating the proxy ',negative
'uninitialized proxy noop dont even need return since never save ',negative
'initialize properties the event ',negative
'return the the event object ',negative
'transient deleted ',negative
'assume this newly instantiated transient object which should saved rather than updated ',negative
'this transient object with existing persistent state not loaded the session ',negative
'check two adjecent nodes the top the fromclause tree ',negative
'cachedstate ',negative
'detached collection ',negative
'the collection belonged different entity clean the existing state the collection ',negative
'logdebug calling onload ',negative
'note performexecutions clears all collectionxxxxtion collections the collection actions the session ',negative
'the entity came from update ',negative
'need check even was not initialized because delayed adds ',negative
'note early exit ',negative
'template null just write the function out appears the hql statement ',negative
'semantic action processing ',negative
'find any entities that are still transient after retry ',negative
'initialize sql nodes here ',negative
'check the persistence context for entry relating this entity merged ',negative
'deleted ',negative
'set the unresolved path this node and the parent set the text for the parent ',negative
'second lock timeout ',negative
'property prop new property propsetnameid propsetvalueid ',negative
'before cascade ',negative
'continue well find out ends not getting saved later ',negative
'cascade first that all unsaved objects get their copy created before actually copy ',negative
'check that entity requestedid ',negative
'not collection return the entity property mapping ',negative
'collection manytoany mappings used circumvent the componentcollection check below ',negative
'otherwise the destination node was implied the from clause and the from clause processor will automatically add the right place ',negative
'the first identifier the path referrs the class alias not the class name then this correlated subselect its correlated subselect use the existing table alias otherwise generate new one ',negative
'this uses but notice that compound paths are not valid only bare names and simple paths ',negative
'add the query spaces ',negative
'reset the node type because the rest the system expecting fromfragment all wanted was for the factory create the right subclass this might get reset again later anyway make the sql generation simpler ',negative
'explicit true this explict select arraylist sqlresulttypelist new arraylist ',negative
'type generate the select expression ',negative
'the expression list has exactly one expression and the type the expression collection then this might collection function such indexc sizec ',negative
'the uberrule here that need include subclass joins the fromelement any way dereferenced property from the subclass table otherwise end with column references qualified nonexistent table reference the resulting sql ',negative
'cascade first that all unsaved objects get their copy created before actually copy ',negative
'copyvalues works reflection explicitly mark the entity instance dirty ',negative
'the following variables are stacks that keep information about each subexpression the list nested subexpressions are currently processing ',negative
'need even collect this information the persister considered multitable ',negative
'soon encounter our first letter return the substring from that position ',negative
'retrieve the value the designated column the current row this resultset object javaioreader object ',negative
'for arrays replaceelements may return different reference since the array length might not match ',negative
'should not able reach last without maxposition being set unless there are results ',negative
'not use proxiesbykey since not all proxies that point this sessions instances are that collection ',negative
'this should call resolve not resolveidentifier cos might propertyref and did not cache the referenced value ',negative
'have ttnotfoundignorett association mapped formula always need dirty check can update the secondlevel cache ',negative
'now have the value the propertyref reference however need dig little deeper that property might also entity type which case need resolve its identitifier ',negative
'true this query and are loading multiple instances the same collection role otherwise this and are loading single collection batch ',negative
'persister ',negative
'this method should implemented assuming its valid startstopstart leave state appropriate for another start ',negative
'dont want waste effort setting option jbc already local mode jbc replasync then check they passed config option disable query replication ',negative
'see had invalidation from the same initial preinvalidation timestamp only increment the new current value increase ',negative
'the workspace node has null well not weve been modified noncomparable manner which have treat being newer ',negative
'maintain correct duplication loaded cartesian product ',negative
'datasource unpooled jdbcurl ',negative
'shortcircuits new elements the old list contains only orphans old elements orphans neither ',negative
'get the updated snapshot the entity state cloning current state safe copy place since this time noone else should have has reference the array ',negative
'long ',negative
'set the existing pool flag true ',negative
'validate that alias name was provided determine which pool use ',negative
'have created the pool ourselves shut down ',negative
'the load which takes entity does not pass entityname ',negative
'note expected the syntax typelistenerclass where sep any whitespace comma ',negative
'tree cache optimistic mode seems have very difficult time with remove calls nonexistent nodes npes ',negative
'does not refer alias projection look for property ',negative
'nothing for persistent instances ',negative
'optimisticcache impl ',negative
'assume true since dont really know and doesnt matter ',negative
'show the modified ast ',negative
'note firstrow zerobased ',negative
'initialize dirty flags for arrays collections with composite elements and reset reached doupdate etc ',negative
'tell the dot node about the join type ',negative
'among other things updatereachables will recursively load all collections that are moving roles this might cause entities loaded ',negative
'postflushing section ',negative
'otherwise recreate the mapping between the collection and its key ',negative
'create parameter specification for the collection filter ',negative
'attach any mappingdefined order fragments ',negative
'found some extends attributes referencing entities which were not already processed here need locate all entitynames and classnames contained this document itself making sure that these get removed from the extendz list such that only extends names which require delay processing external this document and not yet processed are contained the returned result ',negative
'make sure that the persister versioned ',negative
'for nativesql queries the param metadata determined outside any relation query plan because query plan creation andor retreival for nativesql query depends all the return types having been set which might not the case upfront when param metadata would most useful ',negative
'this function has template redirect output and catch the arguments ',negative
'use the assigned the instance ',negative
'array holder found unwrappered array this cant occur because now always call wrap before getting here return ahnull true type ',negative
'collection loaded the current session can not possibly the collection belonging the entity passed update ',negative
'the data type not association type could not have been the from clause ',negative
'need generate ids part this bulk insert note that this only supported for sequencestyle generators and postinsertstyle generators basically only indb generators ',negative
'first look for reference projection alias ',negative
'handle trace logging ',negative
'there are collection fetches then further checks are needed ',negative
'commented out inspection int getwarningcount ',negative
'session happens get serialized completely correct need make sure that unbinding that session occurs ',negative
'make sure alias applied the table name ',negative
'switch ',negative
'use the explicitly declared select expression determine the return types indicated each select token ',negative
'select clauses for insert statements should alwasy treated shallow ',negative
'after that process the joins invoke delegate the work this farily complex ',negative
'cache impl ',negative
'simple cache param metadata based query string ideally the original usersupplied query string should used retreive this metadata not the paralistexpanded query string avoid unnecessary cache entries used solely for caching param metadata for nativesql queries see for discussion why ',negative
'alias references and identifiers use the same node class ',negative
'make new one ',negative
'these are just two unrelated table references ',negative
'again both should fromelements ',negative
'check set parentchild nodes the fromclause tree determine comma required between them ',negative
'phase analyze the hql ast and produce sql ast ',negative
'phase generate the sql ',negative
'otherwise have nonscalar select with defined collection fetches make sure that there only single root entity the return tuples ',negative
'paramtranslations new ',negative
'are already processing dotstructure ',negative
'should mean that such property was found ',negative
'initialize the error handling delegate ',negative
'was there explicit select expression ',negative
'resolve everything this dot but dont resolve the placeholders yet ',negative
'not notbetween between ',negative
'just add not parent ',negative
'first save off the pertinent ids the return value ',negative
'check see the connection autocommit mode connection means aggressive connection release outside jta transaction context must autocommit mode ',negative
'first save off the pertinent ids saving the number pertinent ids for return ',negative
'start performing the deletes ',negative
'dont forget resolve the argument resolve the collection function now ',negative
'otherwise everything ',negative
'rearrange the tree that the collection function the root and the lhs the path ',negative
'protected regionrootlistener listener ',negative
'inject the where after the parent ',negative
'never include subclasses for implied from elements ',negative
'for pessimistic locking just want toss out our ref any old invalid root node and get the latest may null ',negative
'the rest only matters for optimistic locking where need establish the proper data version the region root ',negative
'prepare the left hand side and get the data type ',negative
'this dot has already been resolved stop now ',negative
'the property another class ',negative
'otherwise this primitive type ',negative
'foobarssize also handles deprecated stuff like foobarsmaxelement for backwardness ',negative
'for timestamps default separate config ',negative
'optimisticlockall include all updatable properties optimisticlockdirty include all properties are updating this time ',negative
'this property belongs the table and not specifically excluded from optimistic locking optimisticlockfalse ',negative
'information about properties this class including inherited properties only really needed for updatableinsertable properties ',negative
'here render the select column list based the properties defined being generated for partial component generation currently just reselect the whole component rather than trying handle the individual generated portions ',negative
'note addduplicatealias already performs nullness checks the alias ',negative
'the fromclauses are the same can little more aggressive terms what reuse ',negative
'again null null here ',negative
'otherwise subquery case dont reuse the fromelement are processing the fromclause the subquery ',negative
'know only the lhshand type use that ',negative
'the referenced node text the special ',negative
'only the identifier property field name can reference the associated entitys ',negative
'append the new property name onto the unresolved path ',negative
'tell the destination fromelement includesubclasses ',negative
'the lhs collection use ',negative
'dont resolve the node again ',negative
'lists arrays sets maps bags ',negative
'have something like rhs ',negative
'finish all the removes first take care possible unique constraints and that can take better advantage batching ',negative
'use combination foreign key columns and columns since the ordering removal and addition not guaranteed when child moves from one parent another ',negative
'make sure dont rerelease the same cache ',negative
'use different delegate than the nonoptimistic superclass default ',negative
'have something like lhs ',negative
'dont create unique key cos some databases dont like nullable columns ',negative
'isset collectionisset issorted collectionissorted ',negative
'know only the rhshand type use that ',negative
'jbc using invalidation dont want propagate changes use the timestamps cache manage invalidation ',negative
'dont hold the jbc node lock throughout the that prevents updates add zero low timeout option dont block waiting for txs that did put commit ',negative
'double check the distributed cache ',negative
'get exclusive right update jbc for this key from this node ',negative
'one the other needs datetime for get into this method the first place ',negative
'add the condition the join sequence that qualifies the indexed element ',negative
'sometimes use the element table alias sometimes use the umm collection table alias many many ',negative
'now set the text for this node should the element columns ',negative
