Label, Type, Content
0, Line, //  --------------------------------------------------- OutputStream methods 
0, Line, //  per-servlet state 
0, Line, //  There should be nothing left unless we missed something 
0, Line, //  Cipher 60 
0, Line, //  Don't change the status code for IOException since that is almost   certainly a client disconnect in which case it is preferable to keep   the original status code http://markmail.org/message/4cxpwmxhtgnrwh7n 
0, Line, //  Reset the docBase to trigger re-expansion of the WAR. 
0, Line, //  Remove the end of stream and end of headers flags 
0, Line, //  Work around java.net.URL bug 
0, Line, //  We first check handshakeFinished to eliminate the overhead of extra JNI call if possible. 
0, Block, /*  4 == length("org/")  */
0, Line, //  "metadata" contains "name", "uid" and "creationTimestamp" 
0, Line, //  -------------------------------------------------- ObjectFactory Methods 
0, Line, //  Cipher 63 
0, Line, //  Use the engine name first 
0, Line, //  anything 
0, Line, //  Method not annotated 
0, Line, //  Does nothing. This factory does not cache user credentials. 
0, Line, // default value, always process 
0, Line, //  private high surrogate, no effing clue, so skip it 
0, Line, // if the target is a map, then put the result into the map with the key property 
0, Line, //  Need to know if TLS 1.3 has been explicitly requested as a warning needs   to generated if it is explicitly requested for a JVM that does not 
0, Line, //  The semaphores are only created if async IO is enabled 
0, Line, //  For incomplete sequences at the end of the input need to tell 
0, Line, //  __begin lookupReadMethodMethod 
0, Block, /*      * XMLExpressionBody ::= ( S? '/>' ) | ( S? '>' (Char* - (char* '<'))     * CDSect?)* ETag ) | <TRANSLATION_ERROR>      */
1, Line, //  TODO: Can this limitation be removed? 
0, Line, //  Class   String   MethodType 
0, Line, //  Determine the target object for the method call 
0, Line, //  Add a default servlet to return 404 for not found resources 
0, Line, //  Take advantage of the fact that the message uses characters that   are represented as a single UTF-8 byte so won't be split across   binary messages 
0, Line, //  Disable caching 
0, Line, //     and that error has not been reported. 
0, Line, // catch 
0, Line, //  uri is of the form "urn:jsptld:path" 
0, Line, //  Internal objects to represent array + offset, and specific methods 
0, Line, // FIXME add Pool of Arraylists 
0, Line, //  Makes 1 digit 
0, Line, //  Cipher 62 
0, Line, //  Disable blocking, polling will be used 
0, Line, //  Configure an authenticator if we need one 
0, Line, //  In memory session ID list 
0, Line, //  Must be binary 
0, Line, //  etag headers will vary depending on when the source was   checked out, unpacked, copied etc so use the same default as   for date headers 
0, Block, /*      * Check real path for directories ends with File.separator for consistency     * with previous major versions.      */
0, Block, /*          * Appends the attributes of the given Node to the XML view.          */
1, Line, //  FIXME better is to grap this sessions again ! 
0, Line, //  Given how the entry name is used, there is no requirement to convert   the name for a multi-release entry to the corresponding base name. 
0, Line, //  should we add this object as a listener or the pool.   consider the validateObject method in decision 
0, Line, //  Handle case where no match at all was found 
0, Line, //  Warning: Java String quoting vs. JSP attribute quoting 
0, Block, /*      * When testing on markt's desktop each iteration was taking ~1420ns when     * using String.replaceAll().     *     * Switching the implementation to use pre-compiled patterns and     * Pattern.matcher(input).replaceAll(replacement) reduced this by ~10%.     *     * Note: Given the very small absolute time of a single iteration, even for     *       a web application with 1000 JARs this is only going to add ~3ms.     *       It is therefore unlikely that further optimisation will be     *       necessary.      */
0, Line, //  Need to explicitly execute dispatches on the StreamProcessor   as this thread is being processed by an UpgradeProcessor 
0, Block, /*      * POJO auto deployment followed by programmatic on same path.      */
0, Line, //  Clear any references retained in the serialization caches 
0, Line, //  Always put a timeout in 
0, Line, //  No obvious status fields for javax.servlet.http   Could hack something with HttpUtils...   No obvious status fields for javax.servlet.jsp   Wild card (package) import 
0, Line, //  -------------------- utils 
0, Line, //  Yes -- Acknowledge the request, validate the specified credentials 
0, Line, // only write if we were registered for a write  write the data 
0, Line, //  time before giving up. 
0, Line, //  Something went wrong - bad request 
0, Line, //  add 
0, Line, // *********************************************************************   Public entry points 
0, Line, // ------------------------------------------------------------------   Count down latch that can be used to exchange information 
0, Line, //  Stage 4. Decouple the groups so the ordering requirements for            each fragment in the group only refer to other fragments            in the group. Ordering requirements outside the group            will be handled by processing the groups in order.            Note: Only after ordering requirements are considered. 
0, Line, //  Implement JspSourceDependent 
0, Line, //  This should be in the 'could never happen' category but handle it   to be safe. 
0, Line, //  not using content length, so just read it line by line 
0, Line, //  build the list of available extensions if necessary 
0, Line, //  we need 
0, Line, //  Declare implicit objects. 
0, Line, //  Declare attributes 
0, Line, //  Look for session ID in cookies and SSL session 
0, Line, //  the decoder writes directly to an output stream. 
0, Line, // leadership change 
0, Line, //  Nesting level of Tag dependent bodies 
0, Block, /*      * Parses the given file included via an include directive.     *     * @param fname The path to the included resource, as specified by the     * 'file' attribute of the include directive     * @param parent The Node representing the include directive      */
0, Line, //  Turn the classPath into URLs 
0, Line, //  Check the start character that has more restrictions 
0, Line, //  Check source/target JDK versions as the newest versions are allowed   in Tomcat configuration but may not be supported by the ECJ version 
0, Line, //  a false branch 
0, Line, //  Use a ThreadLocal to work around 
0, Line, //  Skip non-public classes 
0, Line, //  Must be waiting to receive the close_notify message 
0, Line, //  Note: Release branches 1.0.1 and earlier are no longer supported by         the OpenSSL team so these tests don't support them either. 
0, Line, //  Cross-site scripting filter protection 
0, Line, //  Do nothing if there is no opened connection 
0, Line, //  don't want to trigger a series of reloads. 
0, Line, //  NO-OP   Non-blocking post-processing may attempt to flush 
0, Line, //  and a dumb insert sort 
0, Line, //  This is a general check that aims to catch problems early   Detailed checking of each part of the request target will 
0, Line, //  If this is an error page, get the original URI 
0, Block, /*      * Directive attributes      */
0, Block, /*      * Checks class loader for the server endpoint during onOpen and onMessage      */
0, Line, //  Check the container's parent for the specified attribute 
0, JavaDoc, /*      * TODO     * @return TODO      */
0, Line, //  but not long enough for the NonLogin session expiry. 
0, Line, //  The time taken to shutdown the executor can vary between systems. Try   to avoid false test failures due to timing issues. Give the executor 
0, Line, //  set up SSI processing 
0, Block, /*  TLS 1.3  */
0, Line, //  Some Wrappers (from global and host web.xml) may be   overridden rather than generating a conflict 
0, Line, //  There will now only be one Vary header 
0, Block, /*  The Ephemeral DH ciphers  */
0, Line, //  Make sure you have read the big comment before the loop above. It is   possible that the timing of the server threads is such that there are 
0, Line, //  Allowed roles should be the union of the roles in the constraints   * is any app role   User role is a non-app constraint role 
0, Line, //  Must always be followed by a settings frame 
0, Line, //  Wait for the next connection 
0, Block, /*          * There are a few places where a) the behaviour of the Java API depends         * on the underlying platform and b) those behavioural differences have         * an impact on Tomcat.         *         * Tomcat therefore needs to be able to determine the platform it is         * running on to account for those differences.         *         * In an ideal world this code would not exist.          */
0, Line, //  also be tolerant of multiple SP and/or HT. 
0, Line, //  maximum length zero group, if there is more then one, then first one 
0, Line, // check to see if it is a ping message, if so, process = false 
0, Line, //  we can control log categories even during runtime 
0, Line, //  Test that configuring servlet security constraints programmatically   does work. 
0, Line, //  BitSet elements will default to false 
0, Line, // request.getLocalName()  request.getLocalPort()  request.getScheme()  request.getRequestURL()  request.getContextPath()  request.getServletPath()  request.getPathInfo()  request.getPathTranslated()  request.getUserPrincipal()  request.getCharacterEncoding()  request.getLocale()  request.getRequestedSessionId()  request.isRequestedSessionIdFromCookie()  request.isRequestedSessionIdFromUrl()  request.isRequestedSessionIdValid() 
0, Line, //  Java 7 JVM decoder does not report error until all 4 bytes are 
0, Line, //  Erase if necessary, and redraw 
0, Block, /*  Generated By:JJTree: Do not edit this line. AstOr.java  */
0, Line, //  No service name, return null which will trigger the use of the 
0, Line, //  When tripCount is greater than zero, a circular   dependency exists. The circularly dependent tag   file is compiled in prototype mode, to avoid infinite   recursion. 
0, Line, //  Re-add the same context, but different list of wrappers 
0, Line, // tmp.getMessage().append(XByteBuffer.toBytes(count),0,4); 
0, Line, //  Check for WARs with /../ /./ or similar sequences in the name 
0, Line, //  encoding that doesn't give the expected result so be explicit 
0, Block, /*  empty slot: +11  */
0, Line, //  We're included   Spec doesn't say what to do in this case but a FNFE seems   reasonable 
0, Line, // -------------------- Getting headers -------------------- 
0, Line, //  Fully covered. Ignore any partial coverage 
0, Line, //  We don't close the PrintWriter - super() is not called,   so the stream can be reused. We close ob. 
0, Line, //  Session not previously added 
0, Line, //  Check that the URI is still normalized 
1, Block, /*          * The test below deliberately uses != to compare two Strings. This is         * because the code is looking to see if the default character encoding         * has been returned because no explicit character encoding has been         * defined. There is no clean way of doing this via the Servlet API. It         * would be possible to add a Tomcat specific API but that would require         * quite a bit of code to get to the Tomcat specific request object that         * may have been wrapped. The != test is a (slightly hacky) quick way of         * doing this.          */
0, Line, //  Shutdown our room. 
0, Block, /*      * Is generation of X-Powered-By response header enabled/disabled?      */
0, Line, //  we continue parsing from here...we allow parsing errors to fall through 
0, Line, //  ----------------------------------------------------- Manifest constants 
0, Line, //  Edge cases around zero   Unlimited 
0, Line, //  Store nested <LocalEjb> elements 
0, Line, //  NO-OP. Just need a class that implements SCI. 
0, Block, /*      * Section Section 6.2.7     *     * @throws ServletException     * @throws IOException      */
0, Line, // We subtract two from the column number to  account for the '[$,#]{' that we've already parsed 
0, Line, //  Set of all element and attribute prefixes used in this translation unit 
0, Line, //  JASPIC uses raw types 
0, Line, //  Expected on some platforms 
0, Line, //  ---------------------------------------- NotificationBroadcaster Methods 
0, Line, //  Step through each file and convert. 
0, Line, //  This file was included. Throw an exception as 
0, Line, //  class loading should still work, no weaving 
0, Line, //  Field   Method   InterfaceMethod   Integer   Float   NameAndType   InvokeDynamic 
0, Line, //  Cipher Suites 
1, Line, //  XXX - Actually there is no need to declare those   "_jspx_" + varName + "_" + nestingLevel variables when we are   inside a JspFragment. 
0, Line, //  This *might* be match for a HandlesType. 
0, Line, //  Resource content not directly available,   use InputStream 
0, Line, //  Get the permissions for the web app context 
0, Line, //  Ensure the application buffers (which have to be created earlier) are 
0, Line, //  Need to use reflection to access lock since it is a private field 
0, Line, //  Skip the remaining response headers 
0, Line, //  Internal (primarily state) attributes 
0, Line, //  Settings frames 
0, Line, // populate number 
0, Line, //  Refill. 
0, Line, //  Set "ant.home" if requested 
0, Line, //  Parse the list of properties 
0, Line, //  If more than one UA header - assume not a bot 
0, Line, //  Check the types 
0, Line, //  Use the same domain as the connector 
0, Line, //  ==================== protected methods ==================== 
0, Line, //  Hide default constructor   Singleton pattern to ensure there is only one instance of this   factory 
0, Line, //  Check for an absolute-URI less the query string which has already 
0, Line, //    Reading the method name   Method name is a token   
0, Block, /*      * Receives notification of the start of a Namespace mapping.      */
0, Line, //  ------------------------------------------------ ContextList Inner Class 
0, Line, //  all local addresses. 
0, Line, // and record the begin index. default begin place is 0. 
0, Line, //  -------------------------------------------- HttpServletResponse Methods 
0, Line, //  Instantiate service with proxy class 
0, Block, /*  Fortezza  */
0, Line, //  Create the MBeans for each defined User 
0, Line, //  Allocate to the specified stream 
0, Line, //  NEW will occur if Context is defined in server.xml   At this point getObjectKeyPropertiesNameOnly() will trigger an   NPE.   INITIALIZED will occur if the Context is defined in a context.xml   file   If started now, a second start will be attempted when the context   starts 
0, Line, //  call implicit and app resolvers 
0, Block, /*          * Determine page encoding from directive of the form <%@ page %>,         * <%@ tag %>, <jsp:directive.page > or <jsp:directive.tag >.          */
0, Line, //  There was no pending data in the network BIO -- encrypt any application data 
0, Line, //  Settings have to be a multiple of six 
0, Line, //  protect against protocol overflow attack vector 
0, Line, //  Note: Throwable required because methods like _jspx_meth_* 
0, Line, //  We should now have enough to extract the var name 
0, Line, //  Date headers will always change so use a hard-coded default 
0, Line, //  Quit the while loop 
0, Block, /*  * Creates {@link ConnectionFactory} instances. * * @since 2.7.0  */
0, Line, //  %xx decoding of the URL 
0, Line, //  Calculate the enabled protocols 
0, Line, //  Speed up the test by reducing the timeout 
0, Line, //  Default constructor 
0, Line, //  then. -1 means no timeout. 
0, Block, /*  Timestamp format  */
0, Line, //  TODO Test header processing and window size processing for ignored        streams 
0, Block, /*  APR_VERSION_STRING  */
0, Line, //  TODO: Deprecate offset and use start 
0, Block, /*      * Check that a ServletContainerInitializer can install a     * {@link ServletContextListener} and that it gets initialized.     * @throws Exception      */
0, Line, // remove it from the cache since it is used 
0, Line, //  Tweak the header to set the reserved bit 
0, Line, //  Use a ThreadLocal to work around   https://bugs.openjdk.java.net/browse/JDK-8195096 
0, Line, //  ---------------------------------- JSSE specific configuration properties 
0, Line, //  Look for a manifest 
0, Line, // ----------------------------------------------------------------------- 
0, Line, //  Should list POST as a method 
0, Block, /*      * Run some sanity checks without an established SSO session     * to make sure the test environment is correct.      */
0, Line, //  Inner classes 
0, Line, //  Plotpoints allows calculation to only cover 45 degrees of the circle, 
1, Line, //  XXX - Fixed a bug here - width and height can be set   dynamically. Double-check if this generation is correct. 
0, Line, //  Close the client session, primarily to allow the 
0, Line, //  ------------------------------------------------ HTTP specific properties   ------------------------------------------ managed in the ProtocolHandler 
0, Line, //  ---------------------------------------------------------- Valve Methods 
0, Line, //  Clear the output buffer else data may be lost when   calling complete 
0, Line, //  Check status 
0, Line, //  Remove the generated .java file 
0, Line, //  at most for pollTime before being polled 
0, Line, //  If we include the port, even if it is 80, then MS clients will use   a WebDAV client that works rather than the MiniRedir that has   problems with BASIC authentication 
0, Line, //  Alternate config reader and console format 
0, Line, //  Downgrade the lock 
0, Block, /*  SSL_OP_ALL: various bug workarounds that should be rather harmless.     *             This used to be 0x000FFFFFL before 0.9.7.  */
0, Line, //  Check for "//" 
0, Line, //  and add this to the text. 
0, Line, //  Prevents IAE 
0, Line, //                 indent++; 
1, Line, //  Ugly but the easiest way to test of the session is valid or not 
0, Line, //  (0.2) Try loading the class with the system class loader, to prevent         the webapp from overriding Java SE classes. This implements 
0, Line, //  Set because we don't want duplicates   LinkedHashSet to retain the order. It is the order of the   WebResourceSet that matters but it is simpler to retain the order   over all of the JARs. 
0, Line, //  c.addBeforeOrderingOthers(); 
1, Line, //  TODO: lazy init for the temp dir - only when a JSP is compiled or   get temp dir is called we need to create it. This will avoid the   need for the baseDir 
0, Block, /*      * NOTE: There is no maintenance of state or checking for valid transitions     * within this class. It is expected that the connector will maintain state     * and prevent invalid state transitions.      */
0, Line, //  Setting up the socket 
0, Line, //  Should have been encoded in fewer octets 
0, Line, //  Convert decoded byte data into a string. 
0, Line, //  The last portion of text should be there 
0, Line, //  First, parse <jsp:attribute> elements: 
0, Line, //  Only need to filter keys by alias if there are key managers to filter   and the original key store was used. The in memory key stores only 
0, Line, //  Must be waiting on the peer to send more data 
0, Line, //  returned even if it is invalid 
0, Block, /*  && ctxt.hasEL()  */
0, Line, //  The connection is closing. Close the associated streams as no   longer required (also notifies any threads waiting for allocations). 
0, Line, //  still a delegate present close it 
1, Line, // were using a shared channel, document says its thread safe  TODO check optimization, one channel per thread? 
0, Line, //  Make the WAR appear to have been created earlier 
0, Line, //   BITS_PER_BYTE   3 bytes = 24 bits = 4 * 6 bits to extract 
0, Line, //  Spec says single SP but also be tolerant of multiple and/or HT 
0, Line, //  correctly escaped. 
0, Line, // remove attribute from certain scope. 
0, Line, //  Deallocate and add to the idle instance pool 
0, Line, //  Extend timeout to 5 mins for debugging 
0, Line, //  assuming separator is just one char, if there are use cases with 
0, Line, //  Deserialize the scalar instance variables (except Manager)   Transient only 
0, Line, //  Handle when the response was committed before a serious   error occurred.  Throwing a ServletException should both   set the status to 500 and set the errorException.   If we fail here, then the response is likely already   committed, so we can't try and set headers. 
0, Line, //  Check for '\' and 0 
0, Line, //  Stream ID 
0, Line, //  Create and initialize a filter chain object 
0, Line, //  Window size 
0, Line, //  If multiple methods have the same matching number of parameters   the match is ambiguous so throw an exception 
0, Line, //  Walk the class loader hierarchy. Stop at the system class loader.   This will add the shared (if present) and common class loaders 
0, Line, //  IOException after close. Assume this is a variation of the user   closing their browser (or refreshing very quickly) and ignore it. 
0, Line, //    to do that) 
0, Line, //  available 
0, Block, /*      * Processes the given JSP parse error.     *     * @param errMsg Parse error message     * @param exception Parse exception      */
0, Line, // get the name of the method for comparison 
0, Line, //  Rerun to reject occasional failures, e.g. because of gc 
0, Line, //  No need to even execute if we are nested in 
0, Line, //  private data 
0, Line, //  was close invoked? 
0, Line, //  These HTML sections are broken in relatively small sections, because of   limited number of substitutions MessageFormat can process   (maximum of 10). 
0, Line, //  Reset the password on the factory if using CPDSConnectionFactory 
0, Line, //  Default config for the test is to allow any origin 
0, Line, //  Now go over frame header 
0, Line, //  We need to use the same hash function 
0, Line, // we're faking it  Assert.assertTrue((end - start) > 1000); 
0, Block, /*      * (non-Javadoc)     *     * @see java.lang.Object#equals(java.lang.Object)      */
0, Line, //  Doesn't matter that this JAR doesn't exist - just as   long as the URL is well-formed 
0, Line, //  part of some other name or value 
0, Line, //  Paint is the main part of the program 
0, Line, //  domain == engine name 
0, Line, //  If the getUserByPattern() call fails, try it again with the   credentials of the user that we're searching for 
0, Line, // end of stream 
0, Line, //  Welcome files with path parameters at start 
0, Line, // perform another unwrap? 
0, Line, //  Get the HTTP upgrade handler 
0, Line, //  Get encoding settings from request / connector if   possible 
0, Line, //  print element with attributes 
0, Line, //  the var attribute 
0, Line, //  Attributes 
0, Line, // set up the default state, unless we expect the interceptor to do it 
0, Line, //  Reset any output that has been buffered, but keep headers/cookies 
0, Line, //  Reset context 
0, Line, //  Remove translated values for keys that have been removed 
0, Line, //  400 
0, Line, //  Does not work outside of 0-127 
0, Line, //  Locking a collection (and all its member resources) 
0, Block, /*      * Gets this Node's xmlns attributes that represent tag libraries (only     * meaningful for Nodes parsed from XML syntax)      */
0, Line, //  If xa data source is not specified a DriverConnectionFactory is created and wrapped with a   LocalXAConnectionFactory 
0, Line, //        Descriptor descriptor = null; 
0, Line, //  If no content type specified, use default for POST 
0, Line, //  next, try to access the protected resource while not providing   credentials. This confirms the server has not retained any state   data which might allow it to authenticate the client. Expect 
0, Block, /*      * Placeholder Charset implementation for entries that will be loaded lazily     * into the cache.      */
0, Line, //  Client address 
0, Line, //  Redirects between web applications 
0, Line, // if the current param is the first one, add a "?" ahead of it 
0, Block, /*  Fortezza ciphersuite from SSL 3.0 spec     * Neither OpenSSL nor Java implement these ciphers and the IDs used     * overlap partially with the IDs used by the Kerberos ciphers    // Cipher 1C    SSL_FORTEZZA_DMS_WITH_NULL_SHA(            "FZA-NULL-SHA",            KeyExchange.FZA,            Authentication.FZA,            Encryption.eNULL,            MessageDigest.SHA1,            Protocol.SSLv3,            false,            EncryptionLevel.STRONG_NONE,            false,            0,            0,            null,            null    ),    // Cipher 1D    SSL_FORTEZZA_DMS_WITH_FORTEZZA_CBC_SHA(            "FZA-FZA-CBC-SHA",            KeyExchange.FZA,            Authentication.FZA,            Encryption.FZA,            MessageDigest.SHA1,            Protocol.SSLv3,            false,            EncryptionLevel.STRONG_NONE,            false,            0,            0,            null,            null    ),    // Cipher 1E - overlaps with Kerberos below    SSL_FORTEZZA_DMS_WITH_RC4_128_SHA(            "FZA-RC4-SHA",            KeyExchange.FZA,            Authentication.FZA,            Encryption.RC4,            MessageDigest.SHA1,            Protocol.SSLv3,            false,            EncryptionLevel.MEDIUM,            false,            128,            128,            null,            null    ),      */
0, Line, //  already closed 
0, Line, // initialize the target 
0, Line, //  Unknown setting (should be ack'd) 
0, Line, //  Should not ever have an empty path component, since that is /{DN} 
0, Line, //  Edge case trying to trigger ArrayIndexOutOfBoundsException 
0, Line, //  Methods have different non-matching parameters   Result is ambiguous 
0, Line, //  Add the Realm to the Context 
0, Block, /*  JavaCC - OriginalChecksum=96680d397165a1214a1ad1f24011d5c1 (do not edit this line)  */
0, Line, //  No link so still should be null 
0, Block, /*      * Returns the localized error message corresponding to the given error     * code.     *     * If the given error code is not defined in the resource bundle for     * localized error messages, it is used as the error message.     *     * @param errCode Error code to localize     * @param args Arguments for parametric replacement     *     * @return Localized error message      */
0, Line, //  Indicates that the trailing valid byte is included in replacement of the 
0, Block, /*  -------------------------------- *     * Validation whileIdle              *     * --------------------------------  */
0, Line, //  Cancel the task.   Note that it can happen that the TimerTask is just about to execute (from   the Timer thread) but waits until all players are gone (or even until a new   player is added to the list), and then executes. This is OK. To prevent it,   a TimerTask subclass would need to have some boolean "cancel" instance variable and   query it in the invocation of Room#invokeAndWait. 
0, Line, //  Initialize adapter 
0, Line, //  Trying to guess the docBase according to the path 
0, Line, //  Create a new array of the correct type 
0, Line, //  Some header values vary so ignore them 
0, Line, //  Let's 
0, Line, //  Default 
0, Line, //  Only create a new SSO entry if the SSO did not already set a note   for an existing entry (as it would do with subsequent requests 
0, Line, // get the total messages 
0, Line, //  Fill the cache & populate the expected values 
0, Block, /*  SSK_kPSK   - PSK  */
0, Line, //  No auth constraint == allow access for all 
0, Line, //     public static void fillDataPackage(byte[] data, int doff, int dlength, XByteBuffer buf) {          int pkglen = getDataPackageLength(dlength); 
0, Line, //  Render the page footer 
0, Line, //  First locate all unique functions in this EL 
0, Line, //  the name 
0, Block, /*      * Test https://bz.apache.org/bugzilla/show_bug.cgi?id=50413 Serving a     * custom error page      */
0, Line, //  log the exception so we know it's there. 
0, Line, // flags 
0, Line, //  Swallow   Significant API changes would be required to propagate this 
0, Line, //  Cannot happen: no timeout 
0, Line, //  Parse error - assume invalid content 
0, Line, //  Keep a note of sessions that are expired 
0, Line, //  Flip the compressed payload ready for writing 
0, Line, //  __end convertMethod 
0, Line, //  Restore delimiter. 
0, Line, // ===========================================================================================                    NIO SSL METHODS  =========================================================================================== 
0, Line, //  ------------------------------------------------------------ Table & cols 
0, Line, //  Set up the TLS client 
0, Line, //  -------------------- Metadata --------------------   methods from 1.0 
0, Line, //  Request may complete before listener has finished processing so wait   up to 5 seconds for the right response 
0, Line, //  Could be a host/FQDN 
0, Line, //  An ellipsis is a single character that looks like three periods in a row   and is used to indicate a continuation. 
0, Line, //  Needs to be set early to avoid NPE during call to containsAlphabetOrPad() below 
0, Line, //  zero length VariableInfo array 
0, Line, //  Read the header value 
0, Line, //  Need to skip escaped characters 
0, Line, // https://bz.apache.org/bugzilla/show_bug.cgi?id=48613 
0, Line, //  Could support cancellation by closing the connection 
0, Line, //  Write out the providers to the temporary new file 
0, Line, //  Note that there is a similar test:   org.apache.catalina.valves.TestAccessLogValve.testBug54044() 
0, Line, //  For array types, this is the array 
0, Line, //  Take copies to avoid threading issues 
0, Line, //  Now check body size 
0, Line, //  no leak 
0, Line, //  other worker conrecte lb's 
0, Line, //  anti click-jacking 
0, Line, //  tests context.getResource then the content 
0, Line, //  __begin convertMethod 
0, Line, //  ----------------------------------------------------- Instance Variables 
0, Line, //  Stop the context 
0, Line, //  Try a field match if no setter match 
0, Line, //  notify HttpSessionIdListener 
0, Line, //  entire byte array. This is expensive if only a small subset of the   bytes will be used. The code below is from Apache Harmony. 
0, Line, // if we timed out, or got interrupted   remove ourselves from the waitlist 
0, Line, //  noop 
0, Line, //  If this is an async request then the request ends when it has   been completed. The AsyncContext is responsible for calling   endRequest() in that case. 
0, Line, //  Log this request, as it has probably skipped the access log.   The log() method will take care of recycling. 
0, Block, /*      * Expected behaviour for the addition of files.     *     * Artifacts present   copyXML  deployXML  Artifact   Artifacts remaining     * XML  WAR  EXT  DIR                       Added      XML  WAR  EXT DIR   Action     *  N    Y    N    N      N        Y         DIR        -    Y    -   A     None     *  N    N    N    Y      N        Y         WAR        -    A    -   R   Redeploy     *  Y    N    N    N      N        Y         DIR        Y    -    -   A     None     *  N    N    N    Y      N        Y         XML        A    -    -   Y   Redeploy     *  Y    N    N    N      N        Y         WAR        Y    A    -   -    Reload     *  N    Y    N    N      N        Y         XML        A    Y    -   -   Redeploy     *  Y    Y    N    N      N        Y         DIR        Y    Y    -   A     None     *  Y    N    N    Y      N        Y         WAR        Y    A    -   N    Reload     *  N    Y    N    Y      N        Y         XML        A    Y    -   Y   Redeploy     *  Y    N    Y    N      N        Y         DIR        Y    -    Y   A     None     *  Y    N    Y    N      N        Y         WAR        Y    A    Y   -     None     *  N    N    N    Y      N        Y         EXT        A    -    A   R   Redeploy     *  N    Y    N    N      N        Y         EXT        A    Y    A   -   Redeploy     *     *  N    N    N    Y     Y/N       N       DIR+XML      -    -    -   Y   Redeploy (failed)     *  N    N    N    Y      Y        Y       DIR+XML      A    -    -   Y   Redeploy     *  N    N    N    Y      N        Y       DIR+XML      -    -    -   Y   Redeploy     *     * Addition of a file  is treated as if the added file has been modified     * with the following additional actions:     * - If a WAR is added, any DIR is removed and may be recreated depending on     *   unpackWARs.     * - If an XML file is added that refers to an external docBase any WAR or     *   DIR in the appBase will be removed. The DIR may be recreated if the     *   external resource is a WAR and unpackWARs is true.     * - If a DIR is added when a WAR already exists and unpackWARs is false,     *   the DIR will be ignored but a warning will be logged when the DIR is     *   first detected. If the WAR is removed, the DIR will be left and may be     *   deployed via automatic deployment.     * - If a WAR is added when an external WAR already exists for the same     *   context, the WAR will be treated the same way as a DIR is treated in     *   the previous bullet point.      */
0, Line, //  Ping ack (only for second ping) 
0, Line, //  synchronized (fis) { 
0, Line, //  ServerEndpointConfig 
0, Line, //  Make sure DefaultServlet is serving resources relative to the   context root regardless of where the it is mapped 
0, Line, //  One for the client, one for the server 
0, Line, //  ==================== Manipulating the class ==================== 
0, Line, //  Text decoder - ignore it 
0, Line, //  Trigger the creation of the AWT (AWT-Windows, AWT-XAWT,   etc.) thread. 
0, Line, //  Missing uriRoot will be handled in the caller. 
0, Line, //  Store nested <Valve> element 
0, Line, //  relative to the map/mount point 
0, Line, //  NO-OP - No body to echo 
0, Line, //  If using the async handler can't get the thread name from the   current thread. 
0, Line, //  A duplicate Alias for the same Host.   A harmless redundancy. E.g.   <Host name="localhost"><Alias>localhost</Alias></Host> 
0, Line, //  Skip this pattern 
0, Line, //  Standard command to list the ciphers 
0, Line, //  First check the lists have the same entries 
0, Line, //  ALPN requires TLS so if TLS is not enabled, ALPN cannot be supported 
0, Line, //  Removing welcome files 
0, Line, //  Still more headers to write, need to flush 
0, Line, //  Query Request Processors 
0, Line, //  Acquire the set of application notifications 
0, Line, //  Make the underlying array of ThreadLoad.ThreadLocalMap.Entry objects 
0, Line, //  Skip: JSP.7.3.1 
0, Line, //  ----------------------------------------------------- Internal properties 
0, Line, //  Avoid adding the close header twice 
0, Line, //  Remove this childless stream 
0, Line, // we have idle threads, just add it to the queue 
0, Line, //  Retrieving the OpenEJB factory 
0, Line, // *********************************************************************   Private utilities 
0, Line, //  0xa0 = 160 = &nbsp; character 
0, Line, //  No flags   Stream is zero   Payload 
0, Line, //  Potential to remove key   Upgrade to write lock 
0, Line, //  If node is null then it's just a group marker 
0, Line, //  Start our child containers, if not already started 
0, Line, //  Wait for the threads to finish 
0, Line, // =========================================================================   OVERRIDE THESE METHODS TO IMPLEMENT THE REPLICATION 
0, Line, //  NOOP - Trust everything 
0, Line, //  Removing security role 
0, Line, //  On context stop this can be called multiple times.   NO-OP is the ticker thread is not set   (i.e. stop() has already completed) 
0, Line, //  No need to declare Java variables, if we inside a   JspFragment, because a fragment is always scriptless.   Thus, there is no need to save/ restore/ sync them.   Note, that JspContextWrapper.syncFoo() methods will take   care of saving/ restoring/ sync'ing of JspContext attributes. 
0, Line, //  There is only one stratum (JSP) so skip to the start of the file 
0, Line, //  Delay accepting of new connections until data is available   Only Linux kernels 2.4 + have that implemented 
0, Line, //  Result will likely be smaller than this 
0, Line, //  NO-OP 
0, Line, // return cached result, if we have it 
0, Line, //  response body. 
0, Line, //  Validate the data 
0, Line, // parse the CRLF immediately 
0, Line, //  Process the requested command 
0, Line, //  Only wrap if needed 
0, Line, //  Basic linking and unlinking operations, called only while holding lock 
0, Line, //  Skip the blank after the 100 Continue response 
0, Line, //  Calculate chunk header 
0, Line, //  Configure the content encoding for compressed content 
0, Line, //  The smaller the increment, the larger the overhead 
0, Line, //  comma, semi-colon and space as defined by netscape 
0, Block, /*  Obtaining the last modified time opens an InputStream and there is no         * explicit close method. We have to obtain and then close the         * InputStream to avoid a file leak and the associated locked file.          */
0, Line, //  a is set, b is not, c is empty 
0, Line, //  Assume false on failure for safety 
