Label, Type, Content
0, Block, /*      * Does create/delete depending on the type and verifies     * if cversion before the operation is 1 less than cversion afer.      */
0, Line, //  Just make sure we are good when admin made some mistakes in config file. 
0, Line, //  file when they boot 
0, Block, /*  Delete  */
1, Line, // FIXME: I don't want to have to serialize it here and then         immediately deserialize in next processor. But I'm         not sure how else to get the txn stored into our list. 
0, Line, //  Receive challenge request 
0, Line, //  Ensure that we can convert all valid integers to KeeperStates 
0, Line, //  shutdown the server 
0, Line, // if this server is voter in new config with the same quorum address,   then it will remain the leader  otherwise an up-to-date follower will be designated as leader. This saves 
0, Line, //  cluster 
1, Line, // ////////////////   these internal classes are public, but should not generally be referenced. 
0, Line, //  if the client is not currently connected to any server 
0, Block, /*          * (non-Javadoc)         *          * @see javax.swing.tree.TreeNode#getChildCount()          */
0, Line, //  TODO partitioning of peers and clients 
0, Line, //  Run servers 0..2 for a while 
0, Line, //  HBase currently adds a single server line to the config, for   b/w compatibility reasons we need to keep this here. If standaloneEnabled   is true, the QuorumPeerMain script will create a standalone server instead   of a quorum configuration 
0, Line, //  now check if its one of the zookeeper node child 
0, Line, //  even though followers timed out, their ids are in connectingFollowers, and their   epoch were accounted for, so the leader should not block and since it started with  
0, Line, //  channel disconnection happened 
0, Block, /*  This file copied from Hadoop's security branch,  * with the following changes:  * 1. package changed from org.apache.hadoop.util to  *    org.apache.zookeeper.  * 2. Usage of Hadoop's Configuration class removed since  *    it is not available in Zookeeper: instead, system properties  *    are used.  * 3. The deprecated getUlimitMemoryCommand() method removed since  *    it is not needed.   */
0, Line, //  multi record:     set "/foo" => succeed, leave a outstanding change     delete "/foo" => fail, roll back change 
0, Line, //  independently of the client socket implementation details, we always make sure the   server didn't receive any data during the test 
0, Line, //  single address not extracted 
0, Block, /*          * (non-Javadoc)         *          * @see javax.swing.tree.TreeNode#getIndex(javax.swing.tree.TreeNode)          */
0, Block, /*      * Counter to count worker threads      */
0, Line, //  serialize the data with one znode with acl 
0, Line, // addr should never be null, but just to make sure 
1, Line, //  FIXME: IPv6 is not supported. Using something like Guava's HostAndPort          parser would be good. 
0, Line, //  1. SASL client is disabled. 
0, Line, //  cut the tree till their is more than one child 
0, Line, //  Start Admin server 
0, Block, /*                  * Decrement outstanding request count. The processor may be                 * blocked at the moment because it is waiting for the pipeline                 * to drain. In that case, wake it up if there are pending                 * requests.                  */
0, Line, //  config + itself 
0, Line, // the timeout thread handling 
1, Line, //  this is really a programmatic error and not something that can   happen at runtime 
0, Line, //  zxid should still be previous result because record's not changed. 
0, Line, //  6 is not in the view - its vote shouldn't count 
0, Block, /*      * The control sequence sent by the telnet program when it closes a     * connection. Include simply to keep the logs cleaner (the server would     * close the connection anyway because it would parse this as a negative     * length).      */
0, Line, //  DIFF + 1 proposals + 1 commit 
0, Line, //  org.apache.log4j.jmx.HierarchyDynamicMBean hdm = new org.apache.log4j.jmx.HierarchyDynamicMBean(); 
0, Block, /*  to be safe we just create a new         * datatree.          */
0, Line, // add partcipants  change to observers 
0, Line, // LOG.trace(e); 
1, Line, //  We add backwards since we are pushing into the front   Only send if there's a pending watch   TODO: here we have the only remaining use of zooKeeper in   this class. It's to be eliminated! 
0, Line, //  This test simulate the usual rolling restart with no membership change:   1. A node is shutdown first (e.g. to upgrade software, or hardware, or cleanup local data.).   2. After upgrade, start the node.   3. Do this for every node, one at a time. 
0, Line, //  any reconfig is invoked 
0, Line, // Thread.sleep(60000);  assertTrue(message, fdCount <= initialFdCount); 
0, Line, //  limited number of retries. 
0, Line, //  Else what we are expecting since there are no outstanding watches 
0, Line, //  Note: we don't care about delete events 
0, Line, //  set auth using digest 
0, Line, //  lets force the recreation of the id 
0, Line, //  find most idle node 
0, Line, //  four letter words take care   need not do anything else 
0, Line, //  prior to this request 
0, Line, //  watches set below exceeds 1MB. 
0, Line, //    test get/exists with single set of watchers     get all, then exists all 
0, Line, //  After leaving listener thread, the host cannot join the   quorum anymore, this is a severe error that we cannot   recover from, so we need to exit 
0, Line, //  Both servers 0 and 1 will have the .next config file, which means   for them that a reconfiguration was in progress when they failed 
0, Line, //  send error message to the learner 
0, Line, //  Tells whether SSL is enabled on this ServerCnxnFactory 
0, Line, //  iteration 
0, Line, //  Peer has 0 zxid (new machine turn up), txnlog 
0, Line, //  Make sure we can't convert from an invalid wrapper 
0, Line, //  static configuration params see writeDynamicConfig() 
0, Block, /*      * Object to synchronize access to recvQueue      */
0, Line, //  list of followers that are ready to follow (i.e synced with the leader) 
0, Line, //  and the leader will complete it. 
0, Line, //  Set a small preAllocSize (.5 MB) 
0, Line, //  Since JettyAdminServer reads a system property to determine its port,   make sure it initializes itself before setting the system property   again with the second port number 
0, Line, //  the leader 
0, Line, //  Verify correctness of data and whether sequential znode creation 
0, Line, //  Node 1 is started without the leader (3) in its config view 
0, Line, // noinspection PointlessBitwiseExpression   TTL_RESERVED_BIT is actually zero - but it serves to document that the proper extended bit needs to be set 
0, Block, /*      * A peer can either be participating, which implies that it is willing to     * both vote in instances of consensus and to elect or become a Leader, or     * it may be observing in which case it isn't.     *     * We need this distinction to decide which ServerState to move to when     * conditions change (e.g. which state to become after LOOKING).      */
0, Line, //  better: actions/help-about, but not in tango 
0, Line, //  The password here is 'test'. 
0, Line, //  Always treat packet from the client as a possible   local request. 
0, Line, //  And the ephemeral nodes will be gone since the session died. 
0, Line, //  commit (writes the new config to ZK tree (/zookeeper/config)                      
0, Line, //  Form a quorum without ssl 
0, Line, //  if there are multiple hostports, just take the first one 
0, Line, //  Close connections still pending on the selector. Any others   with in-flight work, let drain out of the work queue. 
0, Line, //  Again failure is expected because no ACL is associated with this user. 
0, Block, /*  * This code is originally from HDFS, see the similarly named files there * in case of bug fixing, history, etc...  */
0, Line, // set the session owner   as the follower that   owns the session 
0, Line, //  simply return as there is a connection request to   server 'sid' already in progress. 
0, Line, //  start server again 
0, Line, //  Leave the bad client socket idle 
0, Line, //  Add as global before removing as local 
0, Line, //  respective reconnection interval 
0, Line, //  append "am-I-allowed-to-be-readonly" flag 
0, Line, //  read operation during r/o mode 
0, Line, //  add it to pendingSyncs. 
0, Line, //  Peer has zxid of epoch 2, so it is already sync 
0, Line, //  add transaction log files to the snap version dir 
0, Block, /*      * Creates a configuration string for servers 0..numServers-1 Ids in     * observerIds correspond to observers, other ids are for participants.      */
0, Line, //  Find leader id. 
0, Line, //  We now ship the request to the leader. As with all   other quorum operations, sync also follows this code   path, but different from others, we need to keep track   of the sync operations this Observer has pending, so we 
0, Line, //  Act 
0, Line, //  Empty snapshot and logfile containing a 5000-byte create 
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.manager.ZooInspectorManager#removeWatchers     * (java.util.Collection)      */
1, Line, //  TODO: Rather than checking a disjunction here, should be a single member   variable or method in this class to determine whether the client is   configured to use SASL. (see also ZOOKEEPER-1455). 
0, Line, //  5. send a create request to old leader and make sure it's synced to disk, 
0, Line, //  quorum.auth.learnerRequireSasl=true, quorum.auth.serverRequireSasl=false 
0, Line, //  make sure this is always synchronized with Zoodefs!! 
0, Line, //  we know this from the data files   this node is the last node in the snapshot 
0, Line, //  ZOOKEEPER-569:   If no votes are received for live peers, reset to voting   for ourselves as otherwise we may hang on to a vote 
0, Line, //  close listen socket and signal selector threads to stop 
0, Line, //  checking the child version using chRoot client. 
0, Line, //  Setting this to "true" will enable encrypted client-server communication. 
0, Line, //  Local session from other server 
0, Line, //  assertFalse(log.hasWarned); 
0, Block, /*          * Start server 0          */
0, Line, //  Ignoring exception. If there is an ioexception   then one of the following assertion will fail 
0, Block, /*          * (non-Javadoc)         *          * @see javax.swing.tree.TreeNode#getChildAt(int)          */
0, Block, /*      * (non-Javadoc)     *     * @see org.apache.zookeeper.server.ServerCnxnIface#getSessionId()      */
0, Block, /*      * (non-Javadoc)     *     * @see org.apache.zookeeper.Watcher#process(org.apache.zookeeper.proto.WatcherEvent)      */
0, Line, //  create DataNode and call getChildren 
0, Line, // that we can reconfigure down to one participant with observers. 
0, Line, // make that testData exists otherwise it fails on windows 
0, Line, //  Receive new message 
0, Line, // 1000(1 second) is to prevent race condition missing to send the second ping  also make sure not to send too many pings when readTimeout is small  
0, Line, //  normally because the leader didn't execute waitForEpochAck 
0, Block, /*              * A snapshot might be in progress while we are modifying the data             * tree. If we set lastProcessedZxid prior to making corresponding             * change to the tree, then the zxid associated with the snapshot             * file will be ahead of its contents. Thus, while restoring from             * the snapshot, the restore method will not apply the transaction             * for zxid associated with the snapshot file, since the restore             * method assumes that transaction to be present in the snapshot.             *             * To avoid this, we first apply the transaction and then modify             * lastProcessedZxid.  During restore, we correctly handle the             * case where the snapshot contains data ahead of the zxid associated             * with the file.              */
0, Line, //  succeed. We explicitly disable it at the top of X509Util.java. 
0, Line, //  make sure the updates indeed committed. If it is not 
0, Line, //  Simulating close session request: removeSession() will be executed 
0, Line, //  note that the login object is static: it's shared amongst all zookeeper-related connections.   in order to ensure the login is initialized only once, it must be synchronized the code snippet. 
0, Line, //  Some tests may not have a static config file. 
0, Line, //    test get/exists with single set of watchers    get/exists together 
0, Block, /*      * Local IP address      */
0, Line, //  Stops automatic reads of incoming data on this channel. We don't   expect any more traffic from the client when processing a 4LW 
0, Line, //  If previous state was not NEW, start() has already been called. 
0, Line, // $NON-NLS-1$ 
0, Line, //  Start up two of the quorum and add 10 txns 
0, Line, //  Do some other update, so we bump the maxCommttedZxid 
0, Line, //  remove hosts 7 and 8 (the last two in a list of 9 hosts) 
0, Line, //  for sending over wire 
0, Block, /*                      * Done with the election round, so now we set the vote in                     * the peer. A real zookeeper would take care of setting the                     * current vote. Here we do it manually.                      */
0, Line, // commit and send some info 
0, Line, //  close all open connections 
1, Line, //  TODO: maybe we should flush in the loop above every N packets/bytes?   But, how do we determine the right value for N ... 
0, Line, //  Follower is already sync with us, send empty diff 
0, Line, //  roll the log 
0, Line, //  this is negative, so that if a learner that does auth, connects to a   server, it'll think the received packet is an authentication packet 
0, Line, //  The last valid ASCII character 
0, Line, //  srvr is enabled by default due to the sad fact zkServer.sh uses it. 
0, Block, /*      * Maximum capacity of thread queues      */
0, Line, //  Creating chRoot client. 
0, Line, //  Make sure we can instantiate a key manager from the PKCS12 file on disk 
0, Line, //  This could happen both in static file or dynamic file. 
0, Line, //  standalone server doesn't need myid file. 
0, Line, //                 LOG.info("Testing " + i + " connections");              }              // We want to make sure socket descriptors are going away              zk = new ZooKeeper(hostPort, 30000, this);              zk.getData("/", false, new Stat());              zk.close();          }      } 
0, Line, //  doesn't exist and the acl cache is empty 
0, Block, /*                      * Get the current value of the logical clock for this peer                     * so that we know in which round this peer has executed.                      */
0, Line, //  4 and 5 are observers, their vote shouldn't count 
0, Line, //  refresh interval in msec   last time the command was performed   env for the command execution 
0, Line, //  Add some timing margin for the quorum to elect a leader   (without this margin, timeouts have been observed in parallel test runs) 
0, Line, //  authorized host lists 
0, Line, //  Node 3 started second to avoid 1 and 2 forming a quorum before 3 starts up 
0, Block, /*                  * Remove next notification from queue, times out after 2 times                 * the termination time                  */
0, Line, //  children have changed, so read in the new list 
0, Line, //  should be numClients/10 in expectation, we test that its numClients/10 +- slackPercent
0, Line, //  Arrange   [testhost-4.testdomain.com:1238, testhost-3.testdomain.com:1237, testhost-2.testdomain.com:1236, testhost-1.testdomain.com:1235] 
0, Line, //  The current protocol and two previous generations all send at least 28 bytes 
0, Line, //  great this is what we want! 
0, Block, /*              * The commit workers will have to execute this line before they             * wake up the commit processor. So this value is up-to-date when             * variant check is performed              */
0, Line, //  send 0 if session is no   longer valid 
0, Line, //  Restart ZK and observe a failure 
0, Line, //  RemotePeerBean 
0, Line, //  we are connected to a 1.0 server so accept the new epoch and read the next packet 
0, Line, //  3 servers still up so this should work 
0, Block, /*              * ZOOKEEPER-1863: continue only if there is no new request             * waiting in queuedRequests or it is waiting for a             * commit.               */
0, Line, //  if we don't suspend a peer it will rejoin a quorum 
0, Line, //  now lets stop the server 
0, Line, //  zkServer.sh depends on "srvr". 
0, Block, /*              * If using FLE, then every server requires a separate election             * port.              */
0, Line, //  Since we don't check on the futures created by write calls to the channel complete we need to make sure   that all writes have been completed before closing the channel or we risk data loss   See: http://lists.jboss.org/pipermail/netty-users/2009-August/001122.html 
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.encryption.DataEncryptionManager#decryptData     * (byte[])      */
0, Line, //  We don't want to sleep on the first ever connect attempt. 
0, Line, //  3 followers out of 5 are a majority of the voting view 
0, Block, /*      * (non-Javadoc)     *      * @seeorg.apache.zookeeper.inspector.manager.ZooInspectorReadOnlyManager#     * getNodeIndex(java.lang.String)      */
0, Block, /*          * Things we can only update after the whole txn is applied to data         * tree.         *         * If we update the lastProcessedZxid with the first sub txn in multi         * and there is a snapshot in progress, it's possible that the zxid         * associated with the snapshot only include partial of the multi op.         *         * When loading snapshot, it will only load the txns after the zxid         * associated with snapshot file, which could cause data inconsistency         * due to missing sub txns.         *         * To avoid this, we only update the lastProcessedZxid when the whole         * multi-op txn is applied to DataTree.          */
0, Line, //  Directories are not used but we need it to avoid NPE 
0, Line, //  queue the pair (watch set & event) for later processing 
0, Block, /*      * getXid() is called externally by ClientCnxnNIO::doIO() when packets are sent from the outgoingQueue to     * the server. Thus, getXid() must be public.      */
0, Line, //  Dump data to peer 
0, Block, /*  Send a connect request. Any socket that has been closed (or at least                 * not added to the cnxn list on the server) will not have any bytes to                 * read and get an eof.                 *                 *  The trick here was finding a call that caused the server to put                 *  bytes in the input stream without closing the cnxn. None of                 *  the four letter commands do that, so we actually try to create                 *  a session which should send us something back, while maintaining                 *  the connection.                  */
0, Line, //  run through till the counts no longer change on each server   max 15 tries, with 2 second sleeps, so approx 30 seconds 
0, Line, //  also check to update the quotas for this node 
0, Line, //  Test a hostname that resolves to a single address 
0, Line, //  assertTrue(log.hasWarned); 
0, Line, //  next scheduled refresh is sooner than (now + MIN_TIME_BEFORE_LOGIN). 
0, Line, //  We send TRUNC and forward any packet starting lastProcessedZxid 
0, Line, //  db is clear as part of deserializeSnapshot() 
0, Block, /*              * Write a number of times until it             * detects that the socket is broken.              */
0, Block, /*      * This class parses the initial identification sent out by peers with their     * sid & hostname.      */
0, Line, //  Trying to get a first txn on the third give us the 
0, Line, //  will do sessionTracker.addSession(id, timeout) 
0, Block, /*  this means that we couldn't find any snapshot, so we need to             * initialize an empty database (reported in ZOOKEEPER-2325)  */
0, Line, // check to see if zkDb is not null 
0, Line, //  Upon reception of an ack message, remove it from the 
0, Line, //  When ... 
0, Line, //  when we add secureCnxnFactory. 
0, Line, //  ... then force a throttled read after 1 second (this puts the read into queuedBuffer) ... 
0, Block, /*              * Otherwise send to the corresponding thread to send.              */
0, Line, //  Stop queuing connection attempts 
0, Line, //  if we went to the next log file, we should call next() again 
1, Line, //  Uh oh.  We need to upgrade before we can proceed. 
0, Line, //  The user did not override the default context. It might be that they just don't intend to use SASL,   so log at INFO, not WARN, since they don't expect any SASL-related information. 
0, Line, //  this should only be for the beginning of the path   i.e. "/..." - split(path)[0] is empty string before first '/' 
0, Line, //  so it should not do any work other than trace logging. 
0, Line, //  Since pNew = 1 we should first try the new servers 
0, Line, //  ZOOKEEPER-558:   In some cases the server does not close the connection (e.g., closeconn buffer   was not being queued — ZOOKEEPER-558) properly. This happens, for example,   when the client closes the connection. The server should still close the session, though. 
0, Line, //  ignore exception 
0, Line, //  TODO: introspect about runtime environment (such as jaas.conf) 
0, Line, //  Resolve hostname for the remote server before attempting to   connect in case the underlying ip address has changed. 
0, Line, // Another client removed the node first, try next 
0, Line, //  Enumeration enumer = r.getCurrentLoggers(); 
0, Line, //  Note: need to create a new ClientX509Util each time to pick up modified property value 
0, Line, //  should cause "/foo" to get deleted when checkContainers() is called 
0, Line, //  let it through, we don't require auth 
0, Line, //  note that we should run the server, shut it down and only then   simulate a reconfig in progress by writing the temp file, but here no   other server is competing with them in FLE, so we can skip this step   (server 2 is booted after FLE ends) 
0, Line, //  Last opened toaster 
0, Line, //  take the first server on the list 
0, Line, //  start server 2 with old config, where it is an observer 
0, Line, //  Wait for the old leader to start completely 
0, Line, //  lost the race, another thread already set the value 
0, Line, //  DIFF + 3 proposals + 3 commit 
0, Line, //  Initialized to 1 to prevent sending   stale notifications to peers 
0, Line, // Add two participants and change them to observers to check 
0, Line, //  this request came from someone else so just   send the commit packet 
0, Line, //  track the number of records written to the log 
0, Line, //  int percent = Integer.parseInt(timePercentCount[1]); 
1, Line, //  TODO: exit server at this point(?) 
0, Line, //  OK to wait until socket disconnects while reading. 
0, Line, //  Start thread that blast packets in the queue to learner 
0, Line, //  '/multi' should have been deleted 
0, Line, //  Assert   no exception thrown 
0, Block, /* 	  Count number of log entries. Any line starting with a timestamp counts as an entry	 */
0, Line, //  remotePeerBean.1 shouldn't exists in ReplicatedServer_3 
0, Line, // votes[i] = v; 
0, Line, //  revert back the error 
0, Line, //  generate some transactions that will get logged 
0, Line, //  and ensure trueLeader is still the leader 
0, Line, //  sockKey may be concurrently accessed by multiple   threads. We use tmp here to avoid a race condition 
0, Line, //  JAAS non-GSSAPI authentication: assuming and supporting only   DIGEST-MD5 mechanism for now.   TODO: use 'authMech=' value in zoo.cfg.
0, Block, /*  *  Used to perform an atomic write into a file. *  If there is a failure in the middle of the writing operation,  *  the original file (if it exists) is left intact. *  Based on the org.apache.zookeeper.server.quorum.QuorumPeer.writeLongToFile(...) idiom *  using the HDFS AtomicFileOutputStream class.  */
0, Block, /*          * If everyone else thinks I'm the leader, I must be the leader.         * The other two checks are just for the case in which I'm not the         * leader. If I'm not the leader and I haven't received a message         * from leader stating that it is leading, then predicate is false.          */
0, Line, //  Create a new follower 
0, Line, //  setup the messages to be streamed to follower 
0, Line, //  Then ... 
0, Line, //  nothing to prepend 
0, Line, //  Verify serverStats is 0 before any commit 
0, Line, //  If we cannot guarantee that this is strictly the starting txn   after a given zxid, we should fail. 
0, Line, //  their are more child nodes   so just reset property. 
0, Line, //  filter read requests 
0, Line, //  we need to shutdown and start back up to make sure that the create session isn't the first transaction since 
0, Line, //  find a follower 
0, Line, //  XXX: Is lastProcessedZxid really the best thing to use? 
0, Line, //  revert redirect of out/err streams - important step! 
0, Line, //  transport 
0, Line, //  old list (just the ports): 1238, 1237, 1236, 1235 
0, Line, //  Remove all outstanding changes for paths of this multi.   Previous records will be added back later. 
0, Line, //  When we explicitly close the session, we should not be able to 
0, Line, //  Commit proposal may lag behind data tree, but it shouldn't affect   us in any case 
0, Line, //  Check for race condition with session upgrading 
0, Line, //  remotePeerBean.1 shouldn't exists in ReplicatedServer_2 
0, Line, //  Peer has zxid of epoch 5 
0, Line, //  [testhost-2.testdomain.com:1236, testhost-1.testdomain.com:1235] 
0, Line, //  ignore timeout 
0, Line, //  that add to outstandingChanges. 
0, Line, //  clear all the connections on which we are selecting 
0, Line, //  into looking state or following/leading state. 
0, Line, //  Set to true if and only if constructor of ZooKeeperSaslClient 
0, Line, //  This means reconfigMode = true, and nextHostInReconfigMode will be   called from next 
0, Line, //  'rmr' is deprecated, so the test here is just for backwards 
0, Line, //  setdata 
0, Line, //  standalone mode - reconfiguration currently not supported 
0, Line, //  in Zab V1.0 (ZK 3.4+) we might take a snapshot when we get the NEWLEADER message, but in pre V1.0   we take the snapshot on the UPDATE message, since Zab V1.0 also gets the UPDATE (after the NEWLEADER) 
0, Line, //  Set the logical clock to 1 on fle instance of server 3. 
0, Line, //  e.g. "zoo.cfg.dynamic", it returns null. 
0, Line, //  check that the change has propagated to everyone 
0, Line, //  Initialize Zookeeper again from the same dataDir. 
0, Line, //  Peer has zxid of epoch 6 
0, Line, //  Ensure we get the same value back after round trip conversion 
0, Block, /*                              * Received ack successfully, so return                              */
0, Line, //  Peer has zxid of epoch 4 
0, Line, //  this is what we want 
0, Block, /*          * Snapshots are taken lazily. It can happen that the child         * znodes of a parent are created after the parent         * is serialized. Therefore, while replaying logs during restore, a         * create might fail because the node was already         * created.         *         * After seeing this failure, we should increment         * the cversion of the parent znode since the parent was serialized         * before its children.         *         * Note, such failures on DT should be seen only during         * restore.          */
0, Line, //  message with bad protocol version 
0, Line, // setup servers 1-3 to be followers and 4 and 5 to be observers 
0, Line, //  Border color 
0, Block, /*  * This code is originally from HDFS, see the file name TestMiniKdc there * in case of bug fixing, history, etc. * * Branch : trunk * Github Revision: 916140604ffef59466ba30832478311d3e6249bd  */
0, Line, //  We know the total JUnit process count and this test process's ID.   Use these values to calculate the valid range for port assignments   within this test process.  We lose a few possible ports to the   remainder, but that's acceptable. 
0, Line, //  correctly 
0, Line, //  Since all requests are passed to the request   processor it should wait for setting up the request   processor chain. The state will be updated to RUNNING   after the setup. 
0, Line, //  some unexpected error, warn about it 
0, Line, //  We expect two notifications before we want to continue         
0, Line, //  create 7 servers 
0, Line, // go over outstanding ops in order, and try to find a candidate that acked the most ops.  this way it will be the most up-to-date and we'll minimize the number of ops that get dropped 
0, Line, // 2. Upgrade peer0,1,2 with quorum.auth.enableSasl=true and 
0, Line, //  An authentication error occurred when the SASL client tried to initialize:   for Kerberos this means that the client failed to authenticate with the KDC.   This is different from an authentication error that occurs during communication   with the Zookeeper server, which is handled below. 
0, Line, //  unnecessary code coupling. 
0, Line, //  There are legal states in some use cases for null KeyManager or TrustManager.   But if a user wanna specify one, location is required. Password defaults to empty string if it is not   specified by the user. 
0, Line, //  Change the snapcount to happen more often 
0, Line, // invalid acl's 
0, Line, //  this code requires a key in PKCS8 format which is not the default openssl format   to convert to the PKCS8 format you use : openssl pkcs8 -topk8 ... 
0, Line, //  ignore as this is expected 
1, Line, //  only make a copy if this thread isn't already holding a lock 
0, Line, //  encoding 
0, Line, //  There is no log record for the initial config, thus after syncing   with leader   /zookeeper/config is empty! it is also possible that last committed   config is propagated during leader election   without the propagation the corresponding log records.   so we should explicitly do this (this is not necessary when we're   already a Follower/Observer, only 
0, Line, //  Local session from the leader 
0, Line, //  Note that we make no effort here to remove empty mappings   from ipMap. 
0, Line, //  recalculate the init limit time because retries sleep for 1000 milliseconds 
0, Line, //  Start everyone but the leader 
0, Line, //  Use DigestAuthenticationProvider.base64Encode or   run ZooKeeper jar with org.apache.zookeeper.server.auth.DigestAuthenticationProvider to generate password.   An example:   java -cp zookeeper-3.6.0-SNAPSHOT.jar:lib/log4j-1.2.17.jar:lib/slf4j-log4j12-1.7.5.jar:   lib/slf4j-api-1.7.5.jar org.apache.zookeeper.server.auth.DigestAuthenticationProvider super:test 
0, Line, //  With peer epoch and version the message became 40 bytes 
0, Block, /*                              * This predicate is true once we don't read any new                             * relevant message from the reception queue                              */
1, Line, //  Multiple bad arguments 
0, Line, //  This isn't really an error txn; it just has the same   format. The error represents the timeout 
0, Line, //  now check if their is already existing   parent or child that has quota 
0, Line, //  save the found address so that it's used during the next   connection attempt 
0, Line, //  fake propose request 
0, Line, //  If we have a worker thread pool, use that; otherwise, do the work   directly. 
0, Line, // the last snapshot seems incompelte   corrupt the last but one   and use that
0, Line, //  wait for authFailed event from client's EventThread. 
0, Line, //  This should stomp the zk handle 
0, Line, //  Make sure we can instantiate a trust manager from the JKS file on disk 
0, Line, //  add snapshot files to the log version dir 
0, Line, //  provide time for the falseleader to realize no followers have connected 
0, Line, //  Wait for request completion with timeout 
0, Block, /*                          * If it is from a non-voting server (such as an observer or                         * a non-voting follower), respond right away.                          */
0, Line, //  Do NOT trigger the reverse name service lookup. 
0, Line, //  method always on top start only SINCE JDK 5 ! 
0, Line, //  Calculate sizeLimit that we allow to retrieve txnlog from disk 
0, Line, //  In the test below 1-9/10 = 1/10 chance of disconnecting 
0, Block, /*          * Check if all groups have majority          */
0, Line, //  Joiner initial config consists of itself and the leader. 
0, Block, /*          * Address of the sender          */
0, Line, //  remove the old files 
0, Line, //  Empty snapshot and logfile containing a 1-byte create and 5000-byte set 
0, Line, //  get information of current leader 
0, Line, //  3. create a node 
0, Line, //  Synchronized to sync the containers and ttls change, probably   only need to sync on containers and ttls, will update it in a 
0, Line, //  If learner hasn't sync properly yet, don't send ping packet   otherwise, the learner will crash 
0, Block, /*                      * Only proceed if the vote comes from a replica in the current or next                     * voting view for a replica in the current or next voting view.                      */
0, Line, //  do create operation, so that injected IOException is thrown 
0, Line, //  Before sending the request, check if the request requires a   global session and what we have is a local session. If so do   an upgrade. 
0, Line, //  do nothing - exclude persistence from perf 
0, Line, // LOG.warn("Set clientAddr to " + clientAddr); 
0, Line, //  we got here, so the version was set 
0, Line, //  Verify that the correct exception is thrown 
0, Block, /*                  * put() is going to modify the positions of both                 * buffers, put we don't want to change the position of                 * the source buffers (we'll do that after the send, if                 * needed), so we save and reset the position after the                 * copy                  */
0, Line, //  in order to be committed, a proposal must be accepted by a quorum.   
0, Line, //  Set a combination of child/exists/data watches 
0, Line, //  expected that 
0, Line, //  stop old watcher if there is one 
0, Line, //  test done - close the zk, not needed 
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.manager.ZooInspectorManager#connect(java     * .util.Properties)      */
0, Block, /*  Reusing the index variable to select a follower to connect to  */
0, Line, //  check that a dynamic configuration file doesn't exist 
0, Line, //  Note that we do not generate the Xid for the packet yet. It is   generated later at send-time, by an implementation of ClientCnxnSocket::doIO(), 
0, Line, //  Color for border 
1, Line, //  XXX this doesn't need to be volatile! (Should probably be final) 
0, Line, //  Since the file padding inserts a 0, we will fill the data with 0xff to ensure we corrupt the data if we put the 0 in the data 
0, Line, //  Convert time -> sessions map to time -> session IDs map 
0, Line, // start one server 
0, Line, // the path does not exist  
0, Line, //  This just avoids complaints by junit 
0, Line, //  the following commands would not work in the original   cluster of 5, but now that we've removed 2 servers   we have a cluster of 3 servers and one of them is allowed to fail 
0, Block, /*              * ZOOKEEPER-1624 - We need to store for parent's ChangeRecord             * of the parent node of a request. So that if this is a             * sequential node creation request, rollbackPendingChanges()             * can restore previous parent's ChangeRecord correctly.             *             * Otherwise, sequential node name generation will be incorrect             * for a subsequent request.              */
0, Line, //  Give the worker threads time to finish executing 
0, Line, //  request.addRQRec(">sync"); 
0, Line, //  Should not have touched original file 
0, Line, //  State of peer that sent this message 
0, Block, /*          * This is going to reset the buffer position to 0 and the         * limit to the size of the buffer, so that we can fill it         * with data from the non-direct buffers that we need to         * send.          */
0, Line, //  Avoid negative cxid values.  In particular, cxid values of -4, -2, and -1 are special and   must not be used for requests -- see SendThread.readResponse.   Skip from MAX to 1. 
0, Line, //  establish the connection to the ZooKeeper cluster 
0, Line, //  my server is in new config, but load should be decreased.   Need to decide if this client   is moving to one of the new servers 
1, Line, //  test will still fail even though we just log/ignore 
0, Line, //  Newer than committedLog, send trunc and done 
0, Line, // force /bin/ls, except on windows. 
0, Line, //  Process the touches 
0, Line, //  see if its set 
0, Block, /*  joining - comma separated list of server config strings for servers to be added to the ensemble.     * Each entry is identical in syntax as it would appear in a configuration file. Only used for      * incremental reconfigurations.      */
0, Line, //  Look through the logs for output that indicates Node 1 is LEADING or FOLLOWING 
0, Block, /*          * Leader epoch          */
0, Line, //  We are going to look for a leader by casting a vote for ourself 
0, Block, /*          * (non-Javadoc)         *          * @see javax.swing.tree.TreeNode#isLeaf()          */
0, Line, //  don't allow redoing this redo 
0, Line, //  Insert random delay to test thread race conditions 
0, Line, //  Restart halted node and verify count 
0, Line, // the snapshot directory 
0, Line, //  create an extra handle, so we can index the handles from 1 to qu.ALL   using the server id. 
0, Block, /*      * (non-Javadoc)     *      * @seeorg.apache.zookeeper.inspector.manager.ZooInspectorReadOnlyManager#     * hasChildren(java.lang.String)      */
0, Line, //  Make sure we can instantiate a key manager from the PEM file on disk 
0, Line, //  This code does not exists 
0, Line, //  shutdown the server itself 
0, Line, //  used for assertions later 
1, Line, //  FIXME ignore for now 
0, Line, //  On my box, if selector.close() is not called fd diff is > 700. 
