@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'make buttons ',negative
'override public final void setheadlinestring setupheadanddesc ',negative
'ignored this event ',negative
'get the assocations and connections problem there separate critic this binary association association role ',negative
'make buttons layout ',negative
'first element the class but need have its namespace recompute the offenders ',negative
'make listeners ',negative
'private property prptodo private property prpproperties private property prpdocumentation private property prpstyle private property prpsource private property prpconstraints private property prptaggedvalues ',negative
'nonnls ',negative
'build namespace hierarchy like this ',negative
'see ',negative
'enumerate declaring class ',negative
'see ',negative
'todo constraints todo required tags ',negative
'see ',negative
'note although its not shown the uml spec templateargument appears datavalue like multiplicityrange and can not reused multiple instances the uml diagrams dont show composition but effectively ',negative
'see ',negative
'get the next nonreturn parameter null non left ',negative
'set the tooltip string ',negative
'gridbagconstraints gridbagconstraints new gridbagconstraints new insets gridbagconstraints gridbagconstraints new gridbagconstraints new insets ',negative
'end class definition ',negative
'this not well formed model strict sense see the multiplicity uml figure ',negative
'',negative
'always select properties panel defaulttoproperties true and properties panel appropriate for selected perspective ',negative
'sbappendstring ',negative
'parameterized class can only the client single binding ',negative
'mmodelelement ',negative
'add the collection and round look the next one ',negative
'next statement necessary update the textfield the selection equal what was allready selected ',negative
'globalsclipboard null ',negative
'',negative
'for now just skip registering this and ignore the request but the real issue that magicdraw serializes the same object two different composition associations first the referencing file and second the referenced file ',negative
'ignored ',negative
'the workarea all the visible space except the menu toolbar and status bar workarea laid out bordersplitpane where the various components that make the argo application can positioned ',negative
'see ',negative
'see ',negative
'see ',negative
'dont want show some nasty gray background color now ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'',negative
'check against needed for backward compatibility dont remove without checking subclasses and warning downstream developers tfm ',negative
'necessary create distance between the textfield and the icon ',negative
'compare against all earlier operations theres match weve found the problem ',negative
'make new column with labelledlayout ',negative
'create the return message modelelement with the interaction and the collaboration ',negative
'commentname text field editing disabled ',negative
'see ',negative
'commentbody text field editing disabled ',negative
'see ',negative
'only change the background colour supplied the laf otherwise leave look and feel handle this itself ',negative
'see ',negative
'this case the bounds are determined the figedge ',negative
'see ',negative
'this case the bounds are determined the figedge ',negative
'see ',negative
'this case the bounds the box are determined the ',negative
'event handlers mouselistener implementation ',negative
'newly created associationclass may not have all its parts created the time are called ',negative
'the following calls are order dependent not sure why but the layer add must come before the model add well end with duplicate figures the diagram tfm ',negative
'todo defer most this work the panel isnt visible tfm ',negative
'see ',negative
'see ',negative
'get the generic clarifier for this designerposter see ',negative
'see ',negative
'needs updated for changes notation subsystem tfm string namestr getownertrim ',negative
'see ',negative
'just returns false see ',negative
'lazily create the event ',negative
'see ',negative
'lazily create the event ',negative
'see ',negative
'lazily create the event ',negative
'see ',negative
'guaranteed return nonnull array ',negative
'theres only single child and were its only parent set hint for where place when get its row ',negative
'guaranteed return nonnull array ',negative
'see ',negative
'filefilename ',negative
'the coordinate before the classifier role place the start the corner the fighead ',negative
'lets the hard way ',negative
'know this return action now must pointing the opposite way the activator ',negative
'the diagram empty gef wont write anything leaving with empty and invalid file handle this case ourselves prevent this from happening ',negative
'java has native gif writer but its not java one available the jaiimageio library but dont currently bundle that and seems like heavyweight solution but dont have time produce stripped down version right now tfm ',negative
'anything else handled the normal way ',negative
'the figmessage that triggered this figactivation into existence ',negative
'create image which will deferred rendering the gef diagram demand data pulled from ',negative
'todo real numbers not yet supported evaluatenull null ',negative
'note gefs gif writer uses jeff poskanzers gif encoder but that saves copy the entire image internal buffer before starting work defeating the whole purpose our incremental rendering ',negative
'see ',negative
'layerperspective layer ',negative
'see ',negative
'anything else handled the normal way ',negative
'this module will still register enabled for uml but wont actually anything ',negative
'create image which will deferred rendering the gef diagram demand data pulled from ',negative
'correct exception was thrown ',negative
'action save diagram gif image supplied outputstream todo this requires java its current state dont use author tom morris tfmorrisgmailcom ',negative
'the purpose this method not explained and give give npe depending order figs they are read for now ignore null but for future lets delete this ',negative
'convert max widthheight ',negative
'see ',negative
'get domimplementation ',negative
'implementation ',negative
'create instance orgwcdomdocument ',negative
'see ',negative
'ignored ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'layerperspective layer ',negative
'see ',negative
'actually are computing max max not width height ',negative
'have currentact object that means have reached the end the lifeline with call create not returned add the activation the list after setting its height end the end the lifeline ',negative
'convert max widthheight ',negative
'see ',negative
'get domimplementation ',negative
'see ',negative
'create instance the svg generator ',negative
'see ',negative
'make stretch vertically ',negative
'skip the lines xml version encodingutf doctype pgml system pgmldtd ',negative
'',negative
'see ',negative
'correct lazy initialization static field without further updates ',negative
'see ',negative
'see ',negative
'look for tagdefinition matching the given name ',negative
'todolistlistener implementation ',negative
'see ',negative
'see ',negative
'message must return the sender and the receiver the message ',negative
'see ',negative
'return just the comment edges for specific layer todo document diagram layer param diagram the diagram return link list with the edges ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'request that made visible were not ',negative
'the added edge create message will affect the position the classifierrole should repositioned ',negative
'set the tooltip string ',negative
'see ',negative
'handle multivalued tagged value ',negative
'see ',negative
'see ',negative
'see ',negative
'handle multivalued tagged value ',negative
'null ',negative
'target has been deleted ',negative
'see ',negative
'see ',negative
'see ',negative
'the row past the end our current collection return empty string they can add new value ',negative
'utility function add listener for given property name and remember the registration param element element listen for changes param property name property listen for changes see object string ',negative
'keep nagging until the user solves the problem this seems nice way nag ',negative
'allow listening other elements ',negative
'tagvalue true ',negative
'there are one more regions find the one that the vertex was dropped ',negative
'for debugging ',negative
'see ',negative
'end class todobyoffender ',negative
'override fignode implementation keep setowner from getting called ',negative
'really shouldnt add until after set but need have owner for the following method calls ',negative
'see ',negative
'constants instance variables ',negative
'this next argument may used switch off the generation sequence numbers this still implemented they are less desired sequence diagrams since they not add any information collaboration diagrams they are needed and they are still optional sequence diagrams ',negative
'since arent sure ordering fire event for whole table ',negative
'see ',negative
'see int ',negative
'see ',negative
'way have give ',negative
'see javalangobject javalangstring ',negative
'see javalangobject ',negative
'the diagram already exists this project select the current target ',negative
'see ',negative
'see javalangobject javalangstring ',negative
'nothing during the deprecation period then can removed ',negative
'the classifier not the current diagram add ',negative
'event handlers ',negative
'for performance check this selfmessage have just updated the activations ',negative
'path childindices children ',negative
'see javalangstring ',negative
'see ',negative
'see ',negative
'this done for compatibility with previous version move the argouserproperties written before the new location exists ',negative
'todo assumes public user pref for default visibility ',negative
'see ',negative
'see ',negative
'see ',negative
'although not generally true for gef for argo know that the layer layerperspective which knows the associated diagram ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see object int int ',negative
'see ',negative
'set the tooltip string ',negative
'there bug gef where positioning nodes can affect edge positions need iterations protect against that ',negative
'nothing default ',negative
'see ',negative
'nothing default ',negative
'see ',negative
'allow listening other elements ',negative
'add element listener and remember the registration param element element listen for changes see object string ',negative
'tried remove value ',negative
'multiplicityelement now interface implemented element types that support multiplicities tfm ',negative
'end class ',negative
'self messages act differently needed move them separetly only self messages selected should horizontally translated ',negative
'dont test changed element was deleted ',negative
'see ',negative
'this never downlighted ',negative
'this one should work except java not registered default assertequalsjava ',negative
'only specified format are allowed ',negative
'see ',negative
'ignored ',negative
'see ',negative
'see ',negative
'implementation note unlike many the interfaces the model there control force single instance xmireader this allow work objects generated the implementation garbage collected when xmireader instance falls out scope ',negative
'see ',negative
'see ',negative
'see ',negative
'populate our namespace hierarchy the requested depth total number created elements childrenmaxlevel careful not increase parameters too much ',negative
'guaranteed return nonnull array ',negative
'try changing namespace element and make sure results track ',negative
'guaranteed return nonnull array ',negative
'see ',negative
'guaranteed return nonnull array ',negative
'default the build already builds one default ',negative
'add stereotypes submenu ',negative
'see ',negative
'set the tooltip the arrow open combined tools ',negative
'create generalizable element with element without children ',negative
'set the minimum and preferred equal that the size fixed for the labelledlayout ',negative
'reopen the project and assert that the metaprofile isnt part the profile configuration including the fact that the stereotype critic isnt found ',negative
'this will add new modelelement event listener after update complete ',negative
'see javalangobject ',negative
'presume that the container equals this proppanel ',negative
'uml the tag definition the attribute itself ',negative
'refresh the target for all our children which werent getting while not visible ',negative
'see javalangstring ',negative
'see ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'this works get event and now refresh the ',negative
'see ',negative
'manage the case there are labelcomponent pairs but just one component ',negative
'see ',negative
'the component jlabel which has another component assigned then positionsize the label and calculate the size the registered component ',negative
'see javalangobject javalangstring ',negative
'assumes the next child the labelled component ',negative
'see ',negative
'make sure the component width isnt any greater than its maximum allowed width ',negative
'assert that the model element that depends the profile consistent ',negative
'preferred height not given the same the minimum height then fix the height this row ',negative
'todo what about objectnode return ',negative
'project collection elems ',negative
'see javalangstring ',negative
'set the tooltip string ',negative
'construct exception with message and causing exception param message the message param the cause the exception public message throwable supermessage ',negative
'allow listening other elements ',negative
'see ',negative
'',negative
'see ',negative
'try some more complex moving ',negative
'the only way region set null were deleting the vertex which case nothing special that the removal the state triggers delete event ',negative
'implements backspace functionality ',negative
'make nice little target area ',negative
'constructors ',negative
'this case either the container was not set was not contained statemachine ',negative
'see ',negative
'see ',negative
'see ',negative
'see javalangobject ',negative
'see ',negative
'see ',negative
'set the tooltip string ',negative
'see javalangstring ',negative
'nothing default ',negative
'see javalangstring ',negative
'nothing default ',negative
'see ',negative
'allow listening other elements ',negative
'composite state contains least one region ',negative
'allow listening other elements ',negative
'see ',negative
'tried remove value ',negative
'todo gone from uml ',negative
'there selection ',negative
'todo not exact but close ',negative
'dont test changed element was deleted ',negative
'see javalangobject javalangstring javalangstring javalangobject ',negative
'end class actioncut ',negative
'create new project and assert that has the metaprofile part the projects profile configuration ',negative
'allow listening other elements ',negative
'',negative
'there selection the clipboard ',negative
'see javalangobject javalangstring javalangstring javalangobject ',negative
'get localised strings once only ',negative
'see ',negative
'setting the icon ',negative
'see ',negative
'setting the tooltip type and name ',negative
'see ',negative
'ignored ',negative
'see ',negative
'ignored ',negative
'the next line replacing makeemptyproject getcurrentproject fails the test except when run eclipse mvw have idea why ',negative
'static variables ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'update our model with our saved target ',negative
'see javaioinputstream ',negative
'stop updating model when were not visible ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'uml property stereotype profile ',negative
'see ',negative
'only update our model were visible ',negative
'see ',negative
'this target statemachine for which diagram exists yet lets use ',negative
'see ',negative
'end class tabtaggedvalues ',negative
'see ',negative
'null ',negative
'see ',negative
'end class actionpaste ',negative
'see ',negative
'the target valid context ',negative
'style panels only apply when fig selected see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'must not used uml model method opaquebehavior object that already has body there need have intermediate expression object ',negative
'set the tooltip string ',negative
'write uml specification have sizebodiessizelangs must have tabvalueslength ',negative
'set the tooltip string ',negative
'try get the corresponding body and set the current body this should work all the bodies were stored with their corresponding languages ',negative
'set the tooltip string ',negative
'specify design issue category and knowledge type ',negative
'set the tooltip string ',negative
'see ',negative
'lets just build statemachine and put suitable namespace ',negative
'see ',negative
'',negative
'the model structure has changed significantly new project see ',negative
'dimension ',negative
'see ',negative
'string title ',negative
'see ',negative
'todo since there may multiple top level elements project this should using the default namespace currently undefined something similar ',negative
'see ',negative
'button action ',negative
'detach any nonassociationend edges such comment edges already attached before this association node removed theyll later reattached the new figassociation ',negative
'end class croppendconflict ',negative
'report progress the progressmonitor window see ',negative
'see ',negative
'see javalangobject ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'its interface have interface end otherwise its something else and should see navigable dont check that the end classifier rather than its child classifierrole since have effectively eliminated that possiblity rejecting associationroles above ',negative
'see ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'make sure its parseable number ',negative
'see ',negative
'',negative
'see ',negative
'',negative
'see ',negative
'',negative
'see ',negative
'mextend ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'initialize basic parameters that are different from decisionunspec ',negative
'see ',negative
'see ',negative
'see ',negative
'this next line presumes that the fig with this owner the previous port and consequently nullifies the owner this fig ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'set the tooltip string ',negative
'get the association and its connections iterate over all the associationends and check that each connected classifier the same subsystem model ',negative
'set the tooltip string ',negative
'nonnls nonnls nonnls ',negative
'main methods ',negative
'see ',negative
'repair action for possible after load ',negative
'see ',negative
'mclassifier ',negative
'see ',negative
'try some more errors ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see javalangobject ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'mmodelelement ',negative
'see int ',negative
'able remove dependencies later ',negative
'see ',negative
'todo removed from uml phase out usage tfm ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'see actionevent ',negative
'see ',negative
'see ',negative
'copy new file and let the regular load code the actual load ',negative
'see javalangobject ',negative
'set the tooltip string ',negative
'see javalangobject ',negative
'set the tooltip string ',negative
'see ',negative
'set the tooltip string ',negative
'see ',negative
'set the tooltip string ',negative
'see javalangobject ',negative
'set the tooltip string ',negative
'see javalangobject ',negative
'end class actionaddattribute ',negative
'see ',negative
'apparently this object had getitemuid ',negative
'see ',negative
'since uml its easier tds only via stereotypes ',negative
'nonnls nonnls ',negative
'just mark for rebuild next time since use lazy loading ',negative
'the user double clicks any part this fignode pass down one the internal figs this allows the user initiate direct text editing see ',negative
'stereotype got applied removed just mark for rebuild next time since use lazy loading ',negative
'see ',negative
'see ',negative
'see ',negative
'see ',negative
'concrete subclasses defined this class useless ',negative
'see ',negative
'see javalangobject ',negative
'issue resolution ',negative
'see javalangobject ',negative
'all strings collate before all uml elements ',negative
'see ',negative
'all strings collate before all uml elements ',negative
'the attribute targetscope associationend umlx longer supported umlx ',negative
'and then their enclosing path fully distinguish them ',negative
'see ',negative
'elements are collated first name hoping for quick solution ',negative
'see ',negative
'keep track first nonequal comparison use case the caseinsensitive comparisons all end equal ',negative
'see ',negative
'add the action the component ',negative
'stop desiring the goal which should remove from the model ',negative
'the strings differed only nonprimary characteristics some point case accent etc pick arbitrary but stable collating order ',negative
'first verify that the set goal priority did not add extra goal ',negative
'transientfalse volatilefalse ',negative
'see ',negative
'argo customization ',negative
'see javalangobject ',negative
'prohibit instantiation ',negative
'accessors ',negative
'keyeventisactionkey method ',negative
'see ',negative
'ignore ',negative
'see ',negative
'apparently this object had getuuid ',negative
'see ',negative
'apparently had getitemuid but were not allowed call ',negative
'see ',negative
'apparently had getitemuid but were not allowed call ',negative
'nonnls ',negative
'apparently had getitemuid but were not allowed call ',negative
'see ',negative
'apparently this object had setitemuid ',negative
'see ',negative
'apparently had setitemuid but were not allowed call ',negative
'mmessage ',negative
'apparently had setitemuid but were not allowed call ',negative
'see ',negative
'class preloading packages are there ',negative
'see ',negative
'getpackage can return nulls have cater for this ',negative
'see ',negative
'switch the value back off that will get notified again next time ',negative
'see ',negative
'ignore any nested exceptions dont want infinite loop ',negative
'see ',negative
'didnt work ',negative
'first step create the panel not already done and options are available otherwise retains its default value null ',negative
'likely loadinginvoking eawtapplication methods ',negative
'see ',negative
'the target method returns boolean use that hint ',negative
'see ',negative
'for eclipse setup ',negative
'see ',negative
'for ant setup ',negative
'see ',negative
'when running from maven ',negative
'param node see ',negative
'were setting handler enable the preferences menu item calling reflectively ',negative
'see ',negative
'override send information the file opened ',negative
'see javalangobject ',negative
'ignore the directory does not exist this error will throw when running from the eclipse setup ',negative
'see ',negative
'ignore the directory does not exist this error will throw when running from the eclipse setup ',negative
'see ',negative
'there was comment saying that the below has cycles but classycle thinks theres cycle here too believe there really one tfm ',negative
'just completed the first step where make our choices first see have choice always should print rude message dont ',negative
'todoorgargoumlui fails due subpackages ',negative
'see javalangobject ',negative
'orgargoumlkernel why does this fail ',negative
'see ',negative
'nothing design ',negative
'todo different critic special message for classes that inherit all ops but define none their own ',negative
'obey the contract ourselves ',negative
'see ',negative
'register all the event listener trackers ',negative
'see ',negative
'remove all the listeners ',negative
'see ',negative
'fire all the diagram events ',negative
'success ',negative
'fire all the generator events ',negative
'good trigger ',negative
'fire all the help events ',negative
'see int ',negative
'fire all the notation events ',negative
'see ',negative
'keep track total events fired ',negative
'nonnls ',negative
'keep track which events fired ',negative
'see ',negative
'',negative
'see ',negative
'initialize the event listener trackers which verify that all the proper events were fired ',negative
'see ',negative
'display events are fired the swing event thread need wait for them dispatched note more display events are added this test this one needs last ',negative
'todo mvw think this has clonenamefig figsinglelinetext clonefig but have not the means investigate since this code not yet used enable the menuitems for copypaste test btw some other fignodemodelelement classes see the same mistake ',negative
'counts each bit that has been fired ',negative
'nonnls nonnls ',negative
'list ',negative
'see javalangobject ',negative
'listset ',negative
'the interface realization will created the client namespace client namespace ',negative
'listset boolean ',negative
'see ',negative
'testmc should now have itemuid should able create without adding new itemuid ',negative
'see javalangobject ',negative
'verify isrelevant returns true ',negative
'see ',negative
'set enabled false and check the opposite condition ',negative
'see ',negative
'verify isrelevant not false ',negative
'see ',negative
'notsnoozedcm isrelevant checks the critic snoozed snooze the critic verify isrelevant returns false ',negative
'see javalangobject javalangstring ',negative
'unsnooze the critic verify the critic not relevant ',negative
'see javalangobject ',negative
'verify isrelevant true ',negative
'container state composite state ',negative
'verify isrelevant still false ',negative
'see ',negative
'isrelevant should now true ',negative
'private static final stereotypeview stereotypeviewmap static stereotypeviewmap new stereotypeview stereotypeview ',negative
'isrelevant should still true ',negative
'see ',negative
'initialize test data ',negative
'see javalangobject ',negative
'initialize the todolist ',negative
'see ',negative
'add todoitem ',negative
'the current shortcut has been set but void then the current shortcut not set then the default value does not change ',negative
'redundantly add item again which should ignored ',negative
'see ',negative
'size should since addition second item would have been ignored ',negative
'see ',negative
'retrieve item ',negative
'see javaawtgraphics int int ',negative
'remove item ',negative
'see ',negative
'size should since item was removed ',negative
'see ',negative
'initialize the goalmodel ',negative
'the source the event uml object the owner this fig but not always only the owner shown for class also its attributes are shown then the uml model has been changed ',negative
'change priority unspecified goal can verify was updated ',negative
'see javalangobject ',negative
'check that the model correctly updates goals priority ',negative
'see javalangobject ',negative
'test the removal goal ',negative
'see ',negative
'number goals should now ',negative
'see ',negative
'start desiring goal which should add goal and bump the size ',negative
'see ',negative
'number goals should now ',negative
'see javalangobject ',negative
'umlsequencediagram seqdiag new umlsequencediagram ',negative
'see javalangobject ',negative
'initialize test data ',negative
'nonnls ',negative
'this test calls todolistaddelement which requires the model are able get away with using the mock model ',negative
'see ',negative
'true true ',negative
'see ',negative
'figedgenote has uuid ',negative
'cmd api ',negative
'true true ',negative
'see javalangobject ',negative
'true true ',negative
'todo this could just work off the names the uml profile todo doesnt look like matches whats the uml spec ',negative
'initialize decision object with parameters ',negative
'moused over object just was deleted transient condition doesnt require ',negative
'initialize decision object with parameters ',negative
'see ',negative
'verify parameters were initialized correctly the constructor ',negative
'more can here failure ',negative
'set the priority different value ',negative
'have only one return value and without type the return param string remove ',negative
'set the priority different value ',negative
'see javalangobject ',negative
'verify the priority was correctly updated ',negative
'see javalangobject ',negative
'set the name different value ',negative
'see ',negative
'set the name different value ',negative
'see ',negative
'following the update the priority should equivalent decisionunspec ',negative
'',negative
'test that properties were correctly initialized the constructor ',negative
'see sets minimum size ',negative
'initialize the checklist ',negative
'see javalangobject ',negative
'add some test data ',negative
'see ',negative
'verify the size the list ',negative
'see javalangobject ',negative
'verify the size the list ',negative
'the trysave method results the save taking place another thread that completes without error the projectbrowserexit method will called which will actually exist the system ',negative
'verify the items were correctly added ',negative
'the text the user has filled the textfield first checked see its valid multiplicity then that the multiplicity set not the input rejected ',negative
'test that the category and description are correct ',negative
'see javalangobject ',negative
'create new list test the addall ',negative
'see javalangobject ',negative
'create new list test the addall ',negative
'see ',negative
'add all the test items from the first list ',negative
'mmessage ',negative
'verify the size the new list ',negative
'see ',negative
'verify the size the new list ',negative
'see ',negative
'initialize the checkliststatus ',negative
'nonnls ',negative
'construct checkitem ',negative
'see ',negative
'reset the values something different ',negative
'mmessage ',negative
'construct another checkitem ',negative
'comments ',negative
'test that the properties were correctly initialized ',negative
'see ',negative
'initialize snoozeorder ',negative
'note that multiplicity what the notation listening for uml uppervalue are listened uml not currently why not required register for lowervalue also ',negative
'snooze and verify its been enabled ',negative
'see javalangobject ',negative
'unsnooze and verify its been disabled ',negative
'see ',negative
'test with class package ',negative
'see ',negative
'test with class and inner class ',negative
'see ',negative
'test with class and inner class ',negative
'quite possible that the cause the problem has now been deleted which case will throw exception try change things catch this tidily ',negative
'test with class and class diagram ',negative
'see javalangobject ',negative
'test with class and class diagram ',negative
'see javalangobject ',negative
'try with statediagram ',negative
'nothing yet later maybe something like ',negative
'try with statediagram ',negative
'see ',negative
'try with statediagram ',negative
'see javalangobject ',negative
'put the statemachine the namespace the class ',negative
'see ',negative
'test with package and class and activity diagram ',negative
'end class projectmembermodel ',negative
'test with package and class and activity diagram ',negative
'the name this type object ',negative
'build the activity diagram ',negative
'attempt save this project under new name ',negative
'build the activity diagram ',negative
'see ',negative
'longer send individual events next code obsolete ',negative
'curdecisioncm isrelevant checks see the critic has any decisions that have priority and less than the priority the critic default the critic has decisions isrelevant should return false ',negative
'initialised java notation lets activate ',negative
'see javalangobject ',negative
'needed for initialisations ',negative
'see ',negative
'set metaprofile default profile ',negative
'see ',negative
'create dependency from the projects model the metaprofile ',negative
'see ',negative
'remove the metaprofile from the projects profile configuration ',negative
'see ',negative
'save the project into new file ',negative
'adds all stereotypes defined the profiles applied the current namespace ',negative
'setup user defined profile ',negative
'nothing default ',negative
'try guarditerator syntax ',negative
'see javalangobject ',negative
'assert that the projects model element that had dependency the metaprofile doesnt get inconsistent ',negative
'see ',negative
'assert that the projects model elements that had dependency the uml profile for java are consistent ',negative
'see ',negative
'add the project configuration ',negative
'nonnls ',negative
'add the project configuration ',negative
'maybe uml has these constants somewhere ',negative
'create dependency between the projects model and the user defined profile ',negative
'see javalangobject ',negative
'create dependency between the projects model and the user defined profile ',negative
'see ',negative
'save the project ',negative
'notation events are fired the swing event thread assume that serializing the final call sufficient ',negative
'save the project ',negative
'see ',negative
'load the project ',negative
'see javalangobject ',negative
'remove the user defined profile and the directory where ',negative
'see javalangobject ',negative
'success expected exception ',negative
'see javalangobject ',negative
'clean after ourselves deleting profile model ',negative
'see ',negative
'test both forms addbaseclass ',negative
'see ',negative
'test remaining form removebaseclass ',negative
'see javalangobject ',negative
'junitbegin ',negative
'see javalangobject ',negative
'junitend ',negative
'see ',negative
'see ',negative
'put the targets backwards the history since the first target the addedtargets array the first one selected ',negative
'see ',negative
'see ',negative
'see ',negative
'sets the value elements property tagged value this method makes sure that collection values set and only the property multivalued upper multiplicity value greater passing collection safe see javalangobject javalangobject ',negative
'see ',negative
'see ',negative
'flag enable performance testing off default ',negative
'see javalangobject ',negative
'initialize the model and profile subsystems simulate fresh argouml session ',negative
'not implementable uml because property missing ',negative
'sec ',negative
'see ',negative
'add one child ',negative
'the target has changed notify the third party listener exists and dispatch new element event listener ourself otherwise dispatch target reasserted ourself ',negative
'performance testing parameters ',negative
'enabledcm isrelevant checks the critic enabled initialize this true verify isrelevant returns true ',negative
'add grandchild ',negative
'see ',negative
'check periodically see weve exceeded time limit ',negative
'convert the string aaa bbb ccc into separate stereotypenames aaa bbb ccc ',negative
'add another child ',negative
'see ',negative
'tree created depth first this should the bottom ',negative
'see ',negative
'try some guarditerator errors ',negative
'see javalangobject ',negative
'see the other copy was just lucky shot ',negative
'see ',negative
'layout ',negative
'see ',negative
'see ',negative
'see javalangobject ',negative
'see ',negative
'see ',negative
'make sure have root model for tagdefinitions get put ',negative
'see ',negative
'create the tree objects ',negative
'only targets didnt have allready count ',negative
'copy package into package ',negative
'extend but only between two use cases remember draw from the extension port the base port ',negative
'change the structure package ',negative
'see ',negative
'verify the copied package ',negative
'see javalangobject ',negative
'verify the copied class ',negative
'see javalangobject ',negative
'verify the copied nested package and the copied interface ',negative
'see ',negative
'verify the copied attribute ',negative
'see javalangobject ',negative
'see can copy class right off ',negative
'see ',negative
'change things ',negative
'see ',negative
'change things ',negative
'see ',negative
'scale everything ',negative
'see ',negative
'change things ',negative
'test with class and class diagram ',negative
'change things ',negative
'see ',negative
'assert that the copy isnt modified when the source changes ',negative
'see ',negative
'see the other copy was just lucky shot ',negative
'todo for large lists this doing linear search literally thousands elements ',negative
'see the other copy was just lucky shot ',negative
'see ',negative
'see the other copy was just lucky shot ',negative
'see ',negative
'see the other copy was just lucky shot ',negative
'see ',negative
'see two copies look like copies eachother ',negative
'nothing editable since link takes its identity from the association see ',negative
'see two copies look like copies eachother ',negative
'see ',negative
'see can copy datatype right off ',negative
'this function will design contain long lists keys might tempting shorten these constructing them from the parts but please then consider that might loose the possibility build tools statically check the property files against this file ',negative
'see two copies look like copies each other ',negative
'see ',negative
'see can copy interface right off ',negative
'see ',negative
'update existing tagged value model element ',negative
'verify all events were fired correctly ',negative
'see can copy package right off ',negative
'see ',negative
'see can copy stereotype right off ',negative
'ignore nonexistent and empty names ',negative
'expected ',negative
'the name already the list those seen not add and round ',negative
'permission ',negative
'nonnls ',negative
'check see association still exists ',negative
'see ',negative
'expected seen ',negative
'see ',negative
'exception expected test success ',negative
'specifies valid elements for interface contain ',negative
'expected test success ',negative
'lazily create the event ',negative
'expected test success ',negative
'see ',negative
'create new arg list with different set args but same types ',negative
'see ',negative
'success ',negative
'the new encloser null and the old one component then the enclosed fig has been moved the diagram this causes the model adapted follows remove the elementresidence between the enclosed and the oldencloser see ',negative
'not static ',negative
'the transition has name text box contains lithe eventsignature lithe guard condition between lithe action expression ulp the content the text box generated its own notationprovider see ',negative
'test passed ',negative
'see ',negative
'test passed ',negative
'the source was one the referenced states path which has got new name ',negative
'not uml ',negative
'update the text labels and listeners see ',negative
'non existent uml ',negative
'specifies valid elements for package contain ',negative
'not uml ',negative
'see ',negative
'not uml ',negative
'place the comment fig the nicest spot the diagram ',negative
'not uml ',negative
'see ',negative
'not uml ',negative
'nonnls ',negative
'returns list ',negative
'todo dont currently have any settings that can change perfig basis can just use the projectdiagram defaults settings new ',negative
'see ',negative
'specifies valid elements for region contain ',negative
'deleting the stereotype should cascade the tagdefinition then the taggedvalue ',negative
'see ',negative
'must called after setimplementation ',negative
'see ',negative
'enumerate fields ',negative
'see ',negative
'enumerate constructors ',negative
'see ',negative
'indicate that the test was validated ',negative
'see ',negative
'todo look class truth table ',negative
'listen also the association which the link instantiation since want update the rendering when the association name changes see javalangobject javalangobject ',negative
'check superclass make sure this class does not extend reference nonargouml classes ',negative
'valid elements for stereotype contain ',negative
'enumerate methods enumerate method arguments ',negative
'list valid connections between elements the connection type first and then the elements connected ',negative
'nif ',negative
'nonnls ',negative
'nif ',negative
'end class wizmename ',negative
'',negative
'specifies valid elements for use case contain ',negative
'nif nif ',negative
'see ',negative
'call methods that exists for all objects and that always return something meaningful ',negative
'specifies valid elements for operation contain ',negative
'logloglevelfine getdata returning raster translatedraster ',negative
'see ',negative
'call methods that exists for all objects and that always return something meaningful ',negative
'nonnls ',negative
'find the create method the offical api ',negative
'mmessage ',negative
'now get the factory implementation method invoked ',negative
'see ',negative
'here another object sent the test ',negative
'see ',negative
'here another object sent the test ',negative
'see ',negative
'abstract ',negative
'nonnls ',negative
'abstract ',negative
