@relation 'technicalDebt'

@attribute Text string
@attribute class-att {negative,positive}

@data
'try dataset with some content ',negative
'the source point doesnt fall within subplot the zoom all subplots ',negative
'calculate plotareas all subplots maximum verticalhorizontal axis widthheight ',negative
'add empty series ',negative
'optional customisation completed ',negative
'paint ',negative
'try null calendar ',negative
'textanchor ',negative
'item label paint ',negative
'try null calendar ',negative
'itemlabelgenerator ',negative
'create the new color and set the swtpaintcanvas ',negative
'nothing ',negative
'try null calendar ',negative
'try null calendar ',negative
'try null calendar ',negative
'add entity for the item ',negative
'seriesoutlinestroke ',negative
'data ',negative
'private boolean ',negative
'use valuemarker for the tests because need concrete subclass ',negative
'there override ',negative
'test exception segments ',negative
'quadrant origin ',negative
'the source point doesnt fall within subplot the zoom all subplots ',negative
'use valuemarker for the tests because need concrete subclass ',negative
'now check that all datasets renderers and axes are being listened too ',negative
'now check that all datasets renderers and axes are being listened too ',negative
'background paint ',negative
'ticklabelpaint ',negative
'there override ',negative
'now check autopopulatetrue ',negative
'test default instance ',negative
'work out the mid angle and right otherwise left ',negative
'these methods should throw since the column too high ',negative
'range markers ',negative
'regular equality for the datasets doesnt check the fields just the data valuesso lets check some more things ',negative
'after clearing reverts default group ',negative
'nothing defined autopopulate ',negative
'the dataset should prevent the addition series with the same name existing series the dataset ',negative
'',negative
'',negative
'text ',negative
'null argument check delegated ',negative
'null argument check delegated ',negative
'null argument check delegated ',negative
'the explode area defines the max circleellipse for the exploded pie sections defined shrinking the linkarea the linkmargin factor ',negative
'item ',negative
'secondary range markers ',negative
'delegate ',negative
'delegate ',negative
'delegate ',negative
'delegate ',negative
'delegate ',negative
'rotationanchor ',negative
'axis gridlines ',negative
'include legend tooltips urls ',negative
'use valuemarker for the tests because need concrete subclass ',negative
'tblrc bottom left and center ',negative
'range ',negative
'rotationangle ',negative
'cant zoom domain axis ',negative
'get the source coordinate this plot has always vertical orientation ',negative
'get the source coordinate this plot has always vertical orientation ',negative
'tooltiptext ',negative
'return the override there one ',negative
'the above should cover all the options ',negative
'',negative
'have use subclass abstractrenderer ',negative
'test monday though friday timeline ',negative
'',negative
'',negative
'',negative
'find first monday after ',negative
'domain axis zoom ',negative
'left ',negative
'tblrc ',negative
'cant zoom domain axis ',negative
'standard case plain xydataset ',negative
'stroke index ',negative
'test empty series ',negative
'test construction process ',negative
'tblrc center item only ',negative
'use valuemarker for the tests because need concrete subclass ',negative
'now should allowed change key anything but ',negative
'startangle ',negative
'startangle ',negative
'extent ',negative
'tblrc top left and right ',negative
'',negative
'series visible legend not yet respected all renderers ',negative
'tblrc bottom left and right ',negative
'expandtofitspace ',negative
'category ',negative
'paint ',negative
'stroke ',negative
'basepaint ',negative
'right ',negative
'domain axis zoom ',negative
'category ',negative
'value ',negative
'stroke ',negative
'fixme calculate ',negative
'right ',negative
'left polygon ',negative
'add item entity this information being collected ',negative
'add item entity this information being collected ',negative
'add item entity this information being collected ',negative
'add item entity this information being collected ',negative
'add item entity this information being collected ',negative
'add item entity this information being collected ',negative
'date format ',negative
'margin ',negative
'nothing item not visible ',negative
'correct outcome ',negative
'current data point ',negative
'add item entity this information being collected ',negative
'chart title ',negative
'clip left and right bounds data area ',negative
'clip left and right bounds data area ',negative
'border ',negative
'format ',negative
'labelpaint ',negative
'add empty series ',negative
'date format ',negative
'domain description ',negative
'linepaint ',negative
'collect entity and tool tip information ',negative
'check inherited attribute ',negative
'',negative
'nothing ',negative
'nothing ',negative
'calculate bar width ',negative
'through each zoom menu item and decide whether not enable ',negative
'the indicator bounds calculated from the templatevalue which determines the minimum size the maxtemplatevalue which specified provides maximum size and the actual value ',negative
'chart title data include legend ',negative
'get reference the plot for further customisation ',negative
'test timeline translations ',negative
'check defaults ',negative
'shapesvisible ',negative
'insets ',negative
'what our alignment ',negative
'correct outcome ',negative
'create dataset ',negative
'create dataset ',negative
'create dataset ',negative
'create dataset ',negative
'fillpaint ',negative
'outlinepaint ',negative
'handle zoom box ',negative
'create the colorchange dialog ',negative
'',negative
'nothing ',negative
'paint ',negative
'exception expected ',negative
'bufferedimage image ',negative
'bufferedimage image ',negative
'row keys ',negative
'five dates check ',negative
'tests with values ',negative
'nothing override necessary ',negative
'private boolean autorangestickyzero ',negative
'',negative
'tests with values ',negative
'set axis bounds both greater than ',negative
'expected ',negative
'axislinepaint ',negative
'',negative
'majortickincrement majorticklength majortickpaint majortickstroke minortickcount minorticklength minortickpaint minortickstroke ticklabeloffset ticklabelfont ticklabelsvisible ticklabelformatter ',negative
'some setup ',negative
'expected ',negative
'nonjavadoc see ',negative
'nonjavadoc see ',negative
'ignorezerovalues ',negative
'open ',negative
'expected ',negative
'expected ',negative
'expected ',negative
'expected ',negative
'expected ',negative
'new entity code ',negative
'disable bar outlines ',negative
'test ',negative
'check inherited attribute ',negative
'todo private boolean fillzoomrectangle true ',negative
'top ',negative
'top ',negative
'right ',negative
'gets the outline stroke width the plot ',negative
'start new row ',negative
'width but height must constrained ',negative
'start new column ',negative
'xaxis label ',negative
'use gradients and white borders for the section colours ',negative
'use gradients and white borders for the section colours ',negative
'deprecated fields and methods ',negative
'swap rows and columns match plotarea shape ',negative
'nothing ',negative
'draw the markers ',negative
'',negative
'paint ',negative
'add the insets ',negative
'for data ascending order xvalue are broadly looking for the index the highest xvalue that less than xlow ',negative
'setup for collecting optional entity info ',negative
'',negative
'',negative
'subtitle the legend ',negative
'bar ',negative
'calculate the maximum allowed candle width from the axis ',negative
'draw the outline ',negative
'check that legend item needs displayed ',negative
'work out the label anchor point ',negative
'check retrieve value key ',negative
'previous data point ',negative
'higlight the background corners ',negative
'fastforward through leading tails ',negative
'get the and coordinates ',negative
'itemlabelfontlist baseitemlabelfont itemlabelpaintlist baseitemlabelpaint createentitylist basecreateentities ',negative
'here check that the average marker will fact visible before drawing ',negative
'tooltip format ',negative
'check that minitem limit observed ',negative
'assert itemindex itemindex getitemcount ',negative
'skip chart null ',negative
'check that minitem limit observed ',negative
'swtgraphicsd new swtgraphicsdegc ',negative
'axis ',negative
'for value bounds the lookup ',negative
'',negative
'shapefilled ',negative
'domainaxis longer separate field but test anyway ',negative
'create the chart ',negative
'test independence ',negative
'itemlabelpaint ',negative
'private double arrowwidth ',negative
'tblrc top left and center ',negative
'separatorstroke ',negative
'sectiondepth ',negative
'comparable ',negative
'check null key ',negative
'',negative
'defer null argument check ',negative
'xlow ',negative
'dont know anything about the ordering the xvalues but can still skip any trailing values that fall outside the range ',negative
'defer null argument check ',negative
'data ',negative
'rangeaxis longer separate field but test anyway ',negative
'comparable ',negative
'add series ',negative
'data ',negative
'chart title ',negative
'',negative
'extralargefont ',negative
'',negative
'renderer longer separate field but test anyway ',negative
'leave the values untranslated going stacked later previous series values after this will translated ',negative
'padding ',negative
'new entity code ',negative
'create the chart ',negative
'largefont ',negative
'',negative
'set the series names ',negative
'',negative
'check for series key out bounds ',negative
'',negative
'get the previous point and the next point can calculate hot spot for the area used the chart entity ',negative
'rangegridlinepaint ',negative
'column keys ',negative
'parent plot ',negative
'regularfont ',negative
'check inherited attribute ',negative
'there should change event when clearing empty series ',negative
'titlepaint ',negative
'clean ',negative
'anchorvalue ',negative
'check series with repeating items ',negative
'check series with four items ',negative
'tick marks visible flag ',negative
'tblrc ',negative
'add second dataset plotted against second axis ',negative
'tblrc ',negative
'tick label font ',negative
'include legend ',negative
'nothing ',negative
'check inherited attribute ',negative
'check inherited attribute ',negative
'check inherited attribute ',negative
'',negative
'antialiasing ',negative
'check that the listener lists are independent ',negative
'check that the listener lists are independent ',negative
'rangecrosshairpaint ',negative
'add entity for the item ',negative
'draw outliers ',negative
'fixme add setbasepaintint paint boolean ',negative
'rangecrosshairpaint ',negative
'item url generator ',negative
'bufferedimage img ',negative
'stream ',negative
'process all renderers ',negative
'',negative
'check that the listener lists are independent ',negative
'reserve space for the primary domain axis ',negative
'draw the bottom circle ',negative
'range markers longer separate fields but test anyway ',negative
'set custom background for the chart ',negative
'backgroundimage ',negative
'process all range axes ',negative
'line visible ',negative
'line visible ',negative
'shape outlined ',negative
'shape outlined ',negative
'shape outlined ',negative
'shape outlined ',negative
'line visible ',negative
'shape outlined ',negative
'now try reject equality ',negative
'line visible ',negative
'subtitlepaint ',negative
'',negative
'process all range axes ',negative
'calculate the bar width ',negative
'chartpanel methods ',negative
'work out scaling required ',negative
'line visible ',negative
'member variables ',negative
'line visible ',negative
'constants ',negative
'process all domain axes ',negative
'this not one our included segment skip ',negative
'cycle when necessary ',negative
'shape ',negative
'wait till are the last item for the row then draw the whole stack once ',negative
'process all domain axes ',negative
'public methods ',negative
'nothing all ',negative
'test ',negative
'list store the series index and bar region can draw all the labels the end ',negative
'add the chart title one has been specified ',negative
'default the outline and background wont visible ',negative
'process all annotations ',negative
'process all renderers ',negative
'the next zoompointx and replace and for now this helps handle the mouse events and besides those values are unused afaik ',negative
'linerendererd ',negative
'',negative
'barrendererd ',negative
'add item entity this information being collected ',negative
'add item entity this information being collected ',negative
'',negative
'this fires chartchangeevent ',negative
'added the following hint because ',negative
'clear the section attributes that the themes drawingsupplier will used ',negative
'for efficiency just use the first last and middle items compute hashcode ',negative
'seem the same ',negative
'register listener with subcomponents ',negative
'the flag being set true there may queued changes ',negative
'for efficiency just use the first last and middle items compute hashcode ',negative
'draw the title and subtitles ',negative
'ensure drawing occurs outside chart area ',negative
'handle gradientpaint special case ',negative
'simple case ',negative
'assert itemindex itemindex getitemcount ',negative
'not notify while zooming each axis ',negative
'private boolean bordervisible private transient stroke borderstroke private transient paint borderpaint ',negative
'this generates the change event too ',negative
'use imageicon because waits for the image load ',negative
'load only when required ',negative
'seem the same ',negative
'fixme thisimage ',negative
'now try reject equality ',negative
'dont have least coordinates just return ',negative
'fixme stream ',negative
'now try reject equality ',negative
'seems the same ',negative
'return new chart containing the overlaid plot ',negative
'thisimage ',negative
'add second dataset and renderer ',negative
'seem the same ',negative
'create plot ',negative
'create dataset ',negative
'create transform transform shape ',negative
'seem the same ',negative
'',negative
'compute transform matrix elements via sample points assume rotation shear ',negative
'when zooming submillisecond ranges can the case that adjend adjstartand cant have axis with zero length apply this instead ',negative
'basecreateentities ',negative
'',negative
'column keys ',negative
'for each power value create ten ticks ',negative
'add minor ticks for gridlines ',negative
'handle axis trace ',negative
'while the tick labels overlap and there are more tick sizes available choose the next bigger label ',negative
'ensure the autorange least minrange size ',negative
'the axis not visible dont draw ',negative
'bar not visible ',negative
'axis ',negative
'redrawing the chart every time ',negative
'select tick unit that the next one bigger than the current log range divided ',negative
'regular number axis ',negative
'what the available space for one unit ',negative
'all tick labels have the same width equal the height the font ',negative
'there are more candidates ',negative
'bar not visible ',negative
'there are more candidates ',negative
'what the available space for one unit ',negative
'look lower and upper bounds ',negative
'draw the category labels and axis label ',negative
'its the plot which clones restore the correct references ',negative
'regular number axis ',negative
'unlikely that state will null but check anyway ',negative
'the axis has fixed dimension return ',negative
'displaystart displayend need handle split ',negative
'get the axis label size and update the space object ',negative
'plot data ',negative
'bar not visible ',negative
'negative values not allowed ',negative
'nothing ',negative
'plot data ',negative
'the axis has fixed dimension return ',negative
'get log version upper bound and round integer ',negative
'the category valid ',negative
'setup number formatter obj ',negative
'add space for the outer tick labels any ',negative
'this the first period but only partially visible check that the label will fit before displaying ',negative
'legendtextpaint ',negative
'work out the initial gap ',negative
'draw minor tick marks ',negative
'setup number formatter obj ',negative
'draw the arrow ',negative
'work out the trailing gap ',negative
'the axis not visible additional space required ',negative
'autorange true then the current range irrelevant ',negative
'calculate the max size the tick labels visible ',negative
'need work out the space used the tick labels can update the cursor ',negative
'negative then set flag and make positive ',negative
'ensure the autorange least minrange size ',negative
'draw the outline ',negative
'test ',negative
'displaystart displayend need handle split ',negative
'return value negate original value was negative ',negative
'invert adjustlog ',negative
'calculate ceil using negative value ',negative
'negative values are allowed ',negative
'get lower bound value ',negative
'parameter value val use asis ',negative
'then increase translates ',negative
'setup for estyle tick labels regular numeric tick labels depending flag ',negative
'calculate floor using negative value ',negative
'now try reject equality ',negative
'seems the same ',negative
'parameter value val use asis ',negative
'parameter value calculate log using positive value ',negative
'setup flag based bounds values ',negative
'real data present ',negative
'need account for case where upper ',negative
'parameter value use asis ',negative
'actual data present get lower bound value ',negative
'collect entity and tool tip information ',negative
'apply lower margin decreasing lower bound ',negative
'get absolute value log value ',negative
'strict flag set allownegatives not set and values ',negative
'not small log values use allow for values did zero tick last iter then ',negative
'tick label shown ',negative
'get upper bound value ',negative
'create tick label force use fmt obj ',negative
'draw the tick marks and labels ',negative
'create tick label ',negative
'for each tick displayed ',negative
'autorange still below minimum then adjust can needed when minrange very small ',negative
'get lower bound value ',negative
'get log version lower bound and round integer ',negative
'not etype label positive exponent then make integer ',negative
'not logtype label ',negative
'get log version upper bound and round integer ',negative
'for each tick displayed ',negative
'collect entity and tool tip information ',negative
'tick value and within data range set tick value zero indicate zero tick ',negative
'small log values use ',negative
'did not zero tick last iteration ',negative
'not small log values use allow for values did zero tick last iter then decrement tick now calculate poweroften value for tick ',negative
'for each tick with label displayed ',negative
'collect entity and tool tip information ',negative
'tick value not below lowest data value ',negative
'past highest data value then exit method ',negative
'negative exponent create fractional value set exact number fractional digits shown ',negative
'flag then create etype label ',negative
'small log values and lower bound value too small then set small value dont allow ',negative
'get lower bound value ',negative
'itemlabelpaint ',negative
'tick value not below lowest data value ',negative
'create etype label ',negative
'bottom ',negative
'check the new minimum date relative the current maximum date ',negative
'decrement tick now ',negative
'first last tick graph value create label for tick ',negative
'create logtype label ',negative
'collect entity and tool tip information ',negative
'milliseconds ',negative
'not first tick group label make sure flag cleared ',negative
'create tick object and add list ',negative
'past highest data value then exit method ',negative
'did zero tick last iteration label clear flag ',negative
'date formatters ',negative
'usually the range will daterange but isnt conversion ',negative
'flag then create logtype label ',negative
'using exponents forceformatter flag set convert lowercase ',negative
'check the new maximum date relative the current minimum date ',negative
'collect entity and tool tip information ',negative
'get localespecific resource bundle ',negative
'draw the chart background ',negative
'then extrapolate ',negative
'fixed legend items ',negative
'even though the axis not visible need refresh ticks case the grid being drawn ',negative
'look lower and upper bounds ',negative
'the axis not visible additional space required ',negative
'start with the current tick unit ',negative
'days ',negative
'minutes ',negative
'seconds ',negative
'timeline hasnt method getstarttime ',negative
'years ',negative
'months ',negative
'bottom ',negative
'stroke ',negative
'work out the value label and position ',negative
'hours ',negative
'all tick labels have the same width equal the height the font ',negative
'make final selection ',negative
'could add flag make the following correction optional ',negative
'could add flag make the following correction optional ',negative
'tickmarkposition immutable need clone ',negative
'action required ',negative
'calculate midnight first monday after relative current locale ',negative
'datetickunit immutable need clone ',negative
'ensure the autorange least minrange size ',negative
'record the chart area info requested ',negative
'step down size until the current size too small there are more units ',negative
'now process the plot there one ',negative
'there specific font use the general one ',negative
'there specific paint use the general one ',negative
'nothing required ',negative
'find first excluded base segment starting fromdomainvalue ',negative
'calculate the max size the tick labels visible ',negative
'make time zone with dst for our calendar calculations ',negative
'predetermined segments sizes ',negative
'get the axis label size and update the space object ',negative
'static block ',negative
'other constants ',negative
'move forward segments skipping excluded segments ',negative
'last series are ready draw the min and max ',negative
'operations ',negative
'',negative
'verify that basetimeline compatible with ',negative
'calculate the result exceptions ',negative
'',negative
'find all consecutive included segments ',negative
'adjust result for any exceptions the result calculated ',negative
'skip exception excluded segments may fall ',negative
'find all consecutive included segments ',negative
'skip all whole exception segments the range ',negative
'add the interval exception ',negative
'first check that autopopulatefalse works expected ',negative
'fixed auto range then derive lower bound ',negative
'long start mathmax thissegmentstart long end thissegmentend ',negative
'add the interval exception ',negative
'empty ',negative
'cycle over all the base segments groups the range ',negative
'cycle through all the segments contained the base exclusion area ',negative
'next base segment group ',negative
'compute number labels ',negative
'plot data ',negative
'check for series key out bounds ',negative
'top ',negative
'cycle when necessary ',negative
'tick overlap when cycling update last tick too ',negative
'wrong outcome ',negative
'plot data ',negative
'action required ',negative
'draw the tick marks and labels ',negative
'left ',negative
'calculate the adjusted data area taking into account the effect ',negative
'check need collect chart entities from the container ',negative
'look lower and upper bounds ',negative
'the axis not visible dont draw ',negative
'bottom ',negative
'top ',negative
'bottom ',negative
'suppresses compiler warnings ',negative
'left ',negative
'seriesoutlinepaint ',negative
'update but dont draw tick marks needed for stepped colors ',negative
'right ',negative
'inverted ',negative
'draw mean special aims requirement ',negative
'allow fixed thickness ',negative
'first check that autopopulatefalse works expected ',negative
'default make height plotarea ',negative
'remember these values for next comparison ',negative
'argument checking delegated ',negative
'remember these values for next comparison ',negative
'transparent ',negative
'dont draw this tick label ',negative
'ensure that all the symbols are displayed ',negative
'avoid draw overlapping tick labels ',negative
'even though the axis not visible need ticks for the gridlines ',negative
'catches null also ',negative
'first check that autopopulatefalse works expected ',negative
'this ensure that the grid bands will displayed correctly ',negative
'start with the current tick unit ',negative
'must top bottom ',negative
'create new space object one wasnt supplied ',negative
'draw the category labels and axis label ',negative
'all tick labels have the same width equal the height the font ',negative
'then extrapolate ',negative
'from outlier array sort out which are outliers and put these into list there are any farouts set the flag the ',negative
'then extrapolate ',negative
'start with the current tick unit ',negative
'check series with items ',negative
'action required ',negative
'zap the buffer onto the canvas ',negative
'avoid possible sundcprprexception endpath bad path ',negative
'null key should throw ',negative
'null handled fine here ',negative
'place this row truncated anyway ',negative
'find optimum height then map range ',negative
'block block blocksgeti ',negative
'find optimum height ',negative
'can safely ignore ',negative
'handle tool tips simple way ',negative
'check series with items ',negative
'fillpaint ',negative
'find optimum width and map range ',negative
'since the flow layout relatively straightforward information needs recorded here ',negative
'chart title data legend tooltips url generation ',negative
'check series with items ',negative
'null key should throw ',negative
'first arrange without constraints and see this fits within the required ranges ',negative
'first arrange without constraints then see the width fits within the required rangeif not call arrangefn max width ',negative
'yaxis label ',negative
'add the last point ',negative
'this default implementation will just fill the available border space with single color ',negative
'block block blocksgeti ',negative
'check need collect chart entities from the container ',negative
'nothing clear ',negative
'fixed width ',negative
'find optimum height and map range ',negative
'the area has zero height width shouldnt draw anything ',negative
'check initial polygon needs clipped ',negative
'place this column truncated anyway ',negative
'customise the title position and font ',negative
'autorange ',negative
'tblrc ',negative
'expected ',negative
'check series with one item ',negative
'title xaxis label yaxis label data create legend generate tooltips generate urls ',negative
'customise the section label appearance ',negative
'dont need anything ',negative
'pass the superclass for handling ',negative
'add subtitle giving the data source ',negative
'pass the superclass for handling ',negative
'insets values ',negative
'figure out what type axis have and instantiate the appropriate panel ',negative
'create panel for the settings ',negative
'',negative
'tblrc top item only ',negative
'populate the deprecated fields ',negative
'set the plot properties ',negative
'end fix rfuller ',negative
'',negative
'',negative
'pass superclass for handling ',negative
'reset the default overwrite mode ',negative
'defer argument checks ',negative
'update the deprecated field ',negative
'same for chartentity ',negative
'same for chartentity ',negative
'same for chartentity ',negative
'check independence ',negative
'then the axis properties ',negative
'check the deprecated fields ',negative
'labelfont ',negative
'update the deprecated fields ',negative
'try the parent plot ',negative
'legenditemshape ',negative
'pass the superclass for handling ',negative
'tblrc right and top only ',negative
'this generates the change event too ',negative
'fixme ',negative
'nothing ',negative
'not notify while zooming each axis ',negative
'',negative
'fix rfuller ',negative
'customise the section label appearance ',negative
'xaxis label ',negative
'column keys ',negative
'set custom background for the chart ',negative
'dmo added dmo added ',negative
'same for chartentity ',negative
'baseseriespaint ',negative
'add subtitle giving the data source ',negative
'record the plot area ',negative
'title xaxis label yaxis label ',negative
'does nothing unless overridden ',negative
'cant anything ',negative
'',negative
'pass the event the auxiliary handlers ',negative
'set the default stroke for all series ',negative
'relay the event from the canvas our registered listeners ',negative
'pass the event the auxiliary handlers ',negative
'tblrc top right and center ',negative
'does nothing unless overridden ',negative
'does nothing unless overridden ',negative
'chart title data legend tooltips url generation ',negative
'does nothing unless overridden ',negative
'force redraw ',negative
'for mousereleased event horizontalzoom verticalzoom will true can just test for either being false otherwise both are true ',negative
'labelpaint ',negative
'have rotation ',negative
'the url text should already have been escaped the url generator ',negative
'have been panning reset the cursor unregister any case ',negative
'the actual panning occurs later the mousedragged method ',negative
'calculate plotareas all subplots maximum verticalhorizontal axis widthheight ',negative
'have rotation huston please spin ',negative
'fields test ',negative
'have rotation huston please spin ',negative
'expect the line vertical horizontal vertical ',negative
'int maxx int plotareagetmaxx ',negative
'have rotation ',negative
'int maxx int plotareagetmaxx ',negative
'isarrowattop ',negative
'horizontal ',negative
'have rotation houston please spin ',negative
'int midy int plotareagetminy plotareagetheight ',negative
'store the plot and its weight ',negative
'work out the maximum height width the nonshared axes ',negative
'work out the space required the domain axis ',negative
'configure the range axis ',negative
'draw the shared axis ',negative
'set the width and height nonshared axis all subplots ',negative
'calculate subplot area ',negative
'calculate the data area ',negative
'plot likely registered listener with the existing axis ',negative
'adjust for insets ',negative
'default preserves previous behaviour ',negative
'the range axis deserialized before the subplots its value range likely incorrect ',negative
'the pie area defines the circleellipse for regular pie sections defined shrinking the explodearea the explodemargin factor ',negative
'draw all the charts ',negative
'the explode area defines the max circleellipse for the exploded pie sections defined shrinking the linkarea the linkmargin factor ',negative
'get the data source return null ',negative
'this paint dont recognise ',negative
'the link area defines the dogleg point for the linking lines the labels ',negative
'too any elements ',negative
'check series with two items ',negative
'nothing default ',negative
'depth negative dont draw anything ',negative
'and finishes back ',negative
'the segment starts the front and wraps all the way around the back and finishes the front again ',negative
'start front ',negative
'draw the height ',negative
'for clockwise charts the extent will negative ',negative
'cycle through again drawing only the sides the front ',negative
'segments wraps right around the back ',negative
'segment starts back ',negative
'and finishes the front ',negative
'whole segment stays the back ',negative
'segments starts front and finishes back ',negative
'send dataset change event self ',negative
'set the new dataset and register the chart change listener ',negative
'check inherited attribute ',negative
'segment only occupies the front ',negative
'dmo zero when the parameter not set ',negative
'there existing dataset remove the plot from the list change listeners ',negative
'delegate info and source argument checks ',negative
'never updated the subtrahend implied zero ',negative
'add entity for the item ',negative
'draw horizontal crosshair required ',negative
'draw vertical crosshair required ',negative
'ratio represents axis units ',negative
'ratio represents pixels ',negative
'draw the plot background ',negative
'the plot area too small just return ',negative
'get the data points ',negative
'delegate info and source argument checks ',negative
'segment starts the front ',negative
'both axes ',negative
'',negative
'just the horizontal axis ',negative
'check series with repeating items ',negative
'just the vertical axis ',negative
'end column ',negative
'the following relies the fact that the intervals are immutable ',negative
'set the new dataset and register the chart change listener ',negative
'adjust for insets ',negative
'seriespaintlist ',negative
'this new column ',negative
'plot the data unless the dataset null ',negative
'send dataset change event self ',negative
'just the horizontal axis ',negative
'both axes ',negative
'add entity for the item ',negative
'object oldvalue thisurlgenerator ',negative
'just the vertical axis ',negative
'object oldvalue ',negative
'draw the background ',negative
'cant find any difference ',negative
'intentionally blank ',negative
'were doing this for testing only and make sure that only add data descending order xvalue ',negative
'work out the maximum height width the nonshared axes ',negative
'set the anchor value for the range axis ',negative
'setup for collecting optional entity info ',negative
'make the link area square the pie chart circular ',negative
'',negative
'draw the shared axis ',negative
'send dataset change event self trigger plot change event ',negative
'set the width and height nonshared axis all subplots ',negative
'locale should not matter here ',negative
'check line segments are colinear ',negative
'calculate subplot area ',negative
'delegate ',negative
'calculate the data area ',negative
'calculate subplot area ',negative
'adjust the drawing area for plot insets any ',negative
'axis ',negative
'set the new dataset and register the chart change listener ',negative
'check retrieve value key ',negative
'record the plot area ',negative
'range scaledrange range percent ',negative
'add the last point ',negative
'add tooltip for the section ',negative
'draw all the subplots ',negative
'the segment starts the back still extending clockwise ',negative
'override only for documentation purposes ',negative
'minor ',negative
'not check there stroke defined for the specified key ',negative
'set the new dataset and register the chart change listener ',negative
'adjust the drawing area for the plot insets any ',negative
'draw the wafer ',negative
'',negative
'get major dimension ',negative
'otherwise look the paint table ',negative
'ellipse diameter the minor dimension ',negative
'adjust for insets ',negative
'draw all the charts ',negative
'draw the shared axis ',negative
'set the width and height nonshared axis all subplots ',negative
'set info collection ',negative
'not check there paint defined for the specified key ',negative
'delegate info and source argument checks ',negative
'send dataset change event self ',negative
'set upperleft point minor ',negative
'calculate and draw the notch horizontal orientation considered notch right vertical orientation considered notch down ',negative
'set upperleft point minor ',negative
'minor ',negative
'section paint ',negative
'there override ',negative
'',negative
'section outline stroke ',negative
'null argument check delegated ',negative
'nothing defined autopopulate ',negative
'nothing defined autopopulate ',negative
'null argument check delegated ',negative
'null argument check delegated ',negative
'the source point doesnt fall within subplot the zoom all subplots ',negative
'seriespaint ',negative
'calculate subplot area ',negative
'work out the maximum height width the nonshared axes ',negative
'data the parent plot ',negative
'the pie area defines the circleellipse for regular pie sections defined shrinking the explodearea the explodemargin factor ',negative
'plot the data unless the dataset null ',negative
'cycle through once drawing only the sides the back ',negative
'there existing dataset remove the plot from the list change listeners ',negative
'classify the keys according which side the label will appear ',negative
'clear the point vectors ',negative
'range axis renderer ',negative
'work out the mid angle and right otherwise left ',negative
'draw the right labels ',negative
'draw the labels ',negative
'cant find any difference ',negative
'getinteriorgap ',negative
'line not visible ',negative
'for radialgradientpaint adjust the center and radius match the current pie segment ',negative
'check for independence ',negative
'backgroundimage ',negative
'check for independence ',negative
'draw the shared axis ',negative
'there existing dataset remove the plot from the list change listeners ',negative
'set the width and height nonshared axis all subplots ',negative
'avoid possible sundcprprexception endpath bad path ',negative
'create the bounds for the inner arc ',negative
'set the anchor value for the vertical axis ',negative
'',negative
'draw all the subplots ',negative
'expected ',negative
'send dataset change event self trigger plot change event ',negative
'after setting all the subplots the shared domain axis may need reconfiguring ',negative
'delegate state and source argument checks ',negative
'showvaluelines ',negative
'column keys provide potential keys for individual pies ',negative
'record the plot area ',negative
'update the section colors match the global colors ',negative
'calculate inner arc reverse direction for later generalpath construction ',negative
'the columns variable always rows ',negative
'add entity for the pie section ',negative
'delegate ',negative
'row keys provide potential keys for individual pies ',negative
'the plot area too small just return ',negative
